session,subject,unit,mean_rate_hz,baseline_hz,evoked_hz,driven_hz,p_responsive,p_frequency,bf_hz,bf_idx,best_hz,selectivity_index,sparseness,bf_split_a,bf_split_b,bf_split_match,split_half_r,q_responsive,q_frequency,responsive,enhanced,suppressed,freq_tuned,latency_s
LA11_ses-1,LA11,0,6.029460347795963,6.389149993285887,7.208271787296898,0.8191217940110112,0.8418491952831744,1.8968325461599992e-17,8000.0,2,3.161814488828707,0.22133070609746927,0.7825419738806628,8000.0,8000.0,True,0.9860764747993164,0.8490753686332445,4.015816651780179e-17,False,False,False,False,0.021000000000000102
LA11_ses-1,LA11,1,14.008495785143342,14.364173492681617,14.985900362562106,0.6217268698804888,0.5323291289020248,0.001146082446828721,8000.0,2,2.3967501692620177,0.09457877787913664,0.7178590444402102,8000.0,8000.0,True,0.9697075771336395,0.5510896268368979,0.0017046162974984143,False,False,False,False,0.047000000000000125
LA11_ses-1,LA11,2,4.502441482953531,4.753592050490131,4.836847052504364,0.08325500201423391,4.31041395963915e-14,0.1871718933950373,8000.0,2,0.6364251861882194,0.11924994961086588,0.7599819594335095,8000.0,8000.0,True,0.9192019167961941,7.393775770183943e-14,0.21352133469822215,True,True,False,False,0.0170000000000001
LA11_ses-1,LA11,3,1.5890345018440335,1.5590170538471868,2.7044447428494696,1.1454276890022828,0.0570795025447808,1.429780104999974e-22,8000.0,2,3.1008801624915368,0.5418506845994119,0.5808942626552418,8000.0,8000.0,True,0.9625158551628108,0.06382035862439378,3.2941012223038613e-22,False,False,False,False,0.0190000000000001
LA11_ses-1,LA11,4,9.59091081620271,9.769034510541157,15.152410366590573,5.383375856049416,9.632055694060255e-63,5.799972008787008e-114,8000.0,2,15.159106296547055,0.4524149020660953,0.6385388899317235,8000.0,8000.0,True,0.9902914864986616,3.2804827363828406e-62,2.271655703441578e-113,True,True,False,True,0.0170000000000001
LA11_ses-1,LA11,5,0.46000463934378505,0.45387404323888814,0.6150127568148248,0.16113871357593662,0.19242450471172123,0.0008898593253908456,8000.0,2,0.5416384563303994,0.5168860904407557,0.6439070392949018,8000.0,8000.0,True,0.8412284383588606,0.20935073429284487,0.0013404932145310814,False,False,False,False,0.021000000000000102
LA11_ses-1,LA11,6,0.44725624287236376,0.4243319457499664,0.3867329125822479,-0.037599033167718544,0.004227728162424912,0.5087853934511731,4000.0,1,0.07534246575342465,0.3069511355815554,0.7916756504613073,32000.0,4000.0,False,-0.5907677551725371,0.005201655068952117,0.5478684513091564,True,False,True,False,
LA11_ses-1,LA11,7,5.141322060286946,5.20343762588962,5.032899154021754,-0.17053847186786625,2.769128957482291e-19,0.04879724722474329,4000.0,1,0.4657534246575342,0.12533333333333338,0.778105221301017,32000.0,4000.0,False,0.7370864128395924,5.378060371969739e-19,0.0619322424816964,True,False,True,False,
LA11_ses-1,LA11,8,1.2599665179254713,1.4153350342419766,1.1038001879951658,-0.31153484624681077,2.626573619002599e-14,0.025387608136517456,4000.0,1,0.0821917808219178,0.3767722657560143,1.0,4000.0,4000.0,True,0.8104090266977345,4.5385647093059615e-14,0.033517347820683156,True,False,True,False,
LA11_ses-1,LA11,9,2.527635192052426,2.486907479521955,2.089431986034645,-0.3974754934873103,1.9003448517795207e-15,0.06587800577018038,4000.0,1,0.0,0.31943353007072517,,4000.0,32000.0,False,0.8451819662223614,3.357752181715694e-15,0.07980067709274428,True,False,True,False,
LA11_ses-1,LA11,10,2.6301535470101056,2.756814824761649,2.3203974754934875,-0.43641734926816167,1.964786146357121e-31,0.13040875015805747,4000.0,1,0.08904109589041095,0.256153920215668,1.0,32000.0,4000.0,False,-0.10729475757949428,4.911965365892803e-31,0.1509657945179483,True,False,True,False,
LA11_ses-1,LA11,11,0.26691955112038335,0.3048207331811468,0.2336511346851081,-0.07116959849603867,0.027917549381217162,0.6221248146907219,4000.0,1,0.0,0.5974043531161282,,16000.0,4000.0,False,0.5039706470983965,0.03231834534278834,0.6412251379487705,False,False,False,False,
LA11_ses-1,LA11,12,14.520025193559123,15.090640526386464,15.087954881160199,-0.0026856452262656104,7.094797377673295e-05,0.7190352793628619,2000.0,0,0.29277813923227064,0.038068508143604886,0.7665781361660808,2000.0,16000.0,False,-0.6886409056527518,9.419646235893923e-05,0.7283331493546231,True,False,True,False,
LA11_ses-1,LA11,13,8.447539007672113,8.868000537129046,8.336242782328455,-0.5317577548005908,3.952324343642654e-12,1.1977785150020768e-06,4000.0,1,0.5821917808219178,0.12319202387177182,0.8901425295042222,32000.0,4000.0,False,0.8951934384197732,6.587207239404423e-12,2.05458358412765e-06,True,False,True,False,
LA11_ses-1,LA11,14,1.6478630397277796,1.6369007654088894,1.6624143950584127,0.0255136296495233,5.93098797420802e-11,0.5573350312640959,4000.0,1,0.3493150684931507,0.1566716745765724,0.7989328102676548,4000.0,4000.0,True,0.5088659745948617,9.546453246156743e-11,0.5899717673291105,True,True,False,False,
LA11_ses-1,LA11,15,2.957893572962895,2.956895394118437,3.1314623338257017,0.17456693970726467,6.61305522997775e-08,0.11515945698781678,8000.0,2,0.5551794177386594,0.06785811615198155,0.666854918787283,8000.0,32000.0,False,-0.13376814463695222,9.961974224645969e-08,0.13463916613003454,True,True,False,False,0.0190000000000001
LA11_ses-1,LA11,16,0.3237561520554699,0.32227742715187324,0.2927353296629515,-0.029542097488921712,0.0557690920790622,0.6845416465812502,4000.0,1,0.0958904109589041,0.3222699315306951,1.0,4000.0,4000.0,True,0.02911065303387367,0.06300834922394047,0.6994229867243208,False,False,False,False,
LA11_ses-1,LA11,17,12.905892286161977,13.59070766751712,12.139116422720559,-1.4515912447965624,9.491851123002201e-36,0.005221857350098052,4000.0,1,0.03424657534246575,0.14575008879633408,1.0,4000.0,16000.0,False,0.5360864918103363,2.5062752965230534e-35,0.00734812261840145,True,False,True,False,
LA11_ses-1,LA11,18,5.472913164340477,5.247750772123003,9.217134416543574,3.969383644420572,7.223214849078968e-24,5.768115679189067e-66,8000.0,2,11.293161814488828,0.5250124838621951,0.6443329539813539,8000.0,8000.0,True,0.9924652096362535,1.502172999587219e-23,1.8073429128125743e-65,True,True,False,True,0.0190000000000001
LA11_ses-1,LA11,19,7.787012715496597,8.126762454679737,8.330871491875923,0.2041090371961864,0.0007085831220643643,0.0022583660434008857,8000.0,2,1.3337846987136086,0.07317116435933792,0.8835616540763191,8000.0,8000.0,True,0.9629890283879826,0.0009149287565116791,0.0032760248160444948,True,True,False,True,0.023000000000000104
LA11_ses-1,LA11,20,1.3391128126855452,1.336108500067141,1.130656640257822,-0.20545185980931918,8.97462408390561e-08,0.6719351223425152,2000.0,0,0.10409889394925179,0.16353349804848355,0.810014452267623,2000.0,2000.0,True,0.8053524614297435,1.3181479123236367e-07,0.6895404093907906,True,False,True,False,
LA11_ses-1,LA11,21,32.23803876029291,31.941721498590038,31.303880757351955,-0.6378407412380824,0.007670163388755287,0.5105667695178947,32000.0,4,0.24932614555256064,0.028504213119483913,0.7889856414060856,16000.0,4000.0,False,-0.604985474413428,0.009291177300811818,0.5478684513091564,True,False,True,False,
LA11_ses-1,LA11,22,7.428729656331027,8.039478984826104,6.499261447562777,-1.5402175372633276,2.0206997815370176e-51,0.007469211157814418,4000.0,1,-0.4794520547945205,0.26625574623446113,,32000.0,4000.0,False,0.3649684447965703,6.331525982149323e-51,0.010325086012272871,True,False,True,False,
LA11_ses-1,LA11,23,0.816826944747004,0.7868940512958238,0.743923727675574,-0.042970323620249766,0.020395679447783744,0.22491094554153732,4000.0,1,0.2328767123287671,0.43067256343916094,0.7304883555721022,4000.0,16000.0,False,0.07233373405036894,0.02372764688232267,0.2553336821365279,False,False,False,False,
LA11_ses-1,LA11,24,10.19845158554388,10.515643883442998,10.439102994494426,-0.07654088894856989,0.0001050779685505036,0.5450747572150332,32000.0,4,0.3706199460916442,0.039144314184869106,1.0,8000.0,32000.0,False,-0.5427331480892625,0.00013872653151330533,0.5796043798440399,True,False,True,False,
LA11_ses-1,LA11,25,1.1408486883956286,1.1319994628709547,1.087686316637572,-0.04431314623338257,2.365937427392349e-05,0.9426625684435971,32000.0,4,0.2560646900269542,0.25999576898667237,0.9226257978219626,2000.0,4000.0,False,-0.6088336938380071,3.177115973926869e-05,0.9426625684435971,True,False,True,False,
LA11_ses-1,LA11,26,12.755833036029623,12.981066201154828,13.15429031824896,0.17322411709413185,0.06523990694706676,0.0039003749051396835,8000.0,2,1.4556533513879486,0.06519180061889125,0.8731097951056566,2000.0,8000.0,False,0.2681745801127701,0.07231782138000324,0.005555079410350459,False,False,False,False,0.0190000000000001
LA11_ses-1,LA11,27,4.287312292498297,4.534711964549483,3.7035047670202768,-0.8312071975292064,1.6124467768139176e-33,0.011793117797404893,32000.0,4,0.1954177897574124,0.22511367611052815,0.9999999999999999,32000.0,32000.0,True,0.5249636023921053,4.0744622854975335e-33,0.01601955307739971,True,False,True,False,
LA11_ses-1,LA11,28,3.797030211534886,4.138579293675305,3.590707667517121,-0.5478716261581845,8.736849894933842e-26,0.5074920056618655,32000.0,4,-0.05390835579514825,0.20535577520881576,,32000.0,4000.0,False,0.08288501980483672,1.9553902145804314e-25,0.5478684513091564,True,False,True,False,
LA11_ses-1,LA11,29,6.574719888542377,6.958506781254196,6.421377736001074,-0.5371290452531221,3.955671496751427e-22,0.2785272201429688,32000.0,4,-0.08086253369272237,0.11609655673035157,,32000.0,16000.0,False,0.7454249904968684,7.845659421475975e-22,0.3131765393952042,True,False,True,False,
LA11_ses-1,LA11,30,0.3096797976182756,0.24707936081643614,0.15039613267087418,-0.09668322814556198,0.2121154383946693,0.5052706221642136,16000.0,3,0.0,0.3274794875485821,,16000.0,16000.0,True,0.9381361984439179,0.22865655056306095,0.5478684513091564,False,False,False,False,
LA11_ses-1,LA11,31,45.217367121962134,45.803679333959984,50.369276218611525,4.565596884651537,1.9805625612913584e-25,2.7047201867244926e-35,8000.0,2,12.857142857142858,0.12895052985076916,0.6060798997290776,8000.0,8000.0,True,0.9024309289195532,4.3908698292780115e-25,7.390805161398323e-35,True,True,False,True,0.021000000000000102
