session,subject,unit,mean_rate_hz,baseline_hz,evoked_hz,driven_hz,p_responsive,p_frequency,bf_hz,bf_idx,best_hz,selectivity_index,sparseness,bf_split_a,bf_split_b,bf_split_match,split_half_r,q_responsive,q_frequency,responsive,enhanced,suppressed,freq_tuned,latency_s,tune_2000,tune_4000,tune_8000,tune_16000,tune_32000
LA11_ses-1,LA11,21,32.23803876029291,31.941721498590038,31.303880757351955,-0.6378407412380824,0.007670163388755287,0.5105667695178947,32000.0,4,0.24932614555256064,0.028504213119483913,0.7889856414060856,16000.0,4000.0,False,-0.604985474413428,0.009291177300811818,0.5478684513091564,True,False,True,False,,-1.2491867273910215,0.136986301369863,-2.105619498984428,-0.19476158495634655,0.24932614555256064
LA11_ses-1,LA11,22,7.428729656331027,8.039478984826104,6.499261447562777,-1.5402175372633276,2.0206997815370176e-51,0.007469211157814418,4000.0,1,-0.4794520547945205,0.26625574623446113,,32000.0,4000.0,False,0.3649684447965703,6.331525982149323e-51,0.010325086012272871,True,False,True,False,,-1.5354586857514638,-0.4794520547945205,-3.148273527420447,-1.6521155137676293,-0.876010781671159
LA11_ses-1,LA11,23,0.816826944747004,0.7868940512958238,0.743923727675574,-0.042970323620249766,0.020395679447783744,0.22491094554153732,4000.0,1,0.2328767123287671,0.43067256343916094,0.7304883555721022,4000.0,16000.0,False,0.07233373405036894,0.02372764688232267,0.2553336821365279,False,False,False,False,,-0.21470396877033182,0.2328767123287671,-0.35206499661475965,0.07387508394895903,0.05390835579514825
LA11_ses-1,LA11,24,10.19845158554388,10.515643883442998,10.439102994494426,-0.07654088894856989,0.0001050779685505036,0.5450747572150332,32000.0,4,0.3706199460916442,0.039144314184869106,1.0,8000.0,32000.0,False,-0.5427331480892625,0.00013872653151330533,0.5796043798440399,True,False,True,False,,-0.4424202992843201,-0.02054794520547945,-0.23696682464454977,-0.040295500335795834,0.3706199460916442
LA11_ses-1,LA11,25,1.1408486883956286,1.1319994628709547,1.087686316637572,-0.04431314623338257,2.365937427392349e-05,0.9426625684435971,32000.0,4,0.2560646900269542,0.25999576898667237,0.9226257978219626,2000.0,4000.0,False,-0.6088336938380071,3.177115973926869e-05,0.9426625684435971,True,False,True,False,,-0.25374105400130126,0.0,0.040622884224779957,-0.2552048354600403,0.2560646900269542
LA11_ses-1,LA11,26,12.755833036029623,12.981066201154828,13.15429031824896,0.17322411709413185,0.06523990694706676,0.0039003749051396835,8000.0,2,1.4556533513879486,0.06519180061889125,0.8731097951056566,2000.0,8000.0,False,0.2681745801127701,0.07231782138000324,0.005555079410350459,False,False,False,False,0.0190000000000001,0.39687703318152245,-0.14383561643835616,1.4556533513879486,-0.7253190060443251,-0.12129380053908356
LA11_ses-1,LA11,27,4.287312292498297,4.534711964549483,3.7035047670202768,-0.8312071975292064,1.6124467768139176e-33,0.011793117797404893,32000.0,4,0.1954177897574124,0.22511367611052815,0.9999999999999999,32000.0,32000.0,True,0.5249636023921053,4.0744622854975335e-33,0.01601955307739971,True,False,True,False,,-0.9303838646714379,-0.7671232876712328,-1.7806364251861881,-0.8730691739422431,0.1954177897574124
LA11_ses-1,LA11,28,3.797030211534886,4.138579293675305,3.590707667517121,-0.5478716261581845,8.736849894933842e-26,0.5074920056618655,32000.0,4,-0.05390835579514825,0.20535577520881576,,32000.0,4000.0,False,0.08288501980483672,1.9553902145804314e-25,0.5478684513091564,True,False,True,False,,-0.7286922576447625,-0.3013698630136986,-1.1171293161814488,-0.5305574210879785,-0.05390835579514825
LA11_ses-1,LA11,29,6.574719888542377,6.958506781254196,6.421377736001074,-0.5371290452531221,3.955671496751427e-22,0.2785272201429688,32000.0,4,-0.08086253369272237,0.11609655673035157,,32000.0,16000.0,False,0.7454249904968684,7.845659421475975e-22,0.3131765393952042,True,False,True,False,,-0.6115810019518543,-0.1780821917808219,-1.4962762356127286,-0.31564808596373406,-0.08086253369272237
LA11_ses-1,LA11,30,0.3096797976182756,0.24707936081643614,0.15039613267087418,-0.09668322814556198,0.2121154383946693,0.5052706221642136,16000.0,3,0.0,0.3274794875485821,,16000.0,16000.0,True,0.9381361984439179,0.22865655056306095,0.5478684513091564,False,False,False,False,,-0.14313597918022122,-0.0821917808219178,-0.1015572105619499,0.0,-0.15498652291105122
