unit_id,location,blank_rate,pref_rate,pref_dir,OSI,DSI,gOSI
950912350,VISam,2.4146512377669147,4.7826560969238585,90.0,0.1882207570727851,0.09702152055354434,0.08975550787535744
950912361,VISam,3.980011350526156,7.020773980143647,270.0,0.11229515322761754,0.11239934894039581,0.0342633921613472
950912384,VISam,3.3139006642456277,4.809290465951935,270.0,0.2237041356047931,0.10144803277833712,0.09746703528740637
950912396,VISam,3.097414691204456,10.098182163146772,270.0,0.6520950598246542,0.06572873503594197,0.5362025739135754
950912406,VISam,3.097414691204456,7.820156021286504,180.0,0.3811789671034703,0.008421536903967174,0.2980864541075536
950912417,VISam,1.4820962769741752,1.6540260490965795,0.0,0.2772860847544177,0.07888257826852772,0.14570092185800593
950912427,VISam,6.378009821136057,13.35546792475866,90.0,0.8912616898994228,0.08760557348263638,0.6346083910258828
950912438,VISam,3.663608774542905,6.20145887408047,225.0,0.51601852452251,0.06455651694974965,0.2697196370997061
950912448,VISam,4.013316884840182,4.2364729036040645,180.0,0.25754145293829794,0.09848324503733841,0.14188909539624167
950912460,VISam,1.4321379755031356,1.232352714708723,45.0,0.3024634843369403,0.3028358905434542,0.24596392527687813
950912473,VISam,0.28309704166922445,3.370615328324821,45.0,0.323123498665746,0.20909552389839264,0.12432826425490404
950912511,VISam,0.6494579191235149,0.7358704482373223,135.0,0.17844359528265918,0.030180812720781602,0.09175277891077097
950912564,VISam,0.03330553431402641,0.17984979213817898,315.0,0.4210568523879524,0.45415018257799916,0.25250543787277974
950912591,VISam,0.3497081102972773,0.4529565800795594,180.0,0.8013250221692518,0.5061381031051734,0.5197706924998273
950912601,VISam,1.5154018112882015,4.662748293511473,270.0,0.16417232127168987,0.02339041993273405,0.08671698099123977
950912646,VISam,0.24979150735519806,1.2016996549250534,0.0,0.5693895151775628,0.24673061379017328,0.271735528572456
950912978,VISam,0.016652767157013203,0.15527406382977063,135.0,0.10187985388072562,0.18597007290559847,0.05697492987177462
950913000,VISam,0.21648597304117165,2.5445301608013073,270.0,0.9071648333228798,0.025502603774956306,0.6667525055313273
950913010,VISam,0.03330553431402641,0.15320524043976932,225.0,0.5309181806210586,0.39393872416975767,0.2748812002475714
950913020,VISam,0.11656937009909243,1.2084545520007237,0.0,0.17264554344356633,0.21586784484434993,0.054096881404898656
950913031,VISam,0.11656937009909243,0.173189153381541,90.0,0.3142080953820578,0.18182207320346747,0.12579260513143461
950913096,VISam,0.3996664117683169,0.8392965230549447,270.0,0.3095482911718664,0.39999932835156266,0.11413876825303217
950918175,VISpm,11.457103804025085,17.645207303391633,270.0,0.7473483926000701,0.021399546919144974,0.5312634196736243
950918191,VISpm,0.7327217549085809,0.5328859755972775,90.0,0.41229458321227225,0.11111205166075687,0.18984337827311057
950918209,VISpm,9.392160676555447,10.671589933857334,45.0,0.4323127996318869,0.10791023704660961,0.22101046863069534
950918230,VISpm,8.226466975564524,10.344660139845594,270.0,0.2580617526976829,0.09481789597246021,0.14631879234748604
950918246,VISpm,3.2306368284605615,6.9941709403753265,0.0,0.1761435190912153,0.0892114742942791,0.07933403537966091
950918261,VISpm,0.9658604951067659,17.745129396420182,90.0,0.6036134729891065,0.04307016533950346,0.4495273321317033
950918280,VISpm,9.808479855480778,6.128199601149786,270.0,0.33337697825102136,0.054441193532763166,0.18825716852497448
950918294,VISpm,1.698582250015347,7.720236126668774,45.0,0.29919274677850655,0.25978577172597367,0.139698780867492
950918310,VISpm,1.398832441189109,2.271437449254063,180.0,0.21568747984447462,0.1837489417841836,0.0687436538800528
950918326,VISpm,1.6819294828583335,21.868343388912052,270.0,0.524192132629786,0.048881630040032646,0.31855472223050646
950918344,VISpm,3.9300530490551164,4.582834771131038,315.0,0.34304028483311416,0.024005841033150083,0.2913268111179285
950918362,VISpm,1.9983320588415845,23.533585806348043,270.0,0.6790999623697186,0.00841977859104675,0.4148291117676724
950918381,VISpm,4.296413926509406,13.861789082276667,180.0,0.8853912655122459,0.037454582797203664,0.5525218304465777
950918398,VISpm,3.347206198559654,11.144010433486258,315.0,0.32200439169987327,0.061304245149473025,0.17910911556775763
950918422,VISpm,7.643620125069061,2.2183037946855095,45.0,0.1181567140617776,0.11561604397473908,0.1432738073858996
950918474,VISpm,1.6153184142302808,12.300498579226307,135.0,0.6874618445975893,0.051419792425116316,0.3511494719241947
950918491,VISpm,1.8984154558995052,2.8109695879265875,225.0,0.4989121980416828,0.3722631250191401,0.23351348281080092
950918549,VISpm,2.797664882378218,5.069080801673169,315.0,0.5618275248741788,0.10594138007012853,0.4321896841950165
950918570,VISpm,11.090742926570794,26.69089473372908,225.0,0.8537873122318573,0.02976251683672418,0.5902144435739942
950918597,VISpm,0.14987490441311885,6.268075411385194,270.0,0.601230690693199,0.03748666761671116,0.34595643700931306
950918641,VISpm,10.14153519862104,5.6686095036017194,180.0,0.350795570812878,0.08366498291849742,0.17538193066052768
950918659,VISpm,5.212316120145133,6.941133415723205,45.0,0.2151178934388455,0.023596469852539294,0.10931475918586026
950918676,VISpm,9.275591306456354,8.479564815302371,90.0,0.22967683001958883,0.000786857280411119,0.14547091995918446
950918695,VISpm,0.26644427451221125,0.13322139406942968,90.0,0.7011471980106287,0.11111330058163682,0.3473538169326821
950918715,VISpm,6.877592835846453,10.251383709915673,225.0,0.6477864948354097,0.09453508504099319,0.44627706468971723
950918730,VISpm,1.1656937009909243,4.340951706215104,135.0,0.05135723177218783,0.07744784262220179,0.03357844562568382
950918745,VISpm,0.9325549607927395,23.230518839715398,135.0,0.2943968944936574,0.041743858168740634,0.25412564858280423
950918781,VISpm,3.5303866372867994,8.492857174856017,225.0,0.3535897143827785,0.07003260623281364,0.17490823513762113
950918802,VISpm,8.343036345663615,11.936636196802198,225.0,0.20784606114429677,0.0005199697098258743,0.19591153425822597
950918821,VISpm,1.065777098048845,5.601962450924659,225.0,0.5686636854684807,0.4512305610157846,0.1924231363142129
950918846,VISpm,6.844287301532427,27.96325680101618,315.0,0.5308470392591121,0.02020144162129136,0.34137452486871284
950918885,VISpm,1.548707345602228,15.926647462398996,90.0,0.7529273731659303,0.011207505159747016,0.5137562879538191
950918902,VISpm,2.2980818676678223,6.968326246301341,45.0,0.2344557926451147,0.2748884354642631,0.07424992540366393
950918919,VISpm,3.080761924047443,10.93083974397707,90.0,0.6124213810093203,0.13564065808206646,0.3450546900623248
950918936,VISpm,7.094078808887625,11.890077747849217,180.0,0.24087811994821226,0.008357952162800258,0.126301207790314
950918955,VISpm,24.129859610512135,35.821525447121054,0.0,0.21472575708089983,0.004548992472442546,0.13310711608705472
950918969,VISpm,31.64025759832509,41.95837403204438,180.0,0.016011444379670326,0.023045627086219617,0.01894875357734266
950918989,VISpm,4.396330529451486,8.666075146290614,90.0,0.5666651414620745,0.05987832597568053,0.33316881734572645
950919006,VISpm,6.011648943681767,11.164025261696091,180.0,0.18424546141429965,0.024994806761564195,0.10271619146862049
950919022,VISpm,3.4637755686587464,5.548686625228843,315.0,0.10330411133219995,0.02042030709012471,0.05128768534424987
950919040,VISpm,18.467918777127643,15.899965274569947,225.0,0.5561299457087613,0.032382311174357234,0.3905220708379392
950919054,VISpm,9.325549607927394,16.81925119206377,315.0,0.13505226409029542,0.004098346926075368,0.13444653401560014
950919086,VISpm,7.976675468209325,15.933309000235987,270.0,0.34680863570978726,0.05490601691666745,0.19740184697564303
950919104,VISpm,5.412149326029291,11.53700369421237,90.0,0.1728192316171959,0.023943757515099005,0.10459917546876797
950919120,VISpm,7.726883960854127,2.8642662121094693,270.0,0.26584805942814416,0.05651048101856707,0.1581771276982588
950919154,VISpm,9.941701992736883,13.242296865927479,180.0,0.30190143204211134,0.01909120922811279,0.17700697504817436
950919189,VISpm,4.879260777004869,12.44957343328754,90.0,0.2311544480871021,0.04064643855876994,0.11056610502845722
950919212,VISpm,5.778510203483582,6.832159618682442,0.0,0.09746651651720138,0.07026654149127111,0.08675108052723227
950919228,VISpm,9.4587717451835,10.52450833450025,270.0,0.16198445445957324,0.006368818450243836,0.10038890910383919
950919249,VISpm,3.1973312941465353,8.532844068601143,90.0,0.3719747147905483,0.02520970851694851,0.20210996425914377
950919266,VISpm,2.3979984706099016,3.903417771139411,180.0,0.34712901412755987,0.3243146060237096,0.13786148585518274
950919283,VISpm,4.512899899550578,19.54455646004058,0.0,0.19610895737565615,0.052011626389338456,0.08307696270989384
950919300,VISpm,2.6644427451221127,5.901716319526082,90.0,0.524990379107748,0.11166898850699321,0.31386345144613065
950919315,VISpm,8.15985590693647,10.315673775762436,135.0,0.12640506450128414,0.008677486038540247,0.06883829489684982
950919335,VISpm,6.54453749270619,14.907524608101436,315.0,0.43390593103667985,0.0027618341580560265,0.21824836714749
950919387,VISpm,0.03330553431402641,0.09325459981319659,45.0,0.05337745874559268,0.07692384545742229,0.014107387801850068
950919456,VISpm,4.213150090724341,8.372979853245736,90.0,0.6541226922462261,0.08549230237945804,0.36485861266498343
950919496,VISpm,6.294745985350991,13.765485017501003,135.0,0.262306678612013,0.08607223073972912,0.13262601721961592
950919513,VISpm,3.5803449387578388,5.402158296297795,180.0,0.13744939921167215,0.0019941460076827646,0.06910104397954174
950919602,VISpm,2.0482903603126243,2.844292914636376,180.0,0.1134309779136359,0.16817498618466062,0.03004255687097078
950919676,VISpm,11.240617830983913,8.719328576582821,225.0,0.198586467016625,0.08582116706825704,0.1403328526588172
950919748,VISpm,0.9658604951067659,1.338986664481907,45.0,0.3572762349048207,0.2802941818087611,0.15335458461897825
950919788,VISpm,1.5320545784452149,3.9966510397957413,90.0,0.4840668168157648,0.03448365201920695,0.25815579203988115
950919806,VISpm,4.246455625038367,6.0149434183409545,225.0,0.12984592209156895,0.08659241230300603,0.054223773564485454
950919863,VISpm,0.6328051519665018,1.3122393454925552,180.0,0.3068011681876532,0.32509223897964057,0.12240599188619553
950919900,VISpm,1.3322213725610563,14.211137157004238,0.0,0.5780258370824465,0.05526118141066123,0.30399832933353454
950919921,VISpm,1.0824298652058584,7.893379587215492,270.0,0.8622966839572805,0.1504847680158908,0.5839628918658633
950919945,VISpm,4.279761159352393,6.574751229691805,45.0,0.08012781209493255,0.07989008549453819,0.0511102821135376
950919993,VISpm,0.26644427451221125,4.793310209090672,0.0,0.6324862034372778,0.03643652134505492,0.32581262719815995
950920017,VISpm,0.44962471323935654,0.35969958426038173,180.0,0.4794519329033599,0.18032503605708908,0.2722973103811959
950920092,VISpm,1.9650265245275582,2.7976432522945025,225.0,0.2545256717332399,0.1319578224302583,0.11701286905745437
950920151,VISpm,0.5328885490244225,0.41298898712474746,315.0,0.28497820744984464,0.48888746285079143,0.09331582861769304
950920233,VISpm,1.3322213725610563,5.961252411165184,0.0,0.055389332714780054,0.038245657889582195,0.019164651472321843
950920290,VISpm,12.656103039330036,24.346295014659447,315.0,0.28042298118631925,0.00645725700495581,0.20687861282841988
950920309,VISpm,12.639450272173022,14.82097181155058,180.0,0.26997937692402224,0.023862506558029354,0.20512887309919586
950920341,VISpm,2.0982486617836638,1.2189822498247005,180.0,0.4409466720319376,0.001551556845616214,0.27201320396068535
950920434,VISpm,0.8326383578506602,0.4529524869221713,225.0,0.8008392596248507,0.6188846446136868,0.42674469526799363
950920448,VISpm,4.096580720625249,9.139049982122254,180.0,0.28826524260379516,0.009585314853311717,0.15086656942174834
950920511,VISpm,0.06661106862805281,11.870076130836177,315.0,0.9502053051246123,0.03662683082172761,0.7356748841214329
950921353,VISpm,7.710231193697114,10.358003646163532,315.0,0.13213442957714858,0.059846116778296286,0.07208050735859321
950921442,VISpm,0.09991660294207923,0.10657777415629982,315.0,0.12280934859168528,0.025556149949175006,0.14654004913800472
950930088,VISp,13.555352465808749,13.356576362857776,45.0,0.06357594441639904,0.0015416019308376677,0.03435726910782813
950930105,VISp,16.11987860798878,10.597848870993188,180.0,0.3078531231078553,0.19521380554645423,0.12869343388231652
950930145,VISp,5.528718696128384,8.20643865991814,90.0,0.15057347379826772,0.21379228908605818,0.028537760003794845
950930173,VISp,0.5495413161814358,7.120678370178469,225.0,0.7731598927263017,0.006546626445870321,0.5597016696366302
950930215,VISp,2.5811789093370465,20.19639174731103,270.0,0.12016750727844036,0.0019821656965216348,0.07862328432560722
950930237,VISp,0.7493745220655942,19.064769418023616,45.0,0.8470853881690237,0.01007991930245822,0.6619053926048171
950930276,VISp,7.243953713300744,18.75090861158413,225.0,0.4946322400311178,0.01309282766405945,0.3287177767041079
950930295,VISp,1.0824298652058584,7.66691048121972,90.0,0.7572237967114792,0.00043522690141155237,0.5995947807880163
950930321,VISp,3.2805951299316014,2.7981033392888985,45.0,0.021003954671180203,0.01703024088121599,0.05767185761525932
950930340,VISp,0.9658604951067659,13.343084761558359,45.0,0.6592461182124304,0.05147996462101363,0.4279050151499126
950930358,VISp,8.076592071151405,8.715665216289223,135.0,0.042370055306845324,0.0317149814196781,0.03815056127293796
950930375,VISp,5.295579955930199,3.8772004948374614,45.0,0.25943499477475634,0.026513732178602017,0.2229180663678339
950930392,VISp,0.9825132622637791,6.84759707243494,90.0,0.3543210017876777,0.0029273577731952502,0.2224758605691978
950930407,VISp,41.98162600283029,64.17321589368186,180.0,0.1065004416810528,0.014165201952161352,0.05652075609952372
950930423,VISp,0.3164025759832509,1.3522014144711627,270.0,0.6226389500538353,0.06282697569218247,0.34466613986038264
950930437,VISp,0.4995830147103961,0.18662291521168878,45.0,0.09500106686853871,0.12029735475674927,0.054259669799318476
950930454,VISp,0.5994996176524754,6.001720510641382,135.0,0.9028441525512195,0.020391371712385843,0.6256652754831376
950930505,VISp,1.7485405514863865,12.935833839613771,315.0,0.4742538825417464,0.004222086190750382,0.27464785986988793
950930522,VISp,0.6494579191235149,35.77659411497414,225.0,0.7468830226844885,0.044482905654704995,0.5202774727149585
950930541,VISp,0.3497081102972773,16.25409471773386,45.0,0.3774102469306439,0.0777721009051422,0.2607478478509739
950930590,VISp,0.19983320588415845,5.661914822149631,270.0,0.2824076878336247,0.0303022462273347,0.2618692912849834
950930633,VISp,2.148206963254703,5.44876772598523,90.0,0.1998207473289011,0.04804629777428225,0.12591106780795797
950930689,VISp,0.9991660294207922,15.526982582069962,270.0,0.7204007347642443,0.007999856261994943,0.48887569991816715
950930767,VISp,0.4329719460823433,3.4637634670028734,315.0,0.059046582522892986,0.1116563786053196,0.026200608471211393
950930795,VISp,2.697748279436139,24.526114457366006,90.0,0.3355594400763666,0.010289832207128735,0.21627455825277442
950930814,VISp,0.03330553431402641,10.09817231269653,225.0,0.9478077595279579,0.6414675898833668,0.605118610793634
950930841,VISp,1.2489575367759904,5.795126133085406,225.0,0.14931348117265997,0.054507223381938766,0.0659104954783776
950930866,VISp,0.13322213725610563,14.785001275043534,0.0,0.9245644221061524,0.03802005532926806,0.4690677118033211
950930888,VISp,0.14987490441311885,13.322167992018022,90.0,0.7498778532919385,0.06780607746325877,0.5898550395278834
950930905,VISp,23.54701276001667,4.923487524582996,45.0,0.33791962141623594,0.11304730590024,0.19172871570582206
950930923,VISp,1.71523501717236,10.511264566647705,45.0,0.6091136489473057,0.22184183658302348,0.4333531470968438
950930944,VISp,0.06661106862805281,0.776379796438436,135.0,0.3953729787767713,0.04742354863512111,0.31009918853187246
950930964,VISp,13.921713343263038,22.53446173920827,90.0,0.34217945777219744,0.011059161905740324,0.1516834932714013
950930985,VISp,38.91751684593986,45.73485940450285,225.0,0.4202158333871165,0.009897226132768059,0.20451947318405667
950931004,VISp,0.6161523848094885,14.254713158723819,270.0,0.40192863909951265,0.23023791746614183,0.17668630238047336
950931043,VISp,9.55868834812558,8.12651412319197,270.0,0.14297273544668218,0.11823960175117514,0.04446691656646566
950931118,VISp,0.815985590693647,2.3380461662472425,315.0,0.43701709081193985,0.12201321503983183,0.2698899907914315
950931164,VISp,1.4154852083461225,1.445455714584372,90.0,0.39033104526329865,0.21568580802165427,0.21755588783195035
950931181,VISp,8.809313826059984,3.283920696449598,315.0,0.16336570775297451,0.1062368784782383,0.0859853056231469
950931236,VISp,0.03330553431402641,0.16877863013074942,0.0,0.35722215955092534,0.22589143030167755,0.1410651468323038
950931254,VISp,50.24139851270884,67.73374273698843,135.0,0.1517295999337027,0.05869840275959272,0.09240005323371181
950931272,VISp,0.23313874019818487,0.5730202318114109,45.0,0.4684188618243086,0.4702008077641192,0.16119252368237655
950931315,VISp,10.974173556471701,10.651078773236602,90.0,0.055194010710499966,0.013630688449490716,0.03433497675202705
950931363,VISp,1.3155686054040432,21.35541769901998,270.0,0.21391979204701211,0.09084692046452612,0.09091227314451765
950931385,VISp,6.527884725549176,6.861417707818041,45.0,0.15788853414900206,0.022370354638899925,0.07823347365708375
950931423,VISp,1.5320545784452149,9.079108359855146,180.0,0.11288307458684793,0.01235524842879773,0.07303176256010155
950931458,VISp,11.240617830983913,16.839225886636385,90.0,0.17733574872127414,0.08219275742678447,0.06595916984291503
950931490,VISp,5.328885490244225,4.163195461291771,180.0,0.4343098262265163,0.08218706825440081,0.1916035346047088
950931517,VISp,11.823464681479376,14.161445680788962,270.0,0.500092762087322,0.016494496070305415,0.30828557352979596
950931533,VISp,2.6644427451221127,4.793280124156526,135.0,0.08853726136707368,0.06402142482646153,0.041506027054378794
950931550,VISp,17.019128034467496,27.45699750604827,90.0,0.13654881063710023,0.017024856500070032,0.08851602330444028
950931565,VISp,17.76850255653309,16.173090564696942,270.0,0.12915684551005882,0.026854642799852335,0.09085758210472632
950931581,VISp,5.062441215732014,3.6186085227969076,0.0,0.5449678765834692,0.3343514461505614,0.20200714241918563
950931598,VISp,2.6477899779650995,6.10978958829273,0.0,0.13257534705375393,0.01619251173787814,0.07192767982171873
950931617,VISp,0.4995830147103961,2.884250324666073,90.0,0.08396240196162745,0.003477736596112523,0.11565538483467248
950931639,VISp,2.2980818676678223,3.8301153375495747,270.0,0.057723912032928495,0.07981121431873639,0.013012292888475361
950931656,VISp,15.570337291807347,12.649459917164869,180.0,0.039553681508285775,0.02620075351489673,0.014980601621959754
950931674,VISp,21.415458563918982,23.730101890699245,135.0,0.03265563646976236,0.06909658361655552,0.00496270876828299
950931691,VISp,10.224799034406107,14.674443150198819,180.0,0.18345674937133866,0.013433009383895009,0.0942049449042123
950931710,VISp,2.0982486617836638,3.930059893571579,180.0,0.04148550531570036,0.11934294370762372,0.061601952922359704
950931727,VISp,21.082403220778716,27.217322797050198,180.0,0.3226533870178908,0.07743873954607666,0.1439999323387574
950931751,VISp,1.2822630710900167,4.3363916696227784,180.0,0.19121999761268735,0.20700570868604862,0.05443463754644451
950931770,VISp,7.577009056441008,9.905012824177465,270.0,0.19739903040655876,0.08302847329672491,0.11338198290075703
950931790,VISp,1.1989992353049508,2.37133867809898,270.0,0.08726516387420767,0.011361510876212745,0.048450858644986716
950931805,VISp,0.6161523848094885,2.904234803182327,315.0,0.06145813714109626,0.22353574464693157,0.04075908780371952
950931821,VISp,2.18151249756873,6.075989132909475,135.0,0.4615698559793972,0.05564375993212164,0.2626196476876159
950931837,VISp,1.8318043872714525,3.6436029099773304,225.0,0.16634363931323295,0.09614523403805718,0.0738587207184244
950931853,VISp,3.3805117328736807,16.059850321325065,270.0,0.4346747145364819,0.0701280367641866,0.263305487806303
950931878,VISp,0.8326383578506602,1.5387125440013956,90.0,0.09298203941626952,0.05239351048106565,0.0433379599241802
950931899,VISp,9.675257718224671,20.249794726278576,180.0,0.22952725968742319,0.0081440738175796,0.12194353163916322
950931959,VISp,1.6652767157013204,1.7958040123200822,0.0,0.5971526078163351,0.07709779367791543,0.329709508874439
950931977,VISp,1.7318877843293732,1.2789255361763923,270.0,0.08166502861316743,0.0666669423681215,0.059680681271253394
950932013,VISp,4.146539022096288,1.2189769919719071,270.0,0.4052069839915625,0.24489723961004267,0.18471699352419765
950932032,VISp,4.829302475533829,7.8001738719427385,180.0,0.330307018881117,0.0811209976507277,0.15272524980670638
950932087,VISp,19.833445684002726,6.461288443954721,180.0,0.18546000366113333,0.16710751308678942,0.08560809417902576
950932102,VISp,3.43047003434472,3.1640340573059818,180.0,0.41685671201136143,0.4494859168058151,0.14790621701082327
950932205,VISp,2.0982486617836638,7.267392064369381,45.0,0.11997014843175566,0.13765515584533455,0.10426939168503346
950932428,VISp,1.5320545784452149,4.736016384631718,225.0,0.2976837411831315,0.06915896712146032,0.1786608366234743
950932445,VISp,0.21648597304117165,6.548606593092346,0.0,0.37391533734940424,0.053081321055456286,0.2299659806669521
950932563,VISp,15.470420688865266,18.537886672403694,180.0,0.6808113564935508,0.17877458597289544,0.3423884003955261
950932578,VISp,3.6469560073858918,3.1773509088948737,180.0,0.2333586091513634,0.29717216177048755,0.06971197869203934
950932696,VISp,0.14987490441311885,0.6860967068789857,180.0,0.8812814186700207,0.8208317943435746,0.39973118726113577
950933698,VISp,1.0824298652058584,3.2372841787295665,270.0,0.503446862357108,0.1020404827305607,0.2623677378615398
950933732,VISp,0.7993328235366338,2.538417350497549,135.0,0.883830660256526,0.04394141781727818,0.6276657021291376
950933840,VISp,4.746038639748763,7.147381260538303,45.0,0.2944440750443887,0.08989734247278951,0.16918642512136692
950933890,VISp,0.8326383578506602,1.651956414507626,180.0,0.634268219569364,0.2623030780595237,0.2192214598876231
950933907,VISp,0.4329719460823433,1.6742668951098845,135.0,0.0802654796995489,0.17083926806907898,0.13615622765057808
950933924,VISp,0.2997498088262377,1.0857582600755669,315.0,0.6675199798317113,0.5402897793425724,0.35389913585809885
950933960,VISp,0.44962471323935654,4.023282946449578,225.0,0.7900948508218525,0.03957938990967598,0.6973807527663869
950934181,VISp,0.7160689877515678,0.8438867425081219,135.0,0.2377676521803635,0.1177323842036564,0.16526989307210413
950939257,VISl,16.402975649658007,13.994943754645965,315.0,0.10899443693991216,0.040398976157075446,0.051460720964106685
950939275,VISl,11.390492735397032,18.304616729727897,225.0,0.11457071776544707,0.20013525311391325,0.02998292304036554
950939310,VISl,2.797664882378218,3.377168873625846,90.0,0.1420369196131405,0.1167403660786169,0.04687049766683633
950939347,VISl,0.4163191789253301,0.6413528855063166,0.0,0.7701858027218107,0.17215988193849846,0.5167540987317427
950939464,VISl,0.815985590693647,10.15204669962547,45.0,0.09691526454966097,0.012652802609821353,0.05731702630228895
950939479,VISl,30.074897485565845,3.7579733208032415,45.0,0.1783368431745043,0.02467398969949268,0.08862425070947033
950939509,VISl,4.096580720625249,9.865041870178377,225.0,0.42204656673939467,0.09864281837631952,0.24946473721983803
950939523,VISl,0.09991660294207923,0.8992496927661565,180.0,0.5976342356352555,0.1673970702986713,0.44906468683826406
950939540,VISl,0.6494579191235149,6.1814908009479135,315.0,0.46140402534199015,0.05509818673316724,0.3023481764392278
950939596,VISl,2.6644427451221127,7.114073870587187,180.0,0.4379021403197287,0.09438304534242617,0.21413608645576185
950939641,VISl,2.2980818676678223,1.6742809256024251,0.0,0.8289987980321134,0.160035008519838,0.629592704217044
950939678,VISl,1.8151516201144393,16.58617153099034,180.0,0.1405037664710516,0.08640620278603516,0.0562166119388767
950939945,VISl,1.0324715637348187,27.816657125346126,270.0,0.9749222025140067,0.05162378112319383,0.9411527134477785
950939976,VISl,1.9650265245275582,4.103225419867408,270.0,0.2931697599778886,0.123062290513063,0.16144968623114334
950940001,VISl,1.1157353995198847,1.6877782405225357,0.0,0.5432102944469683,0.04836281683907538,0.415552643194877
950940023,VISl,14.820962769741751,7.447124710195638,180.0,0.38323768155957094,0.12497709842956871,0.18373357761095596
950940040,VISl,14.321379755031355,1.2789280319542358,90.0,0.06885069352906419,0.12941307501551005,0.0054928241872855416
