session,maze,track_len,unit,direction,peak_rate,spatial_info,field_lo,field_hi,field_peak,field_width,n_field_spikes,is_place_cell,slope_cycles,slope_deg,phi0,rho,pval
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,217,left,3.8297119137923743,3.0835758340658956,1.5,1.58,1.58,0.08000000000000007,14,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,219,left,3.3459906323773003,0.6485085423822132,1.18,1.54,1.34,0.3600000000000001,51,True,-0.875,-315.0,-0.9237268186373816,-0.2525648897791356,0.07385229540918163
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,220,left,1.107697694122774,2.1597020071113784,1.54,1.58,1.58,0.040000000000000036,2,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,222,left,10.876311943763444,0.8752133461292212,0.02,0.18,0.02,0.16,95,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,225,left,3.461623996880843,1.504330105155084,1.5,1.58,1.58,0.08000000000000007,13,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,229,left,6.085735040465641,1.159528812107834,0.5,0.98,0.7,0.48,116,True,-0.49249999999999994,-177.29999999999998,-2.2140197867146845,-0.2892635657797235,0.001996007984031936
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,238,left,14.359407743333259,1.2792928208655039,0.5,1.06,0.8200000000000001,0.56,302,True,-0.645,-232.20000000000002,-1.075224821668222,-0.5111479690486378,0.001996007984031936
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,240,left,13.493945192545139,0.6276261997203825,0.42000000000000004,1.06,0.74,0.64,304,True,-0.7675,-276.3,-0.5864076975357886,-0.21468849452416477,0.005988023952095809
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,242,left,5.502480112450593,0.8677149584779564,0.33999999999999997,0.62,0.45999999999999996,0.28,71,True,-0.4675,-168.3,-2.852773804278198,-0.3554918659651724,0.003992015968063872
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,257,left,6.408630803708138,0.0791349444758463,0.38,1.58,0.8200000000000001,1.2000000000000002,278,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,258,left,11.375278480965171,0.25029920835623765,0.30000000000000004,1.58,0.74,1.28,526,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,259,left,3.879800971046954,0.05068228117353059,0.02,1.58,0.22,1.56,243,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,263,left,5.168015087865337,1.1923754281704364,0.18,0.5800000000000001,0.33999999999999997,0.4000000000000001,94,True,-0.3074999999999999,-110.69999999999996,-2.551006412873592,-0.26666011888994673,0.011976047904191617
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,268,left,3.5641707999528207,0.3742170665174361,0.54,1.5,1.3,0.96,101,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,269,left,1.3617491424316226,0.6269371443288176,0.54,1.18,0.78,0.6399999999999999,26,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,270,left,1.042540192714252,0.8258210129884879,1.46,1.58,1.58,0.1200000000000001,10,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,272,left,3.3896700425616015,0.5977460290258687,1.1,1.58,1.58,0.48,62,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,1,right,2.640996457862749,0.1450273118117873,0.02,1.26,0.54,1.24,289,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,2,right,3.3578210794948826,0.22175815616159136,0.02,1.06,0.74,1.04,290,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,4,right,5.0957574795280935,0.39287343051731705,0.02,0.5800000000000001,0.02,0.56,251,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,11,right,6.098900644992954,0.3125751244061503,0.22,1.58,1.54,1.36,490,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,14,right,1.9092469338319953,0.4781004655323213,0.02,0.06,0.02,0.039999999999999994,24,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,16,right,2.98046233127391,0.16972676449062607,0.54,1.58,1.46,1.04,109,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,20,right,4.458083864829875,0.09126134690408991,0.02,1.58,0.66,1.56,459,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,26,right,1.7982311055745053,0.34792874224219006,0.26,1.1,0.74,0.8400000000000001,105,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,29,right,17.37535584714062,0.6849420997707163,0.5,0.94,0.78,0.43999999999999995,589,True,-0.5925,-213.3,-1.620241430589761,-0.557451396974468,0.001996007984031936
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,30,right,19.714510935466308,1.2989713865104329,0.86,1.58,1.1400000000000001,0.7200000000000001,737,True,0.09750000000000014,35.10000000000005,-1.4725889384798205,0.037449664519512565,0.3093812375249501
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,31,right,7.525576064246661,0.17031956717429775,0.38,1.58,0.86,1.2000000000000002,496,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,32,right,9.7553743306146,0.866380778950979,1.1400000000000001,1.58,1.5,0.43999999999999995,175,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,34,right,14.458857164165767,0.13465555600890236,0.02,1.58,0.14,1.56,1496,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,35,right,3.4914828304126533,0.3365011617102534,0.38,1.58,0.86,1.2000000000000002,238,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,42,right,9.49081874346197,0.24799272495689778,0.02,0.9,0.06,0.88,735,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,51,right,5.8393004214848,0.1859563738657434,0.02,1.58,0.02,1.56,447,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,52,right,7.011310871921197,0.1844745566745613,0.02,1.58,0.02,1.56,533,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,56,right,2.7569571645642355,0.5546735502384432,0.02,0.1,0.02,0.08,57,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,60,right,4.727444159532554,0.6041271286285481,1.1,1.58,1.5,0.48,100,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,61,right,9.775522913060588,0.5015513869521349,0.5800000000000001,1.3,0.86,0.72,348,True,-0.3025,-108.89999999999999,2.261469004173589,-0.14006554616384576,0.007984031936127744
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,62,right,2.8022066865356408,0.2552810823912762,0.38,1.58,0.86,1.2000000000000002,187,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,64,right,2.4503045770154612,0.11141888082085974,0.26,1.58,1.54,1.32,137,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,65,right,9.458861494486198,1.204668681977082,1.34,1.58,1.58,0.24,105,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,66,right,6.003882545971894,0.9432181664135942,0.62,1.06,0.86,0.44000000000000006,171,True,-0.5449999999999999,-196.2,-2.9559873553184057,-0.368799803448951,0.001996007984031936
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,69,right,2.870109376656746,0.18874987373141155,0.98,1.58,1.54,0.6000000000000001,60,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,72,right,3.420064251527226,0.299795975249146,0.5,1.58,1.42,1.08,145,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,1,left,2.6329402486771163,0.7801170916027536,1.06,1.58,1.22,0.52,166,True,-0.26,-93.60000000000001,-1.200208593252394,-0.37274024019465135,0.001996007984031936
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,2,left,1.129425436855946,0.44148396658624195,1.02,1.58,1.3800000000000001,0.56,68,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,4,left,5.892199910101462,0.6158886847072644,0.02,0.26,0.06,0.24000000000000002,80,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,11,left,3.4627064261959752,0.1330360699539075,0.26,1.58,1.02,1.32,321,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,16,left,8.48301037816765,0.5237774649623702,0.9,1.5,1.3,0.6,455,True,-0.66,-237.60000000000002,-1.6904503883251283,-0.2753624737112295,0.001996007984031936
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,20,left,6.654761356504783,0.04611597581191741,0.02,1.58,0.54,1.56,778,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,21,left,5.340812682540832,2.150049156011248,0.02,0.18,0.02,0.16,37,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,23,left,1.2068993508153545,0.34068740070097525,0.1,0.54,0.22,0.44000000000000006,26,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,26,left,1.6616536263401374,0.354381927966624,0.02,1.1400000000000001,0.22,1.12,93,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,29,left,7.730922016428004,0.9554596660442416,0.5800000000000001,1.06,0.7,0.48,318,True,-0.5825,-209.70000000000002,-1.5624483801978661,-0.5075612990557202,0.001996007984031936
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,30,left,10.954604714677892,1.2506064265898953,1.5,1.58,1.58,0.08000000000000007,187,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,31,left,4.107853592584849,0.11309408420689707,0.18,1.58,1.58,1.4000000000000001,425,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,32,left,3.691445841029691,0.22258965232286856,0.02,1.3800000000000001,0.02,1.36,204,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,33,left,1.2713311656917659,0.7740951767454257,0.86,1.46,1.1400000000000001,0.6,54,True,-0.405,-145.8,-2.5117317373426604,-0.27859959802937906,0.05389221556886228
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,34,left,21.20164653276488,0.17295353351944648,0.02,1.58,0.8200000000000001,1.56,2049,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,35,left,2.1488728001269672,0.19976490456138,1.42,1.58,1.58,0.16000000000000014,54,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,36,left,1.9443247905153058,0.42154881983637366,0.02,1.1400000000000001,0.5,1.12,118,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,42,left,8.724871613228443,0.3915212296182455,0.66,1.26,0.94,0.6,362,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,51,left,3.0630661669890893,0.06729650304152701,0.02,1.58,0.18,1.56,280,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,52,left,5.264081072165256,0.09913893429840442,0.02,1.58,0.1,1.56,496,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,55,left,4.366316823056887,0.7224036565282096,0.5,1.26,1.02,0.76,225,True,-0.07499999999999996,-26.999999999999986,1.6312172243419245,-0.05348470475559255,0.4151696606786427
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,56,left,13.909998066639474,0.29391394299637735,0.5800000000000001,1.58,0.98,1.0,1146,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,57,left,1.1846668608869237,0.8035812572741801,0.8200000000000001,1.3,1.02,0.48,44,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,61,left,3.4683431302635923,0.06879632947024342,0.02,1.58,0.94,1.56,372,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,62,left,1.9938234172147562,0.23080365503222308,0.02,1.1,0.02,1.08,108,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,64,left,2.1819530364531627,0.1391871621821612,0.02,1.26,0.22,1.24,117,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,65,left,13.961971018491486,1.647736498186669,0.02,0.14,0.02,0.12000000000000001,87,False,,,,,
Cicero-09012014,1.6mLinearMazeLinearizedPosition,1.6,69,left,7.2174798688257225,0.483441131972799,0.8200000000000001,1.3,0.98,0.48,220,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,1,right,5.6473521330246905,0.267772783995116,0.22,1.6600000000000001,0.74,1.4400000000000002,183,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,2,right,4.772833217858634,0.4293367237261387,0.26,1.18,0.42000000000000004,0.9199999999999999,148,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,3,right,11.880656187919413,0.07377786128479807,0.02,1.86,0.14,1.84,489,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,4,right,10.29514146041345,0.05209632924081849,0.02,1.98,1.3,1.96,418,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,7,right,3.386868785708037,0.498399431924362,0.5800000000000001,0.8200000000000001,0.7,0.24,35,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,8,right,18.420255998925192,0.17959315285869876,0.26,1.54,1.1400000000000001,1.28,690,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,9,right,1.344990155391545,1.0944865085132793,1.1400000000000001,1.62,1.34,0.48,6,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,10,right,6.350989003057557,0.6512910588442727,1.22,1.7,1.46,0.48,25,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,12,right,2.221096400053516,1.4782276901353235,0.02,0.06,0.02,0.039999999999999994,2,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,13,right,1.3661607031703993,1.3699505796123685,0.02,0.06,0.02,0.039999999999999994,0,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,16,right,2.722421513177203,0.49362067404760496,0.26,0.8200000000000001,0.42000000000000004,0.56,41,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,17,right,13.95036971360565,2.1402091314753795,1.6600000000000001,1.82,1.74,0.15999999999999992,76,True,-0.4224999999999999,-152.09999999999997,-1.307140101464932,-0.07897207191241412,0.5209580838323353
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,18,right,13.708527333281557,0.5024666602969277,1.86,1.98,1.98,0.11999999999999988,24,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,23,right,10.285622566116174,0.2719166073453533,1.18,1.7,1.54,0.52,48,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,24,right,1.2363505029609798,1.4364334294119956,1.3800000000000001,1.58,1.5,0.19999999999999996,3,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,25,right,6.32055126848682,1.305814085824478,0.7,0.98,0.78,0.28,96,True,-0.655,-235.8,-1.2758621032266042,-0.42741906219378656,0.001996007984031936
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,26,right,5.178459867284048,1.6453559144853116,1.6600000000000001,1.94,1.7,0.2799999999999998,25,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,27,right,6.414804417128051,0.551267814870552,0.7,1.3800000000000001,1.26,0.6800000000000002,85,True,-0.645,-232.20000000000002,-1.0214913476373544,-0.45165325085367247,0.001996007984031936
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,29,right,1.0076468374162768,0.9430325151163733,0.74,1.22,1.1400000000000001,0.48,14,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,30,right,2.7593889977234545,0.7650330269546953,0.45999999999999996,1.34,1.26,0.8800000000000001,45,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,31,right,8.78821124377657,0.6375964081831677,1.62,1.98,1.98,0.3599999999999999,32,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,34,right,5.060247332016075,0.11837981381220422,1.6600000000000001,1.98,1.98,0.31999999999999984,13,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,36,right,1.6026974185196845,0.984483566770017,1.1,1.3,1.22,0.19999999999999996,5,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,40,right,5.767217233491974,0.32671899673785326,1.82,1.98,1.98,0.15999999999999992,15,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,41,right,37.9563913316312,3.195414138431596,0.02,0.22,0.1,0.2,164,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,42,right,8.707322024460993,0.19324681771482705,1.46,1.98,1.86,0.52,80,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,43,right,18.749227399731648,0.35142422983050303,0.18,0.98,0.38,0.8,526,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,44,right,1.6256103769203194,0.5237255463197859,0.54,1.3,1.26,0.76,30,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,45,right,22.405344395815057,0.7875223650239984,0.22,0.8200000000000001,0.38,0.6000000000000001,505,True,-0.84,-302.4,-2.4881156206930677,-0.060346846093487616,0.15169660678642716
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,47,right,7.197130500878685,0.15775982925973223,0.02,1.3800000000000001,0.14,1.36,175,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,48,right,3.74731133532295,0.25030335125022946,0.02,1.22,0.5800000000000001,1.2,139,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,49,right,16.85180752957575,1.504717849491863,1.78,1.98,1.98,0.19999999999999996,41,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,52,right,9.145822836845092,1.3027587347945382,1.02,1.6600000000000001,1.3800000000000001,0.6400000000000001,54,True,0.5525000000000002,198.9000000000001,-2.4197830258377024,0.4439459491709607,0.001996007984031936
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,54,right,2.013402045616244,0.7928909614554536,0.02,0.14,0.1,0.12000000000000001,5,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,55,right,3.3939634918299273,0.441430578763333,0.9,1.62,1.54,0.7200000000000001,37,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,59,right,3.78557844301176,1.5221960774359693,1.18,1.34,1.26,0.16000000000000014,8,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,61,right,5.8191125967705855,0.16077367319157532,0.18,1.74,1.06,1.56,202,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,62,right,1.3661607031703993,2.2280219251104865,0.02,0.06,0.02,0.039999999999999994,0,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,68,right,1.9724352869447073,0.4725607309160161,1.34,1.74,1.5,0.3999999999999999,9,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,69,right,1.1116444477435445,0.4075648202455207,1.78,1.94,1.9,0.15999999999999992,3,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,70,right,1.10094953856744,0.7932984718154517,1.1400000000000001,1.3,1.26,0.15999999999999992,3,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,71,right,1.3889947687306783,0.41823160121490077,1.82,1.94,1.9,0.11999999999999988,3,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,1,left,6.310609222636448,0.3343106797503709,0.30000000000000004,1.54,0.74,1.24,145,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,2,left,8.152195518609377,0.3560107704115361,0.02,0.14,0.02,0.12000000000000001,27,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,3,left,7.619945388759309,0.08658706751210528,0.02,1.94,0.7,1.92,330,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,4,left,10.831775591306721,0.1264985429730589,0.02,1.94,0.74,1.92,457,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,7,left,6.758701136459981,0.3052875680903886,1.06,1.94,1.42,0.8799999999999999,166,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,8,left,27.14868399852699,0.1147167244948086,0.02,1.06,0.5800000000000001,1.04,456,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,10,left,5.517816105363351,0.6867018860325999,0.42000000000000004,1.3,0.78,0.88,72,True,1.1425,411.3,2.027813689277947,0.07946974797563068,0.6207584830339321
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,12,left,2.2033300408759566,1.9266437478770515,0.02,0.38,0.30000000000000004,0.36,22,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,13,left,1.3034912118032138,2.0558596764902406,0.06,0.18,0.1,0.12,7,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,16,left,2.8945491538450794,0.459605554043164,1.06,1.46,1.1400000000000001,0.3999999999999999,51,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,17,left,22.78334981885476,0.8932788368235244,1.26,1.74,1.6600000000000001,0.48,367,True,-0.3174999999999999,-114.29999999999995,-2.796506194512712,-0.21238652958755752,0.001996007984031936
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,18,left,10.23928581728224,0.6681201329957986,0.7,1.3,0.9,0.6000000000000001,117,True,0.47250000000000014,170.10000000000005,-2.3759592544181665,0.09372165453522455,0.32335329341317365
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,19,left,1.211256485596365,0.4006078890234528,1.3800000000000001,1.94,1.6600000000000001,0.5599999999999998,19,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,23,left,15.215384691731328,0.7294155756637318,0.30000000000000004,0.94,0.62,0.6399999999999999,170,True,-0.735,-264.6,-1.0348802544347881,-0.13080242717461416,0.08383233532934131
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,24,left,2.8154369818698735,1.7220834977648813,0.66,0.78,0.7,0.12,11,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,25,left,3.246956085006969,1.521621334561412,1.3,1.62,1.54,0.32000000000000006,51,True,-0.2974999999999999,-107.09999999999995,2.695734208069547,-0.33993754474428794,0.023952095808383235
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,26,left,10.762299178835866,0.8523335532260675,0.26,0.5,0.38,0.24,48,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,27,left,5.851758373005309,0.474311329133393,0.8200000000000001,1.46,0.98,0.6399999999999999,107,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,30,left,2.0573668777586125,0.2756273010260153,0.9,1.94,1.78,1.04,52,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,31,left,18.489433178215297,1.1569753086952366,1.58,1.98,1.98,0.3999999999999999,202,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,33,left,2.056323064430631,1.212872294871042,1.54,1.62,1.58,0.08000000000000007,19,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,34,left,8.658134597758705,0.17740767755063827,0.02,0.94,0.42000000000000004,0.9199999999999999,137,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,40,left,3.7017885349498947,0.31717102607200376,0.02,0.62,0.5,0.6,49,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,41,left,4.546378585305427,2.2596087405448397,0.02,0.22,0.02,0.2,29,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,42,left,13.596426901595745,0.1162742251107917,0.02,1.94,0.9,1.92,681,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,43,left,11.538200966691308,0.38811258114852365,0.02,0.74,0.42000000000000004,0.72,163,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,44,left,10.554510304745818,0.7031787789632407,0.74,1.62,1.1,0.8800000000000001,272,True,0.37250000000000005,134.10000000000002,-1.9119916114352011,0.1251872750952497,0.03792415169660679
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,45,left,6.49691099905467,0.8451056442208281,0.02,0.74,0.38,0.72,101,True,-0.8225,-296.1,-0.4531936530182092,-0.1840222651762353,0.15568862275449102
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,47,left,14.99854478337759,0.39698487572002533,0.78,1.6600000000000001,1.06,0.8800000000000001,314,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,48,left,1.6911077203465315,0.6257755839098463,1.5,1.6600000000000001,1.58,0.16000000000000014,16,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,49,left,7.50716532867342,0.3538612092488965,0.02,0.22,0.02,0.2,31,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,52,left,2.356334897035569,0.33837664485685826,1.1,1.74,1.46,0.6399999999999999,52,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,54,left,2.226192438446415,0.30014553036840486,0.38,0.98,0.66,0.6,20,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,55,left,2.163714842154589,0.32195417890357947,0.8200000000000001,1.74,0.98,0.9199999999999999,62,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,59,left,3.6805580481898135,0.9745557722531356,0.8200000000000001,1.06,0.98,0.24,19,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,61,left,15.490720697037553,0.5201107002102806,0.22,1.5,0.62,1.28,385,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,68,left,3.850056944717249,0.42653484998905755,0.02,0.42000000000000004,0.1,0.4,36,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,69,left,1.5233681564258097,0.2580700424214388,0.02,0.33999999999999997,0.06,0.31999999999999995,10,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,70,left,1.4402717093967303,0.6704155064830323,0.62,0.86,0.7,0.24,8,False,,,,,
Cicero-09172014,2mLinearMazeLinearizedPosition,2.0,71,left,1.054254391062172,0.5612505607110149,0.26,0.5,0.42000000000000004,0.24,5,False,,,,,
Gatsby-08022013,1.6mLinearMazeLinearizedPosition,1.6,8,right,15.318398575402886,0.616052622492615,0.02,0.5,0.22,0.48,673,True,-0.6975,-251.1,-1.689277236785829,-0.26500791681238833,0.001996007984031936
Gatsby-08022013,1.6mLinearMazeLinearizedPosition,1.6,10,right,5.376025679753052,0.17782600302836027,0.02,0.66,0.02,0.64,217,False,,,,,
Gatsby-08022013,1.6mLinearMazeLinearizedPosition,1.6,11,right,9.461656380320727,0.40196254825830074,0.14,1.1400000000000001,0.78,1.0,459,False,,,,,
Gatsby-08022013,1.6mLinearMazeLinearizedPosition,1.6,14,right,1.5783334236219384,0.5340394464635753,0.1,0.62,0.45999999999999996,0.52,48,False,,,,,
Gatsby-08022013,1.6mLinearMazeLinearizedPosition,1.6,15,right,1.8285831153696617,0.18282123045520912,0.9,1.58,1.42,0.68,55,False,,,,,
