session,maze,track_len,unit,direction,peak_rate,spatial_info,field_lo,field_hi,field_peak,field_width,n_field_spikes,is_place_cell,slope_cycles,slope_deg,phi0,rho,pval
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,211,left,6.623785596162947,1.4441194446468417,1.5,1.58,1.58,0.08000000000000007,37,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,215,left,15.90730416485076,1.189600578909264,1.06,1.58,1.46,0.52,449,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,217,left,3.8297119137923743,3.0835758340658956,1.5,1.58,1.58,0.08000000000000007,14,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,219,left,3.3459906323773003,0.6485085423822132,1.18,1.54,1.34,0.3600000000000001,51,True,-0.875,-315.0,-0.9237268186373816,-0.2525648897791356,0.07385229540918163
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,220,left,1.107697694122774,2.1597020071113784,1.54,1.58,1.58,0.040000000000000036,2,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,222,left,10.876311943763444,0.8752133461292212,0.02,0.18,0.02,0.16,95,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,225,left,3.461623996880843,1.504330105155084,1.5,1.58,1.58,0.08000000000000007,13,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,229,left,6.085735040465641,1.159528812107834,0.5,0.98,0.7,0.48,116,True,-0.49249999999999994,-177.29999999999998,-2.2140197867146845,-0.2892635657797235,0.001996007984031936
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,238,left,14.359407743333259,1.2792928208655039,0.5,1.06,0.8200000000000001,0.56,302,True,-0.645,-232.20000000000002,-1.075224821668222,-0.5111479690486378,0.001996007984031936
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,240,left,13.493945192545139,0.6276261997203825,0.42000000000000004,1.06,0.74,0.64,304,True,-0.7675,-276.3,-0.5864076975357886,-0.21468849452416477,0.005988023952095809
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,242,left,5.502480112450593,0.8677149584779564,0.33999999999999997,0.62,0.45999999999999996,0.28,71,True,-0.4675,-168.3,-2.852773804278198,-0.3554918659651724,0.003992015968063872
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,257,left,6.408630803708138,0.0791349444758463,0.38,1.58,0.8200000000000001,1.2000000000000002,278,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,258,left,11.375278480965171,0.25029920835623765,0.30000000000000004,1.58,0.74,1.28,526,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,259,left,3.879800971046954,0.05068228117353059,0.02,1.58,0.22,1.56,243,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,263,left,5.168015087865337,1.1923754281704364,0.18,0.5800000000000001,0.33999999999999997,0.4000000000000001,94,True,-0.3074999999999999,-110.69999999999996,-2.551006412873592,-0.26666011888994673,0.011976047904191617
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,268,left,3.5641707999528207,0.3742170665174361,0.54,1.5,1.3,0.96,101,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,269,left,1.3617491424316226,0.6269371443288176,0.54,1.18,0.78,0.6399999999999999,26,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,270,left,1.042540192714252,0.8258210129884879,1.46,1.58,1.58,0.1200000000000001,10,False,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,1.6,272,left,3.3896700425616015,0.5977460290258687,1.1,1.58,1.58,0.48,62,False,,,,,
