session,maze,unit,direction,location,peak_rate,spatial_info,field_start,field_stop,field_peak,field_width,n_spikes_field,pref_phase,mrl,mrl_jitter,p_rayleigh,slope,phi0,rho,p_circlin,p_shuffle
Cicero-09172014,2mLinearMazeLinearizedPosition,25,1,lCA1,4.9911110513565715,0.9640288437674291,62.5,102.5,87.5,40.0,290,133.58502437552357,0.2995320678250626,0.05540886716800847,2.8549969096189215e-12,-0.23999999999999977,-3.0592214589980395,-0.116063556099942,0.04457169769187597,0.06493506493506493
Cicero-09172014,2mLinearMazeLinearizedPosition,26,1,lCA1,2.9868394530374336,0.9684963185168888,162.5,197.5,177.5,35.0,49,26.476501047761072,0.22313454771371857,0.1227069934864703,0.08670734899871775,2.2,0.5155066254758213,0.042370448954186825,0.7617354018801601,0.8821178821178821
Cicero-09172014,2mLinearMazeLinearizedPosition,27,1,rCA1,4.472254085830433,0.5358786217390963,67.5,142.5,122.5,75.0,243,211.68128830860678,0.12512981789425204,0.05994992822885239,0.022106776079750937,-0.71,-0.6409176009358624,-0.33486947517992227,2.1441692155121927e-07,0.000999000999000999
Cicero-09172014,2mLinearMazeLinearizedPosition,30,1,rCA1,2.0025163836277997,0.39836191446316715,52.5,142.5,122.5,90.0,115,245.23937117934668,0.25564606055999767,0.06506432558794303,0.0004961746204799639,-0.54,-0.49238374101886273,-0.27035220117928516,0.006931850841870535,0.012987012987012988
Cicero-09172014,2mLinearMazeLinearizedPosition,31,1,rCA1,12.993723928176331,0.7533882408656254,177.5,197.5,197.5,20.0,122,185.17978417019492,0.5958197663226028,0.0849241812439175,1.748701311060502e-21,-0.040000000000000036,-2.8969240618531193,-0.07618532009624243,0.3614294722848297,0.3876123876123876
Cicero-09172014,2mLinearMazeLinearizedPosition,33,1,rCA1,1.0961426966826096,0.8593281232730074,2.5,32.5,17.5,30.0,40,241.16799269155482,0.42523775541349085,0.13309581861207634,0.0005585903313779052,-1.0099999999999998,1.8230362685644448,-0.08162288174821777,0.5955102427731613,0.6203796203796204
Cicero-09172014,2mLinearMazeLinearizedPosition,41,1,rCA1,28.27020957756374,2.448330864271778,2.5,22.5,2.5,20.0,416,55.78254674010165,0.22924017542204028,0.04547990981855646,2.4520478866219204e-10,-0.10000000000000009,1.3333725642803655,-0.04150415161775359,0.39972800941467157,0.4015984015984016
Cicero-09172014,2mLinearMazeLinearizedPosition,44,1,rCA1,1.705207202249267,0.47410591543412556,52.5,132.5,117.5,80.0,142,330.3727830548086,0.19311666041414705,0.07778161378336998,0.004858837863074894,-2.23,0.852761224192035,-0.046794503736016804,0.568410906379859,0.6353646353646354
Cicero-09172014,2mLinearMazeLinearizedPosition,45,1,rCA1,14.373496464302004,0.4578742202351433,22.5,97.5,42.5,75.0,1316,138.87892440272387,0.10023635217380909,0.024593599507377766,1.7592876923956375e-06,-0.3500000000000001,-2.8178996101169855,-0.12265608998265437,1.156327452789263e-05,0.000999000999000999
Cicero-09172014,2mLinearMazeLinearizedPosition,49,1,rCA1,14.134691708859119,1.1192710663619627,2.5,27.5,2.5,25.0,311,94.16711894070893,0.19555926119611192,0.046826843572552505,6.206017570401185e-06,-0.33000000000000007,2.767622129933661,-0.12916682157136736,0.02480903089655273,0.024975024975024976
Cicero-09172014,2mLinearMazeLinearizedPosition,52,1,rCA1,6.096195991134026,1.0284842477858507,102.5,167.5,137.5,65.0,133,247.99750699952136,0.02313227489043549,0.07702871569210692,0.9315443745223203,0.7800000000000002,-2.796957687232541,0.0841118769370275,0.3316700375138437,0.5614385614385614
Cicero-09172014,2mLinearMazeLinearizedPosition,55,1,rCA1,3.1743285991158414,0.34841200096324876,92.5,167.5,137.5,75.0,100,166.69290066070582,0.01757913364339563,0.09341777677536442,0.9697168066229483,-0.7799999999999998,-1.2522757853557245,-0.3637150068240794,0.0003131761694923352,0.002997002997002997
Cicero-09172014,2mLinearMazeLinearizedPosition,59,1,rCA1,3.835470594818864,0.780525663790147,97.5,142.5,122.5,45.0,94,149.18226417943745,0.29858613573632264,0.09302263865066081,0.0001977458991303072,-0.1499999999999999,3.103766134868666,-0.09479848674824741,0.3427625386681499,0.37362637362637363
Cicero-09172014,2mLinearMazeLinearizedPosition,2,-1,lCA1,4.845728473006628,0.39568705898176,2.5,102.5,2.5,100.0,168,221.5068982584081,0.15712407660101627,0.06267914615811457,0.015592576600885281,0.6600000000000001,0.7114124197156423,0.21458974968357938,0.004231539627844949,0.023976023976023976
Cicero-09172014,2mLinearMazeLinearizedPosition,9,-1,lCA1,1.149503101361983,0.37141938148684855,67.5,162.5,107.5,95.0,52,200.35359423472818,0.09946219676102326,0.1254974925441314,0.6000364234404374,-0.9299999999999997,0.006651763975052314,-0.09074194025073644,0.5115364363242199,0.7262737262737263
Cicero-09172014,2mLinearMazeLinearizedPosition,10,-1,lCA1,4.768881716975975,0.5245884510420993,52.5,127.5,87.5,75.0,151,148.19366173862122,0.07529509338746397,0.07100399469388179,0.4255165404903206,-2.27,-2.064247151766239,-0.09417423977897785,0.248618334031538,0.4805194805194805
Cicero-09172014,2mLinearMazeLinearizedPosition,12,-1,lCA1,1.9749793310616988,1.9955477011223794,2.5,37.5,7.5,35.0,48,161.14362009483054,0.309975578941325,0.11251602728657908,0.009304151425330509,-0.3799999999999999,-2.444901872234843,-0.4395759090695187,0.002764390905130032,0.006993006993006993
Cicero-09172014,2mLinearMazeLinearizedPosition,17,-1,lCA1,17.956383445520487,0.8402991650238297,132.5,197.5,162.5,65.0,1231,143.64829827592266,0.21661347405137737,0.030297802598826896,4.20955403403399e-26,-0.3900000000000001,-2.3279071116800467,-0.12412387357214316,1.717288457725452e-05,0.000999000999000999
Cicero-09172014,2mLinearMazeLinearizedPosition,18,-1,lCA1,8.763476510789626,0.4530657744866313,67.5,122.5,92.5,55.0,243,241.48351847549398,0.2209924365804644,0.047893692962203326,6.201004344974793e-06,-0.8900000000000001,-0.8222418318928578,0.0462363487936754,0.47804154957354283,0.4965034965034965
Cicero-09172014,2mLinearMazeLinearizedPosition,21,-1,lCA1,2.4724856157913164,1.8490641134727996,2.5,42.5,17.5,40.0,60,41.89791814010589,0.1221605244943162,0.11930121022019102,0.4101328229141709,-0.8399999999999999,-1.787597766333856,-0.26262714949039073,0.05705824001670434,0.13986013986013987
Cicero-09172014,2mLinearMazeLinearizedPosition,23,-1,lCA1,11.32663899354412,0.5693172613976797,32.5,97.5,62.5,65.0,317,223.27974346641267,0.2570476310328529,0.055879883278804166,5.797118421157524e-10,-0.5499999999999998,-1.210175428648858,-0.09671625375304853,0.08174774298132959,0.08291708291708291
