unit_id,region,mean_rate,spontaneous_rate,OSI,DSI,pref_dir_deg,anova_p,selective
950907350,VISam,7.562004157047122,0.18317912982902354,0.4966115404610738,0.03955332588826778,5.62968733538732,9.543949152662782e-42,True
950907356,VISam,3.4832795227182736,0.3164025538100501,0.6735346919701383,0.012687302479449243,239.74840996371495,5.234919697167722e-84,True
950907360,VISam,5.206232326219367,0.9491999244051932,0.6705112318994518,0.07196180034504478,352.8719718224739,3.524011593916523e-59,True
950907362,VISam,15.871657114696628,8.792619778694707,0.1188807040856284,0.019706752893570663,22.78088671611384,4.057962205307935e-10,False
950907364,VISam,0.3140395689591595,0.0,0.18322426982130252,0.337811349955782,19.64617972237646,0.003389827626369628,False
950907368,VISam,3.6257662382342573,4.429606885286771,0.5581979535066289,0.05973219128137383,122.04956898270525,1.7466868068205128e-35,True
950907370,VISam,1.69220172061793,0.5661894023308399,0.17799191649108653,0.10892772148702975,128.7718504876293,4.2937094504827065e-05,False
950907388,VISam,2.5334584278858205,2.581169480786428,0.351255373086869,0.056395993939735066,81.86439876376159,4.677349745643639e-45,True
950907392,VISam,3.9410302628121174,2.6311297622636456,0.7211584761529144,0.0531734803671227,20.274945687666836,6.47565185453652e-79,True
950907394,VISam,8.265483833699577,5.362164863151569,0.3025646719475285,0.040481209266252885,280.69109374848813,2.4869073298721384e-30,True
950907396,VISam,4.557874804385225,5.328863166885148,0.04677031110165759,0.07555982085108606,65.24349796583002,8.784319585244558e-22,False
950907398,VISam,8.234251515789895,5.162327980096919,0.19272430067389162,0.026408671121572507,76.0161419196216,2.5576164290230076e-29,False
950907402,VISam,20.25070982452504,10.374631299719784,0.039331985296338495,0.029067061784763443,120.02354697979291,1.5806290111339872e-10,False
950907404,VISam,4.905252052157119,7.02743703097073,0.1596528928818837,0.020719081863724224,198.51274744001267,2.1517415732463016e-28,False
950907406,VISam,5.993334946182241,7.393794292326589,0.43019253277780883,0.049442368102652116,65.64756555695297,1.7392613495621547e-57,True
950907408,VISam,9.980972463107406,4.379662160838744,0.23570716313771597,0.031198271953941942,109.497445947433,8.995576683529802e-30,True
950907420,VISam,6.2627167127587775,2.4978985182296083,0.036057213113662084,0.04340313516125889,256.2778818715204,2.064193178096046e-08,False
950907425,VISam,1.3192348345502163,2.4812582355324007,0.6250701780114711,0.044976591992465856,320.8372807841783,3.275965270217662e-75,True
950907428,VISam,3.073892333685439,3.4970636324482873,0.07852949367497633,0.08293782226247279,6.318700892838736,4.969392595111924e-14,False
950907430,VISam,5.977287850550908,5.1456818739991625,0.46168015488556036,0.020453703001662243,206.736274342954,6.146768140562966e-137,True
950907432,VISam,2.590155308944085,4.7959745456765415,0.0742966536867212,0.0527260065208904,31.738455436851986,0.0011863662217524956,False
950907434,VISam,6.9848999131029395,13.372113248468896,0.14507701652089613,0.027867179374841747,24.053078469779447,9.92482907850858e-19,False
950907437,VISam,3.3847953446750956,8.67605435722727,0.011932288753041118,0.01781580943310918,280.25239395915764,0.9165093941207088,False
950907439,VISam,6.893762565762952,6.860918483038658,0.15095499377634955,0.03800243884191144,352.1346217978154,1.8223743145324136e-23,False
950907443,VISam,2.5639707965874194,0.6827621445268335,0.3806217788795221,0.06931995939941622,97.1279247138258,1.232005649743865e-46,True
950907445,VISam,5.071156212377975,6.2780713272954936,0.21747723908986646,0.05467923797475191,57.83303456704568,3.341745511524875e-33,True
950907451,VISam,1.821723395859947,0.6994121607538605,0.2906402264513137,0.08138087387635341,28.634486685465227,9.702280413627574e-15,True
950907457,VISam,1.003778191809074,1.1823368399992662,0.12487298974839156,0.0913385223622285,101.33322479283619,0.0012274663492483453,False
950907463,VISam,1.0084579871186117,2.0982354839792183,0.33150195078617095,0.09909125856648464,116.0617352495867,5.497630048534528e-14,True
950907467,VISam,0.3366782303263075,0.3996632005718742,0.15461952939867618,0.014121582227854784,61.07599837247064,0.07682216362190879,False
950907471,VISam,0.08434382103120372,0.04995770247884221,0.18944315798656944,0.12063371471849874,23.711797634591136,0.33939827105429604,False
950907473,VISam,1.1666255668594983,0.7327165192645696,0.11309549030302164,0.16476989268789258,309.7932763016415,3.4097475162146814e-05,False
950907493,VISam,3.8254501374641623,0.33305423390144495,0.11319504416344636,0.05836533547087702,22.459277017531512,7.196807963172026e-07,False
950907506,VISam,5.7357821724403335,2.5312109463957855,0.08453926668363622,0.03738492174444497,79.28756486739282,2.4036606428986936e-11,False
950907555,VISam,5.69489845065701,2.564513141831131,0.04275205443226507,0.050507254896042734,169.97343557032715,0.8629096861972407,False
950907557,VISam,0.06351677443085138,0.13322092818494455,0.2393947288171659,0.023096721153498263,123.61682636426144,0.11354447197073647,False
950907561,VISam,4.736165342622542,8.392952168746596,0.14699570934696402,0.08605491970483801,43.331548455126246,9.863469550243818e-21,False
950907563,VISam,5.351922230292601,7.2938767242912075,0.045654598105162446,0.030701363643433024,105.99498327303264,1.052840460051157e-14,False
950907565,VISam,2.0249639008264904,5.0124595315666785,0.2282655207469287,0.24216173465628021,76.61919792090137,3.2940618815218644e-30,True
950907573,VISam,1.0772529334189072,0.3663595075476914,0.05454084918571171,0.09590160635759566,312.99525190880377,0.289851299383556,False
950908404,VISp,5.333208145789074,0.8492884295769705,0.767636683181048,0.06769442797134112,230.989011745573,2.3305521896913407e-208,True
950908410,VISp,15.915665574211733,6.344668314233027,0.14105870235566298,0.025660555234636864,136.12848340241948,7.264033830756291e-08,False
950908414,VISp,6.696529952191313,1.3988272333357579,0.5805340991293391,0.08833035456166038,175.26959445237648,7.917341161431164e-97,True
950908416,VISp,1.0520490181553217,1.0324665610615071,0.15414736521258923,0.09919781122077151,5.098941207334866,6.610270247740658e-05,False
950908418,VISp,4.351860452714304,1.865103393665918,0.3406784746607663,0.03250433694872062,98.0273509157216,1.5287092019047967e-36,True
950908420,VISp,3.2951608411697295,20.316278568063304,0.09336407223670415,0.035914264879896435,117.26017174739027,0.00028995663492897546,False
950908422,VISp,5.588673961424071,4.662748792329442,0.6344676140778663,0.028206793841246146,104.4092689065723,9.70186902082946e-234,True
950908424,VISp,10.505160394519823,3.763506320829698,0.19312526369700847,0.06645548681973017,29.081837425259796,7.810543924995513e-26,False
950908426,VISp,7.180631795789221,6.96084179134863,0.3572924088320856,0.07866034092497101,25.39195941791408,2.388228489541203e-59,True
950908432,VISp,1.4384264534826934,0.4829305026938389,0.18309687543349734,0.12204847186477233,281.8499725182198,7.738247097976525e-05,False
950908438,VISp,3.3158005634049603,0.03330560641619979,0.7599651535865364,0.02614761125961505,29.967515161921977,2.5034383712612595e-131,True
950908444,VISp,4.106670589165899,0.39966486437963594,0.22592105877040533,0.0362648127841151,4.556214578326292,1.3713256229188677e-11,True
950908446,VISp,5.678766758132154,0.466274579729729,0.20777188720808304,0.04519488782956036,231.82544716540144,7.283376693615614e-51,True
950908448,VISp,12.686688102150715,17.30215924853565,0.010494907636167169,0.028881525219350578,173.8952959475226,0.7364561896347632,False
950908452,VISp,1.9674065091912385,0.7327180999399187,0.06516263787987887,0.04440832062644153,63.99667758134078,1.4638927117402474e-10,False
950908460,VISp,7.348721381783711,3.030793461916613,0.09934640319623436,0.054934761656976965,333.6506481045819,3.6596601719334e-18,False
950908466,VISp,1.8025586544405714,1.6985758607553356,0.32875297538146614,0.26438892548291465,89.1961700063794,2.3212561008465914e-41,True
950908475,VISp,6.140185669181879,4.629451421946344,0.5698259173374824,0.04779132204127086,258.748667963251,6.818231517547787e-153,True
950908479,VISp,32.15062216477793,15.337119069194015,0.19481531534929203,0.004385933583608445,17.187196772691355,5.523594291280743e-103,False
950908482,VISp,11.378064548715027,14.387933953019658,0.22687850301124382,0.01807462775521643,293.9444033782209,2.42903075520335e-44,True
950908485,VISp,6.6812031389875814,3.7135506980477393,0.22193720046720045,0.0771450511968202,88.85327252350784,1.5469810312952438e-26,True
950908489,VISp,20.250350149938456,22.19804071334407,0.1168579139777624,0.0697861606721357,68.72096113803661,1.2323654074416584e-126,False
950908496,VISp,8.611298292241838,15.153983948376474,0.07199958627265919,0.07025958685463078,354.8421760642181,0.6164771320810224,False
950908501,VISp,6.983667408775305,15.620223503862317,0.02752766320439564,0.034035679444953525,8.541608411660558,2.779128047421915e-07,False
950908504,VISp,5.575467877655367,2.930872649389571,0.05774526318118133,0.08088490638629169,28.865560018163098,6.521309223097462e-07,False
950908507,VISp,21.027996776053893,19.816708115589396,0.05335518178663304,0.07442480435667798,326.1244482426934,1.27971091463048e-29,False
950908511,VISp,9.521960771398103,10.790947178704887,0.046374829864915236,0.02894222158515559,176.4675699865647,5.987120282506622e-05,False
950908518,VISp,11.204690625890464,14.60441444651833,0.040374854222293644,0.05147035936628241,192.60181282029555,2.5440166084784994e-05,False
950908525,VISp,9.112190438027415,9.925000995782922,0.05019508570881065,0.045038314590482874,342.9260042643682,0.07525388747550772,False
950908544,VISp,2.0627685200384147,3.4471115039581277,0.16911386263228562,0.11710651974473742,335.9058716190164,4.190332403841759e-09,False
950908547,VISp,4.713797762751581,6.377977165058763,0.19033430214753086,0.02309763936207998,294.7663740799096,1.252447190986066e-12,False
