session,unit,direction,n_spikes,peak_rate,spatial_info,field_start,field_end,field_width,slope_deg,phase_offset_deg,rho,p_asym,p_shuf,significant,precessing
Achilles-10252013,82,R,235,7.8694050534440505,0.6892920190601947,0.29954894305484836,0.9385866882385246,0.6390377451836763,-260.09999999999997,327.47771737797,-0.2766343478803266,3.0211331045970624e-05,0.004975124378109453,True,True
Achilles-10252013,92,R,286,22.44265612360051,2.038914960594395,0.09984964768494944,0.29954894305484836,0.19969929536989892,-8.099999999999987,70.90303671900882,-0.016214384170948035,0.7827645288198559,0.7114427860696517,False,False
Achilles-10252013,109,R,71,5.75193972872447,1.6751424846574705,1.098346124534444,1.4977447152742416,0.39939859073979767,-325.8,18.23019588833821,0.36545251302431336,0.003463196503664223,0.004975124378109453,True,True
Achilles-10252013,113,R,361,16.888734876903797,0.8025990003645856,0.09984964768494944,0.4992482384247472,0.3993985907397978,-412.2,277.37172608186273,-0.5046749578950973,0.0,0.004975124378109453,True,True
Achilles-10252013,118,R,112,6.68735340270173,0.6174536561239549,0.179729365832909,0.539188097498727,0.359458731665818,-256.5,344.42710562978675,-0.345824278248779,0.00044384567003707964,0.004975124378109453,True,True
Achilles-10252013,148,R,130,7.206794217476784,0.6041210032967522,0.8587069700905652,1.4977447152742416,0.6390377451836764,-43.19999999999996,285.31957555012355,-0.2162211804241089,0.013286486868693048,0.004975124378109453,True,True
Achilles-10252013,175,R,459,21.78606436605191,1.3596842561140365,0.09984964768494944,0.4193685202767876,0.3195188725918382,-204.29999999999995,273.9227504541808,-0.4583582232586353,0.0,0.004975124378109453,True,True
Achilles-10252013,176,R,953,26.23248513399595,0.5959395154096823,0.09984964768494944,0.698947533794646,0.5990978861096966,-639.9,243.5134328623194,0.14560258474676682,5.794782701018519e-06,0.004975124378109453,True,True
Achilles-10252013,177,R,269,12.772246682357633,0.8191140366385912,0.6190678156466864,1.1782258426824035,0.559158027035717,-194.4,282.28262885274495,-0.26244443076591617,1.5276519875984107e-05,0.004975124378109453,True,True
Achilles-10252013,179,R,206,11.77197122069072,0.48448957578596863,0.09984964768494944,0.4193685202767876,0.3195188725918382,-266.40000000000003,316.9662472357741,-0.26115306308071384,0.00016815449699092433,0.004975124378109453,True,True
Achilles-10252013,202,R,63,3.8819102545853337,0.43804904756229407,0.9385866882385246,1.457804856200262,0.5192181679617373,-82.79999999999998,291.3973494762437,-0.13159355116347407,0.2975984218914789,0.31343283582089554,False,False
Achilles-10252013,215,R,55,4.331971442199637,0.9683888715225017,1.1382859836084236,1.4977447152742416,0.359458731665818,13.500000000000032,259.5036788641444,0.03719464799189228,0.7832366723290247,0.8059701492537313,False,False
Achilles-10252013,216,R,141,6.629203203557258,1.2621082649507196,0.3394888021288281,0.8187671110165854,0.4792783088877573,142.20000000000002,321.51882807834204,0.07583704414693417,0.39663642768674423,0.3333333333333333,False,False
Achilles-10252013,219,R,71,5.9196057911931454,0.4263223322130503,0.09984964768494944,0.29954894305484836,0.19969929536989892,-80.09999999999997,65.7424428986957,-0.18304557382589995,0.10264344380084256,0.1044776119402985,False,False
Achilles-10252013,220,R,162,7.472230448563245,1.2470630007857526,0.8187671110165854,1.4977447152742416,0.6789776042576562,212.39999999999995,226.42927428453973,0.07714615829264158,0.32569431115261827,0.48756218905472637,False,False
Achilles-10252013,240,R,237,8.898664971672435,0.5439268833722727,0.3394888021288281,0.9785265473125044,0.6390377451836764,-205.20000000000002,328.16891897779476,-0.09129225673842761,0.15945286147039095,0.1791044776119403,False,False
Achilles-10252013,270,R,115,5.334257366472005,0.5788663952483696,0.25960908398086857,0.7388873928686258,0.47927830888775724,267.30000000000007,205.69169636462306,-0.007310321990440322,0.9373063135256032,0.9303482587064676,False,False
Achilles-10252013,7,L,140,6.557596176250942,0.6582166924406955,0.09984964768494944,0.6190678156466864,0.519218167961737,-361.79999999999995,152.9906293920155,-0.4094630760193317,2.6301358855285173e-06,0.004975124378109453,True,True
Achilles-10252013,12,L,72,3.19194951120158,0.4966421067336639,0.4593083793507674,0.9385866882385246,0.47927830888775724,-378.9,8.78337847514017,-0.033616991134231965,0.7713190566204304,0.7611940298507462,False,False
