start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
16735.0112,16735.1688,6,7,-0.3225592907431787,0.084,0.25,-0.02914062466459006,0.902,0.9,rightward,-0.3225592907431787,0.084,0.25,False,False,POST
16748.352,16748.5268,5,8,0.04771776648068209,0.702,0.708,0.15457699118223714,0.188,0.312,leftward,0.15457699118223714,0.188,0.312,False,False,POST
16761.2216,16761.3712,6,7,0.012363616570515502,0.948,0.966,-0.05946599978275883,0.65,0.872,leftward,-0.05946599978275883,0.65,0.872,False,True,POST
16767.8184,16767.9544,6,6,0.3050500997363896,0.334,0.47,0.5512197567508047,0.004,0.094,leftward,0.5512197567508047,0.004,0.094,False,False,POST
16777.984,16778.1752,5,9,-0.14509552188394673,0.216,0.244,-0.08879702522888891,0.51,0.498,rightward,-0.14509552188394673,0.216,0.244,False,False,POST
16786.8216,16786.9296,7,5,0.22305754585743187,0.402,0.318,0.4443619645968721,0.028,0.154,leftward,0.4443619645968721,0.028,0.154,False,False,POST
16805.9584,16806.1144,6,7,0.6123018627638118,0.0,0.064,0.6111506538143922,0.0,0.042,rightward,0.6123018627638118,0.0,0.064,False,True,POST
16840.3036,16840.4036,6,5,-0.13040072425064322,0.398,0.458,0.03705905339969065,0.794,0.884,rightward,-0.13040072425064322,0.398,0.458,False,False,POST
16855.6216,16855.7216,7,5,0.26303839326730494,0.448,0.544,0.7313432665226695,0.008,0.026,leftward,0.7313432665226695,0.008,0.026,True,False,POST
16864.73,16864.83,6,5,0.1403340622961862,0.61,0.628,0.30737033137353253,0.348,0.382,leftward,0.30737033137353253,0.348,0.382,False,False,POST
16906.2152,16906.414,6,9,0.20460626689188663,0.158,0.28,-0.05058667864143565,0.716,0.864,rightward,0.20460626689188663,0.158,0.28,False,True,POST
16906.8644,16906.9644,5,5,0.3825045302334851,0.132,0.422,0.35797230853138984,0.122,0.488,rightward,0.3825045302334851,0.132,0.422,False,True,POST
16952.028,16952.2272,7,9,-0.20836226491775434,0.34,0.516,0.27100638429307333,0.13,0.392,leftward,0.27100638429307333,0.13,0.392,False,False,POST
17006.5472,17006.724,5,8,-0.05270353975007048,0.656,0.802,-0.034753275663751616,0.834,0.894,rightward,-0.05270353975007048,0.656,0.802,False,False,POST
17013.8272,17013.9304,5,5,0.37165307456735325,0.324,0.252,0.35596318982147507,0.132,0.442,rightward,0.37165307456735325,0.324,0.252,False,True,POST
17032.7172,17032.8172,9,5,0.3354387307491641,0.388,0.454,0.5300628220911447,0.122,0.28,leftward,0.5300628220911447,0.122,0.28,False,False,POST
17086.8528,17087.0016,8,7,-0.2860055539805777,0.134,0.322,0.15361499831984587,0.376,0.716,rightward,-0.2860055539805777,0.134,0.322,False,False,POST
17137.0296,17137.2264,6,9,0.046484458486417295,0.526,0.616,0.058100278187927096,0.602,0.58,leftward,0.058100278187927096,0.602,0.58,False,False,POST
17146.3344,17146.5008,6,8,0.20213967376194525,0.188,0.43,0.23443654773861533,0.114,0.22,leftward,0.23443654773861533,0.114,0.22,False,False,POST
