start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
16326.612,16326.7232,13,5,-0.3607759449976652,0.348,0.382,0.41655052519289254,0.344,0.258,leftward,0.41655052519289254,0.344,0.258,False,False,PRE
16328.1468,16328.2468,6,5,-0.17208048602428078,0.44,0.51,0.06327051292772312,0.744,0.836,rightward,-0.17208048602428078,0.44,0.51,False,False,PRE
16334.6324,16334.7324,8,5,0.045147560528529196,0.898,0.894,-0.2895896879140044,0.254,0.39,leftward,-0.2895896879140044,0.254,0.39,False,True,PRE
16337.3296,16337.4296,8,5,0.6486245735808354,0.06,0.042,-0.3592148251712126,0.364,0.366,rightward,0.6486245735808354,0.06,0.042,False,True,PRE
16338.8328,16338.9328,6,5,-0.0870200900150371,0.746,0.858,0.47547846861056403,0.026,0.264,leftward,0.47547846861056403,0.026,0.264,False,False,PRE
16339.5528,16339.7452,10,9,0.37733172389932523,0.092,0.184,0.0003434028172516739,0.998,1.0,rightward,0.37733172389932523,0.092,0.184,False,True,PRE
16342.6224,16342.7224,7,5,0.05276851843806271,0.766,0.852,0.19543543187483842,0.504,0.428,leftward,0.19543543187483842,0.504,0.428,False,False,PRE
16346.5988,16346.6988,12,5,-0.12741938918401044,0.606,0.72,-0.31592530320622225,0.154,0.352,leftward,-0.31592530320622225,0.154,0.352,False,True,PRE
16365.4008,16365.5008,9,5,-0.538331816206693,0.002,0.008,-0.3307776815446986,0.072,0.232,rightward,-0.538331816206693,0.002,0.008,True,False,PRE
16367.952,16368.052,7,5,0.26505814490641083,0.362,0.556,0.6242542006889696,0.006,0.106,leftward,0.6242542006889696,0.006,0.106,False,False,PRE
16368.7952,16368.9408,11,7,0.17635984432159835,0.35,0.606,0.4089040315765787,0.0,0.206,leftward,0.4089040315765787,0.0,0.206,False,False,PRE
16370.3712,16370.4712,5,5,-0.2576331281361629,0.14,0.112,0.0006734122854578231,0.998,0.992,rightward,-0.2576331281361629,0.14,0.112,False,False,PRE
16373.2464,16373.3464,8,5,-0.16714590181608865,0.542,0.408,-0.20976812203355985,0.43,0.256,leftward,-0.20976812203355985,0.43,0.256,False,True,PRE
16376.4392,16376.6356,7,9,-0.27851959580785013,0.07,0.222,-0.19206110203984822,0.19,0.494,rightward,-0.27851959580785013,0.07,0.222,False,False,PRE
16378.9412,16379.1156,8,8,-0.0028069444571114945,0.99,0.994,-0.42200126627790746,0.052,0.09,leftward,-0.42200126627790746,0.052,0.09,False,True,PRE
16379.7736,16379.8736,8,5,0.3609745059990433,0.056,0.006,0.0397909484327246,0.842,0.83,rightward,0.3609745059990433,0.056,0.006,False,True,PRE
16389.7604,16389.8604,6,5,0.1743837344866284,0.344,0.538,0.02664918207482016,0.89,0.934,rightward,0.1743837344866284,0.344,0.538,False,True,PRE
16391.8644,16391.9644,10,5,-0.015962177422163024,0.94,0.948,-0.22628299253241824,0.344,0.378,leftward,-0.22628299253241824,0.344,0.378,False,True,PRE
16392.2532,16392.3532,7,5,0.09568152038350654,0.692,0.768,0.38526608019226316,0.1,0.206,leftward,0.38526608019226316,0.1,0.206,False,False,PRE
16393.5648,16393.6808,15,5,0.061947036169847224,0.866,0.87,0.26018149460763546,0.47,0.542,leftward,0.26018149460763546,0.47,0.542,False,False,PRE
16404.3288,16404.4288,8,5,-0.12417343272639399,0.488,0.628,0.065426964591405,0.85,0.834,rightward,-0.12417343272639399,0.488,0.628,False,False,PRE
16408.4528,16408.5528,5,5,-0.48830956785030405,0.014,0.208,-0.5480321782107266,0.044,0.188,leftward,-0.5480321782107266,0.044,0.188,False,True,PRE
16408.5964,16408.6964,9,5,0.02335590071637159,0.928,0.952,0.39546893526400617,0.158,0.344,leftward,0.39546893526400617,0.158,0.344,False,False,PRE
16422.3468,16422.4468,7,5,-0.3982754653468273,0.134,0.002,-0.2447586851580482,0.242,0.252,rightward,-0.3982754653468273,0.134,0.002,False,False,PRE
16432.4668,16432.5668,9,5,0.016524744127056457,0.944,0.978,-0.45982188345106356,0.114,0.202,leftward,-0.45982188345106356,0.114,0.202,False,True,PRE
16443.138,16443.238,9,5,-0.1953200059402931,0.436,0.634,-0.6490544224349524,0.0,0.086,leftward,-0.6490544224349524,0.0,0.086,False,True,PRE
16443.9904,16444.0904,6,5,-0.6293358397784528,0.016,0.102,-0.10998127285197563,0.682,0.842,rightward,-0.6293358397784528,0.016,0.102,False,False,PRE
16444.2532,16444.3532,7,5,-0.012131022424158682,0.936,0.96,0.05101592469297506,0.748,0.808,leftward,0.05101592469297506,0.748,0.808,False,False,PRE
16446.316,16446.4296,7,5,-0.017293895790735668,0.938,0.966,0.3010068718746128,0.192,0.418,leftward,0.3010068718746128,0.192,0.418,False,False,PRE
16448.9296,16449.0296,7,5,-0.2288398532926303,0.208,0.244,0.07341073463786435,0.736,0.742,rightward,-0.2288398532926303,0.208,0.244,False,False,PRE
