start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
406.9104,407.11,5,9,0.09152948710670733,0.378,0.488,-0.07499219382982054,0.134,0.566,rightward,0.09152948710670733,0.378,0.488,False,True,PRE
440.78,440.908,6,6,0.22265109481655243,0.184,0.222,-0.18047709860478456,0.396,0.272,rightward,0.22265109481655243,0.184,0.222,False,True,PRE
450.3944,450.496,5,5,0.02700461442522408,0.844,0.908,-0.162752564939791,0.142,0.37,leftward,-0.162752564939791,0.142,0.37,False,True,PRE
450.8504,450.9608,8,5,0.32994315909758365,0.148,0.228,0.29671224555810216,0.286,0.306,rightward,0.32994315909758365,0.148,0.228,False,True,PRE
455.8368,455.9368,5,5,0.21952024861520922,0.322,0.482,-0.49189324840408044,0.012,0.092,leftward,-0.49189324840408044,0.012,0.092,False,True,PRE
478.6508,478.7508,7,5,-0.26297275108201207,0.072,0.302,-0.08655112127924519,0.646,0.676,rightward,-0.26297275108201207,0.072,0.302,False,False,PRE
484.6688,484.7936,6,6,-0.08203940788518574,0.736,0.66,0.2673350277772483,0.402,0.164,leftward,0.2673350277772483,0.402,0.164,False,False,PRE
487.5628,487.6628,5,5,0.07719150063238191,0.402,0.484,-0.11797388649600557,0.252,0.204,leftward,-0.11797388649600557,0.252,0.204,False,True,PRE
488.3444,488.5388,9,9,0.21218102584952836,0.174,0.438,-0.051471803233031146,0.744,0.876,rightward,0.21218102584952836,0.174,0.438,False,True,PRE
496.6036,496.7036,5,5,-0.3368369038089873,0.018,0.188,-0.06617555412530306,0.746,0.722,rightward,-0.3368369038089873,0.018,0.188,False,False,PRE
550.242,550.342,5,5,-0.17287095980796383,0.194,0.372,0.2552065426190542,0.018,0.158,leftward,0.2552065426190542,0.018,0.158,False,False,PRE
559.2296,559.3496,6,6,0.09741785898592428,0.528,0.632,-0.10456375207336017,0.498,0.576,leftward,-0.10456375207336017,0.498,0.576,False,True,PRE
559.388,559.5016,5,5,0.08140782630369571,0.314,0.61,-0.09931832173121907,0.492,0.534,leftward,-0.09931832173121907,0.492,0.534,False,True,PRE
560.8856,561.044,8,7,0.2338804722636846,0.24,0.16,-0.13415288009448492,0.416,0.492,rightward,0.2338804722636846,0.24,0.16,False,True,PRE
562.9104,563.0104,5,5,-0.33389710054060784,0.006,0.084,-0.01488892893326225,0.956,0.904,rightward,-0.33389710054060784,0.006,0.084,False,False,PRE
574.4688,574.5872,8,5,0.6793724507529765,0.0,0.012,-0.3249198413354019,0.386,0.398,rightward,0.6793724507529765,0.0,0.012,True,True,PRE
575.0088,575.1088,5,5,-0.2823833674435578,0.084,0.202,-0.08989041758881047,0.52,0.662,rightward,-0.2823833674435578,0.084,0.202,False,False,PRE
604.1776,604.2992,6,6,0.31874825943568347,0.064,0.128,0.007595457010956802,0.976,0.966,rightward,0.31874825943568347,0.064,0.128,False,True,PRE
604.3168,604.4996,9,9,-0.09591096409181839,0.214,0.494,-0.006550095001626268,0.964,0.972,rightward,-0.09591096409181839,0.214,0.494,False,False,PRE
606.5104,606.6104,6,5,-0.16170693837973052,0.248,0.416,0.3156741074562849,0.026,0.074,leftward,0.3156741074562849,0.026,0.074,False,False,PRE
612.052,612.152,5,5,-0.3124137418934661,0.288,0.232,0.0771267347303976,0.848,0.842,rightward,-0.3124137418934661,0.288,0.232,False,False,PRE
612.4928,612.5928,6,5,0.067016290729832,0.318,0.544,0.03962890731519955,0.684,0.674,rightward,0.067016290729832,0.318,0.544,False,True,PRE
625.9068,626.0068,5,5,-0.20975453876360123,0.236,0.584,0.6387428467506279,0.002,0.088,leftward,0.6387428467506279,0.002,0.088,False,False,PRE
626.3632,626.4632,6,5,0.06415978619102816,0.676,0.482,0.03426185906731728,0.738,0.71,rightward,0.06415978619102816,0.676,0.482,False,True,PRE
632.1152,632.2892,6,8,0.04008206797322172,0.786,0.762,-0.14749587386823684,0.348,0.214,leftward,-0.14749587386823684,0.348,0.214,False,True,PRE
635.5032,635.688,7,9,-0.035581912587081564,0.614,0.77,0.16450338726144875,0.03,0.13,leftward,0.16450338726144875,0.03,0.13,False,False,PRE
641.452,641.552,7,5,-0.621413473220425,0.004,0.032,0.6042359165629153,0.004,0.032,rightward,-0.621413473220425,0.004,0.032,True,False,PRE
648.6224,648.7224,5,5,0.19209524289098426,0.13,0.076,-0.020467611822854486,0.916,0.878,rightward,0.19209524289098426,0.13,0.076,False,True,PRE
655.4864,655.5864,5,5,0.10545059160813876,0.458,0.728,0.29574885689832925,0.24,0.288,leftward,0.29574885689832925,0.24,0.288,False,False,PRE
723.4996,723.5996,6,5,-0.17698558755742932,0.052,0.142,-0.020658279147389658,0.854,0.832,rightward,-0.17698558755742932,0.052,0.142,False,False,PRE
732.87,732.97,6,5,0.027861705385899986,0.912,0.912,0.01470012796413997,0.956,0.948,rightward,0.027861705385899986,0.912,0.912,False,True,PRE
751.2164,751.3164,6,5,-0.5103960695989105,0.008,0.176,-0.09778274999281485,0.746,0.8,rightward,-0.5103960695989105,0.008,0.176,False,False,PRE
772.6396,772.7396,6,5,0.25240469247936365,0.284,0.416,-0.45152532407817253,0.01,0.078,leftward,-0.45152532407817253,0.01,0.078,False,True,PRE
783.4484,783.6356,6,9,0.10188132779875621,0.592,0.414,0.10395294167176182,0.564,0.448,leftward,0.10395294167176182,0.564,0.448,False,False,PRE
785.0944,785.204,6,5,0.47200161790422507,0.0,0.074,0.09010452678083165,0.636,0.75,rightward,0.47200161790422507,0.0,0.074,False,True,PRE
786.3796,786.4796,7,5,-0.17727546332934616,0.08,0.112,0.1345595597276582,0.39,0.264,rightward,-0.17727546332934616,0.08,0.112,False,False,PRE
809.9104,810.0104,5,5,0.03552580155952917,0.916,0.946,0.09893104783318436,0.772,0.806,leftward,0.09893104783318436,0.772,0.806,False,False,PRE
1163.2576,1163.3576,8,5,-0.06043400186947751,0.862,0.862,0.16331736195182253,0.548,0.62,leftward,0.16331736195182253,0.548,0.62,False,False,PRE
1212.6848,1212.8476,6,8,0.11659357975808557,0.438,0.46,0.13082286102241023,0.336,0.406,leftward,0.13082286102241023,0.336,0.406,False,False,PRE
1229.724,1229.9152,6,9,0.009379550126987098,0.912,0.952,-0.004526848545525482,0.956,0.99,rightward,0.009379550126987098,0.912,0.952,False,True,PRE
1271.7584,1271.8584,5,5,-0.07441093712883365,0.448,0.422,-0.037895914999943034,0.8,0.698,rightward,-0.07441093712883365,0.448,0.422,False,False,PRE
1278.0048,1278.1048,7,5,-0.279187260717485,0.154,0.296,-0.07005460129843775,0.702,0.77,rightward,-0.279187260717485,0.154,0.296,False,False,PRE
1296.8248,1296.9392,7,5,0.29512114776193965,0.194,0.326,-0.3030365028533534,0.388,0.326,leftward,-0.3030365028533534,0.388,0.326,False,True,PRE
1313.064,1313.224,7,7,0.31754769989658754,0.02,0.148,-0.07178349141998254,0.736,0.736,rightward,0.31754769989658754,0.02,0.148,False,True,PRE
1315.8716,1316.0568,7,9,-0.19998555122993575,0.18,0.206,0.07335148150519172,0.422,0.634,rightward,-0.19998555122993575,0.18,0.206,False,False,PRE
1325.2604,1325.4484,11,9,0.2551345853225993,0.078,0.252,-0.1932363516120702,0.094,0.228,rightward,0.2551345853225993,0.078,0.252,False,True,PRE
1361.896,1361.996,5,5,-0.12236761858671312,0.146,0.34,0.17597531402724784,0.258,0.168,leftward,0.17597531402724784,0.258,0.168,False,False,PRE
1372.0104,1372.1104,5,5,-0.3410295168810373,0.046,0.196,-0.08881163080131277,0.798,0.736,rightward,-0.3410295168810373,0.046,0.196,False,False,PRE
1380.3908,1380.5884,5,9,0.047691728664228654,0.666,0.796,-0.2074068307291555,0.112,0.144,leftward,-0.2074068307291555,0.112,0.144,False,True,PRE
1389.744,1389.844,5,5,-0.24298937991465444,0.004,0.332,-0.2322788399278511,0.246,0.164,rightward,-0.24298937991465444,0.004,0.332,False,False,PRE
1432.2228,1432.4152,7,9,0.14568478321909756,0.23,0.11,-0.25000806866730835,0.01,0.012,leftward,-0.25000806866730835,0.01,0.012,True,True,PRE
1442.852,1442.964,5,5,-0.05315047277522502,0.818,0.804,-0.2150164342259839,0.002,0.316,leftward,-0.2150164342259839,0.002,0.316,False,True,PRE
1445.1376,1445.378,12,12,0.1271866464237439,0.42,0.412,-0.18216270887752684,0.388,0.274,leftward,-0.18216270887752684,0.388,0.274,False,True,PRE
1469.6876,1469.8528,5,8,-0.17763025120840906,0.052,0.174,0.00685687595092825,0.944,0.956,rightward,-0.17763025120840906,0.052,0.174,False,False,PRE
1497.1336,1497.2472,6,5,0.036564563140450076,0.882,0.858,-0.1874372126186806,0.578,0.39,leftward,-0.1874372126186806,0.578,0.39,False,True,PRE
1498.8872,1499.0856,9,9,0.06405771299193862,0.556,0.53,-0.08553113739011124,0.316,0.448,leftward,-0.08553113739011124,0.316,0.448,False,True,PRE
1536.8428,1536.9428,6,5,0.2316402597613201,0.198,0.214,-0.20685236115399658,0.174,0.264,rightward,0.2316402597613201,0.198,0.214,False,True,PRE
1579.9444,1580.124,6,8,0.0749037579796148,0.532,0.554,-0.16598011787062417,0.222,0.206,leftward,-0.16598011787062417,0.222,0.206,False,True,PRE
1668.1072,1668.2088,8,5,-0.1532340090925157,0.338,0.664,-0.10205853654251135,0.676,0.734,rightward,-0.1532340090925157,0.338,0.664,False,False,PRE
1677.406,1677.506,6,5,-0.1724655319130471,0.212,0.374,0.040076401277334285,0.792,0.834,rightward,-0.1724655319130471,0.212,0.374,False,False,PRE
1681.6352,1681.7352,7,5,0.07917766264269431,0.82,0.866,-0.005200994267722073,0.98,0.988,rightward,0.07917766264269431,0.82,0.866,False,True,PRE
1681.7592,1681.8592,5,5,-0.0965450173278236,0.62,0.638,0.21483991220966586,0.248,0.422,leftward,0.21483991220966586,0.248,0.422,False,False,PRE
1729.9488,1730.0864,10,6,0.2117549557088591,0.404,0.48,-0.03401592560302204,0.826,0.94,rightward,0.2117549557088591,0.404,0.48,False,True,PRE
1746.2332,1746.3332,6,5,-0.014835786488120645,0.868,0.958,-0.19645352814797373,0.268,0.336,leftward,-0.19645352814797373,0.268,0.336,False,True,PRE
1777.4096,1777.5248,10,5,-0.5382871150647018,0.214,0.032,0.4580772927572477,0.064,0.11,rightward,-0.5382871150647018,0.214,0.032,False,False,PRE
1778.704,1778.8512,7,7,-0.09041419224686023,0.422,0.578,0.03827299692218651,0.81,0.784,rightward,-0.09041419224686023,0.422,0.578,False,False,PRE
1783.3048,1783.4048,5,5,-0.002251468412384802,0.996,0.994,-0.11241135896632971,0.24,0.38,leftward,-0.11241135896632971,0.24,0.38,False,True,PRE
1789.51,1789.7012,5,9,-0.013117050951468421,0.876,0.9,0.07715062416561726,0.464,0.446,leftward,0.07715062416561726,0.464,0.446,False,False,PRE
1790.1028,1790.2028,7,5,0.051763083085386775,0.69,0.772,0.09691205832002776,0.592,0.604,leftward,0.09691205832002776,0.592,0.604,False,False,PRE
1806.1752,1806.2752,7,5,-0.1218456013131332,0.42,0.282,0.0468361344079894,0.728,0.62,rightward,-0.1218456013131332,0.42,0.282,False,False,PRE
1807.9676,1808.1452,8,8,-0.18282506015605143,0.26,0.312,0.09353333718263582,0.652,0.6,rightward,-0.18282506015605143,0.26,0.312,False,False,PRE
1809.1336,1809.2336,7,5,-0.07193441114045244,0.508,0.766,-0.15782337323199636,0.396,0.388,leftward,-0.15782337323199636,0.396,0.388,False,True,PRE
1846.9868,1847.0868,11,5,-0.3986298975618199,0.04,0.064,0.0705853818800773,0.716,0.754,rightward,-0.3986298975618199,0.04,0.064,False,False,PRE
1859.0564,1859.1564,6,5,0.1417576324100894,0.332,0.626,-0.2880193975730211,0.012,0.234,leftward,-0.2880193975730211,0.012,0.234,False,True,PRE
1861.2416,1861.3736,9,6,-0.41683417791336924,0.014,0.292,0.19090762203743789,0.54,0.478,rightward,-0.41683417791336924,0.014,0.292,False,False,PRE
1862.704,1862.804,8,5,0.4183006224138004,0.026,0.238,0.04274527082385597,0.886,0.93,rightward,0.4183006224138004,0.026,0.238,False,True,PRE
1884.81,1884.91,7,5,0.15483192176016788,0.182,0.166,-0.07303281874052778,0.604,0.544,rightward,0.15483192176016788,0.182,0.166,False,True,PRE
1897.8392,1897.9392,6,5,-0.17082639986523457,0.246,0.172,0.1867606976311059,0.114,0.14,leftward,0.1867606976311059,0.114,0.14,False,False,PRE
1898.6504,1898.9028,9,12,0.24304696347682786,0.08,0.208,0.0654230312997077,0.712,0.75,rightward,0.24304696347682786,0.08,0.208,False,True,PRE
1899.1172,1899.2172,6,5,0.5270999388075449,0.016,0.064,0.275330284456316,0.28,0.404,rightward,0.5270999388075449,0.016,0.064,False,True,PRE
1911.2348,1911.3348,5,5,0.08344392278979483,0.736,0.8,-0.4415691784153026,0.128,0.146,leftward,-0.4415691784153026,0.128,0.146,False,True,PRE
1916.0228,1916.1228,5,5,-0.12483148194990663,0.534,0.546,-0.16966011488857785,0.248,0.358,leftward,-0.16966011488857785,0.248,0.358,False,True,PRE
1923.7696,1923.9248,6,7,0.036598825276451495,0.876,0.852,0.20783052605573824,0.088,0.274,leftward,0.20783052605573824,0.088,0.274,False,False,PRE
1923.9432,1924.0432,5,5,0.046422658226627604,0.796,0.844,0.2370457392668604,0.224,0.41,leftward,0.2370457392668604,0.224,0.41,False,False,PRE
1965.0588,1965.2584,7,9,-0.12197988215858215,0.38,0.388,0.07645112824334138,0.544,0.614,rightward,-0.12197988215858215,0.38,0.388,False,False,PRE
1970.9048,1971.024,5,5,-0.043598386928797056,0.878,0.796,0.13408209190650203,0.636,0.48,leftward,0.13408209190650203,0.636,0.48,False,False,PRE
1974.8508,1974.9508,6,5,-0.07331767518707613,0.252,0.35,0.013009051890661807,0.812,0.898,rightward,-0.07331767518707613,0.252,0.35,False,False,PRE
1979.7836,1979.9816,7,9,0.1762907403047792,0.27,0.25,0.12080525873475137,0.456,0.424,rightward,0.1762907403047792,0.27,0.25,False,True,PRE
1993.2204,1993.3204,6,5,-0.0006312794236014972,0.996,1.0,0.11426491590827674,0.628,0.542,leftward,0.11426491590827674,0.628,0.542,False,False,PRE
2003.5192,2003.6192,7,5,0.2534006044964675,0.322,0.378,0.08313634754751957,0.544,0.774,rightward,0.2534006044964675,0.322,0.378,False,True,PRE
2003.8716,2003.9716,5,5,-0.07033650523938825,0.672,0.816,0.09852338170243206,0.526,0.67,leftward,0.09852338170243206,0.526,0.67,False,False,PRE
2005.5536,2005.6536,5,5,-0.458423471886926,0.004,0.044,-0.03631429106195076,0.88,0.88,rightward,-0.458423471886926,0.004,0.044,True,False,PRE
2007.9848,2008.1624,9,8,0.2616820534251226,0.074,0.108,-0.022396773312521632,0.91,0.848,rightward,0.2616820534251226,0.074,0.108,False,True,PRE
2009.3496,2009.5488,5,9,-0.1565421642822095,0.226,0.368,-0.1489235750773914,0.152,0.4,rightward,-0.1565421642822095,0.226,0.368,False,False,PRE
2009.8064,2009.9064,6,5,-0.137124692151924,0.064,0.296,0.11007277565115656,0.122,0.276,rightward,-0.137124692151924,0.064,0.296,False,False,PRE
2029.0608,2029.1608,5,5,-0.15826589196130628,0.096,0.224,0.20399725819034878,0.098,0.014,leftward,0.20399725819034878,0.098,0.014,False,False,PRE
2029.2048,2029.3096,6,5,-0.0894057341543295,0.458,0.682,-0.2416057877630707,0.09,0.118,leftward,-0.2416057877630707,0.09,0.118,False,True,PRE
2039.9544,2040.0816,6,6,0.1852027627727269,0.134,0.464,-0.3912136950976146,0.03,0.048,leftward,-0.3912136950976146,0.03,0.048,True,True,PRE
2105.602,2105.702,5,5,0.1448861516577492,0.088,0.192,-0.003986044050953512,0.964,0.98,rightward,0.1448861516577492,0.088,0.192,False,True,PRE
2110.7308,2110.8308,6,5,0.013518164495920337,0.958,0.962,-0.07250810859672935,0.838,0.776,leftward,-0.07250810859672935,0.838,0.776,False,True,PRE
2121.1568,2121.2848,8,6,-0.05675377015775089,0.79,0.882,0.17455649356150985,0.494,0.426,leftward,0.17455649356150985,0.494,0.426,False,False,PRE
2123.3808,2123.5056,8,6,0.2656923624536408,0.166,0.16,-0.043306412462787144,0.844,0.84,rightward,0.2656923624536408,0.166,0.16,False,True,PRE
2128.2196,2128.4952,7,13,-0.0816271193645736,0.244,0.394,-0.00762480355224751,0.938,0.932,rightward,-0.0816271193645736,0.244,0.394,False,False,PRE
2142.3472,2142.4768,6,6,0.17651035450733693,0.542,0.598,0.12247681149634645,0.576,0.724,rightward,0.17651035450733693,0.542,0.598,False,True,PRE
2199.936,2200.0632,5,6,0.053346824260320995,0.776,0.86,-0.16485039204101104,0.304,0.606,leftward,-0.16485039204101104,0.304,0.606,False,True,PRE
2227.5768,2227.6768,9,5,-0.09555754982015244,0.808,0.828,-0.1854154208839588,0.646,0.466,leftward,-0.1854154208839588,0.646,0.466,False,True,PRE
2257.8016,2257.9536,8,7,-0.14946389968414495,0.444,0.578,-0.15134090194386243,0.152,0.46,leftward,-0.15134090194386243,0.152,0.46,False,True,PRE
2264.2504,2264.3584,7,5,-0.20931268366258796,0.196,0.404,0.18399860219679318,0.326,0.458,rightward,-0.20931268366258796,0.196,0.404,False,False,PRE
2268.012,2268.276,8,13,0.02892171830089715,0.78,0.752,0.09954366561432276,0.308,0.296,leftward,0.09954366561432276,0.308,0.296,False,False,PRE
2290.3104,2290.4224,5,5,-0.1805760329705129,0.09,0.404,-0.3644831081847786,0.0,0.032,leftward,-0.3644831081847786,0.0,0.032,True,True,PRE
2301.312,2301.4932,9,9,-0.057590966969071684,0.59,0.766,-0.11533856212525896,0.35,0.408,leftward,-0.11533856212525896,0.35,0.408,False,True,PRE
2302.6132,2302.7132,6,5,-0.32081889657876456,0.088,0.156,-0.10549544969390241,0.368,0.566,rightward,-0.32081889657876456,0.088,0.156,False,False,PRE
2308.9972,2309.0972,5,5,-0.281346614630565,0.01,0.118,-0.14021405555474134,0.47,0.438,rightward,-0.281346614630565,0.01,0.118,False,False,PRE
2313.1508,2313.3388,8,9,0.3411790267196208,0.008,0.04,-0.08615105631253413,0.422,0.654,rightward,0.3411790267196208,0.008,0.04,True,True,PRE
2316.024,2316.1656,6,7,0.33336847079557114,0.0,0.062,0.15787873375395756,0.24,0.436,rightward,0.33336847079557114,0.0,0.062,False,True,PRE
2338.3136,2338.5,9,9,0.12907109692212887,0.56,0.71,0.004963290731870469,0.982,0.994,rightward,0.12907109692212887,0.56,0.71,False,True,PRE
2355.2496,2355.4372,9,9,-0.0665892656808022,0.626,0.616,-0.07999171562536474,0.642,0.578,leftward,-0.07999171562536474,0.642,0.578,False,True,PRE
2360.6984,2360.8216,5,6,-0.07118676398605449,0.518,0.664,-0.09373676908752912,0.554,0.618,leftward,-0.09373676908752912,0.554,0.618,False,True,PRE
2392.3224,2392.4536,12,6,0.36243392304886957,0.174,0.174,-0.2591358439877653,0.262,0.384,rightward,0.36243392304886957,0.174,0.174,False,True,PRE
2404.1124,2404.2896,9,8,0.08693868196777,0.608,0.612,-0.23357926298962017,0.15,0.124,leftward,-0.23357926298962017,0.15,0.124,False,True,PRE
2416.1944,2416.2944,5,5,-0.050333973511772816,0.788,0.886,0.14164802445228833,0.364,0.552,leftward,0.14164802445228833,0.364,0.552,False,False,PRE
2434.5312,2434.6696,8,6,-0.168947681509916,0.532,0.52,0.24465633860264227,0.35,0.414,leftward,0.24465633860264227,0.35,0.414,False,False,PRE
2444.7868,2444.8868,6,5,0.1203244087444978,0.424,0.734,-0.2426242568218506,0.04,0.246,leftward,-0.2426242568218506,0.04,0.246,False,True,PRE
2462.1936,2462.344,5,7,0.3373307693479823,0.11,0.11,-0.22670114531888158,0.358,0.218,rightward,0.3373307693479823,0.11,0.11,False,True,PRE
2477.566,2477.666,5,5,0.09915334971763567,0.512,0.618,0.009212194599515921,0.904,0.964,rightward,0.09915334971763567,0.512,0.618,False,True,PRE
2480.6384,2480.7384,6,5,0.5702354245772214,0.0,0.004,-0.008114221088936197,0.974,0.988,rightward,0.5702354245772214,0.0,0.004,True,True,PRE
2534.1024,2534.2472,9,7,0.09636432269266662,0.674,0.74,-0.024467739419745938,0.928,0.932,rightward,0.09636432269266662,0.674,0.74,False,True,PRE
2547.4428,2547.6084,6,8,0.1502010693485085,0.274,0.182,-0.0021889496477298445,0.982,0.988,rightward,0.1502010693485085,0.274,0.182,False,True,PRE
2549.9064,2550.0096,5,5,-0.06953673970820587,0.706,0.8,0.001475579273015554,0.982,0.998,rightward,-0.06953673970820587,0.706,0.8,False,False,PRE
2551.9312,2552.084,8,7,-0.12610838532745414,0.448,0.696,-0.039348882387998156,0.764,0.862,rightward,-0.12610838532745414,0.448,0.696,False,False,PRE
2561.7168,2561.8996,7,9,-0.022176151324988336,0.844,0.86,0.21583651803753798,0.146,0.064,leftward,0.21583651803753798,0.146,0.064,False,False,PRE
2573.2652,2573.5356,8,13,-0.02125623901584038,0.844,0.838,0.08007626628331219,0.48,0.47,leftward,0.08007626628331219,0.48,0.47,False,False,PRE
2587.7504,2587.9056,7,7,0.40299247855086456,0.0,0.138,-0.3655841708333256,0.062,0.152,rightward,0.40299247855086456,0.0,0.138,False,True,PRE
2595.8108,2596.0044,5,9,0.32509829037711785,0.012,0.086,0.14010801052577918,0.186,0.444,rightward,0.32509829037711785,0.012,0.086,False,True,PRE
2730.812,2730.9248,12,5,0.2054103280371796,0.292,0.564,-0.3236900123192865,0.096,0.366,leftward,-0.3236900123192865,0.096,0.366,False,True,PRE
2741.0784,2741.1816,6,5,-0.16774169804114195,0.136,0.406,0.016954613419585193,0.852,0.918,rightward,-0.16774169804114195,0.136,0.406,False,False,PRE
2839.93,2840.03,7,5,0.10062078007853383,0.502,0.47,-0.013606225256346671,0.876,0.93,rightward,0.10062078007853383,0.502,0.47,False,True,PRE
2878.628,2878.7504,6,6,0.060782646700591185,0.798,0.78,0.19560175700134144,0.356,0.3,leftward,0.19560175700134144,0.356,0.3,False,False,PRE
3097.3196,3097.4196,5,5,-0.08631197426141292,0.664,0.66,0.0967789830019335,0.674,0.596,leftward,0.0967789830019335,0.674,0.596,False,False,PRE
3227.008,3227.108,7,5,-0.08146081464368965,0.668,0.722,0.40008708354261663,0.024,0.034,leftward,0.40008708354261663,0.024,0.034,True,False,PRE
3558.9464,3559.1288,6,9,-0.041176167850689734,0.676,0.796,0.16371419339644755,0.158,0.19,leftward,0.16371419339644755,0.158,0.19,False,False,PRE
3604.5736,3604.712,7,6,-0.1600250124836929,0.438,0.348,0.34173342297570075,0.14,0.028,leftward,0.34173342297570075,0.14,0.028,False,False,PRE
3608.7984,3608.9832,5,9,0.18654959273148886,0.058,0.084,-0.1969092646954622,0.1,0.034,leftward,-0.1969092646954622,0.1,0.034,False,True,PRE
3619.2272,3619.3272,7,5,0.14635949368741494,0.2,0.536,0.14650074679976002,0.48,0.456,leftward,0.14650074679976002,0.48,0.456,False,False,PRE
3629.4944,3629.6896,12,9,-0.29287703798526216,0.094,0.128,-0.02010389096055942,0.926,0.914,rightward,-0.29287703798526216,0.094,0.128,False,False,PRE
3636.6528,3636.8404,9,9,0.25539134988937584,0.09,0.15,-0.0891330127681316,0.666,0.666,rightward,0.25539134988937584,0.09,0.15,False,True,PRE
3637.064,3637.164,7,5,-0.4861938116013352,0.01,0.014,0.5744455282225336,0.002,0.004,leftward,0.5744455282225336,0.002,0.004,True,False,PRE
3657.4912,3657.6424,8,7,-0.35813537737895873,0.02,0.142,0.06465510496871343,0.654,0.766,rightward,-0.35813537737895873,0.02,0.142,False,False,PRE
3661.4928,3661.596,5,5,-0.09696896130827676,0.614,0.71,0.2777011705511589,0.154,0.234,leftward,0.2777011705511589,0.154,0.234,False,False,PRE
3663.1204,3663.2936,7,8,0.07650718630529851,0.638,0.646,-0.11266494440047291,0.394,0.506,leftward,-0.11266494440047291,0.394,0.506,False,True,PRE
3673.74,3673.9176,13,8,0.007388310069704871,0.972,0.978,0.1553671156642277,0.486,0.564,leftward,0.1553671156642277,0.486,0.564,False,False,PRE
3679.0008,3679.1008,6,5,-0.34108470885537095,0.05,0.232,0.16611698942229136,0.618,0.56,rightward,-0.34108470885537095,0.05,0.232,False,False,PRE
3687.7708,3687.8708,5,5,-0.03773012593095685,0.628,0.772,-0.0954076264618385,0.396,0.458,leftward,-0.0954076264618385,0.396,0.458,False,True,PRE
3695.0816,3695.2776,7,9,0.1483710729252984,0.23,0.322,-0.04662637230681771,0.638,0.772,rightward,0.1483710729252984,0.23,0.322,False,True,PRE
3697.3088,3697.4744,12,8,0.3627501733024966,0.14,0.14,-0.2951730575409906,0.222,0.164,rightward,0.3627501733024966,0.14,0.14,False,True,PRE
3718.0792,3718.2648,6,9,0.11069430421308396,0.366,0.432,-0.055785122974262906,0.696,0.756,rightward,0.11069430421308396,0.366,0.432,False,True,PRE
3742.8696,3743.0456,6,8,0.04200929341451502,0.764,0.886,0.5165246349300237,0.01,0.05,leftward,0.5165246349300237,0.01,0.05,False,False,PRE
