unit,cell_type,location,si_rightward,si_z_rightward,p_rightward,peak_rate_rightward,peak_pos_rightward,mean_rate_rightward,sparsity_rightward,width_rightward,contrast_rightward,participation_rightward,stability_rightward,n_spikes_rightward,si_leftward,si_z_leftward,p_leftward,peak_rate_leftward,peak_pos_leftward,mean_rate_leftward,sparsity_leftward,width_leftward,contrast_leftward,participation_leftward,stability_leftward,n_spikes_leftward,is_place_cell
78,excitatory,lCA1,0.9956288634332028,-0.9645373130592858,0.8311688311688312,0.45498392402024845,10.0,0.10969221315933472,0.4126670163933613,16.0,5.8303477607555845,0.027777777777777776,-0.12683842836100695,11.0,1.1168932240126326,1.3659298415087873,0.1068931068931069,0.510334294383006,66.0,0.11718431607129381,0.3749756159244538,28.0,7.327380355460292,0.17073170731707318,0.45344014745062167,11.0,False
79,excitatory,lCA1,0.546756093122119,7.122750701927975,0.0,1.410125686743237,94.0,0.4036406430910495,0.5331870403189528,32.0,4.559297913488818,0.46153846153846156,0.4971748999759338,40.0,0.30006508141757526,1.3290438889490566,0.08691308691308691,0.7209556830782219,82.0,0.277551913013096,0.7030860392689053,28.0,2.529023538623986,0.21951219512195122,0.18884378225062942,26.0,False
82,excitatory,lCA1,0.8368593376361175,25.230638831449923,0.0,7.903503183770196,58.0,2.6059825811672805,0.4620877198484282,48.0,7.187206508964566,0.9743589743589743,0.9803174569751125,260.0,0.9893266377674782,28.03756385337668,0.0,9.085814590845171,74.0,2.7284142548217836,0.42690579413939655,44.0,7.422106639439253,1.0,0.9865160072516361,255.0,True
83,inhibitory,lCA1,0.23380773608878708,7.797230725566268,0.0,2.8271270371789563,158.0,1.0603095362078099,0.7684051784168071,16.0,2.342948310483094,0.35135135135135137,0.6642049236739914,106.0,0.0798327389094594,1.6178361511163357,0.06693306693306693,2.280834055724811,2.0,1.582159589391618,0.91353361689545,92.0,1.6646759125182242,0.9512195121951219,0.447353430947126,147.0,False
84,excitatory,lCA1,1.6394955178561519,1.337808243175408,0.1008991008991009,0.6169742499423129,18.0,0.14252124129674557,0.29280567789191386,28.0,32.17848170431184,0.1388888888888889,0.5514628792573331,14.0,1.1687119946475157,0.11262369890536791,0.41058941058941056,0.885359034687023,146.0,0.15031390972173975,0.3240829645238849,16.0,9.141791159300013,0.05405405405405406,-0.27006075059458096,14.0,False
86,excitatory,lCA1,0.23047766432548544,0.7261878758636634,0.21978021978021978,0.7199265179585675,150.0,0.26219196668949707,0.7383964780899633,20.0,2.4396900641773347,0.16216216216216217,-0.14854056590735382,27.0,0.5777538203225909,9.331500599968047,0.0,2.6492367338218474,158.0,0.7491488541944531,0.5114784812798775,24.0,4.848501361293432,0.5789473684210527,0.6914219149363262,70.0,True
87,excitatory,lCA1,0.8205345683824339,0.3899550135226882,0.3156843156843157,0.44704922814981557,50.0,0.09673572646120338,0.422726027948682,16.0,5.177619678559156,0.08108108108108109,0.5190067975582214,10.0,0.7373122704345947,2.243402372790267,0.024975024975024976,0.4937512642730869,62.0,0.17251568879095733,0.523329644543539,64.0,6.851283715044333,0.2682926829268293,0.27235278390545287,16.0,False
89,excitatory,lCA1,2.7102316397951034,5.531036130599763,0.0,0.8464531429573698,158.0,0.0697712024177648,0.12899450129820617,12.0,16.60860086961985,0.08108108108108109,0.7078789408951419,7.0,1.2287994795270554,0.9445017338374326,0.18181818181818182,0.4328416347424956,158.0,0.07972953192366355,0.33719129310343776,16.0,7.546492009232365,0.1111111111111111,0.26117729920513505,7.0,False
90,excitatory,lCA1,0.0,0.0,0.999000999000999,0.0,2.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.999000999000999,0.0,2.0,0.0,1.0,0.0,,,,0.0,False
92,excitatory,lCA1,1.7376070429801485,37.69376506671554,0.0,28.875593888620458,2.0,6.059903936434801,0.26693240604438034,20.0,26.29270670290738,1.0,0.9943469304454492,617.0,1.4331548865408659,5.642024359303832,0.0,2.0777070702690854,2.0,0.3372228436931293,0.2726346744779568,16.0,11.370565456005451,0.1951219512195122,0.8109652593513448,31.0,True
93,excitatory,lCA1,0.8217328734103929,3.674234607017879,0.000999000999000999,1.8248024490861732,10.0,0.46236532521647944,0.4259636349198822,16.0,6.944607969944995,0.2222222222222222,0.09169454268449836,49.0,1.7649135988633495,1.07640931128088,0.14485514485514486,0.2211695458555911,82.0,0.042556671071031886,0.26515145898185,16.0,6.582587862248006,0.04878048780487805,,4.0,False
94,excitatory,lCA1,0.4315925558503838,2.1504181772209536,0.03796203796203796,0.7612778806526913,26.0,0.3221171991790316,0.6422428470810665,36.0,3.549970973618669,0.3888888888888889,0.2458384146959956,33.0,0.7926512749659842,9.709164021877386,0.0,2.145987877304262,74.0,0.5711148282067475,0.4530551331358545,36.0,6.1719449654564755,0.5121951219512195,0.9507225247709528,54.0,True
95,excitatory,lCA1,2.3414092988074144,22.13069767017844,0.0,11.944726628491559,2.0,1.3164568319230026,0.1592241693300915,8.0,32.42277037127549,0.7142857142857143,0.984033463115805,125.0,2.2155489033534024,7.072561256095232,0.0,2.301071183144895,2.0,0.2561251681292659,0.16068414775650294,12.0,24.157487799199917,0.24390243902439024,0.9297600912907196,25.0,True
96,excitatory,lCA1,0.9742365196859806,4.89366524294304,0.0,3.0418371139847715,2.0,0.5211711219491568,0.3473923376989479,8.0,8.85446645510567,0.3142857142857143,0.8923729087118012,50.0,1.3167416971839474,7.131373497681677,0.0,1.3492659870631476,110.0,0.22759989841034867,0.30425207082235795,20.0,8.296417701058951,0.17073170731707318,0.9438105899406226,21.0,True
97,inhibitory,lCA1,0.006922044713965805,11.414896133174548,0.0,68.43542405499058,154.0,51.85871273984174,0.989977054977421,160.0,,1.0,0.7597714738697826,5209.0,0.010233233250694645,26.084939023567646,0.0,62.68700440469989,10.0,54.10918924263083,0.9865439499564259,160.0,,1.0,0.9315898153665855,5050.0,False
98,excitatory,lCA1,0.8312899371313882,4.720105730169638,0.0,1.004113129004411,130.0,0.21333132174463532,0.4024205589716633,36.0,6.949924019181994,0.2631578947368421,0.866499727609793,22.0,1.6248375579852763,10.914716907010428,0.0,4.883886176785734,158.0,0.7932468535051778,0.2318670975477751,20.0,16.82495387295201,0.7027027027027027,0.9294488999005197,75.0,True
101,excitatory,lCA1,1.460384750618014,5.782824185122509,0.0,1.0746387066083742,2.0,0.19399990532269593,0.29513786699817735,16.0,12.193025390418532,0.19444444444444445,0.5946997981088457,19.0,0.9261500866187259,21.357840343965446,0.0,19.491154098750364,30.0,5.306163546749448,0.42861708277999677,36.0,6.897936077664856,0.926829268292683,0.9399325079850682,494.0,True
103,excitatory,lCA1,0.57223971981415,8.380822218605426,0.0,2.9878756445774095,138.0,0.7408343211917319,0.5139729991054137,28.0,4.446587008699605,0.5789473684210527,0.8598618595720251,73.0,0.5826498113077136,7.666310849826458,0.0,4.333082535229785,146.0,1.2557071134986992,0.518054550791469,32.0,4.670691691429739,0.717948717948718,0.9688087273559047,117.0,True
107,inhibitory,lCA1,0.014705101617972234,28.97698206002785,0.0,58.19413451920077,58.0,48.857290145166544,0.980885695259389,160.0,,1.0,0.796250487027947,4915.0,0.004446690220059167,3.145934864853101,0.008991008991008992,47.579868779205995,102.0,41.6013420765662,0.9939460721044779,160.0,,1.0,0.7790012052865519,3879.0,False
109,excitatory,lCA1,1.5620486536063012,15.761489297347975,0.0,4.68331828499548,142.0,0.8815115990520072,0.2606164891220555,32.0,10.313412972305718,0.5263157894736842,0.9460555058083591,88.0,0.49547131187172155,2.692619050968948,0.014985014985014986,0.7365451033784206,18.0,0.3012144410983896,0.6151061387975217,28.0,2.5687768005391836,0.24390243902439024,0.5721150108656344,28.0,True
