unit,direction,k,si,si_z,p,peak_rate,peak_pos,mean_rate,width,sparsity,contrast,participation,stability,n_spikes,session,track_cm,maze_type
9,leftward,8,2.2667721637515474,15.499765064740231,0.0,8.417925256813213,134.93055555555554,0.9316162306119233,24.16666666666666,0.16405860775619918,26.968644170993755,0.5135135135135135,0.9962406487689036,127.0,Achilles_11012013,290.0,circular
10,leftward,9,0.8187760165438939,28.90073493909936,0.0,15.492703625984946,271.875,3.3192595796584,28.194444444444436,0.41776841598780495,6.719286768896969,0.9411764705882353,0.9401811333848126,455.0,Achilles_11012013,290.0,circular
11,leftward,10,0.22907859043084358,12.569291131709468,0.0,4.982508039039551,199.375,2.1667983942252462,36.24999999999999,0.7650667029185718,2.2187204903587325,0.7837837837837838,0.7719014742551622,298.0,Achilles_11012013,290.0,circular
12,leftward,11,0.5325034249446132,22.198268425262224,0.0,10.04727381024885,130.90277777777777,2.604645723100276,36.24999999999999,0.5335435003355024,4.372737100994522,0.972972972972973,0.8848754368900706,357.0,Achilles_11012013,290.0,circular
13,leftward,12,0.402970263895982,14.282116212179172,0.0,5.57624407277164,78.54166666666666,1.872795975007491,24.16666666666666,0.6283838045491057,2.693401994723662,0.6296296296296297,0.6639826153427086,257.0,Achilles_11012013,290.0,circular
14,leftward,13,1.2042776557132768,57.828750246759,0.0,22.748526417737033,155.06944444444446,4.289807195675638,24.16666666666666,0.3332324047459819,8.238821880541828,1.0,0.9957910697544036,585.0,Achilles_11012013,290.0,circular
15,leftward,14,0.9602944415811627,53.72275969053448,0.0,28.605521783252822,130.90277777777777,6.390090397967905,28.194444444444436,0.3931428809776637,6.147895530029929,1.0,0.9751675665652348,875.0,Achilles_11012013,290.0,circular
16,leftward,15,0.8860839303101393,6.440787430852682,0.0,1.5421796557596448,227.56944444444443,0.41099201383516265,36.24999999999999,0.44585077262580636,4.638345297076174,0.25,0.5560723470235167,56.0,Achilles_11012013,290.0,circular
18,leftward,17,0.27563784676987707,11.985244191854738,0.0,4.684998057567704,78.54166666666666,1.7446157641786582,44.30555555555554,0.7237989850865011,2.198507302298543,0.6896551724137931,0.5978686587817563,239.0,Achilles_11012013,290.0,circular
19,leftward,18,0.49806672987425266,11.184051767181707,0.0,4.410396266684815,283.95833333333337,1.2299897329685128,24.16666666666666,0.5686725787128715,3.639672655498358,0.5882352941176471,0.7487987011082604,172.0,Achilles_11012013,290.0,circular
20,leftward,19,1.7547336395758928,40.58344682861617,0.0,30.005144593860614,130.90277777777777,3.8364896678779217,24.16666666666666,0.20043347813878343,17.293890770656223,0.8648648648648649,0.9852938796427347,525.0,Achilles_11012013,290.0,circular
21,leftward,20,1.6627029415574222,40.31581886495791,0.0,21.313813920620124,130.90277777777777,3.7750575613891693,24.16666666666666,0.2647743672053715,7.5524646152551815,1.0,0.9368853541763212,529.0,Achilles_11012013,290.0,circular
22,leftward,21,1.5164250826669412,26.77492495285524,0.0,20.205722179767058,22.15277777777778,1.6643084482918091,24.16666666666666,0.1726630001449963,15.769813934223391,1.0,0.9821177237830827,223.0,Achilles_11012013,290.0,circular
23,leftward,22,1.018882245301591,18.031234046015488,0.0,5.751078864187237,155.06944444444446,1.0744474553311623,24.16666666666666,0.3693167380651801,7.013390415160236,0.7297297297297297,0.9472469378003705,146.0,Achilles_11012013,290.0,circular
24,leftward,23,0.29217803840773615,8.423041517530574,0.0,4.000773899789927,34.236111111111114,1.3838587960531328,36.24999999999999,0.7154434714455595,2.401489991984568,0.5789473684210527,0.5986508657257557,188.0,Achilles_11012013,290.0,circular
25,leftward,24,0.6643181049333945,24.91537502613414,0.0,11.08830393903423,227.56944444444443,2.4296184408211885,24.16666666666666,0.46045044187213624,5.803225935915793,0.9444444444444444,0.9152652620335765,335.0,Achilles_11012013,290.0,circular
26,leftward,25,1.3738114399027284,20.761561006740763,0.0,12.710188690921994,175.20833333333331,2.103320689464614,24.16666666666666,0.2930332234293262,9.88341462425428,0.6756756756756757,0.9599821637242937,290.0,Achilles_11012013,290.0,circular
27,leftward,26,0.9689509369914022,15.293123909871365,0.0,8.793154976251966,74.51388888888889,1.7621332380598218,28.194444444444436,0.38398497817676713,5.681020884329995,0.5555555555555556,0.8072615836087734,243.0,Achilles_11012013,290.0,circular
29,leftward,28,0.5586923091553391,10.010395332853225,0.0,3.9475202548545085,279.93055555555554,0.9803738368756746,24.16666666666666,0.5222565927177351,4.933484523450825,0.5588235294117647,0.7894564501559949,137.0,Achilles_11012013,290.0,circular
30,leftward,29,1.2623356733676085,22.94442756282322,0.0,11.512692245303775,251.73611111111111,1.8970260283285267,32.222222222222214,0.2858319212790752,10.843104744802822,0.9444444444444444,0.946429929363426,258.0,Achilles_11012013,290.0,circular
31,leftward,30,1.7638906560440066,9.673914065845329,0.0,3.4060353031415738,126.875,0.3913951130216264,20.138888888888886,0.19488352314576118,16.454140586521223,0.32432432432432434,0.9587417194986174,54.0,Achilles_11012013,290.0,circular
33,leftward,32,0.9236305825907216,17.576149890656,0.0,8.398811162016734,159.09722222222223,1.9267010490300813,28.194444444444436,0.4200986387236374,6.283637961898567,0.7027027027027027,0.9690392041459834,265.0,Achilles_11012013,290.0,circular
34,leftward,33,1.7552193587042977,32.65257437265934,0.0,21.513662103625627,163.125,2.9469053145945336,28.194444444444436,0.2194682461872105,18.700898018131316,1.0,0.9910208687001312,402.0,Achilles_11012013,290.0,circular
35,leftward,34,0.8898744961373787,11.48513047352525,0.0,2.521235640433878,263.81944444444446,0.6125886688655,24.16666666666666,0.4447569180279632,4.770962098266795,0.4411764705882353,0.9052721438200249,85.0,Achilles_11012013,290.0,circular
36,leftward,35,1.326283017746035,40.42263278631665,0.0,18.16485885257214,211.45833333333331,3.288225802901292,36.24999999999999,0.3152262278403233,10.29670304879572,0.9459459459459459,0.9856936087244419,449.0,Achilles_11012013,290.0,circular
40,leftward,39,1.0826911823971508,38.25816893215921,0.0,18.789545675928224,275.90277777777777,4.587840314523152,24.16666666666666,0.39407045512978395,4.558581236257522,0.9117647058823529,0.9453325449771465,633.0,Achilles_11012013,290.0,circular
43,leftward,42,1.2018113014311034,13.89105907648531,0.0,3.7632866900731496,283.95833333333337,0.6905163600375572,24.16666666666666,0.3012607648466752,9.683005716771852,0.5294117647058824,0.9570477712269547,97.0,Achilles_11012013,290.0,circular
44,leftward,43,0.3117086212863192,4.3464060962926405,0.0,1.3991329543593103,287.9861111111111,0.6208034469500091,48.33333333333332,0.7177538673138311,1.8517055936743663,0.45714285714285713,0.5606795096242518,85.0,Achilles_11012013,290.0,circular
45,leftward,44,0.5627557966678067,11.612853268395808,0.0,5.801121676019299,54.375,1.3302974867272945,24.16666666666666,0.5186290440019736,4.540422619419696,0.7727272727272727,0.8349577111251277,182.0,Achilles_11012013,290.0,circular
47,leftward,46,0.19494606221062993,3.58607231157614,0.0,2.5361742349654812,26.180555555555554,1.0148541500025354,24.16666666666666,0.7787045451301606,2.207112234978341,0.5333333333333333,0.4550398546877455,139.0,Achilles_11012013,290.0,circular
48,leftward,47,0.44599764236073863,10.180671615673573,0.0,5.938831096756347,271.875,2.0852311537672037,32.222222222222214,0.6347046475585798,3.4021921632984706,0.5588235294117647,0.9338212814142551,287.0,Achilles_11012013,290.0,circular
51,leftward,50,1.9073616548619405,22.127778658675386,0.0,10.208689012150307,151.04166666666666,1.2174388394171152,20.138888888888886,0.1916969368354916,20.999440661085476,0.6756756756756757,0.992271868467204,168.0,Achilles_11012013,290.0,circular
53,leftward,52,1.701826912203966,18.817674251273758,0.0,12.02964050954324,159.09722222222223,1.6320617201881844,28.194444444444436,0.22051280355556863,17.569232383725154,0.7837837837837838,0.9747842998823447,224.0,Achilles_11012013,290.0,circular
54,leftward,53,1.6210975922116682,25.144445684273368,0.0,7.036044986240465,251.73611111111111,0.9027612999183747,28.194444444444436,0.21801399403697516,16.73287526926665,0.8333333333333334,0.9240475809456807,122.0,Achilles_11012013,290.0,circular
57,leftward,56,0.6908257737842416,43.70275039337219,0.0,24.449409269070948,191.31944444444443,7.9343396849672025,36.24999999999999,0.5108918129496977,2.9047949250303495,0.972972972972973,0.9655210068808637,1077.0,Achilles_11012013,290.0,circular
58,leftward,57,1.5034352569620353,38.74905270120166,0.0,19.706714717197354,167.15277777777777,3.7365019846177936,36.24999999999999,0.2866351661592114,7.335771049083852,0.972972972972973,0.9888058748507638,508.0,Achilles_11012013,290.0,circular
61,leftward,60,2.8615020675332596,35.88686789079797,0.0,40.17749852892725,78.54166666666666,3.1283803958231475,24.16666666666666,0.11544383527565319,26.739720490289123,0.8620689655172413,0.9942219522235194,423.0,Achilles_11012013,290.0,circular
62,leftward,61,1.6749123865956572,27.26594242681947,0.0,22.386087751673095,255.76388888888889,3.555047190592493,36.24999999999999,0.23912334791370807,18.573129211436676,0.8,0.9793549586074354,485.0,Achilles_11012013,290.0,circular
64,leftward,63,1.193044205230931,16.318978769747822,0.0,10.138069016133322,207.43055555555554,1.5287921261215258,24.16666666666666,0.30160293408935146,9.900404148738051,0.7837837837837838,0.9671740792740653,208.0,Achilles_11012013,290.0,circular
65,leftward,64,1.053381215628288,11.421461967299283,0.0,1.614457842408915,275.90277777777777,0.4017478855020107,32.222222222222214,0.413482302359905,4.883847337306859,0.38235294117647056,0.8444791720351791,55.0,Achilles_11012013,290.0,circular
66,leftward,65,0.47035228817573815,29.607902186973728,0.0,9.823175614354314,203.40277777777777,3.578610476749023,52.3611111111111,0.6049483234634712,2.930440571097575,1.0,0.8904966789043216,489.0,Achilles_11012013,290.0,circular
67,leftward,66,0.3401936768063233,4.7354755105866335,0.0,1.8526493165546987,199.375,0.5772116668132937,24.16666666666666,0.6541130181636493,2.9797299822000824,0.40540540540540543,0.3407297142103491,78.0,Achilles_11012013,290.0,circular
68,leftward,67,1.975840368070357,17.63427263440908,0.0,15.950917648532302,26.180555555555554,1.4391072733823773,24.16666666666666,0.1832542534298946,13.154730822453155,0.4375,0.9272705362755893,191.0,Achilles_11012013,290.0,circular
73,leftward,72,1.0439763055484994,31.84495836516775,0.0,11.311140051883735,74.51388888888889,2.1355631602639873,24.16666666666666,0.3643170788719929,5.786381030298467,0.7777777777777778,0.9124948984279793,291.0,Achilles_11012013,290.0,circular
74,leftward,73,1.1146983094374123,39.95274016347008,0.0,27.44826372294457,94.65277777777777,4.074586354673083,24.16666666666666,0.3113534340808956,6.930369720221941,0.8611111111111112,0.9520314277733103,549.0,Achilles_11012013,290.0,circular
76,leftward,75,1.9281288689713303,39.28539552001774,0.0,27.590819525790504,126.875,3.9468526498927066,36.24999999999999,0.20785889256983706,17.70728553090826,1.0,0.9664391216716501,538.0,Achilles_11012013,290.0,circular
79,leftward,78,1.2565678267016671,27.53295518272252,0.0,14.930039434976692,211.45833333333331,2.547495316567377,36.24999999999999,0.31200536853489985,11.021422961063676,0.8378378378378378,0.992877741597725,349.0,Achilles_11012013,290.0,circular
80,leftward,79,1.3978021999608599,12.084440181644817,0.0,3.249179363102978,6.041666666666666,0.40886620855421163,16.111111111111107,0.2615015174401303,9.87338942598027,0.6666666666666666,0.9117415937963758,55.0,Achilles_11012013,290.0,circular
81,leftward,80,3.0432611205272835,14.723485651582212,0.0,18.274343946352566,26.180555555555554,1.1331834233455533,28.194444444444436,0.09406701331852682,28.65447523096698,0.875,0.9966580300277126,149.0,Achilles_11012013,290.0,circular
85,leftward,84,0.8382729435933245,17.499238202859186,0.0,13.757167126488254,191.31944444444443,2.784287732894881,32.222222222222214,0.40526449829953604,7.433673805660581,0.8108108108108109,0.9417967345387737,381.0,Achilles_11012013,290.0,circular
87,leftward,86,1.2746019102172765,17.368053637841232,0.0,5.35177420798222,82.56944444444444,0.6778133783752803,24.16666666666666,0.2914811490318039,9.0641754415626,0.6551724137931034,0.8808940536453825,91.0,Achilles_11012013,290.0,circular
89,leftward,88,0.819700555461377,4.747131341512872,0.0,3.472749836150705,34.236111111111114,0.6960253035661754,28.194444444444436,0.42877177358592905,4.729574563171313,0.25,0.39476584824604705,96.0,Achilles_11012013,290.0,circular
90,leftward,89,0.6183256123821541,25.032046589432696,0.0,12.246574116360948,187.29166666666666,4.022824993034421,32.222222222222214,0.5490709716816604,3.1892194307182926,0.8378378378378378,0.9424373253137529,543.0,Achilles_11012013,290.0,circular
92,leftward,91,0.8769365716775706,14.052106690582997,0.0,4.686525291219452,191.31944444444443,1.3005604636142634,28.194444444444436,0.4539336196443089,4.587108149519035,0.43243243243243246,0.9550831395979841,179.0,Achilles_11012013,290.0,circular
93,leftward,92,1.6160351466683784,28.776158650579085,0.0,15.201538613676773,231.59722222222223,2.0486721197019335,24.16666666666666,0.21735418819394262,15.357162013815561,0.8888888888888888,0.9711256737934291,282.0,Achilles_11012013,290.0,circular
96,leftward,95,1.078431010045795,4.7794799758417605,0.0,2.0902252945232287,159.09722222222223,0.5528380435476543,36.24999999999999,0.40303943650889207,6.16089678900775,0.2702702702702703,0.6905682107396593,76.0,Achilles_11012013,290.0,circular
97,leftward,96,1.814378793880247,35.43691256009348,0.0,16.840404188008062,207.43055555555554,2.2854340894579703,32.222222222222214,0.20059800789231236,21.69920961846082,0.972972972972973,0.9962376941494191,310.0,Achilles_11012013,290.0,circular
99,leftward,98,0.4122673458437314,22.042603133540116,0.0,13.356882586710265,114.79166666666666,3.738641727098985,36.24999999999999,0.5874044244841624,4.150916497959123,0.972972972972973,0.9091785103491017,513.0,Achilles_11012013,290.0,circular
101,leftward,100,0.7109540377751639,21.840149622321785,0.0,6.696871093535785,251.73611111111111,1.6792674775503516,32.222222222222214,0.48140874729168787,4.68089653003249,0.8611111111111112,0.921742511045469,229.0,Achilles_11012013,290.0,circular
103,leftward,102,1.4085423027732515,16.778754619432096,0.0,12.453878916291195,14.097222222222221,1.2792815182510018,20.138888888888886,0.21425062129557446,13.639588453383036,0.8,0.9736594631590787,172.0,Achilles_11012013,290.0,circular
104,leftward,103,1.2806842902485216,43.58265441343737,0.0,29.3066220989627,159.09722222222223,6.70363284435359,56.38888888888887,0.3467396095427698,10.707587738948014,1.0,0.9803730124047095,922.0,Achilles_11012013,290.0,circular
2,rightward,1,0.18811489108481666,12.612949376467954,0.0,18.713664646872168,58.0,8.43523860468279,36.0,0.7813541467238969,2.339890224593763,0.96,0.9787665954470866,518.0,Buddy_06272013,160.0,linear
7,rightward,6,1.3306392880300928,3.3434719058396123,0.008991008991008992,3.597527296302702,106.0,0.9050047692062286,48.0,0.34240681016104235,12.307306498813173,0.32,0.5552844513006064,57.0,Buddy_06272013,160.0,linear
8,rightward,7,0.6261398625322194,24.03385401696034,0.0,12.033310997925227,66.0,4.8501592189067475,64.0,0.5582435580621871,5.900891126967764,0.96,0.9703464722802235,298.0,Buddy_06272013,160.0,linear
12,rightward,11,0.9222644735302259,24.46301137601222,0.0,15.236834814136035,58.0,4.597427986539145,48.0,0.4561883222762541,8.566763673122741,1.0,0.9331615816709105,282.0,Buddy_06272013,160.0,linear
18,rightward,17,0.938176739901482,15.577937745094957,0.0,7.506566900045295,86.0,1.8561406937426295,40.0,0.41237444056181516,6.616480140490298,0.8,0.9327109940453034,112.0,Buddy_06272013,160.0,linear
28,rightward,27,0.3010673080848414,4.131715751254009,0.0,2.0234641616946054,70.0,0.8275587268986666,44.0,0.7179207943191322,2.6957337127060756,0.48,0.4930994143871046,50.0,Buddy_06272013,160.0,linear
30,rightward,29,0.5196533408878545,4.7452140820458775,0.0,3.9679840273122364,2.0,1.1235360703882575,12.0,0.5489507341108079,3.3699316445148204,0.34782608695652173,0.39752090094441656,68.0,Buddy_06272013,160.0,linear
36,rightward,35,0.920801875374065,4.770661124813631,0.0,5.354103855189077,150.0,1.2939622937197488,36.0,0.396619730744753,6.434036224828461,0.28,0.974984205029391,80.0,Buddy_06272013,160.0,linear
48,rightward,47,0.3278902781079688,5.878470562954472,0.0,3.0097324624287327,62.0,1.1036444240390983,36.0,0.674723523118787,3.1778843591757004,0.68,0.6857893601135007,67.0,Buddy_06272013,160.0,linear
56,rightward,55,1.081708524945712,25.692636750260814,0.0,21.8878246604592,18.0,6.861165569777214,40.0,0.4131632760341583,13.873022168380764,0.9583333333333334,0.9898528802752004,424.0,Buddy_06272013,160.0,linear
62,rightward,61,0.8937096804235114,6.411054188589594,0.0,4.356512063979681,18.0,1.6346290856390149,48.0,0.50775131290973,7.533654804407003,0.16,0.4721557573633669,101.0,Buddy_06272013,160.0,linear
2,leftward,1,0.30251786841366607,13.073050861595659,0.0,16.621223130416798,74.0,8.477999141548622,64.0,0.7120994834152601,3.4559931135706794,1.0,0.9637863730366663,468.0,Buddy_06272013,160.0,linear
8,leftward,7,0.6890017009897218,6.97535726095437,0.0,3.9412620849981317,66.0,1.1660041719926801,44.0,0.488129660195604,5.21194664695989,0.8636363636363636,0.905356100825839,64.0,Buddy_06272013,160.0,linear
12,leftward,11,0.7458085729027456,14.29118501916034,0.0,34.63493498772657,46.0,11.4747619190499,64.0,0.4975331064049688,5.813515073994631,1.0,0.9684143255784773,630.0,Buddy_06272013,160.0,linear
18,leftward,17,0.6276183804570176,6.612386800640205,0.0,2.8232865875507556,94.0,1.1182815419466943,52.0,0.551359202587178,5.9988403997734805,0.8636363636363636,0.8642346254281512,61.0,Buddy_06272013,160.0,linear
19,leftward,18,0.8791252879008935,8.470653409837835,0.0,6.103054422635959,14.0,1.251941296157004,28.0,0.3927839629187248,5.6334378666904845,0.7619047619047619,0.9597336741845394,69.0,Buddy_06272013,160.0,linear
28,leftward,27,0.5930557240473094,12.247699162204173,0.0,9.627339584422456,6.0,3.201887022758266,48.0,0.5342827305178138,3.8962275700054225,0.9090909090909091,0.9326707053503038,178.0,Buddy_06272013,160.0,linear
39,leftward,38,0.15151942929477163,5.531590697540109,0.0,16.796896372182324,2.0,8.380556713003365,20.0,0.8482971992170621,1.787646865220311,0.9523809523809523,0.895659543466816,461.0,Buddy_06272013,160.0,linear
42,leftward,41,0.6829736423956074,10.564303312377445,0.0,11.525922935012348,22.0,3.574908650084441,68.0,0.5122275660761045,5.209206526941267,1.0,0.9161679964380781,197.0,Buddy_06272013,160.0,linear
44,leftward,43,1.3192774259191824,6.91133252026336,0.0,14.68717434263832,38.0,3.888155493960945,60.0,0.35636396124531383,10.6132608686153,0.7727272727272727,0.9514030824664236,214.0,Buddy_06272013,160.0,linear
48,leftward,47,0.45984615632942005,4.986328223064531,0.0,3.498972469362724,158.0,1.0532156339766492,8.0,0.6112822465983718,3.0335491945799293,0.21052631578947367,0.6374827473379797,57.0,Buddy_06272013,160.0,linear
67,leftward,66,1.0122192950060662,6.451247983991866,0.0,3.2025095613040953,2.0,0.9864566162126185,60.0,0.44373821258124246,5.562472614836331,0.5454545454545454,0.917314172405152,54.0,Buddy_06272013,160.0,linear
2,rightward,1,0.3204574107256387,9.151121746290805,0.0,4.589158441010079,2.0,2.044026043422287,20.0,0.7295420032736923,2.239802306345416,0.8095238095238095,0.8124521364338421,223.0,Cicero_09012014,160.0,linear
4,rightward,3,0.4129378526454348,14.045500909104394,0.0,5.128789806309338,2.0,1.418507376984405,16.0,0.5708522955245776,4.586021425165184,0.8571428571428571,0.9059858267058916,152.0,Cicero_09012014,160.0,linear
11,rightward,10,0.21121866639305237,16.60595663159396,0.0,6.897803283882681,82.0,3.6978929189071437,64.0,0.7826340174147075,1.8250991360155735,0.9629629629629629,0.8061843136314422,405.0,Cicero_09012014,160.0,linear
16,rightward,15,0.20575187064563083,4.599835753386351,0.0,2.85958454769069,142.0,0.9857115965263041,28.0,0.7492459030528403,2.567374734053534,0.56,0.29042943899246115,107.0,Cicero_09012014,160.0,linear
20,rightward,19,0.07445382961862898,4.792419194230036,0.0,4.352398827352519,58.0,2.436226688955575,44.0,0.9017066002144712,1.5514720521725567,0.9259259259259259,0.5668950354291616,264.0,Cicero_09012014,160.0,linear
26,rightward,25,0.4375736882305048,9.735384922579339,0.0,1.949474364840809,58.0,0.7859227318386879,40.0,0.6380566422519799,3.10495748569747,0.8518518518518519,0.7493999102967859,84.0,Cicero_09012014,160.0,linear
29,rightward,28,0.9624262334800922,18.65939398157358,0.0,17.958978377332883,78.0,4.2836875421834435,32.0,0.3952068374371648,7.732814805699377,0.8888888888888888,0.9831045133737863,463.0,Cicero_09012014,160.0,linear
30,rightward,29,1.1884638743872586,31.373373577029376,0.0,18.83774225754943,110.0,5.205271802957881,64.0,0.37796789713895657,10.855811795841772,0.9629629629629629,0.9775397232517331,565.0,Cicero_09012014,160.0,linear
31,rightward,30,0.16466690238722229,11.101361995607862,0.0,6.731571979830921,82.0,3.071254181637517,48.0,0.8106989099882211,2.1218756825714493,0.9259259259259259,0.5991940751649959,331.0,Cicero_09012014,160.0,linear
32,rightward,31,0.7773890365933572,29.57825352347805,0.0,10.748107828709546,150.0,2.2872192052496363,32.0,0.3960049614988154,6.631864317583867,0.84,0.950647205075811,251.0,Cicero_09012014,160.0,linear
34,rightward,33,0.14013682335873132,17.890419805986262,0.0,14.429709355056673,14.0,7.343450125333097,52.0,0.8288512120624665,2.0913201455979786,1.0,0.9222032518195489,806.0,Cicero_09012014,160.0,linear
35,rightward,34,0.2949596927093886,9.991873762059416,0.0,2.875467006857672,74.0,1.3520905618225516,80.0,0.7278545392435257,2.465282099398407,0.8518518518518519,0.8466475999321982,146.0,Cicero_09012014,160.0,linear
42,rightward,41,0.31440988550957943,18.34363167907622,0.0,11.413186239700737,2.0,4.077404871405591,20.0,0.6646741758618101,3.529868999298286,1.0,0.942953339615855,442.0,Cicero_09012014,160.0,linear
51,rightward,50,0.2048952993665541,13.766072200756877,0.0,6.993928562293804,2.0,2.2924850913728476,12.0,0.7280221335417949,3.281232346722429,1.0,0.7509348838071288,248.0,Cicero_09012014,160.0,linear
52,rightward,51,0.15061776007155822,8.276832358003778,0.0,6.0725047133265155,2.0,2.6337438885299833,20.0,0.8011779213691247,2.3523870567179554,0.9047619047619048,0.7466572508469264,288.0,Cicero_09012014,160.0,linear
56,rightward,55,0.5371084316828427,6.0526649670234685,0.0,2.309821741231268,2.0,0.5240855633354973,8.0,0.5143173691773435,5.811670271751153,0.42857142857142855,0.7971980186703512,55.0,Cicero_09012014,160.0,linear
60,rightward,59,0.4015366722571987,4.216263814075015,0.0,4.857950270592907,146.0,1.5597251764219708,32.0,0.6278218930188585,3.1752446359526405,0.6,0.5101838876613468,172.0,Cicero_09012014,160.0,linear
61,rightward,60,0.5204110799769008,23.324684174066405,0.0,10.00642803773429,82.0,2.8577309784557148,32.0,0.5301021891175254,4.356020730517173,0.9259259259259259,0.9199587325134184,310.0,Cicero_09012014,160.0,linear
62,rightward,61,0.2884829760463404,11.886102719228269,0.0,3.4524116209368736,86.0,1.4861203796886873,40.0,0.7308754503720127,2.004489205186172,0.8888888888888888,0.7832254459402346,162.0,Cicero_09012014,160.0,linear
65,rightward,64,1.2712459424811962,22.07109827345324,0.0,10.535816007379132,158.0,1.3851383050296446,20.0,0.2433114397049838,11.171164751976342,0.8,0.9936435267787092,153.0,Cicero_09012014,160.0,linear
66,rightward,65,1.085428884492107,23.50014889220415,0.0,6.752864564153138,82.0,1.4965043686785797,32.0,0.3474815142314547,8.160922249614812,0.9259259259259259,0.9780921520139586,163.0,Cicero_09012014,160.0,linear
69,rightward,68,0.18908914064965857,8.29583451398898,0.0,3.110510654525782,154.0,1.2704000872677224,20.0,0.7843086250949064,2.3577031728052877,0.52,0.7852896935919444,137.0,Cicero_09012014,160.0,linear
72,rightward,71,0.32549223387958803,7.545629896014587,0.0,3.4028755927645378,142.0,1.1763960739349892,44.0,0.6604046946892984,3.0587310805121533,0.6538461538461539,0.8417113887316887,128.0,Cicero_09012014,160.0,linear
1,leftward,0,0.9466604822714377,10.431692840640427,0.0,2.1215230369005296,118.0,0.8454111773353715,52.0,0.47597501393150504,17.697896216624322,0.5151515151515151,0.9295598939182667,119.0,Cicero_09012014,160.0,linear
2,leftward,1,0.43749049734664214,5.41080076933214,0.0,1.0020842039441071,114.0,0.4254212612649222,60.0,0.6494485778803133,4.091277929701535,0.5757575757575758,0.7948648309595796,59.0,Cicero_09012014,160.0,linear
4,leftward,3,0.5725511154124558,12.1851469856995,0.0,4.646806638151015,6.0,0.9825328790361343,20.0,0.46344213554742547,5.967754528604823,0.8484848484848485,0.9803643918184786,139.0,Cicero_09012014,160.0,linear
11,leftward,10,0.12917794570386198,8.504432072508004,0.0,3.399832487048229,106.0,1.9471272130670476,92.0,0.8613339831206863,2.130273554044841,0.9696969696969697,0.7534971668354408,272.0,Cicero_09012014,160.0,linear
16,leftward,15,0.5453677584705223,19.102903058238653,0.0,8.994091440637822,130.0,2.946430015928121,32.0,0.5475481380132663,4.682539845619521,1.0,0.9704441602969696,414.0,Cicero_09012014,160.0,linear
21,leftward,20,1.9379218581936333,12.764115465974788,0.0,4.60582186268121,2.0,0.416680143920823,12.0,0.1620354188466183,16.103302126941013,0.42424242424242425,0.9695084398033642,57.0,Cicero_09012014,160.0,linear
26,leftward,25,0.34222244985404093,6.860232444042909,0.0,1.6519370544299081,22.0,0.6432521942457063,60.0,0.6950682485326131,2.5200287079081236,0.6666666666666666,0.3493346344998423,90.0,Cicero_09012014,160.0,linear
29,leftward,28,0.9001368590796427,13.304254628635597,0.0,7.97973052796051,78.0,2.2303403971801656,40.0,0.4129193955213635,7.828806658605947,0.8484848484848485,0.9885109135066849,314.0,Cicero_09012014,160.0,linear
30,leftward,29,1.5243558941194673,17.942190214051006,0.0,16.2200786725044,158.0,2.1967835676707175,8.0,0.25051530116096066,11.048763503066592,0.7931034482758621,0.9689440764064119,293.0,Cicero_09012014,160.0,linear
32,leftward,31,0.21225523356777312,15.359758357087243,0.0,3.623880438094744,2.0,1.3998297523494116,16.0,0.772154450079609,2.2056907150082004,0.5757575757575758,0.6123324331861218,196.0,Cicero_09012014,160.0,linear
34,leftward,33,0.15755994859306105,27.38699445367241,0.0,21.842531141765342,82.0,11.901303967271428,84.0,0.8279014989091913,1.9804940887472782,1.0,0.9481377083576891,1674.0,Cicero_09012014,160.0,linear
35,leftward,34,0.2314282873920646,5.192170104941709,0.0,2.5245742907327773,158.0,0.7660044215011632,12.0,0.7099599343127441,3.3462560593448263,0.4666666666666667,0.5078655144284256,107.0,Cicero_09012014,160.0,linear
36,leftward,35,0.36199723824376306,8.61982424721945,0.0,1.9340110334852776,50.0,0.8534223083776247,72.0,0.7090664465370167,2.4462719922781413,0.8484848484848485,0.7256938223415433,120.0,Cicero_09012014,160.0,linear
42,leftward,41,0.36140947463765694,16.018188922543366,0.0,9.080139074149159,94.0,3.461554495559291,44.0,0.6479479681750493,3.2085132165384875,0.9090909090909091,0.9694543361321409,486.0,Cicero_09012014,160.0,linear
51,leftward,50,0.06686020401044192,4.5965250847250365,0.000999000999000999,2.890922119680372,18.0,1.629844462471286,64.0,0.9077844215243412,1.7453016065301685,0.9393939393939394,0.19320861692228664,227.0,Cicero_09012014,160.0,linear
52,leftward,51,0.10021053289600343,7.402687872516687,0.0,4.629407555923485,10.0,2.5900776228737628,64.0,0.8722431080494079,1.9805846869956971,1.0,0.6812401478381129,366.0,Cicero_09012014,160.0,linear
55,leftward,54,0.6524165651454911,15.828096505859065,0.0,3.9411660135438464,102.0,1.4118483044202035,64.0,0.5543660601353102,5.732784582595201,0.9393939393939394,0.8379616337500572,198.0,Cicero_09012014,160.0,linear
56,leftward,55,0.3315055069984719,31.779038097519983,0.0,13.683519386093874,98.0,6.8743824185687865,84.0,0.7287629324573024,4.757892252923791,1.0,0.9761719694866174,972.0,Cicero_09012014,160.0,linear
61,leftward,60,0.070547667537337,4.758024970589834,0.0,3.208424969093459,94.0,1.9748671276861978,72.0,0.9074232470322484,1.7273927517579188,1.0,0.6506313801856874,278.0,Cicero_09012014,160.0,linear
