unit_id,structure,firing_rate,snr,blank_rate,p_value,gosi,osi,gdsi,dsi,pref_dir,pref_ori,peak_response,selective,dir_0,dir_45,dir_90,dir_135,dir_180,dir_225,dir_270,dir_315
950911431,CA1,1.85767836678191,1.83961588201884,1.216375305239373,0.006993006993006993,0.15302008530635228,0.3184727532574405,0.02243451151664872,0.056922425702866146,270.0,90.0,2.9292689300904784,True,2.533611165654115,3.5149282165563402,3.830122321929434,3.464841983986852,2.764360881920054,3.3681372580250093,4.1456442353298515,3.7191057598611565
950911440,CA1,0.347388770880786,2.88477704279108,0.1520474964256309,0.8941058941058941,0.09837776006397718,0.03373510958006938,0.3790059625360092,0.5056015120159159,315.0,135.0,0.19951066561586886,False,0.2765551921696629,0.24562823486511687,0.11101767124393902,0.21756135957598954,0.12489571209458304,0.3061935642768983,0.21034984104088714,0.35155816204149976
950911449,CA1,0.726740108323471,1.49991562122414,0.1303250923243982,0.6113886113886113,0.3211905714928289,0.2669060449255177,0.33841880060457785,0.8468219551408129,90.0,90.0,0.11946452931247087,False,0.2051867040950603,0.14394624671565517,0.24978962163686907,0.12892516961319117,0.09991577933160195,0.18532734995303807,0.14023365063407678,0.12026939036046462
950911458,CA1,0.429161614530024,3.60220527306032,0.2172093914957463,0.8551448551448552,0.158259926653825,0.28109534596403474,0.2926946017634776,1.0,225.0,135.0,0.08898485710335835,False,0.26763509496318494,0.21182936709989958,0.24053790253697738,0.3061939668333769,0.28309599066501895,0.30619424859910466,0.28923055528686015,0.2867967292155654
950911467,CA1,2.16925506490903,4.01686852279422,3.4101889114947506,1.0,,,,,,,0.0,False,2.0251030947211768,2.3457050733899067,2.488655266385036,2.1997637724223518,2.1398834445397625,2.2884037463076776,2.1648521352240926,2.081592012411233
950911485,CA1,1.67990117174419,2.03559868467056,1.2598114322799585,1.0,,,,,,,0.0,False,0.3568448025624792,0.668930132232433,0.6753607507670539,0.6123893425994817,0.3663633344933306,0.41900118564511074,0.3681103062098587,0.3238036980070075
950911505,CA1,0.282180469026401,1.81016658646351,0.4778644593661724,1.0,,,,,,,0.0,False,0.24979338521079114,0.22029738062468665,0.10176706140980653,0.12892424373523373,0.12489650244721849,0.1289237204218067,0.0876465078276098,0.09251511119078651
950911513,CA1,0.00664914705849725,2.76859182347506,0.0,0.24575424575424576,0.5105173350021507,1.0,0.36550269787094997,1.0,0.0,135.0,0.0178425565672639,False,0.0178425565672639,0.0,0.009251441790945664,0.01611533422437062,0.0,0.0,0.0,0.009251534228176149
950911519,CA1,1.55228420890216,3.16789561150654,0.23893157855519426,1.0,,,,,,,0.0,False,0.1784242731670387,0.18635582043720644,0.09251580450164505,0.08863449926602476,0.1582021504770445,0.23367371493030856,0.1752910015018614,0.2312883557072523
950911529,CA1,2.06170219494527,1.39301191536979,0.7819533753949915,0.22577422577422576,0.46007251560442586,0.5075430879675125,0.3150035415827618,0.35293719806286755,225.0,45.0,0.5072868881197897,False,0.8564300130582578,1.0245710487672237,0.7216177749123529,0.7493710118985875,0.857619968518889,1.2892402635147813,0.7800483981710797,1.0269186355052857
950911540,CA1,0.29279577397944,4.92610601364978,0.5213053609507411,1.0,,,,,,,0.0,False,0.2319515863167378,0.27942744102553,0.1572756659218628,0.21755906502658345,0.291423369814526,0.265906999926094,0.3155243456210995,0.22203691392235111
950911549,CA1,0.691394642380933,1.66839418879798,0.23893049341375547,0.06493506493506493,0.18307285434553142,0.2654946135406435,0.04494065436114815,0.2447092647289667,0.0,0.0,0.8137660819626233,False,1.0526965753763788,0.4150492126963846,0.6846108522312874,0.6929656916497116,0.7327245060404811,0.5962734045127687,0.5521707355366852,0.6291033569859801
950911556,CA1,1.55006782654932,2.87664045676765,1.737681100378673,0.4965034965034965,0.28084308119293827,0.3484268001364557,0.2696754436893312,0.2761635046433491,180.0,0.0,0.726935230611409,False,2.1499968011196167,2.0067896353585715,1.8873087768718464,2.0305546148573215,2.464616330990082,2.2803494204521852,2.1385507699139654,1.6930263730230284
950911563,CA1,1.89617342869952,3.93360487343975,1.5856334954164268,0.4885114885114885,0.35868231744163176,0.3758185383836351,0.33518608080927853,0.07447728801008262,180.0,0.0,0.8623336097189556,False,2.328421965692267,1.0669013445520699,1.4524886554217022,1.4987466531438425,2.4479671051353824,1.3939894529449162,2.3138454056447246,1.7300354680001295
950911569,CA1,6.97063915136073,1.64459125665021,7.059314501693062,0.053946053946053944,0.6478565445265313,0.7454527883838761,0.8744180666599077,1.0,180.0,0.0,3.0988861798650946,False,6.896049726975804,6.9949899316862005,6.9016301606905515,7.04248466574693,10.158200681558156,7.719321497137846,7.511238977364941,6.365039326548033
950911580,CA1,9.7263023261481,1.27162155391957,8.623223748119583,1.0,,,,,,,0.0,False,8.573236495389459,8.552506327687487,7.3456971021595105,8.396173264017438,8.467939679192634,8.2269578662616,7.642705302069347,8.483638816478393
950911586,CA1,1.47984350147537,2.34589921119219,2.606509768001018,0.4745254745254745,1.0,1.0,1.0,1.0,315.0,135.0,0.390964167253641,False,0.8742735947199272,2.5402425494400043,2.414641328601851,1.788822951050095,1.8068290027895484,1.6276695281277875,1.9632647162515275,2.997473935254659
950911593,CA1,3.44880759271002,2.20025686865633,2.9974925324850954,1.0,,,,,,,0.0,False,2.399786531720955,1.8120403835195114,1.6282659107927993,1.5712625976757135,2.1815208811385154,1.869398333800205,1.9720352823799956,2.36839026673167
950911601,CA1,4.46799351990459,3.36530371766267,5.082716906550552,1.0,,,,,,,0.0,False,5.05828899703766,4.683511633986564,3.3490527102894645,4.302853493108639,4.845969145064957,3.9563557729827488,3.8125876454725796,4.412977112800161
950911607,CA1,1.71629650301175,1.18841857138454,1.9548828957532642,0.5364635364635365,1.0,1.0,1.0,1.0,270.0,90.0,0.08726897121858967,False,1.4719856239289861,1.2955203660346566,1.794792879974135,1.700185875399013,1.7069095211350427,1.4423359386736605,2.042151866971854,1.8132977508680712
950911615,CA1,2.44723607263533,1.35624221662056,1.737675240456871,0.35364635364635366,0.2759014733468742,0.7291943464820022,0.41683135236100466,0.5466127491454921,135.0,135.0,0.8891493572237048,False,1.9537294367080142,1.6512271506097522,2.5441624843927846,2.6268245976805757,2.597828814800609,1.917743450881796,2.0421499403424876,1.998328065731613
950911622,CA1,3.56440943016565,1.34436406300351,3.0626603960246386,0.16183816183816183,0.877951787418256,1.0,0.8812482695329695,1.0,315.0,135.0,0.27713759093316304,False,3.0867154885782946,2.879299115040573,2.64593190291523,2.7879876010312166,3.080762811780398,2.933016833423555,2.988719693336371,3.3397979869578016
950911629,CA1,1.44858084513015,1.83287010435665,0.7167926739138728,1.0,,,,,,,0.0,False,0.5798750882798903,0.5842556231233516,0.49958132319334586,0.49958095639631767,0.5828472387826233,0.4995793461828463,0.578462380363502,0.6753600575416738
950911636,CA1,3.8275756716388,0.993001456726464,4.735170920039145,1.0,,,,,,,0.0,False,3.3454290601955896,3.9040751284862054,3.7283556765135892,3.4890124895785357,3.422146795832009,3.287558976645814,3.5408921364998336,3.3305434484914747
950911643,CA1,6.10111735883374,1.40034897016758,5.082714953143451,0.08291708291708291,0.41644430572449465,0.42758027562715795,0.1376019640556456,0.16950453820584327,135.0,135.0,1.4279675879921365,False,5.2099538700593735,5.657274728501246,6.152249972134644,6.510682541135587,4.421317193084151,5.487330558612313,5.828448655669539,6.096751720573151
950911656,CA1,3.0346940478387,2.31362186393001,3.844605741166033,0.5294705294705294,1.0,1.0,1.0,1.0,315.0,135.0,0.235314151992557,False,2.9885812715506366,3.370268507606808,2.9327299723710096,3.1022393558451853,3.355543028929468,3.3359104943417437,3.348072131122055,4.07991989315859
950911671,CA1,2.88258022741273,1.69592386387444,2.4544725805094063,0.6003996003996004,0.8554553592318264,1.0,0.9599203991430127,1.0,225.0,45.0,0.2287557674511369,False,2.0429437793397915,1.9986809120978928,2.340631227090724,2.2722917130265987,2.2398004302547476,2.683228347960543,2.4979013249739013,2.0723364109383846
950911677,CA1,1.61096001540082,1.81154104012079,1.3684171589443406,0.22477522477522477,0.46819141812714643,1.0,0.4440839375834438,0.40311703742683547,180.0,0.0,0.704853242449736,False,1.6682602086048628,1.2277810380598904,1.2674604204852808,2.006374729917156,2.0732704013940766,1.8210468565348956,1.2095098894138918,1.5820089329425993
950911684,CA1,2.10649644881304,3.532037977648,2.1503728130859594,0.4015984015984016,1.0,1.0,0.44279238105673785,0.44279238105673785,0.0,0.0,0.4902878979551115,False,2.640660711041071,1.4818051576083178,2.0723388605271986,2.046676913023299,2.33972240752738,1.5793194194574522,1.3234488301852487,1.7855388960439285
950911691,CA1,4.67248395487907,1.90591933607416,4.49624096918549,0.7212787212787213,0.1040439569829765,0.19389931444967215,0.4120408224852229,1.0,225.0,0.0,2.2480851756765405,False,5.343778147529188,4.4205949769398565,5.014312602424611,6.0191462090082375,5.986683731363583,6.744326144862031,5.556733968698721,4.866302105009968
950911698,CA1,31.2974185526438,3.03553650729675,34.14534737850496,0.6713286713286714,0.3461656280427271,0.14103450447907903,0.08341504575123436,0.8889949265858974,315.0,90.0,2.3888652956706835,False,31.571971637321287,32.7550332668591,36.50643496146179,34.28572688074195,36.319727777086264,33.65720960212041,34.672668088525725,36.53421267417564
950911704,CA1,8.27538844696234,1.81167514160676,7.863000047420599,0.45254745254745254,0.4325420891885357,0.3044504690016445,0.37072662454691474,1.0,315.0,135.0,1.0369575783226894,False,7.0833973509637165,8.035844294482576,8.428121384117057,7.856302281339457,7.102414599776543,8.243074730135655,8.317577619288894,8.899957625743289
950911709,CA1,2.59351730792227,0.882554067677942,2.541351345457595,0.4955044955044955,1.0,1.0,1.0,1.0,225.0,45.0,0.2949750927531163,False,2.0340247072185176,2.2184770290424045,2.396142096366017,2.3125745336475463,2.1232297678157175,2.8363264382107114,2.4190231941029223,2.423895913367611
950911732,CA1,15.2555930379511,1.84695570087118,15.530483917078326,1.0,,,,,,,0.0,False,14.809114526353023,14.675909098578021,14.543370950426423,15.068004598176678,14.820985622088417,13.367803707276728,12.533340584684813,13.238913128729802
950911741,CA1,4.25335438678819,1.52088476439064,4.279029407290953,0.7482517482517482,0.4999087411522407,0.5690025583471674,0.5166105380146685,1.0,45.0,45.0,0.3865457026314294,False,3.604145662432778,4.665575109922383,4.218688931840385,3.722681051920452,4.388012252245022,3.883835843104482,3.952827645167997,4.385211649014985
950911748,CA1,22.4603521567926,1.5334547237657,26.760245213235105,0.5394605394605395,0.8357063956590975,1.0,0.696523823837232,1.0,270.0,90.0,0.8131024612213231,False,24.84540821401148,26.944858032485904,26.255782687220382,26.042665795793976,25.1290555839796,23.649521232867222,27.57334767445643,24.747774104443845
950911756,CA1,20.0740082730088,1.5665088567146,28.584789126571458,1.0,,,,,,,0.0,False,24.6045427698288,24.380760203640357,25.68217744341614,23.963769124177627,27.094100672902403,26.179592717276137,22.875537039282136,26.55185761958845
950911764,CA1,12.8347202501442,1.81884252795638,17.24643740454386,0.11188811188811189,1.0,1.0,1.0,1.0,270.0,90.0,0.6858697651556334,False,16.58441772882558,16.842437479891696,16.847003112030293,16.89710642474536,17.06912678429624,15.680391202754812,17.932307169699495,17.032024321968123
950911808,VISam,3.7347209162254,3.1661640309954,8.188763839158524,1.0,,,,,,,0.0,False,2.8101546807406015,3.3955907746328684,3.2842895670558665,3.585704333816822,3.7968384245582607,2.54624526952733,3.479526020842415,3.543330584696855
950911817,VISam,7.54503213585267,2.63842682386724,11.685848009487092,1.0,,,,,,,0.0,False,6.173426698575422,8.798835207328654,9.612319059378061,8.549303397037711,8.301412229331047,11.111622618216158,10.333442614696704,9.658581814950978
950911828,VISam,10.162463042845,3.94802423112262,7.167919251560373,0.5194805194805194,0.03835749863613075,0.07863549762977128,0.015528982771641475,0.042697495191868,135.0,135.0,11.71140218592381,False,18.573858975392678,15.676248061450028,18.81755841109254,18.879321437484183,17.676936443292178,17.84792704428464,17.757041476497566,17.920179326125222
950911840,VISam,20.7054439401604,2.31320698776114,18.680034689042156,0.8191808191808192,0.08602330412918595,0.09765709296350046,0.23462797139060956,0.5197723686319782,90.0,0.0,2.9037423011861563,False,21.134206677292475,19.65705307721883,21.583776990228312,19.951023326860692,20.87427457637706,19.72536851328899,19.597578208179154,18.82682450442261
950911873,VISam,2.9237582784943,2.09548995751416,2.128674065269992,1.0,,,,,,,0.0,False,1.5076763526768364,0.2286936037742688,0.32380120220168496,0.3867746634336263,1.715237857037117,0.24173222737174924,0.42946302371465367,0.22203686769929407
950911880,VISam,10.1062369221047,3.774533595429,7.015876529733029,0.000999000999000999,0.5982775813780558,0.9273428677061312,0.16540943535535602,0.1959202314821232,0.0,0.0,6.2587862434982515,True,13.274662773231281,8.340958919141908,7.410458442456693,11.433955831669966,11.223986118813238,6.623466331014595,6.5997332307972885,12.165732292538351
950911901,VISam,14.5063391509909,1.70870594151767,9.991637326041934,0.8571428571428571,0.15114745120083364,0.15643824782865307,0.2378337274617358,0.7915638385045223,90.0,90.0,4.218667761987065,False,12.061399412067118,7.657738259473077,14.210305088029,9.701558288094,11.357197354699512,11.353357099882517,10.482450377765115,10.52823832620574
950911912,VISam,3.94201099206662,1.42963216820182,2.888887457124852,0.01898101898101898,0.7085169244354007,1.0,0.12096635508711429,0.3151275822081281,315.0,135.0,2.514002755152128,True,4.05912481578691,1.5750937990107265,1.3322168154919563,4.1980921065821875,5.087425244924714,2.223935928309335,1.1043352535085085,5.40289021227698
950911922,VISam,4.00780255243491,1.61524616900327,3.866335524271706,1.0,,,,,,,0.0,False,2.310575442464492,1.3971335249554442,1.0546706037818045,1.9419233359531143,2.87260770094075,1.2489516059650205,1.2007471170361954,2.3683883256049647
950911932,VISam,5.17606935578316,1.94715754106046,5.408517049417833,1.0,,,,,,,0.0,False,3.6576661566176125,1.9307273126632036,1.4062292279738988,2.0466667688926092,4.396343624727109,2.1191863766695427,1.630209965585226,2.3868897301387104
950911941,VISam,3.18237510355901,2.47606954974253,3.518801908524014,1.0,,,,,,,0.0,False,1.1686709423273285,1.6855270282761734,0.8603905572394366,0.8863550965249811,1.157371133427939,1.4906863291850723,0.8413997583044452,1.2304528969694817
950911952,VISam,6.01946116688728,2.28015816956766,3.1495365564046267,0.7362637362637363,0.708791389684806,1.0,0.4918802010530415,1.0,180.0,135.0,1.9462097865449932,False,3.1402448073461895,1.1944833069040757,1.3877265755309887,4.343139976994392,5.09574634294962,1.9096862668209371,1.3146846130640577,4.190933127453171
950911965,VISam,5.04110333566594,1.33299678221886,2.8237287088340612,1.0,,,,,,,0.0,False,2.373025081288032,1.8291151690444682,2.2296148498987596,2.2722898612594147,2.1648604655310235,2.2158809985623313,2.0596763170539463,2.442401292713135
950911976,VISam,3.11740010511018,1.5746237008937,2.932326080008281,1.0,,,,,,,0.0,False,0.6423217855111114,0.4403071343697887,0.46257509378433426,0.35454053305295247,1.115737315841538,0.38677124175076555,0.3505811273153766,0.5735955381901706
950911986,VISam,3.91716417937434,2.30200966288389,3.1060992360678323,1.0,,,,,,,0.0,False,0.6334023122967685,0.28789393168265104,0.14802445522099988,0.29813682302034417,0.6161548002760179,0.17727020614034428,0.1577626544774938,0.6568588840469699
950911996,VISam,4.84372865456107,1.79773071639847,1.2380943454024542,0.000999000999000999,0.05597026723735388,0.09727806264901419,0.02809942965397438,0.037054980812286524,90.0,90.0,9.51215861751698,True,8.98360326272569,10.373869906686682,10.750252962919433,8.613740339637342,8.584509010465034,9.355053080202643,10.070495647102987,9.344027894590102
950912007,VISam,5.60803061117991,2.16615075581847,0.7602329245044934,0.000999000999000999,0.2168261539089767,0.2833733086341628,0.19303085117741964,0.3100729619775005,0.0,0.0,6.082292163595283,True,6.8425250880997766,1.6089603116509135,3.5063156197079923,1.4906837126470036,3.9633658328293526,1.9096873537339083,3.1990667321206407,2.8402217477060354
950912018,VISam,16.8135931802895,1.85720871785822,17.70259020275197,1.0,,,,,,,0.0,False,10.973019728872961,13.244692378553513,15.070704981267248,12.48147340805803,12.531227198206333,15.422538045878614,16.90686204475372,12.896605576638674
950912065,VISam,5.48437980623242,2.92496893555333,3.5622386867516225,0.001998001998001998,0.10465352942284259,0.019475673877777645,0.048736893477604945,0.1400800129982058,90.0,0.0,10.139240152911881,True,12.453932358179447,6.969512027877053,13.701478839663505,9.612901246143462,13.164021864732332,6.647642552850756,11.209890747216063,9.71408593603202
950912076,VISam,2.95747062059791,2.19837017043678,2.5196342585616134,0.000999000999000999,0.6868143325253381,0.9860128681945289,0.2163284480352688,0.27492484128891875,225.0,45.0,3.6848386964968918,True,3.9609937630309386,4.61527544160273,2.414638971518471,2.5543123564648784,4.221481474697003,6.204472955058505,2.8572559521742167,2.5256670418760887
950912109,VISam,3.91938056172718,1.97134115743555,3.3233039612286945,0.000999000999000999,0.858011770581607,1.0,0.027035185244267228,0.04402764424437175,90.0,90.0,4.410956792587225,True,3.202692707962784,3.6752402707353737,7.73426075381592,3.593760672621523,3.014154094710181,3.722675858830645,7.3622322208322295,3.700609162088881
950912118,VISam,2.84816797509243,2.21226943332867,0.7385104118699886,0.000999000999000999,0.22106918271172446,0.47933595691145847,0.08245841297535511,0.10944522735664101,0.0,45.0,3.8826503675279698,True,4.621160779397958,4.5726478740123815,3.8856297710602337,1.4665098659953208,3.855124671003678,4.181974115482533,3.1114202679862175,2.571920507242032
950912128,VISam,14.0935087748502,2.06960340035556,21.82955529390024,1.0,,,,,,,0.0,False,9.072817115273553,8.994165888919818,10.916775864596218,9.13749888639099,10.366363654368794,9.564546145235942,9.325497593852331,10.000887610573589
950912139,VISam,3.76470040384003,1.68629914615485,4.126980174529434,0.2177822177822178,0.8709012611546285,1.0,0.9623171086912357,1.0,90.0,90.0,2.4970955474708703,False,2.239206686956255,4.259493440130259,6.624075722000304,4.36729655444442,4.063285730241004,3.771026732333283,3.838884194495276,2.636683834958354
950912152,VISam,13.6623640813729,1.92076805253423,7.667503402140483,0.000999000999000999,0.4195927446008788,1.0,0.0807865960520023,0.28181738132335693,225.0,90.0,5.950091326693364,True,7.6097449923289275,11.00124831201063,13.386920297921325,10.587896839771366,7.568685144475761,13.617594728833847,12.708634169554683,11.212835729102245
950912164,VISam,6.75425024270262,2.5423784647092,1.6507972352855418,0.000999000999000999,1.0,1.0,0.2307039491469293,0.2307039491469292,225.0,45.0,4.634244943688314,True,0.6601628713126052,4.547599781776442,0.4625751862363228,0.7574299671765855,0.8659447685556345,6.285042178973856,0.8151027716954918,1.4062332027852578
950912190,VISam,6.12643077833714,3.68643597524015,4.670014667542321,0.000999000999000999,0.7547269625057186,1.0,0.11290285187148057,0.07109388799101313,270.0,90.0,5.549476308122524,True,3.167006257753092,4.5818323532413645,9.482797672711829,6.446214682642813,2.4562835025613805,4.697667547856455,10.219490975664845,7.530728988336985
950912203,VISam,4.28473369483618,1.66911438004507,4.148710174797343,1.0,,,,,,,0.0,False,2.1321527292341993,2.1424877235840887,1.9613206808394281,1.2811847702737371,2.0982531212361724,2.2803406447669925,1.7178539776327906,1.7670418360104614
950912214,VISam,3.66706292861262,3.30684884009892,1.0860521661939675,0.000999000999000999,0.45139768270169167,0.5516215254009512,0.1587772192119479,0.19198803401241324,315.0,135.0,7.360570992513491,True,6.530276983138151,2.9046263312697778,1.1841918980444415,6.075556480622423,4.995829897934241,2.8363302222673026,2.2174423432551116,8.446623158707459
950912226,VISam,7.36317213121763,3.57841024671927,4.409358948776512,0.000999000999000999,0.5735302327712875,1.0,0.06180253007131047,0.057803760513103646,0.0,0.0,21.158679201492404,True,25.568038150268915,17.546600088106562,3.922641546543043,10.555672491055255,23.255603139178778,14.673161921497574,2.988716847388536,8.363360089908232
950912238,VISam,20.7483717667837,1.63574078234423,27.02086913684386,1.0,,,,,,,0.0,False,6.226960340509976,13.201769696627084,10.91677928483657,8.500928813455205,8.94255860978086,14.777908896921089,10.368483326357858,8.067320931727313
950912249,VISam,14.5895118150735,2.04293101918034,17.789464409921017,1.0,,,,,,,0.0,False,10.295011270304263,14.37976607797527,5.948721580530016,6.7362873172391735,11.032478653017916,12.562030796772927,4.706575028413159,6.772114042813812
950912260,VISam,10.8199120397167,2.46656817265985,10.2957502240087,0.07592407592407592,0.7609877624096508,1.0,0.07259504849614924,0.12489396126190741,90.0,90.0,3.146693560838157,False,6.048542039536002,11.406971791335254,13.442443784846857,9.645136744936899,9.292251295895959,11.595103255933973,12.743705882032367,8.84444795793675
950912272,VISam,7.82452961571511,1.81927408904758,5.560567801344694,0.000999000999000999,0.1806089491201205,0.16412969142283745,0.048631924519657664,0.19725538729690906,225.0,45.0,4.43910194871466,True,9.215551328084079,8.536929580443356,7.216174837030622,8.017475509266392,8.426307525642171,9.999669750059354,6.976606659830577,8.428123510238894
950912283,VISam,9.82230667753658,3.67340386910524,10.360904305927184,0.003996003996003996,1.0,1.0,1.0,1.0,45.0,45.0,1.1987551168207577,True,6.815755347752216,11.559659422747941,7.234680724934704,8.944116163676725,7.701921630050494,9.919087242001577,7.668994319884598,8.714924029407497
950912293,VISam,11.8144844576246,3.99855296559193,8.753547755455367,1.0,,,,,,,0.0,False,5.986092222571055,1.6263947681498887,2.331380894546684,2.5462523143241587,5.995007699540131,2.1755913748199123,2.305078079521586,3.654359024575734
950912303,VISam,11.1061753183405,2.54327415097156,14.944026752827105,1.0,,,,,,,0.0,False,7.199370336287361,7.808360594527648,8.159827492306212,6.7685239032072735,7.194011860272718,7.832128474423013,6.214076669206447,5.708195694754436
950912314,VISam,9.31615493917133,2.08555111892059,4.778614968549218,0.001998001998001998,0.1211396341210206,0.2590726667559188,0.05849299463319012,0.1590965408214173,0.0,0.0,3.45560960938952,True,8.234224577938738,7.528292623717,6.790605649070154,8.025525930606264,7.285596890906712,7.388954770566283,6.27543450962091,7.419714922071057
950912326,VISam,7.66763307547513,3.27914396175373,9.470348025309253,0.004995004995004995,0.17478872246465285,0.011588402885398242,0.009629358786739867,0.16582765651932907,0.0,0.0,6.186280740112727,True,15.65662876542198,10.493198423163639,14.848666403437782,14.4717465304814,13.896752111326588,11.691795019586934,14.461564063301823,13.525703710505585
950912338,VISam,2.79182520264938,2.31491917465064,1.8028439719929883,0.21478521478521478,1.0,1.0,1.0,1.0,270.0,90.0,0.3532395234395811,False,1.3560151789736723,0.8976953571742795,1.7855415305450801,1.6679588299420751,1.7152401865536901,0.7977181014806247,2.1560834954325694,1.322965142627282
950912350,VISam,4.97951123659775,1.69823471245373,3.1060972825501256,0.000999000999000999,0.45079847938245965,0.5310620934986725,0.16742364712779143,0.27503909510679697,90.0,90.0,2.814861283520843,True,3.434645319352863,3.573411825182372,5.9209585660709685,3.0780608396908007,4.129889663497695,3.448719323395673,4.70656929245284,3.4138103994854814
950912361,VISam,4.19351206326171,2.58134245245544,4.843780878597023,0.35264735264735264,0.3052872521659302,0.4337841232587812,0.18045852728563755,0.49186604433198516,270.0,90.0,3.0268041004042017,False,6.235883691208004,6.130587482870929,5.874719243615738,5.890224702497254,5.054121676832771,3.5857009926861547,7.870584979001225,4.912547436162756
950912384,VISam,8.13843934789785,2.12963994638842,4.105261677181699,0.02097902097902098,1.0,1.0,0.4973088253574153,0.4973088253574153,270.0,90.0,1.6881122449311947,True,3.523852263675703,3.861733495786606,4.672011243444643,3.7146319187691414,3.4887609621223112,3.8516038463515994,5.7933739221128935,3.672850445965617
