start,stop,orientation,spatial_frequency,phase
5412.575206312724,5412.825405243857,0.0,0.02,0.0
5412.825405243857,5413.07560417499,90.0,0.16,0.75
5413.07560417499,5413.325803106124,60.0,0.04,0.0
5413.325803106124,5413.576014174991,60.0,0.32,0.25
5413.576014174991,5413.826225243857,90.0,0.02,0.0
5413.826225243857,5414.076436312724,120.0,0.32,0.5
5414.076436312724,5414.32664738159,150.0,0.32,0.0
5414.32664738159,5414.576858812724,0.0,0.08,0.25
5414.576858812724,5414.827070243858,90.0,0.08,0.5
5414.827070243858,5415.0772816749895,60.0,0.02,0.0
5415.0772816749895,5415.327493106124,60.0,0.08,0.25
5415.327493106124,5415.577699174991,60.0,0.32,0.75
5415.577699174991,5415.827905243858,30.0,0.08,0.0
5415.827905243858,5416.078111312724,90.0,0.02,0.5
5416.078111312724,5416.328317381591,30.0,0.32,0.0
5416.328317381591,5416.578526312725,60.0,0.02,0.0
5416.578526312725,5416.8287352438565,120.0,0.02,0.75
5416.8287352438565,5417.078944174991,120.0,0.08,0.75
5417.078944174991,5417.329153106124,0.0,0.16,0.0
5417.329153106124,5417.579356674991,30.0,0.16,0.75
5417.579356674991,5417.829560243857,150.0,0.04,0.25
5417.829560243857,5418.079763812722,0.0,0.08,0.5
5418.079763812722,5418.32996738159,120.0,0.16,0.75
5418.32996738159,5418.580186312724,30.0,0.04,0.5
5418.580186312724,5418.830405243857,30.0,0.08,0.5
5418.830405243857,5419.080624174991,30.0,0.02,0.0
5419.080624174991,5419.330843106124,30.0,0.02,0.0
5419.330843106124,5419.581046674991,60.0,0.08,0.75
5419.581046674991,5419.831250243857,30.0,0.02,0.25
5419.831250243857,5420.081453812722,90.0,0.02,0.25
5420.081453812722,5420.33165738159,120.0,0.02,0.25
5420.33165738159,5420.581871312724,30.0,0.32,0.25
5420.581871312724,5420.832085243856,90.0,0.08,0.0
5420.832085243856,5421.082299174991,30.0,0.02,0.0
5421.082299174991,5421.332513106125,60.0,0.04,0.5
5421.332513106125,5421.58271917499,0.0,0.32,0.75
5421.58271917499,5421.832925243857,30.0,0.16,0.0
5421.832925243857,5422.083131312724,60.0,0.02,0.25
5422.083131312724,5422.33333738159,30.0,0.08,0.25
5422.33333738159,5422.583546312724,90.0,0.08,0.25
5422.583546312724,5422.833755243858,120.0,0.08,0.75
5422.833755243858,5423.083964174992,30.0,0.08,0.5
5423.083964174992,5423.334173106125,30.0,0.16,0.5
5423.334173106125,5423.584381674991,0.0,0.02,0.75
5423.584381674991,5423.834590243857,0.0,0.02,0.5
5423.834590243857,5424.0847988127225,90.0,0.16,0.25
5424.0847988127225,5424.33500738159,90.0,0.32,0.0
5424.33500738159,5424.585213812724,30.0,0.02,0.25
5424.585213812724,5424.835420243858,0.0,0.16,0.5
5424.835420243858,5425.085626674992,90.0,0.02,0.25
5425.085626674992,5425.3358331061245,120.0,0.02,0.75
5425.3358331061245,5425.586051674991,0.0,0.02,0.75
5425.586051674991,5425.836270243857,150.0,0.16,0.5
5425.836270243857,5426.086488812724,60.0,0.08,0.75
5426.086488812724,5426.336707381592,30.0,0.16,0.0
5426.336707381592,5426.5869113127255,90.0,0.08,0.0
5426.5869113127255,5426.837115243858,120.0,0.32,0.5
5426.837115243858,5427.087319174992,60.0,0.04,0.75
5427.087319174992,5427.3375231061245,90.0,0.04,0.0
5427.3375231061245,5427.587736674991,120.0,0.02,0.75
5427.587736674991,5427.8379502438565,150.0,0.04,0.25
5427.8379502438565,5428.088163812724,0.0,0.04,0.0
5428.088163812724,5428.338377381591,150.0,0.04,0.25
5428.338377381591,5428.5885788127225,30.0,0.04,0.75
5428.5885788127225,5428.8387802438565,90.0,0.16,0.75
5428.8387802438565,5429.0889816749905,150.0,0.08,0.5
5429.0889816749905,5429.339183106124,0.0,0.02,0.0
5429.339183106124,5429.589409174992,150.0,0.08,0.0
5429.589409174992,5429.839635243858,60.0,0.04,0.5
5429.839635243858,5430.089861312726,60.0,0.32,0.0
5430.089861312726,5430.340087381591,120.0,0.08,0.0
5430.340087381591,5430.590278812724,90.0,0.02,0.25
5430.590278812724,5430.8404702438565,120.0,0.32,0.75
5430.8404702438565,5431.090661674991,120.0,0.08,0.0
5431.090661674991,5431.340853106124,60.0,0.08,0.0
5431.340853106124,5431.591056674991,0.0,0.08,0.5
5431.591056674991,5431.841260243857,60.0,0.32,0.0
5431.841260243857,5432.091463812722,150.0,0.02,0.25
5432.091463812722,5432.34166738159,120.0,0.32,0.5
5432.34166738159,5432.591883812724,150.0,0.32,0.0
5432.591883812724,5432.842100243857,90.0,0.02,0.75
5432.842100243857,5433.092316674991,30.0,0.04,0.75
5433.092316674991,5433.342533106124,90.0,0.32,0.75
5433.342533106124,5433.592736674991,60.0,0.08,0.25
5433.592736674991,5433.842940243857,90.0,0.04,0.5
5433.842940243857,5434.093143812724,150.0,0.04,0.0
5434.093143812724,5434.34334738159,150.0,0.16,0.25
5434.34334738159,5434.593558812724,60.0,0.08,0.0
5434.593558812724,5434.843770243858,0.0,0.08,0.5
5434.843770243858,5435.093981674991,150.0,0.02,0.5
5435.093981674991,5435.344193106124,120.0,0.02,0.75
5435.344193106124,5435.594406674991,0.0,0.32,0.75
5435.594406674991,5435.844620243857,30.0,0.32,0.0
5435.844620243857,5436.094833812724,0.0,0.32,0.25
5436.094833812724,5436.34504738159,90.0,0.32,0.25
5436.34504738159,5436.595251312724,90.0,0.32,0.5
5436.595251312724,5436.845455243857,30.0,0.04,0.25
5436.845455243857,5437.095659174991,150.0,0.04,0.5
5437.095659174991,5437.345863106124,120.0,0.02,0.25
5437.345863106124,5437.5960741749905,90.0,0.02,0.5
5437.5960741749905,5437.846285243857,120.0,0.32,0.0
5437.846285243857,5438.096496312724,30.0,0.08,0.25
5438.096496312724,5438.34670738159,90.0,0.08,0.75
5438.596916312724,5438.847125243858,60.0,0.02,0.5
5438.847125243858,5439.0973341749905,90.0,0.16,0.25
5439.0973341749905,5439.347543106124,150.0,0.08,0.25
5439.347543106124,5439.597756674991,0.0,0.04,0.0
5439.597756674991,5439.847970243857,30.0,0.08,0.75
5439.847970243857,5440.098183812724,120.0,0.02,0.0
5440.098183812724,5440.34839738159,90.0,0.04,0.75
5440.34839738159,5440.598601312724,0.0,0.02,0.0
5440.598601312724,5440.848805243857,60.0,0.32,0.25
5440.848805243857,5441.099009174991,150.0,0.04,0.0
5441.099009174991,5441.349213106123,0.0,0.32,0.75
5441.349213106123,5441.599436674991,120.0,0.32,0.5
5441.599436674991,5441.849660243857,90.0,0.16,0.0
5441.849660243857,5442.0998838127225,120.0,0.02,0.75
5442.0998838127225,5442.350107381591,60.0,0.02,0.25
5442.350107381591,5442.600303812724,120.0,0.32,0.75
5442.600303812724,5442.850500243857,60.0,0.32,0.75
5442.850500243857,5443.100696674989,0.0,0.04,0.5
5443.100696674989,5443.350893106124,30.0,0.04,0.75
5443.350893106124,5443.601104174991,90.0,0.08,0.5
5443.601104174991,5443.851315243857,150.0,0.04,0.75
5443.851315243857,5444.101526312724,30.0,0.02,0.75
5444.101526312724,5444.35173738159,30.0,0.08,0.5
5444.35173738159,5444.601943812724,60.0,0.32,0.5
5444.601943812724,5444.852150243858,150.0,0.02,0.5
5444.852150243858,5445.102356674992,60.0,0.16,0.5
5445.102356674992,5445.352563106125,90.0,0.02,0.0
5445.352563106125,5445.602764174992,30.0,0.02,0.25
5445.602764174992,5445.8529652438565,0.0,0.32,0.25
5445.8529652438565,5446.103166312724,60.0,0.16,0.75
5446.103166312724,5446.35336738159,60.0,0.08,0.25
5446.35336738159,5446.603581312724,30.0,0.32,0.25
5446.853795243856,5447.104009174991,30.0,0.02,0.25
5447.104009174991,5447.354223106125,120.0,0.32,0.25
5447.354223106125,5447.604434174991,120.0,0.04,0.0
5447.604434174991,5447.854645243858,120.0,0.02,0.5
5447.854645243858,5448.104856312724,90.0,0.04,0.75
5448.104856312724,5448.355067381591,150.0,0.32,0.75
5448.355067381591,5448.605276312725,30.0,0.32,0.0
5448.605276312725,5448.8554852438565,120.0,0.04,0.25
5448.8554852438565,5449.105694174991,120.0,0.16,0.25
5449.105694174991,5449.355903106124,30.0,0.08,0.0
5449.355903106124,5449.6061191749895,30.0,0.32,0.5
5449.6061191749895,5449.856335243857,90.0,0.04,0.25
5449.856335243857,5450.106551312722,0.0,0.02,0.5
5450.106551312722,5450.356767381591,30.0,0.16,0.25
5450.606968812725,5450.857170243858,60.0,0.02,0.25
5450.857170243858,5451.107371674991,30.0,0.16,0.5
5451.107371674991,5451.357573106125,120.0,0.16,0.25
5451.357573106125,5451.607796674992,120.0,0.08,0.5
5451.607796674992,5451.858020243858,0.0,0.16,0.0
5451.858020243858,5452.108243812724,150.0,0.08,0.0
5452.108243812724,5452.35846738159,60.0,0.16,0.0
5452.35846738159,5452.608661312724,30.0,0.32,0.5
5452.608661312724,5452.858855243857,30.0,0.08,0.75
5452.858855243857,5453.109049174989,60.0,0.04,0.5
5453.109049174989,5453.359243106124,30.0,0.08,0.25
5453.359243106124,5453.609456674991,150.0,0.08,0.5
5453.609456674991,5453.859670243857,150.0,0.08,0.75
5453.859670243857,5454.109883812724,0.0,0.16,0.25
5454.109883812724,5454.36009738159,90.0,0.32,0.0
5454.36009738159,5454.610301312724,90.0,0.02,0.0
5454.610301312724,5454.860505243857,90.0,0.02,0.25
5454.860505243857,5455.110709174991,90.0,0.08,0.5
5455.110709174991,5455.360913106124,90.0,0.02,0.5
5455.360913106124,5455.611119174991,30.0,0.32,0.0
5455.611119174991,5455.861325243857,120.0,0.02,0.75
5455.861325243857,5456.111531312724,90.0,0.32,0.75
5456.111531312724,5456.361737381591,0.0,0.02,0.5
5456.361737381591,5456.611953812724,0.0,0.02,0.5
5456.611953812724,5456.862170243858,120.0,0.32,0.25
5456.862170243858,5457.1123866749895,150.0,0.08,0.25
5457.1123866749895,5457.362603106124,60.0,0.04,0.5
5457.362603106124,5457.612811674991,150.0,0.02,0.75
5457.612811674991,5457.863020243857,60.0,0.02,0.75
5457.863020243857,5458.113228812724,0.0,0.32,0.75
5458.113228812724,5458.36343738159,60.0,0.04,0.0
5458.36343738159,5458.613643812724,30.0,0.02,0.5
5458.613643812724,5458.863850243858,120.0,0.32,0.0
5458.863850243858,5459.114056674992,120.0,0.08,0.5
5459.114056674992,5459.364263106125,120.0,0.04,0.5
5459.364263106125,5459.614466674992,0.0,0.16,0.75
5459.614466674992,5459.864670243856,0.0,0.02,0.25
5459.864670243856,5460.114873812724,30.0,0.32,0.75
5460.114873812724,5460.365077381592,90.0,0.02,0.0
5460.365077381592,5460.615288812724,150.0,0.02,0.25
5460.615288812724,5460.865500243858,120.0,0.02,0.25
5460.865500243858,5461.115711674991,120.0,0.04,0.0
5461.115711674991,5461.365923106125,0.0,0.16,0.25
5461.365923106125,5461.616146674992,120.0,0.04,0.25
5461.616146674992,5461.866370243858,30.0,0.16,0.25
5461.866370243858,5462.116593812724,0.0,0.04,0.25
5462.116593812724,5462.36681738159,30.0,0.02,0.5
5462.36681738159,5462.617016312724,60.0,0.02,0.0
5462.617016312724,5462.8672152438585,0.0,0.04,0.25
5462.8672152438585,5463.117414174991,30.0,0.02,0.25
5463.117414174991,5463.367613106125,150.0,0.32,0.0
5463.367613106125,5463.6178191749905,0.0,0.32,0.25
5463.6178191749905,5463.868025243857,0.0,0.16,0.25
5463.868025243857,5464.118231312724,0.0,0.02,0.5
5464.118231312724,5464.36843738159,150.0,0.08,0.75
5464.36843738159,5464.618646312724,120.0,0.16,0.5
5464.618646312724,5464.868855243858,30.0,0.16,0.75
5464.868855243858,5465.119064174992,150.0,0.08,0.5
5465.119064174992,5465.369273106125,0.0,0.04,0.25
5465.369273106125,5465.619481674991,120.0,0.02,0.25
5465.619481674991,5465.869690243857,30.0,0.02,0.5
5465.869690243857,5466.119898812724,0.0,0.16,0.0
5466.119898812724,5466.37010738159,120.0,0.32,0.5
5466.37010738159,5466.620316312724,60.0,0.04,0.5
5466.620316312724,5466.870525243858,90.0,0.32,0.25
5466.870525243858,5467.1207341749905,90.0,0.02,0.0
5467.1207341749905,5467.370943106124,60.0,0.04,0.5
5467.370943106124,5467.621161674991,60.0,0.02,0.5
5467.621161674991,5467.871380243857,30.0,0.02,0.5
5467.871380243857,5468.121598812722,90.0,0.08,0.0
5468.121598812722,5468.371817381591,120.0,0.16,0.0
5468.371817381591,5468.622016312724,0.0,0.04,0.75
5468.622016312724,5468.872215243857,90.0,0.32,0.5
5468.872215243857,5469.12241417499,30.0,0.32,0.75
5469.12241417499,5469.372613106124,30.0,0.08,0.5
5469.372613106124,5469.622831674989,120.0,0.02,0.75
5469.622831674989,5469.873050243857,60.0,0.04,0.0
5469.873050243857,5470.123268812723,60.0,0.32,0.25
5470.123268812723,5470.37348738159,60.0,0.08,0.0
5470.37348738159,5470.623688812724,90.0,0.08,0.5
5470.623688812724,5470.873890243858,60.0,0.16,0.0
5470.873890243858,5471.124091674989,0.0,0.16,0.75
5471.124091674989,5471.374293106124,90.0,0.16,0.75
5471.374293106124,5471.624509174991,120.0,0.08,0.0
5471.624509174991,5471.874725243857,120.0,0.32,0.25
5471.874725243857,5472.1249413127225,0.0,0.16,0.0
5472.1249413127225,5472.375157381592,120.0,0.16,0.0
5472.375157381592,5472.6253613127255,90.0,0.08,0.0
5472.6253613127255,5472.875565243858,150.0,0.16,0.75
5473.1257691749925,5473.375973106125,120.0,0.02,0.0
5473.375973106125,5473.626191674991,120.0,0.32,0.25
5473.626191674991,5473.876410243857,60.0,0.16,0.75
5473.876410243857,5474.126628812724,120.0,0.02,0.25
5474.126628812724,5474.376847381591,30.0,0.16,0.0
5474.376847381591,5474.627041312724,120.0,0.08,0.75
5474.627041312724,5474.877235243856,120.0,0.04,0.5
5474.877235243856,5475.1274291749905,30.0,0.04,0.0
5475.1274291749905,5475.377623106125,60.0,0.16,0.25
5475.377623106125,5475.627834174991,0.0,0.02,0.0
5475.627834174991,5475.878045243858,90.0,0.02,0.75
5475.878045243858,5476.128256312724,90.0,0.08,0.25
5476.128256312724,5476.378467381591,0.0,0.16,0.0
5476.378467381591,5476.6286763127255,30.0,0.02,0.75
5476.6286763127255,5476.8788852438565,120.0,0.02,0.0
5476.8788852438565,5477.129094174991,150.0,0.08,0.0
5477.129094174991,5477.379303106124,90.0,0.04,0.0
5477.379303106124,5477.629506674991,120.0,0.32,0.0
5477.629506674991,5477.879710243857,90.0,0.08,0.0
5477.879710243857,5478.129913812722,150.0,0.02,0.25
5478.129913812722,5478.38011738159,0.0,0.16,0.0
5478.38011738159,5478.630331312724,150.0,0.02,0.0
5478.630331312724,5478.880545243856,0.0,0.16,0.25
5478.880545243856,5479.130759174991,90.0,0.08,0.75
5479.130759174991,5479.380973106125,0.0,0.32,0.5
5479.380973106125,5479.6311766749905,60.0,0.04,0.0
5479.6311766749905,5479.881380243857,90.0,0.04,0.25
5479.881380243857,5480.131583812724,60.0,0.16,0.5
5480.131583812724,5480.3817873815915,120.0,0.32,0.25
5480.3817873815915,5480.632001312724,120.0,0.32,0.0
5480.632001312724,5480.882215243858,150.0,0.02,0.0
5480.882215243858,5481.132429174991,150.0,0.02,0.0
5481.132429174991,5481.382643106124,90.0,0.02,0.0
5481.382643106124,5481.632849174991,30.0,0.08,0.75
5481.632849174991,5481.883055243857,0.0,0.02,0.25
5481.883055243857,5482.133261312722,30.0,0.08,0.5
5482.133261312722,5482.38346738159,30.0,0.04,0.75
5482.38346738159,5482.633678812724,150.0,0.16,0.0
5482.633678812724,5482.8838902438565,90.0,0.02,0.25
5482.8838902438565,5483.134101674989,150.0,0.04,0.25
5483.134101674989,5483.384313106124,120.0,0.16,0.5
5483.384313106124,5483.6345216749905,90.0,0.02,0.0
5483.6345216749905,5483.884730243857,30.0,0.04,0.0
5483.884730243857,5484.134938812724,120.0,0.02,0.0
5484.134938812724,5484.38514738159,60.0,0.04,0.0
5484.38514738159,5484.635358812724,60.0,0.08,0.25
5484.635358812724,5484.885570243858,0.0,0.04,0.25
5484.885570243858,5485.1357816749905,90.0,0.02,0.5
5485.1357816749905,5485.385993106124,0.0,0.08,0.25
5485.385993106124,5485.636204174991,60.0,0.04,0.25
5485.886415243856,5486.136626312724,90.0,0.08,0.0
5486.136626312724,5486.38683738159,30.0,0.32,0.75
5486.38683738159,5486.637043812724,30.0,0.16,0.25
5486.637043812724,5486.887250243857,150.0,0.08,0.75
5486.887250243857,5487.137456674991,60.0,0.16,0.75
5487.137456674991,5487.387663106124,0.0,0.02,0.25
5487.387663106124,5487.637884174989,120.0,0.32,0.0
5487.637884174989,5487.888105243856,120.0,0.04,0.5
5487.888105243856,5488.138326312724,120.0,0.02,0.5
5488.138326312724,5488.388547381591,30.0,0.04,0.75
5488.388547381591,5488.638743812724,0.0,0.02,0.0
5488.638743812724,5488.888940243857,60.0,0.08,0.0
5488.888940243857,5489.1391366749895,60.0,0.08,0.0
5489.1391366749895,5489.3893331061245,120.0,0.02,0.75
5489.3893331061245,5489.639544174991,60.0,0.16,0.5
5489.889755243858,5490.139966312724,30.0,0.02,0.25
5490.139966312724,5490.3901773815915,60.0,0.32,0.25
5490.3901773815915,5490.640383812724,60.0,0.02,0.25
5490.640383812724,5490.890590243856,30.0,0.16,0.5
5491.140796674991,5491.391003106124,120.0,0.32,0.75
5491.391003106124,5491.641211674991,150.0,0.32,0.5
5491.641211674991,5491.891420243856,30.0,0.04,0.0
5491.891420243856,5492.141628812724,60.0,0.16,0.0
5492.141628812724,5492.3918373815895,60.0,0.16,0.0
5492.3918373815895,5492.642043812724,120.0,0.04,0.25
5492.642043812724,5492.892250243857,120.0,0.02,0.5
5492.892250243857,5493.142456674991,0.0,0.04,0.0
5493.142456674991,5493.392663106124,0.0,0.04,0.75
5493.392663106124,5493.6428766749905,150.0,0.16,0.75
5493.6428766749905,5493.893090243857,30.0,0.04,0.75
5493.893090243857,5494.1433038127225,60.0,0.04,0.5
5494.1433038127225,5494.393517381591,60.0,0.16,0.25
5494.393517381591,5494.643726312725,30.0,0.08,0.75
5494.8939352438565,5495.144144174991,0.0,0.02,0.5
5495.144144174991,5495.394353106124,120.0,0.08,0.0
5495.394353106124,5495.644564174991,0.0,0.02,0.75
5495.644564174991,5495.894775243857,60.0,0.04,0.5
5495.894775243857,5496.144986312724,30.0,0.02,0.25
5496.144986312724,5496.39519738159,150.0,0.32,0.0
5496.39519738159,5496.645401312724,150.0,0.16,0.75
5496.645401312724,5496.895605243857,150.0,0.16,0.75
5496.895605243857,5497.145809174991,0.0,0.04,0.75
5497.145809174991,5497.396013106124,120.0,0.16,0.0
5497.396013106124,5497.64622917499,30.0,0.04,0.0
5497.896445243858,5498.146661312723,30.0,0.04,0.75
5498.146661312723,5498.3968773815905,0.0,0.32,0.5
5498.3968773815905,5498.647078812724,150.0,0.32,0.25
5498.647078812724,5498.8972802438575,120.0,0.04,0.25
5498.8972802438575,5499.1474816749915,150.0,0.02,0.25
5499.1474816749915,5499.397683106125,90.0,0.04,0.75
5499.397683106125,5499.647894174991,0.0,0.32,0.75
5499.647894174991,5499.898105243858,0.0,0.32,0.0
5499.898105243858,5500.148316312725,120.0,0.32,0.5
5500.148316312725,5500.398527381591,30.0,0.08,0.75
5500.398527381591,5500.648736312724,90.0,0.02,0.0
5500.648736312724,5500.898945243857,90.0,0.32,0.75
5500.898945243857,5501.149154174991,30.0,0.04,0.5
5501.149154174991,5501.399363106124,120.0,0.16,0.75
5501.399363106124,5501.64957917499,0.0,0.04,0.5
5501.64957917499,5501.899795243858,120.0,0.32,0.75
5501.899795243858,5502.150011312723,90.0,0.32,0.25
5502.150011312723,5502.40022738159,150.0,0.04,0.75
5502.40022738159,5502.650428812724,120.0,0.32,0.25
5502.900630243857,5503.150831674991,150.0,0.02,0.75
5503.150831674991,5503.401033106125,150.0,0.16,0.25
5503.401033106125,5503.651246674992,120.0,0.04,0.75
5503.651246674992,5503.901460243857,120.0,0.16,0.5
5504.151673812725,5504.401887381589,90.0,0.16,0.75
5504.401887381589,5504.652091312724,60.0,0.02,0.0
5504.652091312724,5504.902295243857,90.0,0.16,0.5
5505.402703106124,5505.652919174991,30.0,0.02,0.5
5505.652919174991,5505.903135243858,60.0,0.08,0.75
5505.903135243858,5506.153351312723,120.0,0.04,0.5
5506.153351312723,5506.403567381591,150.0,0.04,0.5
5506.403567381591,5506.6537713127245,0.0,0.04,0.0
5506.6537713127245,5506.9039752438575,60.0,0.02,0.75
5506.9039752438575,5507.154179174991,90.0,0.16,0.25
5507.154179174991,5507.404383106124,120.0,0.02,0.5
5507.404383106124,5507.654606674992,0.0,0.16,0.5
5507.654606674992,5507.904830243858,30.0,0.02,0.0
5507.904830243858,5508.155053812725,120.0,0.08,0.25
5508.155053812725,5508.405277381589,0.0,0.04,0.25
5508.405277381589,5508.6554663127245,60.0,0.32,0.25
5508.6554663127245,5508.905655243858,120.0,0.02,0.75
5508.905655243858,5509.155844174991,60.0,0.04,0.0
5509.155844174991,5509.4060331061255,90.0,0.16,0.5
5509.4060331061255,5509.656246674991,90.0,0.08,0.25
5509.656246674991,5509.9064602438575,90.0,0.04,0.75
5509.9064602438575,5510.156673812725,60.0,0.32,0.0
5510.156673812725,5510.4068873815895,0.0,0.08,0.25
5510.4068873815895,5510.657093812724,150.0,0.32,0.75
5510.657093812724,5510.907300243857,120.0,0.08,0.0
5510.907300243857,5511.157506674991,120.0,0.08,0.0
5511.157506674991,5511.407713106124,0.0,0.04,0.0
5511.407713106124,5511.657919174992,30.0,0.02,0.0
5511.657919174992,5511.908125243857,0.0,0.04,0.0
5511.908125243857,5512.158331312725,90.0,0.32,0.0
5512.158331312725,5512.408537381591,120.0,0.04,0.25
5512.408537381591,5512.658751312724,90.0,0.32,0.5
5512.658751312724,5512.908965243857,120.0,0.04,0.0
5512.908965243857,5513.159179174992,90.0,0.02,0.0
5513.159179174992,5513.409393106124,60.0,0.08,0.5
5513.409393106124,5513.659604174992,60.0,0.32,0.25
5513.659604174992,5513.909815243857,120.0,0.32,0.75
5513.909815243857,5514.160026312725,120.0,0.32,0.5
5514.160026312725,5514.4102373815895,150.0,0.32,0.5
5514.4102373815895,5514.660443812724,0.0,0.08,0.75
5514.660443812724,5514.910650243857,30.0,0.04,0.0
5514.910650243857,5515.160856674991,90.0,0.02,0.25
5515.160856674991,5515.411063106124,30.0,0.04,0.75
5515.411063106124,5515.66127667499,120.0,0.32,0.25
5515.66127667499,5515.911490243858,0.0,0.02,0.0
5515.911490243858,5516.161703812724,60.0,0.02,0.25
5516.161703812724,5516.411917381591,0.0,0.16,0.75
5516.411917381591,5516.662121312725,150.0,0.16,0.0
5516.662121312725,5516.912325243858,150.0,0.02,0.75
5516.912325243858,5517.1625291749915,120.0,0.16,0.25
5517.1625291749915,5517.412733106125,150.0,0.08,0.75
5517.412733106125,5517.662936674991,90.0,0.08,0.75
5517.662936674991,5517.913140243857,30.0,0.04,0.75
5517.913140243857,5518.163343812725,0.0,0.02,0.5
5518.163343812725,5518.4135473815895,30.0,0.04,0.75
5518.4135473815895,5518.663761312725,0.0,0.02,0.5
5518.663761312725,5518.913975243858,60.0,0.16,0.75
5518.913975243858,5519.164189174991,120.0,0.02,0.75
5519.164189174991,5519.414403106124,30.0,0.04,0.75
5519.414403106124,5519.664611674992,30.0,0.16,0.5
5519.914820243857,5520.165028812725,150.0,0.16,0.5
5520.165028812725,5520.4152373815905,120.0,0.16,0.25
5520.4152373815905,5520.665446312724,150.0,0.32,0.5
5520.665446312724,5520.915655243857,0.0,0.32,0.25
5520.915655243857,5521.165864174992,150.0,0.16,0.5
5521.165864174992,5521.416073106126,120.0,0.16,0.75
5521.416073106126,5521.6662741749915,60.0,0.02,0.25
5521.6662741749915,5521.916475243857,60.0,0.32,0.25
5521.916475243857,5522.166676312725,30.0,0.04,0.5
5522.166676312725,5522.416877381589,0.0,0.16,0.5
5522.416877381589,5522.6670938127245,150.0,0.16,0.75
5522.6670938127245,5522.917310243857,30.0,0.04,0.75
5522.917310243857,5523.167526674992,90.0,0.32,0.25
5523.167526674992,5523.417743106124,30.0,0.32,0.25
5523.417743106124,5523.667954174992,90.0,0.08,0.25
5523.667954174992,5523.918165243857,60.0,0.02,0.0
5523.918165243857,5524.168376312725,120.0,0.32,0.5
5524.168376312725,5524.4185873815895,90.0,0.32,0.75
5524.4185873815895,5524.668796312724,0.0,0.16,0.5
5524.668796312724,5524.919005243857,30.0,0.16,0.25
5524.919005243857,5525.169214174992,120.0,0.02,0.25
5525.169214174992,5525.419423106126,120.0,0.04,0.0
