unit_id,session,structure,mean_rate,spont_rate,max_rate,pref_dir,pref_ori,gOSI,gDSI,p_gOSI
950919775,719161530,VISam,1.999998103093983,1.465439028575634,2.984164864362012,315.0,135.0,0.1653261249760307,0.01770085918456029,0.001996007984031936
950919802,719161530,VISam,2.988304233825311,0.9159033030136108,4.376330211177415,45.0,45.0,0.17091307497234828,0.08600875447677353,0.001996007984031936
950919818,719161530,VISam,1.3592298785221253,0.8825946183664368,2.018307286471376,45.0,45.0,0.13036345730782356,0.016266207811174827,0.001996007984031936
950919830,719161530,VISam,1.4001673372511134,0.8159852358619744,1.7851737153420848,315.0,135.0,0.03250955289345733,0.04550545712370497,0.7924151696606786
950919857,719161530,VISam,3.920633496188184,2.6144852369529676,4.576165014388487,45.0,45.0,0.05691266143109855,0.03279981307220637,0.00998003992015968
950919873,719161530,VISam,0.7443612306025083,0.4163188738951036,1.1323928478728789,180.0,0.0,0.13394044169044292,0.12559677596819813,0.001996007984031936
950919887,719161530,VISam,2.000835170298618,1.082431251838252,2.771011379395211,90.0,90.0,0.04875686202077346,0.025345042890443672,0.23353293413173654
950919902,719161530,VISam,1.5538829163923222,0.9159019718567537,2.1448700052334875,135.0,135.0,0.07072493422864334,0.09024963659901561,0.031936127744510975
950919931,719161530,VISam,2.517125907506101,0.549542214707218,3.67691914836305,315.0,135.0,0.17109260165650186,0.03331180499005704,0.001996007984031936
950919946,719161530,VISam,0.03007513399473758,0.0,0.06159230339064294,0.0,0.0,0.04409114915799595,0.2689710737056283,0.9780439121756487
950919958,719161530,VISam,2.3299914705200977,0.9492071623166305,3.670275348078419,180.0,0.0,0.1866667151644383,0.1068127078217926,0.001996007984031936
950919972,719161530,VISam,0.2364241665182857,0.049958784003193514,0.42630979875641933,90.0,90.0,0.1884189476656286,0.18768232498947413,0.02594810379241517
950919987,719161530,VISam,1.7092730306429584,0.39966469801431487,2.4912493435908276,135.0,135.0,0.12974468762234145,0.09731552750948039,0.001996007984031936
950920019,719161530,VISam,0.020050156106901612,0.0,0.053288870432858314,135.0,135.0,0.2938105532208631,0.08453611797711666,0.2874251497005988
950920032,719161530,VISam,1.7343339958081874,0.2830965314209555,2.870923922304625,45.0,45.0,0.23320216204112396,0.08511050267079483,0.001996007984031936
950920068,719161530,VISam,0.0969089556863474,0.18318062731467996,0.18651026449734145,45.0,45.0,0.27832310187626824,0.17243147566511519,0.011976047904191617
950920106,719161530,VISam,0.019214724936405973,0.0,0.066611345944011,180.0,0.0,0.23414094807987162,0.5675501166608606,0.7385229540918163
950920135,719161530,VISam,0.20969092415707635,0.0666110464462084,0.259782182649816,225.0,45.0,0.08477282665573295,0.038151200667388224,0.3712574850299401
950920150,719161530,VISam,1.5981613235040424,0.18318029453065063,2.637792314584891,135.0,135.0,0.20603864408060124,0.09322213095577246,0.001996007984031936
950920178,719161530,VISam,1.9298245725278307,1.5487057483840985,2.3580333404103357,180.0,0.0,0.12707002613861615,0.02070527496033171,0.001996007984031936
950920192,719161530,VISam,2.0041770535391312,0.5328877891997295,3.230183854675736,0.0,0.0,0.2116471394943021,0.12289875918984837,0.001996007984031936
950920207,719161530,VISam,2.501251692706635,1.0491223176809383,3.2572727503712144,90.0,90.0,0.13475806160509501,0.07930612898599146,0.001996007984031936
950920223,719161530,VISam,0.00835422405944532,0.0,0.026644385299918152,90.0,90.0,0.277472304676376,0.3162715723924212,0.6287425149700598
950920237,719161530,VISam,0.6441096529096091,0.4329728834288169,1.0258067875109074,225.0,45.0,0.1363276433431007,0.10725888006382503,0.003992015968063872
950920252,719161530,VISam,0.9674180893791611,0.34970965775436014,1.172350457464141,45.0,45.0,0.058969806588296196,0.05644273991474795,0.08982035928143713
950920278,719161530,VISam,0.8964073747773045,0.4329726338503955,1.1523713365575625,90.0,90.0,0.05594053962096086,0.05502966904888479,0.3313373253493014
950920596,719161530,VISam,1.5037590077540903,1.1490378058175303,2.0516121774270655,225.0,45.0,0.11149257012928435,0.0374940519342628,0.001996007984031936
950920608,719161530,VISam,4.959062120655953,2.2980748629313643,6.554504108803575,45.0,45.0,0.04269963778058878,0.10732427243079459,0.05189620758483034
950920620,719161530,VISam,0.2589808373383276,0.033305856005465456,0.4037721655549126,0.0,0.0,0.06798503720800879,0.048754939982748116,0.47105788423153694
950920634,719161530,VISam,0.0008354186496719405,0.0,0.006661071366717605,270.0,90.0,1.0,1.0,1.0
950920647,719161530,VISam,0.018379239509084176,0.0,0.02664451841118952,180.0,0.0,0.2038970795986914,0.1265027509548347,0.5069860279441117
950920660,719161530,VISam,0.024227220141088756,0.0,0.039966827538461966,135.0,135.0,0.17180813033274975,0.17148546343268284,0.564870259481038
950920671,719161530,VISam,0.36340828124639796,0.1165692480844441,0.526958071537529,0.0,0.0,0.1870436669416239,0.1665879712413805,0.003992015968063872
950920681,719161530,VISam,0.027568894739069764,0.016652928001064504,0.06661084678112024,315.0,135.0,0.3162782670932335,0.22207965589612966,0.07984031936127745
950920694,719161530,VISam,0.17627359803614256,0.01665276161072085,0.2464601730353306,90.0,90.0,0.03329341821010636,0.15677847059082828,0.9021956087824351
950920739,719161530,VISam,0.03675849988587934,0.0,0.07993325573378605,315.0,135.0,0.1621184183389538,0.19559578627931062,0.4930139720558882
950920753,719161530,VISam,0.23391766432883773,0.01665276161072085,0.41964792874293605,45.0,45.0,0.13615983441840068,0.18541521582945464,0.015968063872255488
950920765,719161530,VISam,0.0016708498202108815,0.0,0.013322242566481428,45.0,45.0,1.0,0.9999999999999999,0.21756487025948104
950920779,719161530,VISam,0.012531354870738974,0.0,0.05994994180059158,180.0,0.0,0.48620850548675265,0.5346930635686357,0.10778443113772455
950920877,719161530,VISam,0.14870486188759963,0.11656958086178752,0.3930036099822149,315.0,135.0,0.3753490046658756,0.18204627418035293,0.001996007984031936
950920915,719161530,VISam,0.1194650839391602,0.11656933127504596,0.21315428374763815,45.0,45.0,0.21051795711670093,0.14525875925377782,0.023952095808383235
950920931,719161530,VISam,0.039264764184488134,0.0166526784167978,0.06661084678743237,45.0,45.0,0.17397442879578487,0.13246406335525956,0.28542914171656686
950927328,719161530,VISpm,10.79030512637809,8.709379763950311,12.755985478377962,90.0,90.0,0.0637956615022891,0.050422983892743876,0.003992015968063872
950927352,719161530,VISpm,3.6808688569798265,3.7302285012628587,4.875938583205209,180.0,0.0,0.07012583788617352,0.02761568769825944,0.24750499001996007
950927365,719161530,VISpm,9.741019548684609,8.642784108843939,11.290543455405652,45.0,45.0,0.012779825945549961,0.04396915914970146,0.9001996007984032
950927469,719161530,VISpm,0.9223053153628817,1.032469306450079,1.0591128432816295,315.0,135.0,0.061415459004333796,0.04215524325248982,0.29740518962075846
950927482,719161530,VISpm,0.8579779624829114,1.1323921990058554,1.2189834812827234,90.0,90.0,0.03149093629253723,0.11805852498974874,0.8223552894211577
950927541,719161530,VISpm,2.4670002375950926,1.182346157634086,3.1973237404229162,135.0,135.0,0.14807407878608578,0.03676030026944554,0.001996007984031936
950927555,719161530,VISpm,0.022556336932180485,0.0,0.09325483275518093,315.0,135.0,0.4807574243747668,0.7977520749544849,0.49500998003992014
950927569,719161530,VISpm,1.9231401882964656,0.7160678342042793,2.696378763508355,0.0,0.0,0.3069150047889971,0.008735620797401849,0.001996007984031936
950927607,719161530,VISpm,2.290726585278837,1.3821744717150979,4.462029580655763,0.0,0.0,0.3519971913717386,0.11465556664121275,0.001996007984031936
950927637,719161530,VISpm,13.265662910251734,15.736876029863016,19.044085301557097,270.0,90.0,0.12977610716987126,0.04949974102605034,0.001996007984031936
950927650,719161530,VISpm,6.393480420540758,9.47542044205488,7.860068739082393,45.0,45.0,0.10981357943247479,0.027223342789266157,0.001996007984031936
950927665,719161530,VISpm,5.553046258168429,3.33054999307757,8.726034139888194,135.0,135.0,0.23318712097067687,0.06235019405774948,0.001996007984031936
950927681,719161530,VISpm,0.8387626657313738,0.5661923141140197,1.3788423054489785,45.0,45.0,0.18882069147958544,0.04340271093854659,0.001996007984031936
950927726,719161530,VISpm,0.34001678860386847,0.5328884547586503,0.5795145733164715,270.0,90.0,0.18705046028429465,0.1461188399783201,0.08183632734530938
950927764,719161530,VISpm,12.85713676291832,12.805970185189246,14.867567064896685,270.0,90.0,0.01518006843698621,0.025683809349933646,0.7285429141716567
950927780,719161530,VISpm,3.5488703773027432,1.4321385802118374,3.9487605566264783,0.0,0.0,0.03704860000164124,0.018261667365698994,0.21756487025948104
950927794,719161530,VISpm,4.102755400331302,5.045778864978195,5.062433273836191,135.0,135.0,0.05501899326931659,0.02055579587786075,0.06187624750499002
950927830,719161530,VISpm,14.846283255112873,5.611978333810522,20.40079278875259,0.0,0.0,0.13846213021951995,0.040739206050260164,0.001996007984031936
950927845,719161530,VISpm,3.9690891384377314,2.697752872091003,5.961682667378389,270.0,90.0,0.22675685438215876,0.08924686031315592,0.001996007984031936
950927860,719161530,VISpm,7.724306407118392,6.0116362928109055,10.264720128212218,45.0,45.0,0.12017713587877994,0.07964136320863119,0.001996007984031936
950927874,719161530,VISpm,4.545528240441055,1.7152324492799889,5.948349309666653,315.0,135.0,0.12657657518895296,0.029503307173810077,0.001996007984031936
950927918,719161530,VISpm,2.3333325900429105,0.4496248962850997,4.023294027518887,315.0,135.0,0.18623444608564077,0.10524949665487583,0.001996007984031936
950927933,719161530,VISpm,8.689217698039068,7.577002290526763,11.337168092278041,315.0,135.0,0.07916802556702533,0.0283196812195036,0.001996007984031936
950927948,719161530,VISpm,5.986632644127397,2.098240974918969,7.685384433880294,0.0,0.0,0.09986173542075358,0.09301452055641851,0.001996007984031936
950927961,719161530,VISpm,7.025895268247293,5.961689572127332,9.17044608528026,0.0,0.0,0.18668457013594936,0.04260830685600754,0.001996007984031936
950927974,719161530,VISpm,19.272344483596424,16.136535320197265,21.844796665599496,0.0,0.0,0.06911864445189339,0.041925022721081874,0.001996007984031936
950928047,719161530,VISpm,7.673346654353326,7.210651269251517,8.885889503560575,45.0,45.0,0.0537512752112126,0.02637231184293799,0.2634730538922156
950928063,719161530,VISpm,2.177108371839745,2.8809212697921622,5.035786060040439,90.0,90.0,0.39640308787051104,0.058021564889805144,0.001996007984031936
950928079,719161530,VISpm,4.944024635086525,2.880930421158929,6.693045379552095,0.0,0.0,0.091687043869834,0.01798954472231202,0.001996007984031936
950928109,719161530,VISpm,0.5806176977977607,0.5828480707409709,1.1018216896455661,0.0,0.0,0.5082760958824382,0.09735085145039156,0.001996007984031936
950928123,719161530,VISpm,3.85965053071829,0.7993321413756435,5.858140902998252,0.0,0.0,0.2031110158847938,0.08059763739915853,0.001996007984031936
950928141,719161530,VISpm,2.8688380688944877,1.8984151565417091,5.082408401452224,315.0,135.0,0.189661271971273,0.1271698863509948,0.001996007984031936
950928165,719161530,VISpm,1.9916454774942134,0.5661940611930897,2.7716626103275925,0.0,0.0,0.08019733613282147,0.07760321204935589,0.005988023952095809
950928180,719161530,VISpm,1.6056785471133221,1.7152287887729722,5.395478755657344,45.0,45.0,0.5347846822443628,0.232083976934257,0.001996007984031936
950928223,719161530,VISpm,0.5371769129689745,0.39966677785656396,1.3721896200228587,180.0,0.0,0.5388156708889575,0.055151279436989255,0.001996007984031936
950928239,719161530,VISpm,5.050121868682053,1.8484522129186918,5.95500645463263,45.0,45.0,0.04557157955791235,0.06872586486848295,0.23353293413173654
950928270,719161530,VISpm,0.6357557543729809,0.44962739214863345,1.0524532360544545,135.0,135.0,0.12051393727595555,0.10837827694840074,0.033932135728542916
950928344,719161530,VISpm,0.8512947885458537,0.23313816339570484,1.7793401040134111,0.0,0.0,0.19812027937312515,0.28024224493596245,0.001996007984031936
950928360,719161530,VISpm,1.2589811138213771,0.44962664338164704,1.565368510041297,180.0,0.0,0.11696632188884905,0.099973992334195,0.013972055888223553
950928430,719161530,VISpm,0.07936492615039946,0.1332219265028969,0.17318848780984608,45.0,45.0,0.5306465673811165,0.07832033908147952,0.001996007984031936
950928459,719161530,VISpm,0.005847943069404974,0.0,0.013322275844383152,315.0,135.0,0.31647240404481003,0.34744189961686917,0.6766467065868264
950928475,719161530,VISpm,2.0342526550008415,0.233138246624578,3.75029979575238,0.0,0.0,0.29918392078993417,0.11062816828106167,0.001996007984031936
950928491,719161530,VISpm,1.0116950983439632,0.2830961986460869,1.4454549824945004,90.0,90.0,0.09104891435346235,0.12653026567956915,0.12375249500998003
950928508,719161530,VISpm,0.6198829127326513,0.06661104644287205,1.2523848702932885,0.0,0.0,0.010439111600102016,0.36658589135468383,0.9920159680638723
950928555,719161530,VISpm,0.8370929052195668,0.09991731843544331,1.9183915154177487,315.0,135.0,0.37671720415062127,0.21272309995424565,0.001996007984031936
950928582,719161530,VISpm,3.6441078988929956,0.9325562309664329,4.962507752521923,315.0,135.0,0.07353153163799231,0.06957355451352688,0.001996007984031936
950928599,719161530,VISpm,4.038427897203352,0.43297321622036156,5.488730194107944,315.0,135.0,0.08508518222608401,0.09501517677929693,0.001996007984031936
950929627,719161530,VISpm,0.33333296361761167,0.46627782430946724,0.5062419563732039,315.0,135.0,0.08087917284957269,0.07957500681455822,0.24550898203592814
950929657,719161530,VISpm,0.13867989652275672,0.11656891530957934,0.25978238232921363,90.0,90.0,0.2701400085472589,0.0841450710273801,0.001996007984031936
950929694,719161530,VISpm,1.0985796729712616,0.24979192334432382,1.9162100658568777,0.0,0.0,0.1370093318401011,0.19146359181789016,0.003992015968063872
950934506,719161530,VISp,1.1328315872036514,0.3663608386605459,2.511227665808342,225.0,45.0,0.21478137969297822,0.20182084925901728,0.001996007984031936
950934533,719161530,VISp,14.066828431129089,15.153998258308034,15.95928060780522,0.0,0.0,0.03789023197185515,0.01820747341200648,0.2155688622754491
950934544,719161530,VISp,3.9423558167659074,7.593658879148744,5.248969861159274,180.0,0.0,0.09391128418312979,0.03591757746610145,0.001996007984031936
950934555,719161530,VISp,12.990801689627181,13.089042091689562,14.21475950880943,315.0,135.0,0.025013179670356496,0.03559346060259525,0.5828343313373253
950934565,719161530,VISp,4.248953630690003,1.0657730825975325,13.462064634070755,135.0,135.0,0.7736819585066378,0.02414227273051764,0.001996007984031936
950934577,719161530,VISp,2.341686930961183,9.641953798723554,3.5860464393596314,0.0,0.0,0.22231857874573033,0.0654183210997177,0.001996007984031936
950934589,719161530,VISp,6.238093728618609,9.142382347935492,7.520368641641196,135.0,135.0,0.027998494734746377,0.07602184192782689,0.6926147704590818
950934597,719161530,VISp,9.822050136709716,2.797666280324667,19.99658602807861,90.0,90.0,0.363362150566084,0.022687781160270377,0.001996007984031936
950934614,719161530,VISp,12.910609625076544,0.23313832980184027,21.268859244759568,135.0,135.0,0.4175554322942705,0.023165071222977913,0.001996007984031936
950934626,719161530,VISp,2.0768586305300385,3.9966562977613256,3.7168880391737207,135.0,135.0,0.2703701152548447,0.031629216649397676,0.001996007984031936
950934638,719161530,VISp,7.285710756267185,6.144871946599144,14.634406871838143,135.0,135.0,0.4140696348892794,0.034207991606940116,0.001996007984031936
950934661,719161530,VISp,1.2497903692778345,0.1998335553140386,4.356359842135828,270.0,90.0,0.6958793319104916,0.10477556203330846,0.001996007984031936
950934670,719161530,VISp,5.532159452037185,6.444602936683576,7.7401120413234,0.0,0.0,0.09235840086796995,0.0792193008884531,0.01996007984031936
950934693,719161530,VISp,1.1804488767751369,0.03330585600214414,5.049101979812629,45.0,45.0,0.7584701765045512,0.3101720026691984,0.001996007984031936
950934711,719161530,VISp,8.903090544309896,0.11656916488801596,19.203164724594128,0.0,0.0,0.5520987163891055,0.177761071364898,0.001996007984031936
950934722,719161530,VISp,0.799500222068916,0.0,3.2986228699824682,0.0,0.0,0.7691833167965639,0.30468507244320847,0.001996007984031936
950934734,719161530,VISp,0.7744365148400023,0.08326347527788555,1.332217401497697,225.0,45.0,0.14174782927755766,0.2485620642030547,0.007984031936127744
950934750,719161530,VISp,5.351712103942448,0.1332219265037281,7.560324986822878,315.0,135.0,0.1913511409699899,0.0910874284703904,0.001996007984031936
950934762,719161530,VISp,42.66579606929285,4.3963081007520985,75.21704403435365,90.0,90.0,0.2917826832528642,0.08936200438152961,0.001996007984031936
950934774,719161530,VISp,2.3157864236143904,0.1665276993069352,4.702729696356565,270.0,90.0,0.45423998346296696,0.0941970743706933,0.001996007984031936
950934786,719161530,VISp,8.651625073382519,7.593655301869098,10.897570094186424,270.0,90.0,0.08969164915266967,0.023467841786160563,0.001996007984031936
950934798,719161530,VISp,0.04177102013300373,0.033305523224766695,0.1265608551358596,180.0,0.0,0.22803563183033676,0.42266402072076015,0.13373253493013973
950934813,719161530,VISp,2.417711401235203,0.18318029452723675,6.054936002714117,90.0,90.0,0.35904921139591184,0.1481728648875505,0.001996007984031936
950934824,719161530,VISp,17.47118050145873,0.19983355530907934,23.047471322029555,180.0,0.0,0.14559267897782976,0.018173001212386606,0.001996007984031936
950934835,719161530,VISp,0.2439427340342211,0.5994966725921951,0.47293839651415265,270.0,90.0,0.20256159910552266,0.13209894883965664,0.1437125748502994
950934848,719161530,VISp,10.718453241908037,1.1656886539762756,28.629362506146173,315.0,135.0,0.617441240440426,0.06758820496005602,0.001996007984031936
950934857,719161530,VISp,3.4469473779988835,0.3330543171244726,9.39214124327658,135.0,135.0,0.5477020857024972,0.02399349321951866,0.001996007984031936
950934870,719161530,VISp,1.7852984608317375,0.049958201641560715,4.742703645421213,270.0,90.0,0.23452625961225665,0.12217325899819075,0.001996007984031936
950934884,719161530,VISp,3.5012445068156213,0.0,15.506994342699612,45.0,45.0,0.9262495046695834,0.19773731008250095,0.001996007984031936
950934912,719161530,VISp,2.0693380179463277,1.2489559561805796,3.303892296796315,45.0,45.0,0.20112376826157752,0.10893744454768778,0.001996007984031936
950934933,719161530,VISp,0.21219744721039527,0.1498751040857078,0.8925898194006131,180.0,0.0,0.4858232794181308,0.5877868087001855,0.001996007984031936
950934947,719161530,VISp,0.010025128138230529,0.0,0.033305589781563824,270.0,90.0,0.4687216735167337,0.4658360713409842,0.09181636726546906
950934960,719161530,VISp,0.1979943076345209,0.01665276161072085,0.7327172181296976,225.0,45.0,0.4080716117450866,0.3419546204865125,0.001996007984031936
950934974,719161530,VISp,3.2021697303313137,2.531225755024951,4.7893203630154195,90.0,90.0,0.18347191058107717,0.09493631104850177,0.001996007984031936
950934987,719161530,VISp,35.415192340924584,31.49038169261976,37.626174564278344,0.0,0.0,0.015745811038372994,0.0047553717824708455,0.10578842315369262
950935002,719161530,VISp,6.054300895319852,4.81264976970794,7.39110129715364,0.0,0.0,0.08160665332029073,0.010928064153843868,0.001996007984031936
950935013,719161530,VISp,3.5238088445355826,3.230635253576573,5.1356999674990105,90.0,90.0,0.15466676800438695,0.027796209164325306,0.001996007984031936
950935027,719161530,VISp,4.69674321888096,9.70856600983213,7.666950680759933,180.0,0.0,0.19291969305039366,0.07765824105221912,0.001996007984031936
950935043,719161530,VISp,14.872169426030123,16.21978997661081,17.325467524589115,45.0,45.0,0.06451073145694801,0.04156676459629569,0.001996007984031936
950935055,719161530,VISp,2.2105238073064046,1.565359841127606,3.0108134427210285,90.0,90.0,0.1539840593453114,0.039997481459839494,0.001996007984031936
950935066,719161530,VISp,5.865494343940606,10.474581563152217,8.71936321819485,90.0,90.0,0.16223308817279056,0.06282309196545544,0.001996007984031936
950935081,719161530,VISp,4.6908926131324495,1.1989941772775736,8.372991600477075,90.0,90.0,0.2888692699148417,0.05138162908581332,0.001996007984031936
950935094,719161530,VISp,32.78027840968869,19.050749883535968,41.71179585126903,0.0,0.0,0.07532719552564945,0.04793090383846646,0.001996007984031936
950935105,719161530,VISp,5.175435818087005,5.845125565581062,9.771834657155521,270.0,90.0,0.32509489615436427,0.03250677408373759,0.001996007984031936
950935118,719161530,VISp,2.2105260026449636,3.963356847772162,4.969183199774532,270.0,90.0,0.40331113338667235,0.0446905545876015,0.001996007984031936
950935130,719161530,VISp,11.142017625750062,11.340526248576058,14.802729943085854,0.0,0.0,0.12796275412935182,0.042306941063297146,0.001996007984031936
950935142,719161530,VISp,2.482873630198162,1.7152316174588407,4.402989371511815,270.0,90.0,0.2789598751776364,0.03855052534581298,0.001996007984031936
950935154,719161530,VISp,13.933160641773641,12.389650230084664,31.2138683802806,90.0,90.0,0.3948224948031172,0.02227914565599917,0.001996007984031936
950935168,719161530,VISp,3.21386369660352,1.532055066666539,5.8684076015271645,315.0,135.0,0.07366530525778747,0.12374786636442883,0.059880239520958084
950935182,719161530,VISp,5.569756876524471,1.3322207625188414,7.940013442652086,90.0,90.0,0.0611989900701605,0.10498778031979485,0.011976047904191617
950935194,719161530,VISp,2.99999793716362,4.179839753663528,4.449609450439774,90.0,90.0,0.23361760172861556,0.08485290311531667,0.001996007984031936
950935206,719161530,VISp,0.09523821021623001,0.0,0.1998322408442417,135.0,135.0,0.24153727218738286,0.23087987480556246,0.3073852295409182
950935221,719161530,VISp,2.6332491582557047,2.098244302632708,2.9575241729167185,90.0,90.0,0.06300218896686119,0.014517823178632459,0.001996007984031936
950935230,719161530,VISp,7.010857920369273,5.7785074474291385,9.225598385857925,45.0,45.0,0.08573703500148865,0.055212298374535035,0.001996007984031936
950935244,719161530,VISp,3.540518235886521,2.414650017767834,6.2961260801660845,0.0,0.0,0.374980474025289,0.09329252795963329,0.001996007984031936
950935264,719161530,VISp,5.425228448423011,3.863447932147673,8.99912199291548,45.0,45.0,0.4030153098508271,0.025602587426115268,0.001996007984031936
