start,stop,orientation,spatial_frequency,phase
5695.4530551447815,5695.703266646624,150.0,0.32,0.25
5695.703266646624,5695.953478148465,60.0,0.04,0.5
5695.953478148465,5696.203689146623,0.0,0.02,0.5
5696.203689146623,5696.45390014478,30.0,0.04,0.5
5696.45390014478,5696.704111142938,120.0,0.08,0.75
5696.704111142938,5696.954322141096,60.0,0.02,0.0
5696.954322141096,5697.204528642938,30.0,0.16,0.5
5697.204528642938,5697.454735144782,90.0,0.04,0.0
5697.454735144782,5697.704941646623,120.0,0.02,0.0
5697.704941646623,5697.955148148466,90.0,0.08,0.25
5697.955148148466,5698.205359146624,30.0,0.02,0.5
5698.205359146624,5698.455570144782,0.0,0.02,0.25
5698.455570144782,5698.705781142939,120.0,0.08,0.0
5698.705781142939,5698.955992141096,90.0,0.04,0.25
5698.955992141096,5699.206201142938,0.0,0.16,0.25
5699.206201142938,5699.45641014478,30.0,0.16,0.5
5699.45641014478,5699.706619146624,150.0,0.02,0.75
5699.706619146624,5699.956828148465,150.0,0.16,0.25
5699.956828148465,5700.207036646623,90.0,0.08,0.75
5700.207036646623,5700.45724514478,0.0,0.02,0.0
5700.45724514478,5700.707453642938,30.0,0.04,0.25
5700.707453642938,5700.957662141096,120.0,0.16,0.75
5700.957662141096,5701.2078686429395,30.0,0.02,0.75
5701.2078686429395,5701.458075144781,30.0,0.04,0.25
5701.458075144781,5701.708281646624,0.0,0.08,0.0
5701.708281646624,5701.958488148465,60.0,0.16,0.25
5701.958488148465,5702.208701646622,30.0,0.04,0.0
5702.208701646622,5702.45891514478,150.0,0.16,0.5
5702.45891514478,5702.709128642939,60.0,0.02,0.25
5702.709128642939,5702.959342141096,90.0,0.16,0.75
5702.959342141096,5703.209548642938,0.0,0.02,0.75
5703.209548642938,5703.459755144781,90.0,0.02,0.25
5703.459755144781,5703.709961646624,150.0,0.08,0.25
5703.709961646624,5703.9601681484655,120.0,0.02,0.75
5703.9601681484655,5704.210379146623,90.0,0.08,0.25
5704.210379146623,5704.46059014478,150.0,0.08,0.5
5704.46059014478,5704.710801142938,0.0,0.02,0.0
5704.710801142938,5704.961012141096,0.0,0.32,0.25
5704.961012141096,5705.2112211429385,150.0,0.16,0.0
5705.2112211429385,5705.461430144782,30.0,0.16,0.0
5705.461430144782,5705.711639146623,120.0,0.02,0.75
5705.711639146623,5705.961848148466,120.0,0.32,0.25
5705.961848148466,5706.212054146624,60.0,0.32,0.75
5706.212054146624,5706.462260144782,150.0,0.02,0.5
5706.462260144782,5706.712466142938,0.0,0.16,0.5
5706.712466142938,5706.962672141096,120.0,0.16,0.0
5706.962672141096,5707.212881142938,150.0,0.16,0.5
5707.463090144782,5707.713299146623,120.0,0.16,0.0
5707.713299146623,5707.963508148466,0.0,0.16,0.25
5707.963508148466,5708.2137241466235,120.0,0.08,0.25
5708.2137241466235,5708.46394014478,0.0,0.04,0.5
5708.46394014478,5708.714156142938,60.0,0.04,0.0
5708.714156142938,5708.964372141096,0.0,0.08,0.0
5708.964372141096,5709.214576142938,30.0,0.32,0.75
5709.214576142938,5709.464780144782,30.0,0.08,0.75
5709.464780144782,5709.7149841466235,90.0,0.16,0.0
5709.7149841466235,5709.965188148465,30.0,0.08,0.0
5709.965188148465,5710.215391646622,0.0,0.02,0.25
5710.215391646622,5710.46559514478,120.0,0.08,0.75
5710.46559514478,5710.715798642937,150.0,0.08,0.0
5710.715798642937,5710.966002141096,150.0,0.02,0.75
5710.966002141096,5711.216216142938,90.0,0.08,0.75
5711.216216142938,5711.466430144781,0.0,0.16,0.25
5711.466430144781,5711.716644146623,30.0,0.04,0.25
5711.716644146623,5711.966858148466,120.0,0.02,0.5
5711.966858148466,5712.217066646624,0.0,0.16,0.75
5712.217066646624,5712.4672751447815,90.0,0.16,0.5
5712.4672751447815,5712.7174836429385,90.0,0.02,0.5
5712.7174836429385,5712.967692141096,0.0,0.02,0.75
5712.967692141096,5713.217898642938,120.0,0.32,0.5
5713.217898642938,5713.4681051447815,60.0,0.02,0.5
5713.718311646624,5713.968518148466,150.0,0.16,0.5
5713.968518148466,5714.218736646622,30.0,0.16,0.5
5714.218736646622,5714.46895514478,150.0,0.04,0.5
5714.46895514478,5714.719173642939,120.0,0.08,0.0
5714.719173642939,5714.969392141095,150.0,0.02,0.75
5714.969392141095,5715.219591142937,30.0,0.32,0.5
5715.219591142937,5715.46979014478,90.0,0.16,0.75
5715.46979014478,5715.719989146623,0.0,0.32,0.5
5715.719989146623,5715.970188148465,0.0,0.16,0.5
5715.970188148465,5716.220396646623,0.0,0.32,0.5
5716.220396646623,5716.47060514478,150.0,0.08,0.25
5716.47060514478,5716.720813642938,90.0,0.02,0.75
5716.720813642938,5716.971022141096,60.0,0.08,0.75
5716.971022141096,5717.221233642938,120.0,0.04,0.25
5717.221233642938,5717.471445144782,60.0,0.16,0.75
5717.471445144782,5717.721656646623,150.0,0.16,0.5
5717.721656646623,5717.971868148466,30.0,0.08,0.25
5717.971868148466,5718.222081646622,60.0,0.32,0.25
5718.222081646622,5718.47229514478,90.0,0.04,0.5
5718.47229514478,5718.722508642938,60.0,0.08,0.25
5718.722508642938,5718.972722141096,0.0,0.08,0.25
5718.972722141096,5719.222926142938,90.0,0.08,0.25
5719.222926142938,5719.473130144782,60.0,0.32,0.5
5719.473130144782,5719.7233341466235,120.0,0.16,0.75
5719.7233341466235,5719.973538148465,0.0,0.04,0.5
5719.973538148465,5720.223749146624,150.0,0.04,0.0
5720.223749146624,5720.47396014478,90.0,0.08,0.5
5720.47396014478,5720.724171142938,120.0,0.08,0.0
5720.974382141097,5721.224591142938,60.0,0.04,0.25
5721.224591142938,5721.4748001447815,150.0,0.16,0.25
5721.4748001447815,5721.725009146624,90.0,0.02,0.0
5721.725009146624,5721.9752181484655,90.0,0.02,0.75
5721.9752181484655,5722.225414146624,0.0,0.16,0.75
5722.475610144781,5722.725806142938,30.0,0.32,0.5
5722.725806142938,5722.976002141097,150.0,0.32,0.5
5722.976002141097,5723.226221142938,90.0,0.08,0.75
5723.226221142938,5723.476440144782,30.0,0.16,0.0
5723.476440144782,5723.726659146623,90.0,0.02,0.75
5723.726659146623,5723.976878148465,120.0,0.16,0.0
5723.976878148465,5724.227081646623,0.0,0.04,0.5
5724.227081646623,5724.4772851447815,120.0,0.04,0.25
5724.4772851447815,5724.727488642939,30.0,0.32,0.5
5724.727488642939,5724.977692141096,120.0,0.32,0.0
5724.977692141096,5725.227908642938,0.0,0.32,0.0
5725.227908642938,5725.478125144781,0.0,0.04,0.5
5725.478125144781,5725.728341646623,30.0,0.16,0.5
5725.728341646623,5725.978558148466,60.0,0.08,0.75
5726.228756646624,5726.478955144781,0.0,0.32,0.25
5726.478955144781,5726.729153642938,60.0,0.08,0.5
5726.729153642938,5726.979352141097,120.0,0.16,0.0
5726.979352141097,5727.229568642938,150.0,0.02,0.25
5727.229568642938,5727.479785144781,60.0,0.04,0.0
5727.479785144781,5727.730001646623,30.0,0.04,0.75
5727.980218148466,5728.230431646623,60.0,0.16,0.25
5728.48064514478,5728.730858642938,0.0,0.02,0.75
5728.730858642938,5728.981072141096,0.0,0.04,0.5
5728.981072141096,5729.231276142938,90.0,0.16,0.75
5729.231276142938,5729.481480144782,150.0,0.08,0.0
5729.481480144782,5729.731684146624,0.0,0.16,0.25
5729.731684146624,5729.981888148465,60.0,0.08,0.25
5729.981888148465,5730.232101646622,60.0,0.02,0.0
5730.232101646622,5730.48231514478,60.0,0.08,0.75
5730.48231514478,5730.732528642939,30.0,0.02,0.25
5730.732528642939,5730.982742141096,120.0,0.08,0.25
5730.982742141096,5731.232946142938,60.0,0.16,0.25
5731.232946142938,5731.483150144782,90.0,0.02,0.0
5731.483150144782,5731.733354146623,0.0,0.02,0.75
5731.733354146623,5731.983558148466,30.0,0.32,0.0
5731.983558148466,5732.233764146624,120.0,0.32,0.25
5732.233764146624,5732.483970144782,60.0,0.32,0.0
5732.483970144782,5732.734176142938,30.0,0.32,0.75
5732.734176142938,5732.984382141096,120.0,0.32,0.0
5732.984382141096,5733.234596142938,150.0,0.32,0.25
5733.234596142938,5733.4848101447815,60.0,0.16,0.25
5733.4848101447815,5733.735024146624,30.0,0.02,0.75
5733.735024146624,5733.985238148465,90.0,0.16,0.0
5733.985238148465,5734.235451646622,120.0,0.16,0.0
5734.235451646622,5734.48566514478,60.0,0.08,0.75
5734.48566514478,5734.735878642939,90.0,0.04,0.5
5734.735878642939,5734.986092141096,150.0,0.08,0.75
5734.986092141096,5735.236298642938,60.0,0.08,0.75
5735.236298642938,5735.486505144781,0.0,0.08,0.25
5735.486505144781,5735.736711646624,60.0,0.02,0.25
5735.736711646624,5735.9869181484655,90.0,0.32,0.75
5735.9869181484655,5736.237131646622,30.0,0.16,0.75
5736.237131646622,5736.48734514478,90.0,0.32,0.25
5736.48734514478,5736.737558642938,30.0,0.16,0.5
5736.737558642938,5736.987772141096,90.0,0.16,0.75
5736.987772141096,5737.237973642938,60.0,0.04,0.0
5737.237973642938,5737.48817514478,90.0,0.16,0.25
5737.48817514478,5737.738376646624,0.0,0.04,0.0
5737.738376646624,5737.988578148465,90.0,0.32,0.5
5737.988578148465,5738.238799146624,30.0,0.04,0.25
5738.238799146624,5738.4890201447815,150.0,0.04,0.75
5738.4890201447815,5738.739241142938,90.0,0.32,0.0
5738.739241142938,5738.989462141096,0.0,0.16,0.0
5738.989462141096,5739.239656142939,60.0,0.32,0.5
5739.239656142939,5739.4898501447815,90.0,0.16,0.75
5739.4898501447815,5739.740044146623,30.0,0.32,0.0
5739.740044146623,5739.990238148465,30.0,0.16,0.25
5739.990238148465,5740.240454146624,90.0,0.08,0.0
5740.240454146624,5740.490670144782,0.0,0.08,0.25
5740.490670144782,5740.7408861429385,60.0,0.02,0.0
5740.7408861429385,5740.991102141096,120.0,0.08,0.5
5740.991102141096,5741.24130614294,90.0,0.32,0.25
5741.24130614294,5741.491510144781,90.0,0.04,0.75
5741.491510144781,5741.741714146624,90.0,0.16,0.25
5741.741714146624,5741.991918148466,150.0,0.02,0.75
5741.991918148466,5742.242131646623,90.0,0.32,0.25
5742.242131646623,5742.49234514478,90.0,0.32,0.5
5742.49234514478,5742.742558642938,120.0,0.04,0.0
5742.742558642938,5742.992772141096,0.0,0.16,0.25
5742.992772141096,5743.242978642938,120.0,0.08,0.25
5743.242978642938,5743.493185144782,60.0,0.02,0.25
5743.493185144782,5743.743391646623,120.0,0.04,0.0
5743.743391646623,5743.993598148466,120.0,0.08,0.25
5743.993598148466,5744.243809146624,60.0,0.16,0.5
5744.243809146624,5744.494020144782,0.0,0.04,0.5
5744.494020144782,5744.744231142939,60.0,0.08,0.0
5744.744231142939,5744.994442141096,0.0,0.04,0.75
5744.994442141096,5745.244648642938,90.0,0.16,0.5
5745.244648642938,5745.4948551447815,60.0,0.02,0.5
5745.4948551447815,5745.745061646624,120.0,0.16,0.75
5745.745061646624,5745.995268148466,150.0,0.32,0.5
5745.995268148466,5746.245469146624,120.0,0.16,0.25
5746.245469146624,5746.495670144782,120.0,0.04,0.25
5746.495670144782,5746.74587114294,30.0,0.08,0.75
5746.74587114294,5746.996072141096,120.0,0.08,0.0
5746.996072141096,5747.246291142938,90.0,0.32,0.5
5747.246291142938,5747.4965101447815,120.0,0.32,0.75
5747.4965101447815,5747.746729146624,90.0,0.08,0.75
5747.746729146624,5747.996948148466,90.0,0.16,0.0
5747.996948148466,5748.247161646624,0.0,0.16,0.75
5748.247161646624,5748.4973751447815,120.0,0.16,0.75
5748.4973751447815,5748.747588642938,0.0,0.08,0.75
5748.747588642938,5748.997802141096,150.0,0.16,0.25
5748.997802141096,5749.24800864294,90.0,0.08,0.25
5749.24800864294,5749.498215144781,60.0,0.16,0.5
5749.748421646624,5749.998628148465,0.0,0.08,0.5
5749.998628148465,5750.248829146623,90.0,0.02,0.25
5750.248829146623,5750.4990301447815,90.0,0.08,0.0
5750.4990301447815,5750.74923114294,0.0,0.02,0.75
5750.74923114294,5750.999432141096,150.0,0.16,0.25
5750.999432141096,5751.249643642938,150.0,0.08,0.5
5751.249643642938,5751.499855144782,0.0,0.08,0.25
5751.499855144782,5751.750066646624,60.0,0.04,0.75
5751.750066646624,5752.000278148465,120.0,0.02,0.25
5752.000278148465,5752.250489146623,120.0,0.16,0.0
5752.250489146623,5752.50070014478,90.0,0.16,0.25
5752.50070014478,5752.750911142938,150.0,0.16,0.0
5752.750911142938,5753.001122141096,150.0,0.16,0.75
5753.001122141096,5753.2513286429385,90.0,0.04,0.0
5753.2513286429385,5753.501535144782,0.0,0.04,0.75
5753.501535144782,5753.7517416466235,120.0,0.32,0.75
5753.7517416466235,5754.001948148466,30.0,0.02,0.5
5754.252154146624,5754.50236014478,60.0,0.16,0.75
5754.50236014478,5754.752566142938,120.0,0.08,0.25
5754.752566142938,5755.002772141096,60.0,0.02,0.75
5755.002772141096,5755.252988642938,150.0,0.04,0.25
5755.252988642938,5755.5032051447815,60.0,0.02,0.5
5755.5032051447815,5755.753421646624,60.0,0.16,0.0
5755.753421646624,5756.003638148465,150.0,0.04,0.75
5756.003638148465,5756.253839146623,90.0,0.16,0.25
5756.253839146623,5756.50404014478,30.0,0.08,0.25
5756.50404014478,5756.7542411429395,150.0,0.02,0.75
5756.7542411429395,5757.004442141096,30.0,0.32,0.0
5757.004442141096,5757.254653642938,30.0,0.16,0.0
5757.254653642938,5757.504865144781,150.0,0.02,0.0
5757.504865144781,5757.755076646624,0.0,0.32,0.0
5757.755076646624,5758.005288148465,30.0,0.04,0.25
5758.005288148465,5758.255499146623,90.0,0.08,0.5
5758.255499146623,5758.50571014478,90.0,0.32,0.25
5758.50571014478,5758.755921142938,30.0,0.04,0.75
5758.755921142938,5759.006132141096,150.0,0.08,0.0
5759.006132141096,5759.256341142938,0.0,0.04,0.75
5759.256341142938,5759.506550144782,0.0,0.02,0.5
5759.506550144782,5759.756759146623,150.0,0.16,0.5
5759.756759146623,5760.006968148466,90.0,0.32,0.75
5760.006968148466,5760.257174146624,120.0,0.08,0.25
5760.257174146624,5760.507380144782,0.0,0.16,0.5
5760.507380144782,5760.757586142939,90.0,0.16,0.5
5760.757586142939,5761.007792141097,30.0,0.08,0.25
5761.258003642938,5761.508215144781,120.0,0.08,0.0
5761.508215144781,5761.758426646624,120.0,0.02,0.75
5761.758426646624,5762.008638148465,60.0,0.04,0.25
5762.008638148465,5762.258841646622,0.0,0.02,0.0
5762.258841646622,5762.50904514478,30.0,0.16,0.75
5762.50904514478,5762.7592486429385,30.0,0.32,0.5
5762.7592486429385,5763.0094521410965,0.0,0.16,0.25
5763.0094521410965,5763.259668642938,30.0,0.32,0.75
5763.259668642938,5763.509885144782,120.0,0.02,0.5
5763.509885144782,5763.760101646623,0.0,0.08,0.0
5763.760101646623,5764.010318148466,90.0,0.32,0.75
5764.010318148466,5764.260531646622,150.0,0.16,0.5
5764.260531646622,5764.51074514478,120.0,0.02,0.0
5764.51074514478,5764.760958642938,0.0,0.08,0.0
5764.760958642938,5765.011172141096,90.0,0.04,0.25
5765.011172141096,5765.261373642938,60.0,0.02,0.0
5765.261373642938,5765.51157514478,90.0,0.04,0.75
5765.51157514478,5765.761776646624,0.0,0.16,0.0
5765.761776646624,5766.0119781484655,30.0,0.08,0.75
5766.0119781484655,5766.262191646622,60.0,0.16,0.25
5766.262191646622,5766.51240514478,90.0,0.08,0.25
5766.51240514478,5766.762618642938,30.0,0.16,0.0
5766.762618642938,5767.012832141097,30.0,0.04,0.0
5767.012832141097,5767.263036142938,30.0,0.04,0.25
5767.263036142938,5767.513240144782,60.0,0.02,0.25
5767.513240144782,5767.763444146623,0.0,0.08,0.5
5767.763444146623,5768.013648148466,30.0,0.16,0.5
5768.013648148466,5768.263859146624,90.0,0.16,0.75
5768.263859146624,5768.51407014478,60.0,0.32,0.5
5768.51407014478,5768.764281142939,120.0,0.16,0.25
5768.764281142939,5769.0144921410965,0.0,0.32,0.0
5769.0144921410965,5769.264698642938,30.0,0.08,0.25
5769.264698642938,5769.514905144782,30.0,0.04,0.0
5769.514905144782,5769.765111646623,30.0,0.04,0.5
5769.765111646623,5770.015318148466,120.0,0.16,0.25
5770.015318148466,5770.2655316466235,60.0,0.08,0.75
5770.2655316466235,5770.51574514478,150.0,0.02,0.5
5770.51574514478,5770.765958642938,30.0,0.16,0.75
5770.765958642938,5771.016172141096,90.0,0.16,0.0
5771.016172141096,5771.266378642938,150.0,0.04,0.75
5771.266378642938,5771.516585144782,120.0,0.32,0.75
5771.516585144782,5771.7667916466235,30.0,0.32,0.0
5771.7667916466235,5772.016998148466,60.0,0.04,0.0
5772.016998148466,5772.267199146623,30.0,0.02,0.25
5772.267199146623,5772.51740014478,150.0,0.16,0.75
5772.51740014478,5772.7676011429385,120.0,0.16,0.0
5772.7676011429385,5773.017802141097,30.0,0.08,0.75
5773.017802141097,5773.268016142938,0.0,0.02,0.5
5773.268016142938,5773.518230144781,30.0,0.08,0.0
5773.518230144781,5773.768444146624,150.0,0.04,0.75
5773.768444146624,5774.018658148466,120.0,0.04,0.75
5774.018658148466,5774.268866646624,30.0,0.32,0.0
5774.268866646624,5774.519075144782,90.0,0.32,0.0
5774.519075144782,5774.769283642938,120.0,0.32,0.75
5774.769283642938,5775.019492141097,0.0,0.02,0.0
5775.019492141097,5775.269703642938,120.0,0.04,0.25
5775.519915144781,5775.770126646624,0.0,0.08,0.25
5775.770126646624,5776.020338148465,90.0,0.08,0.5
5776.020338148465,5776.270531646624,30.0,0.08,0.0
5776.270531646624,5776.520725144782,60.0,0.08,0.75
5776.520725144782,5776.770918642938,150.0,0.04,0.5
5776.770918642938,5777.021112141097,90.0,0.08,0.75
5777.021112141097,5777.271338642939,30.0,0.08,0.75
5777.271338642939,5777.521565144782,30.0,0.16,0.5
5777.521565144782,5777.771791646624,0.0,0.02,0.0
5777.771791646624,5778.022018148466,150.0,0.02,0.25
5778.022018148466,5778.272224146624,120.0,0.08,0.25
5778.272224146624,5778.5224301447815,60.0,0.16,0.75
5778.5224301447815,5778.772636142939,60.0,0.16,0.75
5778.772636142939,5779.022842141097,60.0,0.32,0.5
5779.022842141097,5779.273051142938,60.0,0.08,0.5
5779.273051142938,5779.5232601447815,60.0,0.08,0.5
5779.5232601447815,5779.773469146624,90.0,0.32,0.25
5779.773469146624,5780.0236781484655,90.0,0.02,0.0
5780.0236781484655,5780.273886646623,30.0,0.16,0.0
5780.273886646623,5780.52409514478,60.0,0.16,0.5
5780.52409514478,5780.774303642938,0.0,0.02,0.0
5780.774303642938,5781.024512141096,150.0,0.32,0.5
5781.024512141096,5781.2747261429395,30.0,0.08,0.75
5781.2747261429395,5781.524940144782,30.0,0.32,0.0
5781.524940144782,5781.775154146623,60.0,0.02,0.0
5781.775154146623,5782.0253681484655,60.0,0.32,0.25
5782.0253681484655,5782.275566646624,0.0,0.04,0.75
5782.275566646624,5782.525765144782,90.0,0.08,0.0
5782.525765144782,5782.775963642938,150.0,0.04,0.75
5782.775963642938,5783.026162141096,150.0,0.02,0.5
5783.026162141096,5783.276378642939,150.0,0.16,0.5
5783.526595144782,5783.776811646623,150.0,0.02,0.25
5784.027028148465,5784.277234146623,90.0,0.04,0.0
5784.277234146623,5784.527440144781,30.0,0.04,0.5
5784.527440144781,5784.7776461429385,90.0,0.02,0.25
5784.7776461429385,5785.027852141096,30.0,0.16,0.0
5785.027852141096,5785.278063642938,30.0,0.08,0.5
5785.278063642938,5785.52827514478,150.0,0.02,0.0
5785.52827514478,5785.778486646624,0.0,0.02,0.25
5785.778486646624,5786.028698148466,90.0,0.32,0.25
5786.028698148466,5786.278909146624,0.0,0.04,0.25
5786.278909146624,5786.52912014478,30.0,0.04,0.25
5786.52912014478,5786.779331142939,90.0,0.04,0.25
5786.779331142939,5787.0295421410965,120.0,0.16,0.5
5787.0295421410965,5787.279748642938,0.0,0.04,0.5
5787.279748642938,5787.5299551447815,150.0,0.08,0.0
5787.5299551447815,5787.780161646623,0.0,0.32,0.75
5788.030368148466,5788.2805791466235,90.0,0.08,0.5
5788.2805791466235,5788.53079014478,0.0,0.08,0.75
5788.53079014478,5788.781001142938,150.0,0.32,0.0
5788.781001142938,5789.031212141096,0.0,0.16,0.75
5789.031212141096,5789.2814211429395,30.0,0.04,0.75
5789.2814211429395,5789.531630144781,0.0,0.02,0.25
5789.531630144781,5789.7818391466235,60.0,0.08,0.25
5789.7818391466235,5790.032048148466,150.0,0.16,0.5
5790.032048148466,5790.282249146623,90.0,0.02,0.25
5790.282249146623,5790.532450144781,30.0,0.08,0.5
5790.532450144781,5790.782651142938,90.0,0.04,0.5
5790.782651142938,5791.032852141097,120.0,0.32,0.5
5791.032852141097,5791.283068642938,0.0,0.08,0.5
5791.283068642938,5791.533285144781,30.0,0.02,0.0
5791.533285144781,5791.783501646623,30.0,0.16,0.0
5791.783501646623,5792.033718148466,60.0,0.16,0.75
5792.033718148466,5792.283924146624,90.0,0.04,0.25
5792.283924146624,5792.534130144782,150.0,0.32,0.25
5792.534130144782,5792.784336142939,30.0,0.04,0.75
5792.784336142939,5793.034542141097,90.0,0.04,0.0
5793.034542141097,5793.284756142938,60.0,0.16,0.0
5793.284756142938,5793.534970144781,120.0,0.02,0.25
5793.534970144781,5793.785184146624,150.0,0.32,0.75
5793.785184146624,5794.035398148466,150.0,0.32,0.0
5794.035398148466,5794.285596646623,60.0,0.02,0.0
5794.285596646623,5794.535795144781,120.0,0.04,0.0
5794.535795144781,5794.7859936429395,90.0,0.32,0.5
5794.7859936429395,5795.036192141096,0.0,0.04,0.5
5795.036192141096,5795.286406142938,30.0,0.32,0.75
5795.286406142938,5795.536620144781,150.0,0.08,0.0
5795.536620144781,5795.786834146624,90.0,0.32,0.0
5795.786834146624,5796.037048148465,0.0,0.32,0.5
5796.037048148465,5796.287261646622,120.0,0.08,0.25
5796.287261646622,5796.53747514478,60.0,0.32,0.25
5796.53747514478,5796.7876886429385,30.0,0.16,0.5
5796.7876886429385,5797.037902141095,30.0,0.02,0.0
5797.037902141095,5797.288106142938,0.0,0.08,0.25
5797.288106142938,5797.5383101447815,90.0,0.04,0.5
5797.5383101447815,5797.788514146623,0.0,0.04,0.25
5797.788514146623,5798.038718148466,30.0,0.08,0.5
5798.038718148466,5798.288939146623,60.0,0.32,0.75
5798.288939146623,5798.539160144782,60.0,0.02,0.75
5798.539160144782,5798.7893811429385,150.0,0.08,0.25
5798.7893811429385,5799.039602141096,30.0,0.04,0.25
5799.039602141096,5799.289803642938,0.0,0.32,0.25
5799.289803642938,5799.540005144781,120.0,0.08,0.75
5799.540005144781,5799.790206646623,150.0,0.16,0.0
5799.790206646623,5800.040408148466,150.0,0.32,0.75
5800.040408148466,5800.290616646624,90.0,0.04,0.25
5800.290616646624,5800.540825144782,30.0,0.16,0.25
5800.540825144782,5800.791033642939,0.0,0.32,0.0
5800.791033642939,5801.0412421410965,150.0,0.08,0.5
5801.0412421410965,5801.291451142938,120.0,0.02,0.75
5801.291451142938,5801.541660144781,30.0,0.02,0.0
5801.541660144781,5801.791869146624,30.0,0.32,0.25
5801.791869146624,5802.042078148465,30.0,0.02,0.5
5802.042078148465,5802.292276646624,0.0,0.02,0.25
5802.292276646624,5802.542475144782,150.0,0.16,0.0
5802.542475144782,5802.792673642938,120.0,0.04,0.75
5802.792673642938,5803.042872141095,120.0,0.16,0.75
5803.042872141095,5803.2930886429385,30.0,0.16,0.5
5803.2930886429385,5803.543305144782,30.0,0.02,0.75
5803.543305144782,5803.793521646624,150.0,0.04,0.25
5803.793521646624,5804.043738148465,90.0,0.16,0.25
5804.043738148465,5804.2939366466235,30.0,0.04,0.0
5804.2939366466235,5804.544135144782,0.0,0.04,0.75
5804.544135144782,5804.79433364294,60.0,0.16,0.25
5804.79433364294,5805.044532141096,60.0,0.08,0.75
5805.044532141096,5805.294751142938,60.0,0.16,0.25
5805.294751142938,5805.5449701447815,120.0,0.32,0.25
5805.5449701447815,5805.795189146624,0.0,0.16,0.75
5805.795189146624,5806.045408148466,0.0,0.16,0.75
5806.045408148466,5806.295619146624,90.0,0.16,0.25
5806.295619146624,5806.545830144782,30.0,0.04,0.0
5806.545830144782,5806.7960411429385,60.0,0.32,0.0
5806.7960411429385,5807.046252141096,120.0,0.02,0.0
5807.046252141096,5807.296461142938,60.0,0.32,0.25
5807.296461142938,5807.54667014478,90.0,0.02,0.0
5807.54667014478,5807.796879146624,0.0,0.32,0.25
5807.796879146624,5808.047088148465,0.0,0.16,0.75
5808.047088148465,5808.297289146623,120.0,0.04,0.25
5808.297289146623,5808.5474901447815,120.0,0.32,0.25
5808.5474901447815,5808.79769114294,90.0,0.04,0.5
5808.79769114294,5809.047892141096,0.0,0.16,0.5
5809.047892141096,5809.298106142938,60.0,0.32,0.75
5809.298106142938,5809.548320144781,60.0,0.04,0.25
5809.548320144781,5809.798534146624,120.0,0.04,0.75
5809.798534146624,5810.048748148465,90.0,0.16,0.0
5810.048748148465,5810.298954146623,120.0,0.16,0.75
5810.298954146623,5810.54916014478,150.0,0.02,0.25
5810.799366142938,5811.049572141096,0.0,0.16,0.0
5811.049572141096,5811.2997861429385,60.0,0.04,0.75
5811.2997861429385,5811.550000144782,30.0,0.08,0.25
5811.550000144782,5811.800214146623,0.0,0.04,0.75
5811.800214146623,5812.0504281484655,150.0,0.16,0.75
5812.0504281484655,5812.300636646623,150.0,0.08,0.75
5812.300636646623,5812.55084514478,60.0,0.04,0.0
5812.55084514478,5812.801053642938,120.0,0.16,0.0
5812.801053642938,5813.051262141096,30.0,0.04,0.5
5813.051262141096,5813.3014736429395,60.0,0.02,0.5
5813.3014736429395,5813.551685144782,0.0,0.02,0.0
5813.551685144782,5813.801896646623,0.0,0.04,0.25
5813.801896646623,5814.052108148466,0.0,0.16,0.5
5814.052108148466,5814.302316646624,150.0,0.02,0.5
5814.302316646624,5814.552525144782,0.0,0.02,0.0
5814.552525144782,5814.802733642939,120.0,0.04,0.5
5815.0529421410965,5815.303151142938,150.0,0.04,0.0
5815.303151142938,5815.553360144781,0.0,0.32,0.5
5815.553360144781,5815.803569146624,120.0,0.02,0.25
5815.803569146624,5816.053778148465,120.0,0.08,0.25
5816.053778148465,5816.3039816466235,120.0,0.04,0.5
5816.3039816466235,5816.5541851447815,150.0,0.32,0.5
5816.5541851447815,5816.804388642939,120.0,0.04,0.75
5816.804388642939,5817.054592141096,150.0,0.02,0.25
5817.054592141096,5817.304803642938,0.0,0.16,0.25
5817.304803642938,5817.5550151447815,30.0,0.32,0.75
5817.805226646624,5818.055438148465,120.0,0.08,0.0
5818.055438148465,5818.305651646622,30.0,0.16,0.75
5818.305651646622,5818.55586514478,0.0,0.16,0.75
5818.55586514478,5818.806078642938,0.0,0.04,0.0
5818.806078642938,5819.0562921410965,90.0,0.32,0.5
5819.0562921410965,5819.306498642938,0.0,0.04,0.75
5819.306498642938,5819.5567051447815,30.0,0.16,0.75
5819.5567051447815,5819.806911646623,90.0,0.16,0.75
5819.806911646623,5820.057118148466,60.0,0.02,0.75
5820.057118148466,5820.307331646623,150.0,0.04,0.25
5820.307331646623,5820.55754514478,150.0,0.08,0.0
5820.55754514478,5820.807758642938,150.0,0.04,0.0
5820.807758642938,5821.057972141096,0.0,0.08,0.0
5821.057972141096,5821.3081761429385,30.0,0.02,0.5
5821.3081761429385,5821.558380144781,150.0,0.08,0.0
5821.558380144781,5821.808584146624,0.0,0.08,0.25
5821.808584146624,5822.058788148465,60.0,0.32,0.25
5822.058788148465,5822.308991646622,120.0,0.04,0.75
5822.308991646622,5822.559195144781,0.0,0.04,0.25
5822.559195144781,5822.8093986429385,150.0,0.32,0.0
5822.8093986429385,5823.059602141097,30.0,0.08,0.25
5823.059602141097,5823.309813642938,30.0,0.16,0.5
