start,stop,orientation,spatial_frequency,phase
5403.5066002169615,5403.7568115768345,150.0,0.32,0.25
5403.7568115768345,5404.0070229367075,150.0,0.04,0.75
5404.0070229367075,5404.257231576834,150.0,0.04,0.75
5404.257231576834,5404.50744021696,150.0,0.32,0.75
5404.50744021696,5404.757648857088,60.0,0.02,0.75
5404.757648857088,5405.007857497214,30.0,0.16,0.5
5405.007857497214,5405.258071357087,0.0,0.04,0.75
5405.258071357087,5405.508285216961,60.0,0.02,0.5
5405.508285216961,5405.758499076833,0.0,0.16,0.25
5405.758499076833,5406.0087129367075,0.0,0.04,0.0
5406.0087129367075,5406.258916576834,150.0,0.16,0.0
5406.258916576834,5406.5091202169615,60.0,0.32,0.0
5406.5091202169615,5406.759323857088,150.0,0.04,0.75
5406.759323857088,5407.009527497215,90.0,0.02,0.75
5407.009527497215,5407.259736357088,0.0,0.08,0.75
5407.259736357088,5407.509945216961,90.0,0.32,0.25
5407.509945216961,5407.760154076834,120.0,0.16,0.0
5407.760154076834,5408.010362936707,150.0,0.08,0.5
5408.010362936707,5408.260576576834,120.0,0.02,0.5
5408.260576576834,5408.510790216961,0.0,0.02,0.5
5408.510790216961,5408.7610038570865,60.0,0.32,0.75
5408.7610038570865,5409.011217497215,150.0,0.32,0.25
5409.011217497215,5409.261421357088,150.0,0.08,0.25
5409.261421357088,5409.51162521696,60.0,0.04,0.0
5409.51162521696,5409.761829076833,0.0,0.32,0.5
5409.761829076833,5410.0120329367055,90.0,0.16,0.25
5410.0120329367055,5410.2622465768345,0.0,0.02,0.75
5410.2622465768345,5410.512460216961,90.0,0.04,0.75
5410.512460216961,5410.762673857087,0.0,0.08,0.25
5410.762673857087,5411.012887497213,90.0,0.08,0.5
5411.012887497213,5411.263096357086,120.0,0.16,0.0
5411.263096357086,5411.51330521696,150.0,0.02,0.25
5411.51330521696,5411.7635140768325,150.0,0.32,0.5
5411.7635140768325,5412.013722936706,150.0,0.02,0.75
5412.013722936706,5412.263931576834,0.0,0.16,0.0
5412.263931576834,5412.51414021696,120.0,0.08,0.25
5412.51414021696,5412.764348857088,90.0,0.02,0.25
5412.764348857088,5413.014557497214,60.0,0.02,0.5
5413.014557497214,5413.264756357087,90.0,0.08,0.25
5413.514955216961,5413.765154076833,0.0,0.32,0.5
5413.765154076833,5414.015352936706,30.0,0.04,0.25
5414.015352936706,5414.265571576833,150.0,0.32,0.25
5414.265571576833,5414.51579021696,0.0,0.16,0.0
5414.51579021696,5414.7660088570865,120.0,0.04,0.5
5414.7660088570865,5415.016227497215,150.0,0.04,0.75
5415.016227497215,5415.266433857088,90.0,0.02,0.5
5415.266433857088,5415.516640216961,60.0,0.16,0.5
5415.516640216961,5415.766846576834,30.0,0.32,0.0
5415.766846576834,5416.017052936707,60.0,0.32,0.25
5416.017052936707,5416.267264076834,30.0,0.08,0.5
5416.267264076834,5416.517475216961,30.0,0.02,0.0
5416.517475216961,5416.767686357088,30.0,0.16,0.0
5416.767686357088,5417.017897497214,90.0,0.16,0.25
5417.017897497214,5417.268113857087,0.0,0.32,0.0
5417.268113857087,5417.518330216961,60.0,0.04,0.0
5417.518330216961,5417.768546576833,150.0,0.32,0.25
5417.768546576833,5418.018762936706,30.0,0.32,0.25
5418.018762936706,5418.268964076833,90.0,0.32,0.0
5418.268964076833,5418.519165216961,120.0,0.16,0.5
5418.519165216961,5418.769366357088,0.0,0.16,0.0
5418.769366357088,5419.019567497215,0.0,0.32,0.5
5419.019567497215,5419.269773857088,30.0,0.02,0.25
5419.269773857088,5419.519980216961,120.0,0.04,0.25
5419.519980216961,5419.770186576833,30.0,0.02,0.5
5419.770186576833,5420.020392936706,150.0,0.04,0.5
5420.020392936706,5420.2706065768325,90.0,0.08,0.25
5420.2706065768325,5420.5208202169615,60.0,0.08,0.0
5420.5208202169615,5420.771033857087,30.0,0.02,0.75
5420.771033857087,5421.021247497214,150.0,0.32,0.5
5421.021247497214,5421.271456357087,60.0,0.32,0.0
5421.271456357087,5421.52166521696,90.0,0.02,0.0
5421.52166521696,5421.771874076833,30.0,0.02,0.5
5421.771874076833,5422.022082936706,120.0,0.04,0.5
5422.022082936706,5422.2722915768345,150.0,0.08,0.25
5422.2722915768345,5422.522500216961,120.0,0.08,0.5
5422.522500216961,5422.772708857088,60.0,0.08,0.25
5422.772708857088,5423.022917497215,150.0,0.16,0.25
5423.022917497215,5423.273123857088,0.0,0.04,0.75
5423.273123857088,5423.523330216961,60.0,0.08,0.25
5423.523330216961,5423.773536576833,60.0,0.08,0.0
5423.773536576833,5424.023742936706,30.0,0.08,0.25
5424.023742936706,5424.2739540768325,90.0,0.16,0.5
5424.2739540768325,5424.524165216961,120.0,0.32,0.25
5424.524165216961,5424.774376357088,90.0,0.16,0.75
5424.774376357088,5425.024587497213,150.0,0.32,0.25
5425.024587497213,5425.2747913570865,90.0,0.08,0.75
5425.2747913570865,5425.524995216961,150.0,0.04,0.5
5425.524995216961,5425.775199076834,30.0,0.16,0.75
5425.775199076834,5426.025402936707,120.0,0.16,0.75
5426.025402936707,5426.275619076834,120.0,0.04,0.5
5426.275619076834,5426.525835216961,30.0,0.02,0.75
5426.525835216961,5426.7760513570865,120.0,0.04,0.0
5426.7760513570865,5427.026267497215,30.0,0.04,0.0
5427.026267497215,5427.276468857088,60.0,0.04,0.0
5427.276468857088,5427.526670216961,90.0,0.16,0.0
5427.526670216961,5427.7768715768325,90.0,0.08,0.75
5427.7768715768325,5428.027072936708,120.0,0.04,0.0
5428.027072936708,5428.277289076834,90.0,0.08,0.75
5428.277289076834,5428.527505216961,90.0,0.16,0.25
5428.527505216961,5428.777721357087,0.0,0.04,0.0
5428.777721357087,5429.027937497213,120.0,0.02,0.25
5429.027937497213,5429.278146357086,0.0,0.08,0.0
5429.278146357086,5429.52835521696,150.0,0.04,0.5
5429.7785640768325,5430.0287729367055,60.0,0.16,0.75
5430.0287729367055,5430.278981576834,150.0,0.32,0.25
5430.278981576834,5430.52919021696,90.0,0.16,0.75
5430.52919021696,5430.779398857088,0.0,0.32,0.5
5430.779398857088,5431.029607497214,30.0,0.04,0.75
5431.029607497214,5431.279808857087,60.0,0.16,0.5
5431.53001021696,5431.7802115768345,0.0,0.16,0.0
5431.7802115768345,5432.030412936707,90.0,0.02,0.75
5432.030412936707,5432.280626576834,60.0,0.04,0.25
5432.280626576834,5432.530840216961,90.0,0.16,0.0
5432.530840216961,5432.781053857088,60.0,0.32,0.5
5432.781053857088,5433.031267497215,120.0,0.02,0.25
5433.031267497215,5433.281473857088,0.0,0.32,0.25
5433.281473857088,5433.53168021696,30.0,0.32,0.5
5433.53168021696,5433.781886576833,30.0,0.08,0.75
5433.781886576833,5434.032092936706,120.0,0.04,0.5
5434.032092936706,5434.282304076834,60.0,0.04,0.75
5434.282304076834,5434.532515216961,150.0,0.04,0.5
5435.032937497213,5435.283153857087,0.0,0.08,0.0
5435.283153857087,5435.53337021696,60.0,0.16,0.5
5435.53337021696,5435.783586576833,30.0,0.32,0.75
5435.783586576833,5436.033802936707,0.0,0.32,0.25
5436.033802936707,5436.284009076834,90.0,0.32,0.75
5436.284009076834,5436.5342152169615,90.0,0.02,0.25
5436.5342152169615,5436.784421357088,0.0,0.02,0.0
5436.784421357088,5437.0346274972135,90.0,0.16,0.5
5437.0346274972135,5437.284841357086,120.0,0.16,0.75
5437.284841357086,5437.53505521696,0.0,0.08,0.75
5437.53505521696,5437.785269076833,120.0,0.16,0.75
5437.785269076833,5438.035482936706,0.0,0.08,0.5
5438.035482936706,5438.285684076833,150.0,0.08,0.75
5438.285684076833,5438.535885216959,30.0,0.16,0.0
5438.535885216959,5438.786086357088,120.0,0.32,0.75
5438.786086357088,5439.036287497213,0.0,0.32,0.75
5439.036287497213,5439.286488857088,60.0,0.08,0.0
5439.286488857088,5439.536690216961,150.0,0.04,0.25
5439.536690216961,5439.786891576833,60.0,0.04,0.5
5439.786891576833,5440.037092936706,0.0,0.16,0.25
5440.037092936706,5440.287309076834,30.0,0.08,0.5
5440.287309076834,5440.5375252169615,150.0,0.16,0.5
5440.5375252169615,5440.787741357087,150.0,0.32,0.75
5440.787741357087,5441.037957497214,90.0,0.32,0.0
5441.037957497214,5441.288168857087,150.0,0.08,0.0
5441.288168857087,5441.538380216961,0.0,0.04,0.25
5441.538380216961,5441.788591576834,0.0,0.32,0.75
5441.788591576834,5442.038802936707,90.0,0.08,0.75
5442.038802936707,5442.289009076834,30.0,0.04,0.5
5442.289009076834,5442.539215216961,60.0,0.16,0.25
5442.539215216961,5442.789421357088,0.0,0.32,0.25
5442.789421357088,5443.039627497215,0.0,0.04,0.75
5443.039627497215,5443.289831357088,120.0,0.32,0.5
5443.289831357088,5443.540035216961,0.0,0.32,0.25
5443.540035216961,5443.790239076833,30.0,0.16,0.5
5443.790239076833,5444.040442936706,0.0,0.32,0.5
5444.040442936706,5444.290656576834,90.0,0.02,0.5
5444.290656576834,5444.540870216961,30.0,0.02,0.5
5444.540870216961,5444.791083857087,30.0,0.08,0.75
5444.791083857087,5445.041297497214,0.0,0.04,0.25
5445.041297497214,5445.291508857087,60.0,0.02,0.0
5445.291508857087,5445.54172021696,60.0,0.04,0.5
5445.54172021696,5445.791931576833,120.0,0.02,0.25
5445.791931576833,5446.042142936706,120.0,0.02,0.0
5446.042142936706,5446.292354076832,0.0,0.16,0.5
5446.292354076832,5446.542565216961,30.0,0.04,0.5
5446.542565216961,5446.792776357087,120.0,0.02,0.25
5446.792776357087,5447.042987497214,30.0,0.08,0.0
5447.042987497214,5447.293193857086,30.0,0.02,0.75
5447.293193857086,5447.54340021696,90.0,0.08,0.25
5447.7936065768345,5448.043812936708,90.0,0.04,0.25
5448.043812936708,5448.294024076834,150.0,0.08,0.75
5448.294024076834,5448.54423521696,0.0,0.32,0.5
5448.54423521696,5448.794446357088,150.0,0.02,0.5
5448.794446357088,5449.044657497214,60.0,0.04,0.0
5449.044657497214,5449.294873857087,150.0,0.16,0.75
5449.294873857087,5449.5450902169605,120.0,0.16,0.75
5449.5450902169605,5449.795306576832,30.0,0.02,0.5
5449.795306576832,5450.045522936706,90.0,0.02,0.75
5450.045522936706,5450.295726576834,30.0,0.16,0.25
5450.295726576834,5450.54593021696,60.0,0.02,0.25
5450.54593021696,5450.796133857088,120.0,0.32,0.75
5450.796133857088,5451.046337497214,120.0,0.08,0.0
5451.296546357087,5451.54675521696,120.0,0.02,0.0
5451.54675521696,5451.796964076833,150.0,0.32,0.0
5451.796964076833,5452.047172936706,0.0,0.16,0.75
5452.047172936706,5452.297379076834,30.0,0.32,0.5
5452.297379076834,5452.54758521696,30.0,0.32,0.5
5452.54758521696,5452.797791357088,150.0,0.16,0.75
5452.797791357088,5453.047997497214,90.0,0.32,0.25
5453.047997497214,5453.298196357086,0.0,0.32,0.25
5453.298196357086,5453.548395216961,0.0,0.02,0.5
5453.548395216961,5453.798594076833,90.0,0.04,0.5
5453.798594076833,5454.048792936706,90.0,0.32,0.25
5454.048792936706,5454.2990115768325,150.0,0.16,0.0
5454.2990115768325,5454.549230216961,150.0,0.04,0.5
5454.549230216961,5454.7994488570885,120.0,0.16,0.25
5454.7994488570885,5455.049667497215,90.0,0.02,0.75
5455.049667497215,5455.299878857088,0.0,0.08,0.75
5455.299878857088,5455.5500902169615,90.0,0.16,0.5
5455.8003015768345,5456.0505129367075,0.0,0.04,0.0
5456.0505129367075,5456.300721576834,60.0,0.32,0.25
5456.300721576834,5456.55093021696,60.0,0.02,0.75
5456.55093021696,5456.801138857088,30.0,0.32,0.5
5456.801138857088,5457.051347497214,0.0,0.32,0.25
5457.051347497214,5457.301551357087,0.0,0.08,0.5
5457.301551357087,5457.55175521696,120.0,0.04,0.25
5457.55175521696,5457.8019590768345,90.0,0.32,0.5
5457.8019590768345,5458.052162936707,120.0,0.16,0.25
5458.052162936707,5458.302376576834,150.0,0.16,0.0
5458.302376576834,5458.552590216961,150.0,0.04,0.5
5458.552590216961,5458.8028038570865,0.0,0.08,0.75
5458.8028038570865,5459.053017497215,90.0,0.08,0.25
5459.053017497215,5459.303218857088,0.0,0.08,0.25
5459.303218857088,5459.553420216961,120.0,0.02,0.5
5459.8036215768325,5460.053822936708,150.0,0.08,0.75
5460.304039076834,5460.554255216961,90.0,0.08,0.75
5460.554255216961,5460.804471357087,150.0,0.32,0.75
5460.804471357087,5461.054687497213,150.0,0.32,0.25
5461.054687497213,5461.304898857087,30.0,0.02,0.75
5461.304898857087,5461.55511021696,30.0,0.16,0.25
5461.55511021696,5461.805321576833,60.0,0.08,0.5
5462.055532936706,5462.3057365768345,120.0,0.32,0.25
5462.3057365768345,5462.55594021696,0.0,0.16,0.25
5462.55594021696,5462.806143857088,30.0,0.08,0.75
5462.806143857088,5463.056347497214,30.0,0.16,0.75
5463.056347497214,5463.306553857087,60.0,0.04,0.5
5463.306553857087,5463.55676021696,0.0,0.02,0.75
5463.55676021696,5463.806966576834,60.0,0.04,0.25
5463.806966576834,5464.0571729367075,90.0,0.08,0.25
5464.0571729367075,5464.307386576834,30.0,0.02,0.75
5464.307386576834,5464.557600216961,120.0,0.02,0.5
5464.557600216961,5464.807813857087,60.0,0.02,0.75
5464.807813857087,5465.0580274972135,60.0,0.16,0.25
5465.0580274972135,5465.308231357088,60.0,0.02,0.25
5465.308231357088,5465.558435216961,150.0,0.16,0.5
5465.558435216961,5465.808639076833,90.0,0.02,0.0
5465.808639076833,5466.058842936706,120.0,0.08,0.5
5466.058842936706,5466.309059076832,30.0,0.02,0.5
5466.309059076832,5466.559275216961,60.0,0.08,0.75
5466.559275216961,5466.809491357088,60.0,0.32,0.0
5466.809491357088,5467.059707497215,90.0,0.32,0.25
5467.059707497215,5467.309916357088,0.0,0.08,0.5
5467.309916357088,5467.560125216961,120.0,0.32,0.25
5467.560125216961,5467.810334076834,90.0,0.16,0.0
5467.810334076834,5468.060542936707,30.0,0.32,0.0
5468.060542936707,5468.310751576834,60.0,0.02,0.5
5468.310751576834,5468.560960216961,30.0,0.16,0.0
5468.560960216961,5468.811168857088,30.0,0.08,0.75
5468.811168857088,5469.0613774972135,90.0,0.04,0.25
5469.0613774972135,5469.3115888570865,0.0,0.04,0.25
5469.3115888570865,5469.56180021696,90.0,0.08,0.5
5469.56180021696,5469.812011576832,30.0,0.04,0.25
5469.812011576832,5470.062222936706,60.0,0.08,0.75
5470.062222936706,5470.312429076834,60.0,0.32,0.25
5470.312429076834,5470.56263521696,120.0,0.04,0.25
5470.56263521696,5470.812841357088,120.0,0.16,0.0
5470.812841357088,5471.063047497214,150.0,0.04,0.0
5471.063047497214,5471.313256357087,30.0,0.08,0.0
5471.313256357087,5471.56346521696,150.0,0.04,0.0
5471.56346521696,5471.813674076833,60.0,0.04,0.0
5471.813674076833,5472.063882936706,120.0,0.04,0.75
5472.3140915768345,5472.564300216961,90.0,0.08,0.0
5472.564300216961,5472.814508857088,30.0,0.08,0.0
5472.814508857088,5473.064717497215,60.0,0.02,0.75
5473.064717497215,5473.3149363570865,150.0,0.02,0.75
5473.3149363570865,5473.56515521696,0.0,0.16,0.5
5473.56515521696,5473.815374076833,60.0,0.02,0.75
5473.815374076833,5474.065592936707,150.0,0.32,0.0
5474.065592936707,5474.315791576832,0.0,0.32,0.25
5474.315791576832,5474.56599021696,150.0,0.32,0.0
5474.56599021696,5474.816188857087,0.0,0.08,0.25
5474.816188857087,5475.066387497213,90.0,0.02,0.0
5475.066387497213,5475.316596357086,30.0,0.08,0.5
5475.316596357086,5475.56680521696,30.0,0.08,0.75
5475.56680521696,5475.8170140768325,120.0,0.02,0.25
5475.8170140768325,5476.067222936706,0.0,0.16,0.5
5476.067222936706,5476.317431576834,90.0,0.04,0.0
5476.317431576834,5476.56764021696,0.0,0.04,0.25
5476.56764021696,5476.817848857088,60.0,0.08,0.25
5476.817848857088,5477.068057497214,90.0,0.32,0.75
5477.068057497214,5477.318268857087,30.0,0.32,0.0
5477.318268857087,5477.568480216961,0.0,0.08,0.5
5477.568480216961,5477.818691576834,120.0,0.32,0.75
5478.068902936707,5478.319109076834,90.0,0.02,0.75
5478.319109076834,5478.5693152169615,150.0,0.04,0.0
5478.5693152169615,5478.819521357088,90.0,0.02,0.5
5478.819521357088,5479.0697274972135,90.0,0.32,0.5
5479.0697274972135,5479.3199388570865,120.0,0.04,0.5
5479.3199388570865,5479.57015021696,120.0,0.02,0.5
5479.57015021696,5479.8203615768325,60.0,0.08,0.0
5479.8203615768325,5480.0705729367055,0.0,0.02,0.5
5480.0705729367055,5480.320779076834,0.0,0.32,0.5
5480.320779076834,5480.57098521696,120.0,0.02,0.0
5480.57098521696,5480.821191357088,0.0,0.32,0.0
5480.821191357088,5481.071397497214,150.0,0.08,0.75
5481.071397497214,5481.321603857087,120.0,0.16,0.5
5481.321603857087,5481.57181021696,90.0,0.32,0.25
5481.57181021696,5481.8220165768325,30.0,0.04,0.25
5481.8220165768325,5482.0722229367075,0.0,0.02,0.25
5482.0722229367075,5482.322436576834,60.0,0.32,0.25
5482.322436576834,5482.572650216961,60.0,0.32,0.5
5482.572650216961,5482.822863857087,120.0,0.32,0.5
5482.822863857087,5483.0730774972135,120.0,0.04,0.5
5483.0730774972135,5483.3232888570865,60.0,0.16,0.0
5483.57350021696,5483.8237115768325,30.0,0.08,0.75
5483.8237115768325,5484.073922936706,0.0,0.08,0.25
5484.073922936706,5484.324131576834,60.0,0.32,0.75
5484.324131576834,5484.574340216961,150.0,0.16,0.75
5484.574340216961,5484.824548857088,150.0,0.04,0.25
5484.824548857088,5485.074757497215,60.0,0.04,0.25
5485.074757497215,5485.324961357088,120.0,0.02,0.5
5485.324961357088,5485.57516521696,60.0,0.16,0.75
5485.57516521696,5485.825369076833,120.0,0.02,0.75
5485.825369076833,5486.075572936706,60.0,0.32,0.5
5486.325786576834,5486.576000216961,120.0,0.16,0.0
5486.576000216961,5486.826213857087,30.0,0.02,0.75
5486.826213857087,5487.076427497213,90.0,0.16,0.0
5487.076427497213,5487.3266363570865,120.0,0.04,0.25
5487.3266363570865,5487.576845216961,150.0,0.16,0.25
5487.576845216961,5487.827054076834,150.0,0.08,0.5
5487.827054076834,5488.0772629367075,60.0,0.08,0.25
5488.0772629367075,5488.327471576834,30.0,0.32,0.5
5488.327471576834,5488.57768021696,120.0,0.04,0.5
5488.57768021696,5488.827888857088,60.0,0.08,0.0
5488.827888857088,5489.078097497214,90.0,0.16,0.75
5489.078097497214,5489.328303857087,30.0,0.02,0.0
5489.328303857087,5489.57851021696,30.0,0.04,0.0
5489.57851021696,5489.828716576832,120.0,0.08,0.5
5489.828716576832,5490.078922936706,60.0,0.16,0.0
5490.078922936706,5490.329131576834,0.0,0.02,0.5
5490.329131576834,5490.57934021696,90.0,0.32,0.0
5490.57934021696,5490.829548857088,0.0,0.04,0.5
5490.829548857088,5491.079757497214,90.0,0.04,0.5
5491.079757497214,5491.329963857087,90.0,0.16,0.25
5491.329963857087,5491.58017021696,90.0,0.08,0.75
5491.58017021696,5491.830376576833,30.0,0.16,0.5
5491.830376576833,5492.080582936706,150.0,0.16,0.75
5492.080582936706,5492.3307940768345,0.0,0.08,0.5
5492.3307940768345,5492.581005216961,30.0,0.02,0.25
5492.581005216961,5492.831216357087,60.0,0.16,0.5
5492.831216357087,5493.081427497215,60.0,0.04,0.25
5493.081427497215,5493.331651357088,30.0,0.02,0.25
5493.5818752169625,5493.8320990768325,120.0,0.32,0.0
5493.8320990768325,5494.082322936707,60.0,0.08,0.5
5494.082322936707,5494.332519076834,30.0,0.04,0.0
5494.332519076834,5494.58271521696,60.0,0.16,0.0
5494.58271521696,5494.832911357087,30.0,0.02,0.5
5494.832911357087,5495.083107497214,120.0,0.32,0.0
5495.083107497214,5495.333316357087,120.0,0.08,0.5
5495.333316357087,5495.583525216961,0.0,0.32,0.5
5495.583525216961,5495.833734076834,30.0,0.04,0.75
5495.833734076834,5496.083942936707,120.0,0.02,0.0
5496.083942936707,5496.334151576834,0.0,0.08,0.75
5496.334151576834,5496.584360216961,30.0,0.32,0.75
5496.584360216961,5496.834568857088,60.0,0.08,0.25
5496.834568857088,5497.0847774972135,0.0,0.16,0.25
5497.0847774972135,5497.3349888570865,150.0,0.16,0.75
5497.3349888570865,5497.58520021696,60.0,0.16,0.25
5497.58520021696,5497.835411576833,0.0,0.04,0.75
5497.835411576833,5498.085622936706,120.0,0.02,0.0
5498.085622936706,5498.335831576834,150.0,0.08,0.75
5498.335831576834,5498.58604021696,30.0,0.32,0.5
5498.58604021696,5498.836248857087,150.0,0.32,0.75
5498.836248857087,5499.086457497216,150.0,0.04,0.25
5499.086457497216,5499.336668857088,60.0,0.32,0.75
5499.336668857088,5499.586880216961,0.0,0.04,0.75
5499.586880216961,5499.837091576834,90.0,0.32,0.5
5499.837091576834,5500.087302936707,60.0,0.08,0.75
5500.087302936707,5500.337504076833,150.0,0.16,0.5
5500.337504076833,5500.587705216961,30.0,0.04,0.75
5500.587705216961,5500.837906357087,0.0,0.16,0.25
5500.837906357087,5501.088107497214,150.0,0.02,0.0
5501.088107497214,5501.338323857088,120.0,0.04,0.75
5501.338323857088,5501.588540216961,0.0,0.16,0.5
5501.588540216961,5501.8387565768335,150.0,0.16,0.5
5501.8387565768335,5502.088972936706,90.0,0.04,0.75
5502.088972936706,5502.339179076834,60.0,0.08,0.25
5502.339179076834,5502.58938521696,0.0,0.08,0.0
5502.58938521696,5502.839591357088,150.0,0.04,0.0
5502.839591357088,5503.089797497214,0.0,0.08,0.75
5503.089797497214,5503.340006357087,90.0,0.32,0.0
5503.340006357087,5503.59021521696,0.0,0.08,0.5
5503.59021521696,5503.840424076833,120.0,0.02,0.5
5503.840424076833,5504.090632936706,150.0,0.32,0.0
5504.090632936706,5504.340841576834,120.0,0.02,0.25
5504.340841576834,5504.591050216961,90.0,0.08,0.5
5504.591050216961,5504.841258857087,120.0,0.02,0.25
5504.841258857087,5505.0914674972155,150.0,0.04,0.75
5505.0914674972155,5505.341673857088,60.0,0.08,0.25
5505.341673857088,5505.591880216961,30.0,0.32,0.5
5505.591880216961,5505.842086576834,150.0,0.08,0.75
5505.842086576834,5506.092292936706,30.0,0.32,0.75
5506.092292936706,5506.342504076833,150.0,0.16,0.75
5506.342504076833,5506.592715216961,90.0,0.08,0.25
5506.592715216961,5506.842926357087,150.0,0.32,0.5
5506.842926357087,5507.093137497214,0.0,0.02,0.5
5507.093137497214,5507.343348857087,120.0,0.04,0.5
5507.343348857087,5507.59356021696,30.0,0.02,0.75
5507.59356021696,5507.843771576833,0.0,0.04,0.0
5507.843771576833,5508.093982936706,60.0,0.32,0.75
5508.093982936706,5508.344189076834,120.0,0.32,0.0
5508.344189076834,5508.59439521696,90.0,0.08,0.5
5508.59439521696,5508.844601357087,90.0,0.16,0.5
5508.844601357087,5509.094807497215,150.0,0.32,0.75
5509.094807497215,5509.345021357088,30.0,0.32,0.75
5509.345021357088,5509.595235216961,0.0,0.32,0.25
5509.595235216961,5509.845449076834,90.0,0.16,0.0
5509.845449076834,5510.0956629367065,120.0,0.02,0.5
5510.345869076834,5510.59607521696,90.0,0.04,0.5
