start,stop,orientation,temporal_frequency
1793.9579474972147,1795.9596274972146,270.0,1.0
1796.9604829367065,1798.9621129367065,0.0,1.0
1799.9629674972145,1801.9646374972147,45.0,15.0
1802.9654929367066,1804.9671929367066,270.0,2.0
1805.9679874972146,1807.9696574972147,270.0,15.0
1808.9704829367065,1810.9722029367065,225.0,1.0
1811.9729974972147,1813.9746674972146,270.0,2.0
1814.9755629367066,1816.9771829367066,180.0,15.0
1817.9780274972147,1819.9796974972146,180.0,15.0
1820.9805229367066,1822.9822029367065,315.0,2.0
1823.9830474972146,1825.9847174972147,45.0,15.0
1826.9855429367065,1828.9872229367065,90.0,15.0
1829.9880574972144,1831.9897274972147,270.0,4.0
1832.990592936707,1834.9922529367066,315.0,8.0
1835.9930774972147,1837.9947474972146,135.0,4.0
1838.9955929367065,1840.9972329367065,315.0,8.0
1841.9980874972146,1843.9997674972144,45.0,2.0
1845.0005529367065,1847.0022629367065,135.0,4.0
1851.005632936707,1853.0073229367065,225.0,4.0
1854.0081274972147,1856.0097974972145,180.0,4.0
1857.010672936707,1859.0123329367066,90.0,15.0
1860.0131474972147,1862.0147974972147,225.0,2.0
1863.015692936707,1865.0173529367066,180.0,8.0
1866.0181474972146,1868.0198374972147,90.0,1.0
1869.0206929367066,1871.0223029367066,315.0,2.0
1872.0231774972144,1874.0248474972148,270.0,1.0
1875.0257229367066,1877.0273729367066,135.0,2.0
1878.0281874972147,1880.0298674972146,270.0,15.0
1881.0307329367065,1883.0324129367068,180.0,8.0
1884.0331974972146,1886.0348774972147,315.0,4.0
1887.0357729367065,1889.0374329367066,0.0,2.0
1890.0382174972144,1892.0399074972147,315.0,15.0
1893.0407129367065,1895.0424329367065,225.0,1.0
1896.0432374972147,1898.0449174972146,45.0,4.0
1899.0457729367065,1901.0474829367065,90.0,2.0
1902.0482574972148,1904.0499174972147,0.0,15.0
1905.0507929367066,1907.052462936707,135.0,2.0
1908.0532674972146,1910.0549474972147,0.0,15.0
1911.0558129367066,1913.0574829367065,45.0,8.0
1914.0582874972147,1916.0599674972148,90.0,4.0
1917.0608329367064,1919.0624829367066,90.0,15.0
1920.0633074972147,1922.0649774972146,135.0,4.0
1923.0657929367069,1925.0675329367068,270.0,4.0
1926.0683174972146,1928.0700074972144,270.0,8.0
1929.0708329367064,1931.0725229367065,45.0,4.0
1932.0733274972147,1934.0750274972147,225.0,4.0
1935.0758629367065,1937.0775529367065,45.0,15.0
1938.0783474972147,1940.0800374972146,180.0,8.0
1941.0808929367065,1943.0825629367066,180.0,4.0
1944.0833674972146,1946.0850474972144,90.0,15.0
1947.0859029367066,1949.0875829367064,90.0,2.0
1950.0883874972144,1952.0900474972148,90.0,2.0
1953.0908929367065,1955.0925729367066,270.0,8.0
1956.0934074972147,1958.0950774972146,0.0,8.0
1959.0958629367065,1961.0976229367066,315.0,4.0
1962.0984274972147,1964.1001074972146,225.0,2.0
1965.1009729367065,1967.1026529367066,180.0,15.0
1968.1034474972146,1970.1051174972147,270.0,8.0
1971.1059529367064,1973.1076229367065,45.0,4.0
1974.1084574972147,1976.1101374972147,315.0,4.0
1977.1109729367065,1979.1126429367066,45.0,15.0
1980.1134774972147,1982.1151474972146,135.0,2.0
1983.1159629367066,1985.1176529367065,45.0,2.0
1986.1184974972145,1988.1201774972144,45.0,2.0
1989.1209629367065,1991.1226929367065,45.0,4.0
1992.1235174972146,1994.1251874972147,270.0,1.0
1998.1285174972147,2000.1301974972146,180.0,8.0
2001.1310629367065,2003.1327129367066,180.0,15.0
2004.1335474972147,2006.1352174972144,90.0,4.0
2010.1385674972146,2012.1402374972147,315.0,15.0
2013.1411129367066,2015.1427729367065,180.0,1.0
2016.1435774972147,2018.1452474972148,0.0,15.0
2022.1485974972147,2024.1502874972145,135.0,1.0
2025.1511229367065,2027.1527729367065,315.0,1.0
2028.1536074972146,2030.1552874972147,225.0,8.0
2031.1561329367066,2033.1578229367065,45.0,8.0
2034.1586374972146,2036.1602974972147,315.0,1.0
2037.161162936707,2039.1628029367066,270.0,15.0
2040.1636474972147,2042.1653274972145,135.0,1.0
2046.1686674972148,2048.1703274972147,135.0,15.0
2049.1711529367067,2051.1728829367066,270.0,4.0
2052.173677497214,2054.1753374972145,0.0,2.0
2055.1762029367064,2057.1778829367067,225.0,1.0
2058.1786974972147,2060.1803774972145,0.0,15.0
2061.1812029367065,2063.1828629367064,135.0,2.0
2064.1837174972147,2066.185387497215,225.0,1.0
2067.1862329367063,2069.1879329367066,225.0,1.0
2070.188727497214,2072.1903974972147,135.0,1.0
2073.1912329367065,2075.1929329367067,45.0,8.0
2076.193747497214,2078.1954174972147,90.0,1.0
2079.1962629367067,2081.1979529367068,225.0,1.0
2082.1987674972147,2084.2004474972146,45.0,8.0
2085.2012929367065,2087.2030029367065,45.0,2.0
2088.2037774972146,2090.205457497215,0.0,15.0
2091.2063129367066,2093.2079629367067,180.0,2.0
2094.208807497215,2096.2104674972147,180.0,8.0
2097.2112929367067,2099.2129829367063,135.0,8.0
2100.2138174972147,2102.215487497215,315.0,8.0
2103.2163729367066,2105.2180029367064,180.0,2.0
2106.2188274972145,2108.220497497214,315.0,15.0
2109.2213729367068,2111.2230429367064,0.0,8.0
2112.223857497215,2114.225527497215,315.0,4.0
2115.2264129367068,2117.2280529367067,180.0,8.0
2121.2314229367066,2123.2330629367066,135.0,8.0
2124.2338874972147,2126.235557497215,270.0,8.0
2127.2364129367065,2129.2381029367066,225.0,15.0
2130.2388974972146,2132.2405674972147,90.0,4.0
2133.2414129367066,2135.2430829367067,270.0,1.0
2136.243927497215,2138.2455874972147,135.0,2.0
2139.2464129367067,2141.2480929367066,270.0,2.0
2142.248927497215,2144.250607497215,180.0,15.0
2145.2514429367066,2147.2531329367066,225.0,8.0
2148.2539474972145,2150.255627497215,0.0,4.0
2151.2564729367064,2153.2581429367065,0.0,15.0
2154.258977497215,2156.2606374972147,0.0,2.0
2157.2615129367064,2159.263152936707,270.0,8.0
2160.2639674972147,2162.2656574972148,180.0,4.0
2163.2665029367067,2165.2681829367066,270.0,1.0
2172.2740174972146,2174.275707497214,45.0,2.0
3166.1376829367064,3168.1393329367065,0.0,8.0
3172.1426129367064,3174.1443429367064,135.0,1.0
3178.1476329367065,3180.149332936707,315.0,4.0
3181.1501874972146,3183.151877497214,135.0,15.0
3184.1527029367066,3186.1543429367066,0.0,15.0
3187.1552274972146,3189.156887497215,90.0,4.0
3190.1577329367065,3192.1593529367065,225.0,2.0
3193.160227497215,3195.161897497215,45.0,4.0
3196.162742936707,3198.164402936707,315.0,2.0
3199.1652474972148,3201.166897497215,225.0,15.0
3202.1677629367064,3204.1693829367064,0.0,4.0
3205.170257497214,3207.171927497215,180.0,2.0
3208.1727629367065,3210.1744729367065,0.0,1.0
3211.175277497215,3213.1769474972148,225.0,15.0
3214.1777629367066,3216.1794929367065,0.0,8.0
3217.1802874972145,3219.1819774972146,270.0,8.0
3220.1827929367064,3222.1844829367064,45.0,2.0
3223.1853074972146,3225.186977497215,225.0,8.0
3226.1878129367065,3228.189512936707,180.0,2.0
3229.190317497215,3231.1919974972147,315.0,1.0
3232.192842936707,3234.1945129367064,90.0,4.0
3235.195347497215,3237.197017497215,90.0,1.0
3238.197812936707,3240.199522936707,90.0,2.0
3241.200347497215,3243.202027497215,270.0,15.0
3244.202852936707,3246.2045229367063,180.0,1.0
3247.205367497215,3249.2070374972145,45.0,1.0
3250.207872936707,3252.209582936707,0.0,1.0
3253.210407497215,3255.2120774972145,270.0,15.0
3256.2128729367064,3258.214532936707,45.0,1.0
3259.2154074972145,3261.217077497214,90.0,4.0
3262.2179229367066,3264.219572936707,45.0,8.0
3265.220427497214,3267.222087497215,270.0,4.0
3268.2229329367065,3270.2245929367064,0.0,2.0
3271.225457497215,3273.2271074972145,90.0,15.0
3274.227962936707,3276.2296229367066,0.0,8.0
3277.2304474972148,3279.232127497214,90.0,8.0
3280.2329929367065,3282.234642936707,90.0,4.0
3283.235467497215,3285.237147497215,225.0,15.0
3286.2379829367064,3288.2396729367065,180.0,4.0
3289.240487497215,3291.242167497215,180.0,2.0
3292.2430229367064,3294.2446729367066,135.0,2.0
3295.245497497215,3297.247167497215,135.0,2.0
3298.248032936707,3300.2497129367066,270.0,8.0
3301.250517497215,3303.252187497215,180.0,2.0
3304.253022936707,3306.254692936707,135.0,8.0
3307.255537497215,3309.257207497215,135.0,15.0
3310.2580729367064,3312.2597129367064,45.0,4.0
3313.260557497215,3315.2622274972146,315.0,15.0
3316.2630629367072,3318.2647529367064,225.0,4.0
3319.2655674972148,3321.267237497215,315.0,4.0
3322.2680929367066,3324.2697729367064,90.0,4.0
3325.270587497215,3327.272247497215,0.0,1.0
3328.2731229367064,3330.2747729367065,135.0,4.0
3334.2781229367065,3336.2797929367066,90.0,4.0
3337.2806074972145,3339.282287497215,135.0,8.0
3340.2830929367065,3342.284812936707,135.0,8.0
3343.2856474972145,3345.287317497214,225.0,4.0
3346.288122936707,3348.2898029367066,45.0,1.0
3349.290657497215,3351.2923174972148,0.0,8.0
3352.2931929367064,3354.2948429367066,0.0,4.0
3355.295667497215,3357.297327497214,135.0,15.0
3358.2981729367066,3360.299822936707,315.0,8.0
3361.3006974972145,3363.302357497215,135.0,4.0
3364.3032029367064,3366.304862936707,225.0,4.0
3367.305697497214,3369.307377497215,315.0,15.0
3370.3082229367064,3372.3098929367065,225.0,2.0
3373.310707497215,3375.312387497215,270.0,1.0
3376.313182936707,3378.314872936707,135.0,1.0
3379.3157374972147,3381.317407497215,135.0,15.0
3382.318272936707,3384.319892936707,225.0,2.0
3385.320757497215,3387.322427497215,135.0,15.0
3388.323262936707,3390.3249129367064,315.0,15.0
3394.328302936707,3396.3299829367065,180.0,15.0
3397.330797497215,3399.3324674972146,315.0,4.0
3400.333292936707,3402.3350029367066,225.0,1.0
3403.3357974972146,3405.337467497215,0.0,8.0
3406.3383129367066,3408.340002936707,225.0,2.0
3409.340817497214,3411.342497497215,180.0,15.0
3412.343312936707,3414.3449829367064,270.0,4.0
3415.345837497215,3417.347507497215,45.0,15.0
3418.3483329367064,3420.3500329367066,135.0,4.0
3421.3508474972145,3423.352517497214,45.0,8.0
3424.353342936707,3426.3550029367066,270.0,15.0
3427.355867497214,3429.357537497215,135.0,1.0
3430.358362936707,3432.3600529367063,270.0,15.0
3433.360877497215,3435.3625474972146,90.0,8.0
3436.3633729367066,3438.3650629367066,270.0,15.0
3439.365907497215,3441.367567497214,45.0,8.0
3442.3684229367063,3444.370082936707,45.0,4.0
3445.370907497215,3447.372587497215,45.0,8.0
3448.3733729367063,3450.3751129367065,135.0,2.0
3454.3784429367065,3456.380092936707,90.0,2.0
3457.380967497215,3459.382617497214,45.0,15.0
3460.3834429367066,3462.385132936707,225.0,4.0
3463.3859674972146,3465.387637497215,45.0,15.0
3466.3884829367066,3468.390152936707,225.0,4.0
3469.390977497215,3471.392657497215,45.0,4.0
3472.393482936707,3474.3951629367066,45.0,1.0
3475.396007497215,3477.3976774972148,0.0,1.0
3481.401007497215,3483.402687497214,45.0,2.0
3484.403492936707,3486.4051529367066,270.0,15.0
3487.406027497215,3489.407707497215,270.0,2.0
3490.4085229367065,3492.410152936707,45.0,2.0
3493.411057497214,3495.4127274972147,225.0,8.0
3496.4135229367066,3498.4152229367064,90.0,15.0
3499.416067497215,3501.417747497215,135.0,1.0
3502.4185629367066,3504.4201929367064,45.0,1.0
3505.421077497215,3507.422757497215,90.0,8.0
3508.4235929367064,3510.4252429367066,180.0,2.0
3511.426107497214,3513.4277674972145,90.0,15.0
3514.4285629367064,3516.4302329367065,315.0,2.0
3517.431117497215,3519.4327874972146,0.0,15.0
3520.4336529367065,3522.435282936707,0.0,1.0
3523.436147497215,3525.437807497214,225.0,8.0
3526.438592936707,3528.4402629367064,315.0,8.0
3529.441137497214,3531.442817497215,180.0,8.0
3532.4436129367064,3534.4453029367064,45.0,8.0
3535.446157497215,3537.4478474972148,90.0,8.0
3538.4486329367064,3540.4503529367066,225.0,2.0
3541.4511774972148,3543.452857497214,45.0,15.0
3544.4536729367064,3546.4553429367065,180.0,15.0
3550.4586929367065,3552.4603529367064,135.0,1.0
3553.461217497215,3555.4628874972145,0.0,2.0
3556.4637129367065,3558.4654129367063,0.0,2.0
3559.4662174972145,3561.467897497215,135.0,8.0
3562.4687429367063,3564.4704329367064,315.0,2.0
3565.471237497214,3567.472917497215,135.0,15.0
3568.4737829367064,3570.4754029367064,180.0,4.0
3571.476257497214,3573.477937497215,270.0,4.0
3574.478752936707,3576.480462936707,270.0,8.0
3577.481277497215,3579.4829574972146,315.0,1.0
3580.4838429367064,3582.485452936707,180.0,4.0
3583.4862974972148,3585.487967497215,315.0,1.0
3586.4888129367064,3588.4904629367065,90.0,8.0
3589.491307497214,3591.492977497215,45.0,8.0
3592.4938629367066,3594.4955229367065,0.0,8.0
3595.496317497215,3597.497997497215,315.0,1.0
3598.4988129367066,3600.5004929367065,90.0,4.0
3601.501347497215,3603.503017497215,45.0,4.0
3604.5038529367066,3606.5055329367065,135.0,4.0
3607.506357497215,3609.508027497215,180.0,2.0
3610.5088729367067,3612.5105529367065,135.0,1.0
3613.511367497215,3615.513037497215,135.0,4.0
3616.5139129367067,3618.5155429367055,180.0,1.0
3619.516387497215,3621.518057497215,0.0,4.0
3622.5189229367065,3624.5205629367065,270.0,15.0
3625.521407497215,3627.523077497215,225.0,15.0
3628.5239129367055,3630.5255929367067,270.0,15.0
3631.526427497215,3633.528097497215,45.0,15.0
3634.5289429367067,3636.5305829367067,180.0,1.0
3637.531447497215,3639.533117497215,0.0,15.0
3640.5339429367054,3642.5355629367054,225.0,4.0
3643.536457497215,3645.538137497215,45.0,2.0
3646.5389329367067,3648.540622936707,90.0,15.0
3649.541467497215,3651.543147497215,270.0,8.0
3652.5439429367066,3654.5456529367066,45.0,4.0
3655.546487497215,3657.5481674972148,225.0,1.0
3658.5489529367055,3660.5506629367055,270.0,1.0
3661.551507497215,3663.553177497215,180.0,1.0
3664.5539929367055,3666.5556629367065,315.0,2.0
3667.556537497215,3669.558197497215,225.0,8.0
3670.5590329367055,3672.5607229367065,0.0,2.0
3673.561537497215,3675.563217497215,225.0,15.0
3676.5640029367055,3678.5657229367066,90.0,2.0
3679.5665474972147,3681.568227497215,315.0,2.0
3682.5690329367067,3684.5707029367068,270.0,4.0
3685.571577497215,3687.573237497215,45.0,8.0
3688.574072936707,3690.5757029367055,0.0,1.0
3691.576577497215,3693.578267497215,45.0,4.0
3694.579082936707,3696.5807329367067,90.0,15.0
3697.581617497215,3699.583277497215,180.0,2.0
3700.5841429367065,3702.5857629367065,0.0,15.0
3703.586617497215,3705.588287497215,90.0,4.0
3706.5891229367066,3708.5908029367065,90.0,2.0
3709.591627497215,3711.593307497215,180.0,4.0
3712.5940629367065,3714.5958129367054,45.0,8.0
3715.596657497215,3717.598327497215,45.0,4.0
3718.5991429367054,3720.6008029367067,90.0,1.0
3721.6016674972147,3723.603327497215,135.0,2.0
3724.6041829367055,3726.6058729367055,270.0,4.0
3727.606677497215,3729.608347497215,135.0,8.0
3730.6091729367067,3732.6108429367055,225.0,4.0
3736.6142129367067,3738.6158929367066,315.0,4.0
3739.616717497215,3741.618387497215,270.0,1.0
3742.6192129367055,3744.6209329367066,135.0,4.0
3745.621707497215,3747.623407497215,315.0,8.0
3748.6242229367067,3750.6259329367067,270.0,15.0
3751.626747497215,3753.628407497215,0.0,4.0
3754.6292629367067,3756.6309629367065,270.0,4.0
3757.631757497215,3759.633427497215,180.0,1.0
3760.6342729367066,3762.6359529367055,0.0,15.0
3763.6367874972148,3765.638457497215,270.0,1.0
4697.416822936707,4699.4184629367055,315.0,2.0
4700.419307497215,4702.420987497214,225.0,2.0
4703.4218029367075,4705.423442936706,180.0,4.0
4706.424327497214,4708.425987497214,180.0,15.0
4709.426762936707,4711.428492936707,90.0,4.0
4712.429347497215,4714.431017497213,315.0,1.0
4715.431852936706,4717.433532936707,0.0,1.0
4718.434357497215,4720.436037497214,0.0,8.0
4721.436832936706,4723.438522936706,45.0,2.0
4724.439377497214,4726.441047497215,270.0,2.0
4727.441872936706,4729.443542936707,315.0,2.0
4730.444387497214,4732.446067497213,180.0,4.0
4733.446842936706,4735.448582936707,270.0,4.0
4736.4494074972135,4738.451077497214,270.0,2.0
4739.451932936707,4741.453572936706,0.0,4.0
4742.454427497214,4744.456107497213,270.0,8.0
4745.456872936706,4747.458582936707,135.0,15.0
4748.459427497214,4750.461117497213,270.0,2.0
4751.461932936707,4753.463652936704,45.0,8.0
4754.4644574972135,4756.466127497214,90.0,8.0
4760.469477497214,4762.471137497214,315.0,15.0
4763.4719629367055,4765.473652936706,90.0,4.0
4766.474487497214,4768.4761574972135,180.0,15.0
4769.476972936706,4771.478662936706,90.0,1.0
4772.479517497214,4774.481187497215,225.0,15.0
4775.481972936706,4777.483652936708,315.0,8.0
4778.484527497214,4780.486197497215,0.0,8.0
4781.486992936707,4783.488652936707,315.0,1.0
4784.489537497214,4786.491217497214,225.0,4.0
4787.492052936706,4789.493682936706,180.0,8.0
4790.494567497214,4792.496217497213,0.0,8.0
4793.497032936707,4795.4987129367055,180.0,8.0
4796.499567497213,4798.5012474972145,180.0,8.0
4799.502072936706,4801.503742936708,180.0,2.0
4802.504587497214,4804.5062574972135,225.0,15.0
4805.507052936707,4807.508722936706,90.0,4.0
4808.509617497214,4810.511277497214,45.0,15.0
4811.512052936707,4813.513762936706,225.0,4.0
4814.514627497214,4816.516287497214,0.0,15.0
4817.517142936706,4819.518772936706,0.0,4.0
4820.519627497214,4822.5213074972135,270.0,8.0
4823.522102936708,4825.523822936707,225.0,1.0
4826.524647497215,4828.526317497213,0.0,2.0
4829.527162936706,4831.528832936707,90.0,1.0
4835.532182936707,4837.533832936707,135.0,1.0
4838.534677497214,4840.536357497213,225.0,8.0
4841.5371629367055,4843.5388929367045,315.0,15.0
4844.539697497215,4846.541367497214,180.0,1.0
4847.542192936708,4849.5439229367075,135.0,2.0
4850.5447074972135,4852.546397497215,90.0,15.0
4853.5472429367055,4855.548872936706,0.0,4.0
4856.549727497214,4858.551407497213,135.0,2.0
4859.552272936708,4861.553922936707,180.0,4.0
4862.5547474972145,4864.556417497214,270.0,2.0
4865.5572529367055,4867.558892936707,90.0,1.0
4868.559767497214,4870.561427497214,0.0,8.0
4871.562262936706,4873.5639429367075,225.0,1.0
4874.564787497215,4876.5664474972145,180.0,15.0
4877.567292936706,4879.568962936706,180.0,4.0
4880.569797497215,4882.571467497214,90.0,1.0
4883.5722929367075,4885.573972936707,90.0,8.0
4886.574807497213,4888.576487497215,90.0,8.0
4889.577342936706,4891.579052936707,180.0,4.0
4892.579827497214,4894.5814974972145,315.0,4.0
4895.582362936707,4897.584002936706,180.0,8.0
4898.584847497215,4900.586517497214,0.0,2.0
4901.587332936707,4903.5890429367055,270.0,8.0
4904.589867497214,4906.591527497214,135.0,8.0
4907.592342936707,4909.594032936707,45.0,1.0
4910.594877497214,4912.596557497213,315.0,15.0
4916.599887497215,4918.601567497214,225.0,8.0
4919.602412936707,4921.6040829367075,90.0,8.0
4922.604907497213,4924.606587497215,180.0,15.0
4925.607412936706,4927.6090529367075,315.0,4.0
4931.612392936707,4933.614122936707,45.0,1.0
4934.614927497214,4936.616607497213,90.0,8.0
4937.617472936708,4939.619142936706,0.0,8.0
4940.6199474972145,4942.621627497214,90.0,1.0
4943.6224829367075,4945.624162936707,225.0,8.0
4946.624977497214,4948.626637497215,90.0,15.0
4949.6274929367055,4951.6291429367075,180.0,1.0
4952.629977497214,4954.6316474972145,0.0,4.0
4955.632502936706,4957.617452936706,45.0,15.0
4958.634997497215,4960.636677497214,180.0,15.0
4961.637502936706,4963.639172936707,270.0,8.0
4964.640017497214,4966.641687497215,315.0,1.0
4967.6425329367075,4969.644192936706,315.0,2.0
4970.645047497213,4972.646717497214,225.0,15.0
4973.647562936707,4975.649182936707,90.0,15.0
4976.650047497215,4978.6517374972145,225.0,4.0
4979.6525129367055,4981.654222936707,90.0,1.0
4982.655067497214,4984.6567474972135,315.0,2.0
4985.657562936706,4987.659262936707,315.0,8.0
4988.660097497213,4990.661757497213,0.0,2.0
4991.662572936707,4993.664232936707,270.0,15.0
4994.6650974972135,4996.666777497214,90.0,1.0
4997.667572936706,4999.6692829367075,225.0,2.0
5000.670117497214,5002.671817497214,225.0,2.0
5003.6726029367055,5005.674292936706,135.0,2.0
5006.675137497215,5008.676817497214,45.0,4.0
5009.677622936707,5011.679322936707,90.0,2.0
5012.6801474972135,5014.681817497214,180.0,4.0
5015.682662936707,5017.6843329367075,45.0,2.0
5018.685157497213,5020.686847497213,135.0,4.0
5021.687662936706,5023.689352936706,270.0,1.0
5024.6901874972145,5026.6918474972135,225.0,2.0
5027.692672936707,5029.694322936706,135.0,1.0
5030.695187497215,5032.696867497214,0.0,4.0
5033.697722936708,5035.699362936706,0.0,2.0
5036.700227497215,5038.701897497213,45.0,15.0
5039.702712936706,5041.704382936708,90.0,2.0
5042.7052374972145,5044.706907497214,315.0,8.0
5045.707722936707,5047.709412936707,90.0,1.0
5048.7102474972135,5050.711917497214,45.0,1.0
5051.712692936707,5053.714382936707,45.0,2.0
5054.715267497214,5056.716947497213,315.0,2.0
5057.7177429367075,5059.719412936706,45.0,15.0
5060.720267497214,5062.721967497214,90.0,8.0
5063.722792936706,5065.724462936707,0.0,1.0
5066.725297497213,5068.726967497214,45.0,8.0
5069.727772936707,5071.729482936706,180.0,15.0
5072.730317497214,5074.731987497215,225.0,1.0
5075.732782936707,5077.734462936706,0.0,1.0
5078.735337497215,5080.737007497214,315.0,4.0
5081.737812936706,5083.739482936707,180.0,4.0
5084.740347497213,5086.742027497215,90.0,4.0
5087.742812936706,5089.744502936706,225.0,15.0
5090.745367497214,5092.747037497215,225.0,8.0
5093.747872936707,5095.749512936706,270.0,15.0
5096.750367497214,5098.752037497215,45.0,8.0
5099.752892936706,5101.7545729367075,0.0,2.0
5102.755397497213,5104.757057497214,90.0,2.0
5105.757902936706,5107.759532936707,0.0,1.0
5108.760417497214,5110.7620874972135,315.0,4.0
5111.762892936706,5113.764572936707,225.0,1.0
5114.765417497214,5116.767097497213,270.0,2.0
5117.767952936707,5119.7695929367055,180.0,1.0
5120.770447497213,5122.772107497214,45.0,4.0
5123.772912936706,5125.774592936706,135.0,1.0
5126.775457497214,5128.7771374972135,225.0,4.0
5129.7779029367075,5131.7796329367075,225.0,8.0
5132.780467497214,5134.782147497213,225.0,1.0
5135.783012936708,5137.784652936706,135.0,15.0
5138.785497497213,5140.787167497214,225.0,15.0
5141.787942936707,5143.789672936708,270.0,1.0
5144.790507497214,5146.792167497214,90.0,2.0
5150.795517497214,5152.797197497213,270.0,1.0
5153.798032936706,5155.799692936706,315.0,4.0
5156.800537497215,5158.802217497214,135.0,2.0
5159.803022936707,5161.804702936706,225.0,1.0
5162.805557497214,5164.807227497215,90.0,8.0
5165.808082936706,5167.809732936706,180.0,1.0
5168.810567497214,5170.812237497215,225.0,15.0
5171.813072936707,5173.814692936707,135.0,4.0
5174.815597497214,5176.817257497214,270.0,15.0
5177.8180829367075,5179.8197729367075,315.0,8.0
5180.820607497214,5182.822277497215,45.0,1.0
5183.823112936707,5185.824772936707,180.0,2.0
5186.825607497214,5188.827287497215,0.0,1.0
5189.828142936706,5191.829792936706,0.0,8.0
5192.8306374972135,5194.832307497214,225.0,2.0
5195.833082936707,5197.834772936707,135.0,8.0
5198.835647497213,5200.837327497215,315.0,15.0
5201.838112936706,5203.839802936706,135.0,4.0
5204.840657497214,5206.8423374972135,135.0,8.0
5207.843152936706,5209.844842936706,90.0,1.0
5210.845667497214,5212.847357497214,225.0,8.0
5213.848232936706,5215.8498729367075,0.0,4.0
5216.850677497214,5218.852367497214,315.0,15.0
5219.853222936706,5221.854892936706,270.0,1.0
5222.855717497214,5224.8573874972135,180.0,1.0
5228.860727497215,5230.862407497214,315.0,8.0
5231.863242936706,5233.864892936706,135.0,4.0
5234.865757497214,5236.867417497214,45.0,2.0
5237.868282936706,5239.869912936707,0.0,2.0
5240.870767497215,5242.872427497215,135.0,15.0
5243.873282936706,5245.874952936707,45.0,4.0
5246.875787497213,5248.877437497215,180.0,1.0
5252.880797497214,5254.882457497214,270.0,2.0
