start,stop,orientation,temporal_frequency
5277.604148148465,5279.605808148465,225.0,15.0
5280.606682141096,5282.6083521410965,135.0,15.0
5283.609158148465,5285.610828148466,0.0,8.0
5286.611642141096,5288.613362141095,315.0,4.0
5289.614188148466,5291.615848148465,90.0,8.0
5292.616692141096,5294.618352141096,180.0,8.0
5295.6191881484665,5297.620858148465,45.0,1.0
5298.621712141096,5300.623392141096,315.0,8.0
5301.624188148467,5303.625878148466,0.0,4.0
5304.626692141096,5306.628392141096,135.0,8.0
5310.631702141096,5312.633402141096,90.0,4.0
5313.634248148465,5315.635908148465,90.0,1.0
5316.636772141096,5318.638442141096,180.0,15.0
5319.639238148467,5321.640918148465,0.0,8.0
5322.6417621410965,5324.6434521410965,0.0,15.0
5325.644248148466,5327.645928148466,0.0,15.0
5328.646792141096,5330.648452141097,0.0,15.0
5331.649268148465,5333.6509481484645,180.0,4.0
5334.651782141096,5336.6534621410965,270.0,1.0
5337.654288148467,5339.655968148466,90.0,4.0
5340.656782141095,5342.658492141096,180.0,1.0
5343.659298148466,5345.660978148466,270.0,1.0
5346.661772141096,5348.663462141096,225.0,2.0
5349.664328148466,5351.665988148467,135.0,8.0
5352.666832141096,5354.668492141096,45.0,2.0
5355.6693381484665,5357.671008148465,0.0,1.0
5358.671812141096,5360.673482141096,135.0,1.0
5361.674358148465,5363.676028148466,270.0,8.0
5364.676822141097,5366.678492141095,135.0,8.0
5370.681872141096,5372.683522141097,135.0,4.0
5373.6843881484665,5375.686048148466,225.0,2.0
5376.686862141096,5378.688572141095,45.0,15.0
5379.6893981484645,5381.691068148465,45.0,2.0
5382.691922141095,5384.693572141096,180.0,2.0
5385.694408148465,5387.6960881484665,90.0,1.0
5388.696932141096,5390.698592141096,90.0,1.0
5391.699418148465,5393.701088148467,90.0,4.0
