start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch
3499.3176,3499.3736,3499.3408,12.959159851074219,0.056,0.00037230062298476696,191.91082840432108,Non-REM,PRE
3503.2992,3503.3424,3503.32,8.840075492858887,0.0432,0.00025631216703914106,162.0604223626786,Non-REM,PRE
3504.46,3504.52,3504.4984,9.40040397644043,0.06,0.0002659524616319686,183.98754085071442,Non-REM,PRE
3506.6544,3506.6864,3506.6704,5.260256767272949,0.032,0.00017008390568662435,166.65172434030146,Non-REM,PRE
3508.9168,3508.9592,3508.9368,9.33563232421875,0.0424,0.00027499994030222297,158.00106629558562,Non-REM,PRE
3512.1768,3512.2312,3512.2,10.137264251708984,0.0544,0.0002843329275492579,174.30032609678366,Non-REM,PRE
3513.5352,3513.6528,3513.5608,9.678948402404785,0.1176,0.0002731076965574175,168.97086948777806,Non-REM,PRE
3513.8592,3513.9112,3513.88,11.527327537536621,0.052,0.0003761165135074407,168.7223487371324,Non-REM,PRE
3514.936,3514.972,3514.9568,5.5334343910217285,0.036,0.00022031916887499392,150.14605946593554,Non-REM,PRE
3516.1296,3516.176,3516.1464,6.766970634460449,0.0464,0.000251062388997525,156.00093499007315,Non-REM,PRE
3516.7544,3516.7992,3516.7768,7.140264511108398,0.0448,0.00025266429292969406,176.57736662013795,Non-REM,PRE
3517.5424,3517.5872,3517.5632,11.60861873626709,0.0448,0.00039908732287585735,180.38117432182747,Non-REM,PRE
3518.7456,3518.8032,3518.7664,10.905667304992676,0.0576,0.0003706701681949198,188.08540408239887,Non-REM,PRE
3519.3264,3519.3648,3519.344,8.10184097290039,0.0384,0.00029766035731881857,161.92260191010328,Non-REM,PRE
3521.4184,3521.4712,3521.4376,10.205639839172363,0.0528,0.00031515947193838656,166.60122343779292,Non-REM,PRE
3521.5504,3521.5976,3521.5768,8.09518051147461,0.0472,0.0002709925174713135,168.71907343829142,Non-REM,PRE
3525.0768,3525.1368,3525.096,6.475356101989746,0.06,0.00024049350759014487,168.62598837220196,Non-REM,PRE
3526.888,3526.9656,3526.9056,8.184154510498047,0.0776,0.0002849264710675925,166.03367881459923,Non-REM,PRE
3539.2368,3539.2872,3539.2568,5.94450569152832,0.0504,0.00020188975031487644,166.44409226677593,Awake,PRE
3542.144,3542.1888,3542.1632,10.358592987060547,0.0448,0.00037876999704167247,170.46777360645484,Awake,PRE
3542.8608,3542.9592,3542.9304,14.029411315917969,0.0984,0.0004077421617694199,166.18304049788088,Awake,PRE
3543.4288,3543.4648,3543.444,5.903800010681152,0.036,0.00022642698604613543,158.42735120901574,Awake,PRE
3547.4008,3547.4856,3547.4224,10.607772827148438,0.0848,0.00033217298914678395,165.29160874807832,Awake,PRE
3548.1328,3548.3104,3548.2168,13.990961074829102,0.1776,0.00042357188067398965,186.92472156738646,Awake,PRE
3548.4176,3548.456,3548.4368,5.471902847290039,0.0384,0.00016908941324800253,176.3404106276092,Awake,PRE
3550.8904,3550.944,3550.912,10.94128704071045,0.0536,0.00037519127363339067,182.64298325683282,Awake,PRE
3553.9832,3554.0512,3554.016,7.893671989440918,0.068,0.00022605439880862832,157.09960256597617,Awake,PRE
3560.1848,3560.2448,3560.212,13.36770248413086,0.06,0.0003710841992869973,171.8138412147614,Awake,PRE
3560.3072,3560.3568,3560.3336,11.544328689575195,0.0496,0.0004054993041791022,167.93868222909052,Awake,PRE
3560.6408,3560.6888,3560.6616,8.63158130645752,0.048,0.00030140962917357683,154.24595086040915,Awake,PRE
3560.7288,3560.7664,3560.7472,9.248226165771484,0.0376,0.0003320641990285367,161.90047080715436,Awake,PRE
3561.04,3561.084,3561.0624,9.362295150756836,0.044,0.0002697589516174048,164.46485527768596,Awake,PRE
3561.8656,3561.9104,3561.892,6.812593936920166,0.0448,0.00025639584055170417,178.5659373329091,Awake,PRE
3562.7304,3562.772,3562.7496,13.302279472351074,0.0416,0.0004969300935044885,195.6957190964105,Awake,PRE
3563.072,3563.1168,3563.0912,8.646191596984863,0.0448,0.0002971709764096886,157.65539474760592,Awake,PRE
3563.328,3563.3768,3563.3488,10.031514167785645,0.0488,0.0003643970121629536,174.17734334795176,Awake,PRE
3563.8376,3563.888,3563.8624,7.642285346984863,0.0504,0.00022213527699932456,171.79943940876035,Awake,PRE
3571.7072,3571.744,3571.724,7.437137603759766,0.0368,0.0002571669756434858,158.07228412683824,Awake,PRE
3571.9008,3571.9744,3571.9232,9.007474899291992,0.0736,0.0003091883845627308,160.55955455183772,Awake,PRE
3573.4952,3573.524,3573.5088,5.354061126708984,0.0288,0.00020788483379874378,159.82121506164285,Awake,PRE
3574.4872,3574.5312,3574.508,6.435494899749756,0.044,0.00020213979587424546,159.26077024143189,Awake,PRE
3574.7072,3574.7472,3574.7256,9.458871841430664,0.04,0.000324050837662071,161.96166772543805,Awake,PRE
3579.7256,3579.7672,3579.7448,10.112188339233398,0.0416,0.0003127949021290988,165.81692899115106,Awake,PRE
3584.7528,3584.8336,3584.7888,11.120908737182617,0.0808,0.00028911660774610937,163.81133392243902,other,PRE
3585.3648,3585.4136,3585.388,11.161466598510742,0.0488,0.00037529616383835673,171.23984920244027,Non-REM,PRE
3585.444,3585.4856,3585.4648,8.82031536102295,0.0416,0.00028892006957903504,178.37126369984026,Non-REM,PRE
3588.3232,3588.3992,3588.344,5.747120380401611,0.076,0.00018821236153598875,144.23193078238734,Non-REM,PRE
3588.6256,3588.7408,3588.6448,9.028403282165527,0.1152,0.00028710917104035616,170.13729158466109,Non-REM,PRE
3594.6024,3594.6528,3594.6248,10.431865692138672,0.0504,0.00032730321981944144,169.51766323961843,Non-REM,PRE
3595.1456,3595.1888,3595.1664,5.06005334854126,0.0432,0.00016157180652953684,155.28527896440602,Non-REM,PRE
3595.2464,3595.3,3595.2776,7.7020697593688965,0.0536,0.00021070439834147692,160.82876950114357,Non-REM,PRE
3602.9216,3603.0448,3602.9456,11.769343376159668,0.1232,0.00036291516153141856,177.00292453817517,Non-REM,PRE
3603.524,3603.576,3603.5424,5.942546367645264,0.052,0.00021085466141812503,149.47394120161283,Non-REM,PRE
3604.5976,3604.6376,3604.6184,7.494866847991943,0.04,0.00027574007981456816,161.38077411719289,Non-REM,PRE
3604.9872,3605.0248,3605.0048,6.666587829589844,0.0376,0.00025641240063123405,168.8039685573801,Non-REM,PRE
3607.4304,3607.468,3607.4456,7.05816650390625,0.0376,0.0002978182747028768,164.59394201910956,Non-REM,PRE
3608.02,3608.072,3608.0496,9.538580894470215,0.052,0.00027645035879686475,192.69465806807125,Non-REM,PRE
3614.1784,3614.2344,3614.2048,13.327460289001465,0.056,0.00038610678166151047,165.2640453099038,Non-REM,PRE
3614.292,3614.3392,3614.3176,10.50243091583252,0.0472,0.000299293315038085,195.5524668222469,Non-REM,PRE
3617.7016,3617.74,3617.7208,10.592880249023438,0.0384,0.00038045275141485035,189.25066482288588,Non-REM,PRE
3617.9912,3618.0464,3618.0272,8.341054916381836,0.0552,0.00026753125712275505,180.09289672848638,Non-REM,PRE
3621.096,3621.14,3621.1192,6.469668865203857,0.044,0.0002324175147805363,158.39186359950006,Non-REM,PRE
3621.5528,3621.6048,3621.5776,7.66050910949707,0.052,0.00021284102695062757,161.9542977106658,Non-REM,PRE
3624.744,3624.864,3624.8264,13.428999900817871,0.12,0.0004105317348148674,173.2376062051912,Non-REM,PRE
3625.6264,3625.6792,3625.656,8.499099731445312,0.0528,0.00026679091388359666,162.00092393782225,Non-REM,PRE
3626.2608,3626.3232,3626.284,6.1215972900390625,0.0624,0.00019711816275957972,170.829401224497,Non-REM,PRE
3627.16,3627.1992,3627.1776,7.039453506469727,0.0392,0.0002536087413318455,160.65006557468095,Non-REM,PRE
3637.0736,3637.1352,3637.092,8.30447769165039,0.0616,0.00033657989115454257,191.08159490137893,Non-REM,PRE
3637.4448,3637.4952,3637.4696,12.517122268676758,0.0504,0.0003574889269657433,175.72979428824436,Non-REM,PRE
3651.1,3651.1368,3651.1184,5.89697790145874,0.0368,0.00021396523516159505,146.51440425566457,Non-REM,PRE
3652.2616,3652.3536,3652.3072,11.17992115020752,0.092,0.00032150870538316667,178.44165725908093,Non-REM,PRE
3652.9936,3653.0304,3653.012,6.016357898712158,0.0368,0.00020173186203464866,155.63084534633285,Non-REM,PRE
3653.0664,3653.1048,3653.0872,6.64205265045166,0.0384,0.000250571669312194,183.83587135448903,Non-REM,PRE
3653.3832,3653.456,3653.4032,6.0494232177734375,0.0728,0.0001966759009519592,146.3512504907904,Non-REM,PRE
3656.7032,3656.7384,3656.724,5.173318862915039,0.0352,0.00019640538084786385,171.76045543364575,Non-REM,PRE
3657.9352,3658.056,3657.96,13.2628755569458,0.1208,0.00035160069819539785,166.70707522458935,Non-REM,PRE
3658.2104,3658.2576,3658.2304,10.049530982971191,0.0472,0.00030996312852948904,168.08432639332108,Non-REM,PRE
3658.9656,3659.0032,3658.9816,6.4598774909973145,0.0376,0.00021798163652420044,196.8510838539413,Non-REM,PRE
3661.8984,3661.9456,3661.9272,7.124443054199219,0.0472,0.0002658959128893912,175.14192622490955,Non-REM,PRE
3684.136,3684.1808,3684.1552,9.96334171295166,0.0448,0.0003601654025260359,164.27294105015443,Awake,PRE
3700.868,3700.908,3700.8896,5.030214309692383,0.04,0.00015546390204690397,177.92583900018246,Awake,PRE
3701.6376,3701.6816,3701.6616,7.464095592498779,0.044,0.0002210112870670855,171.36762865034024,Awake,PRE
3705.4224,3705.4528,3705.4384,5.294909954071045,0.0304,0.00018892265507020056,159.90606292317122,Awake,PRE
3707.5928,3707.644,3707.6152,9.46679973602295,0.0512,0.0002739136107265949,187.04744012835667,Awake,PRE
3709.6072,3709.64,3709.6224,5.1365227699279785,0.0328,0.00021918844140600413,158.25905870178005,Awake,PRE
3713.1664,3713.208,3713.1864,5.257604598999023,0.0416,0.00014688681403640658,180.14622303674156,Awake,PRE
3713.4944,3713.5312,3713.512,6.102143287658691,0.0368,0.00023072189651429653,174.3383441742865,Awake,PRE
3715.62,3715.688,3715.644,9.63805103302002,0.068,0.0002823781978804618,185.64638000439413,Awake,PRE
3718.02,3718.092,3718.072,6.341280937194824,0.072,0.00022251621703617275,166.72700692077026,Awake,PRE
3718.4712,3718.5144,3718.4912,9.339500427246094,0.0432,0.00031328690238296986,183.27480233462651,Awake,PRE
3721.9792,3722.016,3721.9968,8.15107536315918,0.0368,0.0003144063812214881,177.41799177458282,Awake,PRE
3722.7808,3722.8184,3722.7992,7.8557515144348145,0.0376,0.00026684661861509085,166.3013437815099,Awake,PRE
3726.9904,3727.0432,3727.0144,9.826437950134277,0.0528,0.0002846025745384395,159.49155166748048,Awake,PRE
3727.7416,3727.7768,3727.7608,6.619320392608643,0.0352,0.0002475896035321057,189.4770005686227,Awake,PRE
3729.3616,3729.4304,3729.3808,6.895153045654297,0.0688,0.00021609303075820208,158.08986656380387,Awake,PRE
3733.1424,3733.1728,3733.1584,5.839388370513916,0.0304,0.00023035271442495286,173.24649689429788,Awake,PRE
3733.9296,3733.9672,3733.9488,8.423797607421875,0.0376,0.0002654366544447839,169.49760920228462,Awake,PRE
3734.3288,3734.3856,3734.36,12.040282249450684,0.0568,0.00032293261028826237,185.1047396074639,Awake,PRE
3735.4344,3735.484,3735.4616,9.46532154083252,0.0496,0.00031936573213897645,178.2894673822675,Awake,PRE
3735.6104,3735.6512,3735.6304,8.145621299743652,0.0408,0.0002791560546029359,168.0748136302774,Awake,PRE
3743.9176,3743.972,3743.9424,9.751019477844238,0.0544,0.00030180736212059855,173.71720210976017,Awake,PRE
3746.152,3746.2104,3746.1808,5.918137550354004,0.0584,0.0001767904032021761,156.3044736111086,Awake,PRE
3748.9672,3749.0088,3748.988,7.525358200073242,0.0416,0.00025271944468840957,177.5289620618876,Awake,PRE
3752.1096,3752.2192,3752.1656,10.2763090133667,0.1096,0.000290723517537117,165.14130150908989,Awake,PRE
3754.8768,3754.9136,3754.8944,8.390350341796875,0.0368,0.0002883899724110961,169.22116597617884,Awake,PRE
3756.8656,3756.9232,3756.8944,11.585138320922852,0.0576,0.00030793933547101915,159.10326452126924,Awake,PRE
3757.1112,3757.1616,3757.1392,8.618125915527344,0.0504,0.000260291708400473,174.23472450719623,Awake,PRE
3757.4216,3757.4544,3757.4368,5.50360631942749,0.0328,0.00019141218217555434,167.8992245756271,Awake,PRE
3758.4008,3758.4552,3758.4232,6.643367290496826,0.0544,0.0002228008961537853,155.02945025016436,Awake,PRE
3759.748,3759.7832,3759.7632,6.4823808670043945,0.0352,0.00023797630274202675,165.55739906792547,Awake,PRE
3759.9304,3759.972,3759.948,6.108670711517334,0.0416,0.00020032959582749754,163.04217039384474,Awake,PRE
3760.7504,3760.8008,3760.7744,10.831990242004395,0.0504,0.00030271767172962427,165.04371507362242,Awake,PRE
3760.8464,3760.9168,3760.8848,10.24848747253418,0.0704,0.00030005790176801383,184.8567865328705,Awake,PRE
3772.3,3772.3416,3772.32,8.432252883911133,0.0416,0.00027492313529364765,191.32508246872584,Awake,PRE
3773.0016,3773.0912,3773.0576,10.78531265258789,0.0896,0.00031447605579160154,172.24891942701012,Awake,PRE
3775.5704,3775.608,3775.5864,8.281767845153809,0.0376,0.0002874364727176726,161.69166851249867,Awake,PRE
3777.4312,3777.4672,3777.4488,6.047519207000732,0.036,0.00019052511197514832,157.26603352562353,Awake,PRE
3777.588,3777.6208,3777.6056,5.126306533813477,0.0328,0.0002095545205520466,160.45864397841882,Awake,PRE
3778.3144,3778.3888,3778.3296,6.645920753479004,0.0744,0.00025471491971984506,160.0902786999202,Awake,PRE
3778.6216,3778.6696,3778.6432,10.425817489624023,0.048,0.0003144030342809856,165.7586983162883,Awake,PRE
3790.3352,3790.4864,3790.392,10.74810791015625,0.1512,0.00029673773678950965,178.0002539847381,Awake,PRE
3796.7752,3796.8248,3796.8016,8.689475059509277,0.0496,0.0002704226353671402,179.84257442424098,Awake,PRE
3811.2448,3811.2936,3811.2672,8.314741134643555,0.0488,0.0002469591854605824,177.74922558191324,Awake,PRE
3819.5584,3819.5968,3819.5768,5.559311866760254,0.0384,0.00018209732661489397,153.59844667595544,Awake,PRE
3831.7536,3831.8104,3831.7824,10.133630752563477,0.0568,0.000285919668385759,173.99570510375048,Awake,PRE
3831.8536,3831.9488,3831.884,6.602442264556885,0.0952,0.00021215285232756287,174.12374591536673,Awake,PRE
3845.372,3845.4768,3845.4008,10.494546890258789,0.1048,0.0003301870310679078,191.758043068126,Awake,PRE
3853.1736,3853.3448,3853.2496,9.293272972106934,0.1712,0.0002620540908537805,176.37805090348675,Awake,PRE
3859.8456,3859.8888,3859.872,5.552271366119385,0.0432,0.0001926588884089142,155.6337634541087,Awake,PRE
3870.3744,3870.4176,3870.3952,8.07408618927002,0.0432,0.00026741757756099105,180.8987999767689,Awake,PRE
3870.7976,3870.8504,3870.8152,9.029479026794434,0.0528,0.0003247889981139451,169.58765223491062,Awake,PRE
3871.4888,3871.5224,3871.5056,5.5321784019470215,0.0336,0.00017683285113889724,165.22834628360408,Awake,PRE
3897.4216,3897.4616,3897.44,6.199138164520264,0.04,0.0001951865415321663,163.69980912029496,Awake,PRE
3910.4488,3910.4856,3910.4664,5.921989917755127,0.0368,0.00022025227372068912,178.92193894049683,Awake,PRE
3911.9824,3912.0192,3912.0,7.473209381103516,0.0368,0.00026521552354097366,162.91759719117107,Awake,PRE
3916.6576,3916.7,3916.6792,7.675297260284424,0.0424,0.00027107703499495983,182.11372606842704,Awake,PRE
3916.7592,3916.7912,3916.776,5.879364013671875,0.032,0.00022416385763790458,165.01646596460995,Awake,PRE
3917.6784,3917.7544,3917.7008,7.742683410644531,0.076,0.00024857395328581333,167.8579673210241,Awake,PRE
