baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session,path,n_spikes,pupil_frac_large
8.605386030933385,32000.0,4,4.478344397929789,4.478344397929789,0.02750000000000016,0.6487025948103793,23,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,52693,0.49785177228786254
0.698485892696283,16000.0,3,0.3138705080808985,0.2826969030026416,0.01750000000000015,0.592814371257485,24,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,4381,0.49785177228786254
6.227291774978553,32000.0,4,29.7904073400657,29.7904073400657,0.007500000000000144,0.001996007984031936,25,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,50303,0.49785177228786254
0.24028386890155334,16000.0,3,3.30810322787264,3.30810322787264,0.02750000000000016,0.001996007984031936,26,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2104,0.49785177228786254
0.7697855284047947,16000.0,3,5.849838127509182,5.849838127509182,0.01750000000000015,0.001996007984031936,27,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,6216,0.49785177228786254
1.6278622251307298,8000.0,2,0.4872786707540715,0.24259382245684447,0.012500000000000148,0.021956087824351298,28,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,9434,0.49785177228786254
5.5933544553946595,16000.0,3,5.293742318798889,5.293742318798889,0.042500000000000177,0.08183632734530938,29,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,34189,0.49785177228786254
4.370144166677091,32000.0,4,2.906915057284789,2.906915057284789,0.007500000000000144,0.17165668662674652,30,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,26308,0.49785177228786254
1.0218693386957463,8000.0,2,1.7871194253491973,1.7871194253491973,0.052500000000000185,0.031936127744510975,31,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,6748,0.49785177228786254
1.7479377124420636,16000.0,3,5.274911749923528,5.274911749923528,0.01750000000000015,0.007984031936127744,32,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,12699,0.49785177228786254
