baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session
6.389033921992778,16000.0,3,0.11056938067852862,0.10525754879298521,0.022500000000000155,0.9720558882235529,0,LA11,1
14.36522572154078,8000.0,2,0.8954377855682303,0.8954377855682303,0.022500000000000155,0.2554890219560878,1,LA11,1
4.7522946002223705,4000.0,1,0.466580314508084,0.0422259477228355,,0.11976047904191617,2,LA11,1
1.5583181283150909,8000.0,2,1.4883981885434059,1.4883981885434059,0.022500000000000155,0.007984031936127744,3,LA11,1
9.768315007966708,8000.0,2,5.031955811261456,5.031955811261456,0.01750000000000015,0.05788423153692615,4,LA11,1
0.453577869824355,8000.0,2,0.1896177970679943,0.1896177970679943,0.022500000000000155,0.37325349301397204,5,LA11,1
0.42350008636689046,32000.0,4,0.2000742231306007,0.12232201605898546,0.022500000000000155,0.5109780439121756,6,LA11,1
5.202014837674843,32000.0,4,1.0652511274514174,0.492055243187691,,0.21956087824351297,7,LA11,1
1.4157111888582767,4000.0,1,0.7725155219659273,-0.04584817515964601,,0.005988023952095809,8,LA11,1
2.486020310630679,4000.0,1,1.28764522599967,0.1441166756706913,,0.001996007984031936,9,LA11,1
2.7561058744027753,4000.0,1,1.313993484423087,-0.023229162074007714,,0.005988023952095809,10,LA11,1
0.304901790587253,16000.0,3,0.2168855414335631,-0.0026855380687842434,0.08750000000000022,0.07984031936127745,11,LA11,1
15.092709058525891,4000.0,1,4.144841759947692,0.3730443661316478,,0.02594810379241517,12,LA11,1
8.86629754796356,4000.0,1,0.971917046947989,-0.010133164401915806,0.03750000000000017,0.015968063872255488,13,LA11,1
1.6360806316309096,4000.0,1,0.5257217961535907,0.03515224508141923,,0.08582834331337326,14,LA11,1
2.9546951393799445,4000.0,1,0.5376335280055362,0.1274966414419736,0.0675000000000002,0.3992015968063872,15,LA11,1
0.3215353591235829,4000.0,1,0.15227334152033306,0.05517696964354041,,0.4031936127744511,16,LA11,1
13.587044021369934,4000.0,1,4.5416818006522615,-0.2514275830137702,,0.005988023952095809,17,LA11,1
5.2461786170715525,8000.0,2,7.218276359231763,7.218276359231763,0.01750000000000015,0.001996007984031936,18,LA11,1
8.125049867892159,32000.0,4,0.9280288794019755,0.2509609137790001,,0.18363273453093812,19,LA11,1
1.3365979754020594,4000.0,1,0.5376812523147201,-0.014680167182881565,,0.05389221556886228,20,LA11,1
31.943751508472868,32000.0,4,0.6101568473222834,0.6101568473222834,,0.6946107784431138,21,LA11,1
8.039652022155911,4000.0,1,3.6185281223590247,-0.23828215914221218,,0.003992015968063872,22,LA11,1
0.7856303643479322,4000.0,1,0.43356536773317256,0.05683538907672536,0.04750000000000018,0.1437125748502994,23,LA11,1
10.509690284447412,32000.0,4,0.8414438389497843,0.507829931186011,,0.6087824351297405,24,LA11,1
1.1307916884276685,32000.0,4,0.4198912144940192,0.3112568290925475,,0.4151696606786427,25,LA11,1
12.980698021904157,4000.0,1,2.0666831268466055,0.16998690960269336,,0.03992015968063872,26,LA11,1
4.536078134408382,32000.0,4,2.058082196696805,0.15394881976951602,0.0675000000000002,0.003992015968063872,27,LA11,1
4.13844910943919,32000.0,4,1.4641092313078419,0.14726517627509583,,0.011976047904191617,28,LA11,1
6.959591776237587,4000.0,1,1.969747497293782,-0.13082465294991508,,0.001996007984031936,29,LA11,1
0.2472525589588114,4000.0,1,0.11184294487621158,-0.014375846630044237,,0.10578842315369262,30,LA11,1
45.80055914851494,8000.0,2,6.927944575249448,6.927944575249448,0.01750000000000015,0.001996007984031936,31,LA11,1
3.7149281397005662,16000.0,3,0.44095553696083956,-0.0480376091431447,,0.2894211576846307,32,LA11,1
4.305860300324145,4000.0,1,1.5028812888143284,0.02290682296352653,,0.027944111776447105,33,LA11,1
32.10968015805883,8000.0,2,9.149629252909364,9.149629252909364,0.012500000000000148,0.023952095808383235,34,LA11,1
28.65329144321212,8000.0,2,4.995997656313946,4.995997656313946,0.022500000000000155,0.013972055888223553,35,LA11,1
5.596423226868058,8000.0,2,2.291186793443382,2.291186793443382,0.02750000000000016,0.001996007984031936,36,LA11,1
0.7322675747070388,2000.0,0,0.2501657369390248,0.2501657369390248,0.022500000000000155,0.04790419161676647,37,LA11,1
1.183176848708708,2000.0,0,0.309784837875939,0.07251605955414164,0.01750000000000015,0.11377245508982035,38,LA11,1
2.9302124249351396,4000.0,1,0.5164193214868638,0.049239629859380685,0.01750000000000015,0.13373253493013973,39,LA11,1
30.37279537662157,8000.0,2,6.214882348496925,6.214882348496925,0.022500000000000155,0.003992015968063872,40,LA11,1
3.5815684790756848,8000.0,2,1.3134890700103004,1.3134890700103004,0.01750000000000015,0.19161676646706588,41,LA11,1
3.7191849953120544,8000.0,2,4.330916561898509,4.330916561898509,0.022500000000000155,0.001996007984031936,42,LA11,1
0.5433532381998678,8000.0,2,0.0863014672842215,0.0863014672842215,,0.6986027944111777,43,LA11,1
0.5317989891061876,4000.0,1,0.40315985572771773,-0.1208400849965986,,0.001996007984031936,44,LA11,1
1.9951306980131738,2000.0,0,5.773249262949741,5.773249262949741,0.012500000000000148,0.001996007984031936,45,LA11,1
1.9353702841981602,4000.0,1,1.512267530672304,-0.9353702841981599,,0.011976047904191617,46,LA11,1
1.2125698186960414,4000.0,1,1.0441062068362033,-0.38380269540837,,0.001996007984031936,47,LA11,1
0.5241182605483786,8000.0,2,1.5611897963236592,1.5611897963236592,0.042500000000000177,0.001996007984031936,48,LA11,1
7.476166958604991,32000.0,4,4.402368718929974,-1.4114769316508138,0.08250000000000021,0.021956087824351298,49,LA11,1
0.9825632138582588,2000.0,0,4.027196057449483,4.027196057449483,0.012500000000000148,0.001996007984031936,50,LA11,1
1.8011679745229474,2000.0,0,10.840341459439317,10.840341459439317,0.01750000000000015,0.001996007984031936,51,LA11,1
0.30924685823872783,32000.0,4,6.294526726666932,6.294526726666932,0.012500000000000148,0.001996007984031936,52,LA11,1
0.866285076558022,16000.0,3,0.5967432975822807,-0.3357276554700436,,0.001996007984031936,53,LA11,1
10.785775435507627,4000.0,1,12.289567030245799,12.289567030245799,0.02750000000000016,0.001996007984031936,54,LA11,1
0.6503913410922841,4000.0,1,0.5352931691220743,-0.15724065616077726,,0.001996007984031936,55,LA11,1
0.4299659693588084,8000.0,2,4.749451769300635,4.749451769300635,0.007500000000000144,0.001996007984031936,56,LA11,1
0.4446779443960524,2000.0,0,2.001646063411364,2.001646063411364,0.03250000000000017,0.005988023952095809,57,LA11,1
0.44372653526039757,2000.0,0,13.668179775735045,13.668179775735045,0.01750000000000015,0.001996007984031936,58,LA11,1
2.1668646178044346,4000.0,1,7.20984771096269,7.20984771096269,0.01750000000000015,0.001996007984031936,59,LA11,1
1.8043081541477306,8000.0,2,7.1191854138955994,7.1191854138955994,0.007500000000000144,0.00998003992015968,60,LA11,1
0.8293158591279222,4000.0,1,24.67753345594057,24.67753345594057,0.012500000000000148,0.001996007984031936,61,LA11,1
6.9879569552251395,8000.0,2,16.11969368797053,16.11969368797053,0.012500000000000148,0.001996007984031936,62,LA11,1
8.201194792029382,2000.0,0,23.35378243633756,23.35378243633756,0.01750000000000015,0.001996007984031936,63,LA11,1
0.321179112747209,2000.0,0,27.811546977038088,27.811546977038088,0.01750000000000015,0.001996007984031936,64,LA11,1
1.4945925374925457,4000.0,1,4.388969106343071,4.388969106343071,0.012500000000000148,0.001996007984031936,65,LA11,1
8.34255727023987,8000.0,2,12.429277530030946,12.429277530030946,0.007500000000000144,0.005988023952095809,66,LA11,1
8.768055651472789,4000.0,1,54.93742380058201,54.93742380058201,0.012500000000000148,0.001996007984031936,67,LA11,1
4.381628618219279,4000.0,1,5.125220696849212,5.125220696849212,0.01750000000000015,0.001996007984031936,68,LA11,1
0.5029336479961869,2000.0,0,9.926474289544474,9.926474289544474,0.012500000000000148,0.001996007984031936,69,LA11,1
0.8780137595468305,4000.0,1,2.1356848705901563,2.1356848705901563,0.012500000000000148,0.005988023952095809,70,LA11,1
1.3629878236096067,8000.0,2,20.072354085665957,20.072354085665957,0.007500000000000144,0.001996007984031936,71,LA11,1
1.2215277167393395,2000.0,0,28.6028053997213,28.6028053997213,0.022500000000000155,0.001996007984031936,72,LA11,1
2.7706806352566686,8000.0,2,12.977457482549697,12.977457482549697,0.007500000000000144,0.001996007984031936,73,LA11,1
1.2202605006606677,4000.0,1,0.9583397484779947,-0.3983426924414897,,0.001996007984031936,74,LA11,1
1.8532784882546278,2000.0,0,11.816207523456498,11.816207523456498,0.012500000000000148,0.001996007984031936,75,LA11,1
0.5977761028574448,8000.0,2,0.34403504885614355,-0.03582620441465523,0.007500000000000144,0.011976047904191617,76,LA11,1
1.2103849224821341,4000.0,1,1.7416698720384138,1.7416698720384138,0.02750000000000016,0.17165668662674652,77,LA11,1
19.223746203685213,8000.0,2,64.5474115485152,64.5474115485152,0.012500000000000148,0.001996007984031936,78,LA11,1
1.9006736267333955,16000.0,3,16.386767608995278,16.386767608995278,0.012500000000000148,0.001996007984031936,79,LA11,1
1.686280080805372,4000.0,1,5.279473343852161,5.279473343852161,0.01750000000000015,0.001996007984031936,80,LA11,1
0.2431668471313698,2000.0,0,0.9995136993878232,0.9995136993878232,0.012500000000000148,0.001996007984031936,81,LA11,1
0.8774868687704521,4000.0,1,0.7427159792825815,-0.5007745400033289,,0.003992015968063872,82,LA11,1
5.238152813340287,8000.0,2,13.373898642313064,13.373898642313064,0.01750000000000015,0.001996007984031936,83,LA11,1
2.214529763084671,4000.0,1,9.381360647874235,9.381360647874235,0.022500000000000155,0.001996007984031936,84,LA11,1
1.8559934446804616,2000.0,0,4.799829587199822,4.799829587199822,0.01750000000000015,0.38922155688622756,85,LA11,1
0.36705513793503697,4000.0,1,0.23945272020501684,0.10554760179099043,0.01750000000000015,0.5029940119760479,86,LA11,1
30.993088095278285,2000.0,0,34.29643695351808,34.29643695351808,0.01750000000000015,0.005988023952095809,87,LA11,1
0.8508302963558532,8000.0,2,4.233800712445773,4.233800712445773,0.03750000000000017,0.017964071856287425,88,LA11,1
2.009435157695459,2000.0,0,2.948274666637656,2.948274666637656,0.0625000000000002,0.656686626746507,89,LA11,1
1.1780039973302734,4000.0,1,7.315146687601235,7.315146687601235,0.01750000000000015,0.001996007984031936,90,LA11,1
2.8261613397185448,2000.0,0,12.56746260302706,12.56746260302706,0.012500000000000148,0.001996007984031936,91,LA11,1
7.195328317551538,4000.0,1,3.1608360660101065,3.1608360660101065,0.03750000000000017,0.5169660678642715,92,LA11,1
2.4409405765578245,4000.0,1,2.7371416152229977,2.7371416152229977,0.012500000000000148,0.30538922155688625,93,LA11,1
1.6326272431081477,4000.0,1,33.57285220894665,33.57285220894665,0.01750000000000015,0.001996007984031936,94,LA11,1
1.7060708868730905,2000.0,0,9.282868605644802,9.282868605644802,0.012500000000000148,0.001996007984031936,95,LA11,1
0.8389191507895545,8000.0,2,0.5559002828650261,0.35945593384145436,0.0625000000000002,0.03792415169660679,96,LA11,1
25.923556133837582,2000.0,0,91.89036709322816,91.89036709322816,0.012500000000000148,0.001996007984031936,97,LA11,1
5.128139619152949,4000.0,1,5.844463120573075,5.844463120573075,0.012500000000000148,0.2994011976047904,98,LA11,1
2.9492326492479863,8000.0,2,5.168573715003874,5.168573715003874,0.012500000000000148,0.005988023952095809,99,LA11,1
5.729766312555536,8000.0,2,11.23705833199423,11.23705833199423,0.02750000000000016,0.001996007984031936,100,LA11,1
3.3463716522716953,2000.0,0,2.5547343984765143,2.5547343984765143,0.02750000000000016,0.05389221556886228,101,LA11,1
0.7173845508746176,16000.0,3,1.2772427157472768,1.2772427157472768,0.022500000000000155,0.003992015968063872,102,LA11,1
11.48437959599721,2000.0,0,30.12264707934436,30.12264707934436,0.012500000000000148,0.001996007984031936,103,LA11,1
8.37630006387915,4000.0,1,3.906553804933152,-0.25301239264627284,0.01750000000000015,0.003992015968063872,104,LA11,1
2.3736295610371823,4000.0,1,4.2702060554011725,4.2702060554011725,0.04750000000000018,0.023952095808383235,105,LA11,1
3.6942298423930846,2000.0,0,3.410519669643348,3.410519669643348,0.03750000000000017,0.041916167664670656,106,LA11,1
0.6848319982744995,4000.0,1,3.9384556729583764,3.9384556729583764,0.022500000000000155,0.001996007984031936,107,LA11,1
5.992298952458572,2000.0,0,11.711019199786058,11.711019199786058,0.022500000000000155,0.001996007984031936,108,LA11,1
4.054144205772439,8000.0,2,12.580926884274959,12.580926884274959,0.022500000000000155,0.001996007984031936,109,LA11,1
2.2359154115462543,2000.0,0,3.313856872123231,3.313856872123231,0.052500000000000185,0.033932135728542916,110,LA11,1
1.356870623355674,2000.0,0,0.8693960126583143,-0.3939558543250953,,0.001996007984031936,111,LA11,1
0.5887668431165242,2000.0,0,0.3856524219926244,0.00329561621984531,0.07750000000000021,0.031936127744510975,112,LA11,1
1.0220047454376473,16000.0,3,1.5434754426080206,1.5434754426080206,0.02750000000000016,0.005988023952095809,113,LA11,1
1.3123695105256457,2000.0,0,3.9836617191425385,3.9836617191425385,0.01750000000000015,0.001996007984031936,114,LA11,1
3.422722943727798,2000.0,0,5.633880829857105,5.633880829857105,0.04750000000000018,0.35129740518962077,115,LA11,1
4.595050594930834,2000.0,0,3.3492821453709154,-1.5826888512743604,0.022500000000000155,0.001996007984031936,116,LA11,1
2.0504490576247973,2000.0,0,1.1838275274961585,-0.280767860487517,0.08750000000000022,0.017964071856287425,117,LA11,1
7.486376533041504,2000.0,0,5.935874605540148,5.935874605540148,0.02750000000000016,0.001996007984031936,118,LA11,1
1.4283986478926576,8000.0,2,5.687376572147966,5.687376572147966,0.01750000000000015,0.001996007984031936,119,LA11,1
0.8689501585860415,16000.0,3,1.9853144485328298,1.9853144485328298,0.052500000000000185,0.015968063872255488,120,LA11,1
2.5241209805908915,16000.0,3,5.514831336400379,5.514831336400379,0.012500000000000148,0.001996007984031936,121,LA11,1
3.6379503823670607,16000.0,3,1.7422157852106626,-0.05836676920386408,0.01750000000000015,0.007984031936127744,122,LA11,1
0.6455494622435883,4000.0,1,2.799656017208467,2.799656017208467,0.012500000000000148,0.003992015968063872,123,LA11,1
4.27814057828084,2000.0,0,10.861742310463466,10.861742310463466,0.01750000000000015,0.001996007984031936,124,LA11,1
2.3172516213578085,16000.0,3,4.909074772194911,4.909074772194911,0.022500000000000155,0.001996007984031936,125,LA11,1
1.0739436080464946,4000.0,1,0.48491178678718505,0.14523447414528623,0.08250000000000021,0.405189620758483,126,LA11,1
4.170270078259589,16000.0,3,2.2880764425114513,0.2555190419553206,0.0675000000000002,0.0718562874251497,127,LA11,1
1.6457400753335443,4000.0,1,1.5597393767212502,1.5597393767212502,0.05750000000000019,0.313373253493014,128,LA11,1
1.3616552853278239,32000.0,4,0.9012625974469843,-0.08807037966744646,0.08750000000000022,0.029940119760479042,129,LA11,1
2.948808049367671,2000.0,0,0.8770409539038933,0.6035667066505463,0.0675000000000002,0.28542914171656686,130,LA11,1
0.48077803945343667,8000.0,2,1.1712192523542817,1.1712192523542817,0.022500000000000155,0.001996007984031936,131,LA11,1
3.2134206015826057,2000.0,0,2.4618972434241764,-0.6629976998259366,0.08250000000000021,0.001996007984031936,132,LA11,1
9.834681389697524,8000.0,2,7.050897486402674,7.050897486402674,0.012500000000000148,0.1277445109780439,133,LA11,1
3.2827644626832106,4000.0,1,1.9286683218572118,0.4775095099195297,0.03250000000000017,0.003992015968063872,134,LA11,1
2.834135874777597,8000.0,2,8.695992764355779,8.695992764355779,0.012500000000000148,0.001996007984031936,135,LA11,1
0.6110563356084898,32000.0,4,0.43502383730111,0.36603261317857205,0.09250000000000022,0.872255489021956,136,LA11,1
0.8207172920098671,2000.0,0,0.5092751796198874,0.4349756162529823,0.01750000000000015,0.00998003992015968,137,LA11,1
0.7115008600157183,2000.0,0,3.7842701224175928,3.7842701224175928,0.02750000000000016,0.013972055888223553,138,LA11,1
2.1488062847411173,2000.0,0,4.64364654544756,4.64364654544756,0.01750000000000015,0.9680638722554891,139,LA11,1
2.1066444919536664,2000.0,0,12.25900287304308,12.25900287304308,0.03250000000000017,0.005988023952095809,140,LA11,1
6.083770477428533,2000.0,0,3.8576738947250115,3.8576738947250115,0.022500000000000155,0.005988023952095809,141,LA11,1
2.7718037268595803,8000.0,2,7.796916652287338,7.796916652287338,0.012500000000000148,0.001996007984031936,142,LA11,1
1.6984870173671731,32000.0,4,1.1839304838532936,0.08048872387271921,0.08750000000000022,0.001996007984031936,143,LA11,1
