subject,session,unit,rate,kw_H,kw_p,bf,peak_net,width_oct,selectivity,latency_ms,n_trials,tune_2000,sem_2000,tune_4000,sem_4000,tune_8000,sem_8000,tune_16000,sem_16000,tune_32000,sem_32000
sub-LA9,ses-5,0,1.8819198205207892,7.789436844400284,0.09960313176852535,32000.0,0.07838014369693011,1.0,0.6309034680804065,1.0000000000000426,7448,0.06626905235255136,0.2552807185518294,-0.22742474916387959,0.25691425241235294,-0.5509641873278237,0.2792096542542851,-0.4380561259411362,0.2521570645665635,0.07838014369693011,0.2270081076844731
sub-LA9,ses-5,1,14.796451300473578,1.3098397560657309,0.8597038732678037,8000.0,0.13774104683195593,0.0,0.8,3.0000000000000444,7448,-0.9940357852882704,0.6728541176080038,-0.09364548494983277,0.6991124672849324,0.13774104683195593,0.7151839771403927,-0.2327173169062286,0.6840248004144273,-0.7838014369693012,0.6642622247605221
sub-LA9,ses-5,2,1.0518354636433145,4.3480547754562,0.3609462813352729,8000.0,0.27548209366391185,1.0,0.6608624229979467,2.0000000000000435,7448,-0.17229953611663354,0.18597320920460156,-0.18729096989966554,0.18913043008487243,0.27548209366391185,0.20324367920532463,0.19164955509924708,0.17630241564452998,0.0,0.16105588512002553
sub-LA9,ses-5,3,9.98248906827113,5.578905116397465,0.23288022968041952,8000.0,0.7988980716253443,0.0,0.7247820896867047,5.000000000000046,7448,-0.47713717693836977,0.48646019277153485,-0.6020066889632107,0.4811676727207,0.7988980716253443,0.4892586793068593,-0.5612594113620808,0.4858912738466836,0.30045721750489873,0.47003667261456056
sub-LA9,ses-5,4,14.267173703397892,2.343696392710291,0.6728252186424917,16000.0,1.3004791238877482,0.0,0.7300489350466468,9.00000000000005,7448,-0.291583830351226,0.6742112240004983,0.45484949832775917,0.670129532872826,-0.3168044077134986,0.7083474019223365,1.3004791238877482,0.6614647960892592,-0.15676028739386022,0.6591374423435036
sub-LA9,ses-5,5,0.6085967689550883,1.4165595937612947,0.8413118329666193,16000.0,0.04106776180698152,0.0,0.8,1.0000000000000426,7448,-0.1988071570576541,0.15044732665254656,-0.09364548494983277,0.15074211878879124,0.0,0.11848932874714363,0.04106776180698152,0.1305827396080102,-0.1698236446766819,0.15505804199136486
sub-LA9,ses-5,6,3.970833692574041,4.5493145805792725,0.3367400299321823,16000.0,0.5475701574264202,0.0,0.8,21.00000000000006,7448,-0.2783300198807157,0.31883824240011427,-0.0802675585284281,0.3574625797631237,-0.027548209366391185,0.34297167875730605,0.5475701574264202,0.34493249146994204,-0.37883736120182887,0.33825032663371507
sub-LA9,ses-5,7,6.487833925816962,7.1618221848249775,0.12757980538612457,16000.0,0.4243668720054757,0.0,0.7384336613219276,3.0000000000000444,7448,-0.9542743538767395,0.4584677940605086,-0.2408026755852843,0.43386231958966287,-0.013774104683195593,0.43273478214798256,0.4243668720054757,0.43166587999176864,0.13063357282821686,0.41143036674013167
sub-LA9,ses-5,8,4.366638995440697,3.1488232959493176,0.5332362932202537,16000.0,0.10951403148528405,0.0,0.8,3.0000000000000444,7448,-0.6096752816434725,0.34930712237113354,-0.4414715719063545,0.35753658341460615,-0.13774104683195593,0.3570473056547566,0.10951403148528405,0.3543259687615074,-0.05225342913128674,0.3558391262534797
sub-LA9,ses-5,9,12.455218135813919,0.47046840313377053,0.9763114717691338,2000.0,0.026507620941020542,0.0,0.8,4.163336342344337e-14,7448,0.026507620941020542,0.5088492129781594,-0.4414715719063545,0.4820272347454196,-0.013774104683195593,0.51298126243569,-0.32854209445585214,0.5132294183311026,-0.2612671456564337,0.4939501780788245
sub-LA9,ses-5,10,19.178242629412832,5.784596247481021,0.2158226306044371,16000.0,1.054072553045859,1.0,0.6315096434380729,1.0000000000000426,7448,0.8880053015241882,0.5786354978133642,-0.7224080267558528,0.5791343591971243,-0.15151515151515152,0.5945112721006828,1.054072553045859,0.6144846451907034,-0.2873938602220771,0.5753343204058236
sub-LA9,ses-5,11,4.512101397026845,2.556250707793037,0.6345923451817135,8000.0,0.23415977961432508,0.0,0.8,4.163336342344337e-14,7448,-0.6361829025844931,0.4698047073589818,-0.3745819397993311,0.4333860948051802,0.23415977961432508,0.47211252952253624,-0.4106776180698152,0.4600452934579549,-0.1959503592423253,0.4492832209761835
