subject,session,unit,rate,kw_H,kw_p,bf,peak_net,width_oct,selectivity,latency_ms,n_trials,tune_2000,sem_2000,tune_4000,sem_4000,tune_8000,sem_8000,tune_16000,sem_16000,tune_32000,sem_32000
sub-LA12,ses-2,0,3.9857698552219176,85.0366855023568,1.4900152448933274e-17,8000.0,3.6662106703146375,1.0,0.6007917042133987,8.000000000000048,7451,0.40390879478827363,0.3213711727537716,0.8718282368249838,0.3292100198689371,3.6662106703146375,0.40647298415836836,2.375960866526904,0.37288136134235667,-0.10767160161507403,0.33403068148484494
sub-LA12,ses-2,1,1.4206533524675782,17.565290297719248,0.0015003824506637084,2000.0,0.18241042345276873,0.0,0.7286643740124548,4.163336342344337e-14,7451,0.18241042345276873,0.18047945505951238,0.06506180871828236,0.17793363167745108,-0.5471956224350205,0.15531683431375945,-0.8106219426974144,0.16982667458039916,-0.2691790040376851,0.19491367712075594
sub-LA12,ses-2,2,0.7681539998153977,22.01809906299297,0.00019876466156002772,32000.0,0.17496635262449528,0.0,0.8,7.000000000000048,7451,-0.11726384364820847,0.1242557104903739,-0.42940793754066364,0.12500774645191037,-0.4377564979480164,0.11388013003855935,-0.5590496156533893,0.11931641807200144,0.17496635262449528,0.15040716895767522
sub-LA12,ses-2,3,5.45727938434106,23.574815444959984,9.717988547634161e-05,32000.0,0.09421265141318977,0.0,0.8,9.00000000000005,7451,-0.13029315960912052,0.37354275214592414,-0.6506180871828237,0.381236318884211,-0.533515731874145,0.3873993434172265,-2.320055904961565,0.3581692234888087,0.09421265141318977,0.3967462537043546
sub-LA12,ses-2,4,10.387938412023889,113.1093214223667,1.5801685917615615e-23,16000.0,5.43675751222921,1.0,0.5456446243636167,4.000000000000045,7451,2.0716612377850163,0.5842206807018743,-0.5725439167208849,0.5441502089467701,4.8426812585499315,0.6148779135725178,5.43675751222921,0.613245682626566,-0.040376850605652756,0.5625445038556062
sub-LA12,ses-2,5,0.9628149788524545,16.451753138124364,0.0024691918635828033,32000.0,-0.17496635262449528,,,5.000000000000046,7451,-0.6644951140065146,0.13869064996128438,-0.36434612882238127,0.14460119257596668,-0.8618331053351573,0.12103821966840496,-0.8944793850454228,0.14193810783779912,-0.17496635262449528,0.18201271995384577
sub-LA12,ses-2,6,0.8111759351551019,26.1778639702526,2.9135812755072026e-05,32000.0,0.21534320323014805,0.0,0.8,3.0000000000000444,7451,-0.40390879478827363,0.14413388399063426,-0.3383214053350683,0.1410867577828603,-0.6976744186046512,0.12021264074865291,-0.6149545772187281,0.12394577242976001,0.21534320323014805,0.15216813463716516
sub-LA12,ses-2,7,5.112307199117136,30.428011948326237,4.0043449889737856e-06,32000.0,0.05383580080753701,0.0,0.7491792065663475,2.0000000000000435,7451,-1.1596091205211727,0.31320257131562995,-1.6785946649316852,0.32923411237345745,0.013679890560875513,0.3359239998414249,-1.9566736547868624,0.29658072276444103,0.05383580080753701,0.3394189360982165
sub-LA12,ses-2,8,1.2868073314107207,17.252574318329504,0.001726274678872564,32000.0,-0.2691790040376851,,,4.163336342344337e-14,7451,-0.6123778501628665,0.19826873768444625,-0.36434612882238127,0.21754003761479088,-1.1354309165526675,0.22239310263746018,-1.1600279524807826,0.22282610878556833,-0.2691790040376851,0.21269009180073786
sub-LA12,ses-2,9,3.8825968806572564,31.077087154998214,2.9525246314212593e-06,32000.0,0.09421265141318977,0.0,0.8,7.000000000000048,7451,-0.6514657980456026,0.2931947385408565,-1.5614834092387768,0.2899833643496273,-2.1203830369357046,0.30483972704834095,-1.663172606568833,0.3039966013881115,0.09421265141318977,0.3407446377950058
sub-LA12,ses-2,10,3.1516223311354303,2502.9406308876405,0.0,8000.0,33.461012311901506,0.0,0.6576129737059127,8.000000000000048,7451,6.149837133550489,0.4093080015356119,3.1229668184775536,0.3097172804805616,33.461012311901506,0.6653713978392491,14.549266247379455,0.49526217200616723,-0.39030955585464333,0.26865158664678757
sub-LA12,ses-2,11,10.599330143693052,67.64060261613209,7.142698038093204e-14,8000.0,5.663474692202462,0.0,0.5958324874127636,11.000000000000052,7451,2.579804560260586,0.4907159254264122,0.7677293428757319,0.471818834248203,5.663474692202462,0.5387109071972043,1.7610062893081762,0.4923339048126985,0.6729475100942126,0.46434697373828643
sub-LA12,ses-2,12,2.1541507932593253,88.61563694370787,2.591385857785271e-18,8000.0,2.1477428180574556,0.0,0.7362755649109898,9.00000000000005,7451,-0.10423452768729642,0.24582224557625149,-0.2992843201040989,0.21008248402960336,2.1477428180574556,0.2889470807006195,0.6708595387840671,0.23319386917847926,0.013458950201884253,0.24707323582480897
sub-LA12,ses-2,13,0.9520594950175284,3704.140751256331,0.0,8000.0,19.192886456908344,1.0,0.6161187621475657,8.000000000000048,7451,2.749185667752443,0.22717242581660274,0.14313597918022122,0.14888852982515632,19.192886456908344,0.3145241617875986,14.619147449336129,0.29297433301037074,0.13458950201884254,0.1358838869725001
sub-LA12,ses-2,14,0.845965277929801,76.04253692384242,1.1991521622803424e-15,2000.0,0.9120521172638436,0.0,0.7771725996839856,3.0000000000000444,7451,0.9120521172638436,0.2096091858558732,0.10409889394925179,0.14132548739228679,-0.49247606019151846,0.1566413436514664,-0.7547169811320755,0.13691171324071075,-0.32301480484522205,0.1555731122494508
sub-LA12,ses-2,15,0.617311658624336,199.8994791091815,3.948979203300014e-42,8000.0,3.5157318741450068,0.0,0.60814005687074,8.000000000000048,7451,1.1335504885993486,0.18244255434770082,0.715679895901106,0.1545307015404446,3.5157318741450068,0.2659051386735524,1.5234102026554857,0.2019058471320386,-0.05383580080753701,0.12624842006092066
sub-LA12,ses-2,16,4.02374600802178,1104.7918485651169,6.92682498076795e-238,16000.0,18.798043326345212,0.0,0.6530243513558389,19.000000000000057,7451,8.013029315960912,0.43107139855661775,1.8477553675992193,0.3335027792264893,3.953488372093023,0.3751065137984718,18.798043326345212,0.5797750825756773,-0.040376850605652756,0.3066142472863247
sub-LA12,ses-2,18,0.7408005470994129,21.252198169622847,0.00028221352494773894,32000.0,0.13458950201884254,0.0,0.8,1.0000000000000426,7451,-0.44299674267100975,0.10997769649427318,-0.4424202992843201,0.13093299710363412,-0.478796169630643,0.12399906380377904,-0.726764500349406,0.13413580656518936,0.13458950201884254,0.16258763090215195
sub-LA12,ses-2,19,2.2279785588422745,46.0990443189634,2.3486925348817904e-09,2000.0,0.9511400651465798,0.0,0.7020300505638117,17.000000000000057,7451,0.9511400651465798,0.30820001785754225,0.18217306441119063,0.24547277368707246,0.06839945280437756,0.25037671790830485,-1.397624039133473,0.2588480768587756,0.21534320323014805,0.26709412157841156
sub-LA12,ses-2,20,1.7304378436636583,16.340607935406297,0.002594572453024888,32000.0,0.013458950201884253,0.0,0.8,3.0000000000000444,7451,-0.755700325732899,0.20593264364911953,-0.7286922576447625,0.21772277357672867,-1.3132694938440492,0.2009111211688393,-0.6289308176100629,0.21633166282088612,0.013458950201884253,0.25993526909649345
sub-LA12,ses-2,21,1.5081578444085197,186.47963538917108,3.02479620088038e-39,8000.0,3.0779753761969904,0.0,0.7768251896704569,7.000000000000048,7451,-0.10423452768729642,0.18516226116874396,-0.8067664281067014,0.18471093286883197,3.0779753761969904,0.2922419037287812,0.1816911250873515,0.2105185101716583,0.17496635262449528,0.226369088611226
