subject,session,unit,rate,kw_H,kw_p,bf,peak_net,width_oct,selectivity,latency_ms,n_trials,tune_2000,sem_2000,tune_4000,sem_4000,tune_8000,sem_8000,tune_16000,sem_16000,tune_32000,sem_32000
sub-LA12,ses-3,0,2.6545055683290006,10.428442917906539,0.03379707529719171,32000.0,0.0947867298578199,1.0,0.6523442967109867,4.163336342344337e-14,7450,-0.3929273084479371,0.3839647130633452,0.06997900629811056,0.3970918630099524,-1.396910678307589,0.35859123111607827,-1.0340314136125655,0.42350883235010117,0.0947867298578199,0.4447884959598
sub-LA12,ses-3,1,4.396533153672775,9.72721462688545,0.04528215213433224,2000.0,0.20956123117223313,0.0,0.8,1.0000000000000426,7450,0.20956123117223313,0.419497284717376,-0.16794961511546536,0.431356686773666,-1.7998656816655474,0.4302258187338576,-0.6020942408376964,0.4676669119590584,-0.48747461069735953,0.5190133300487505
sub-LA12,ses-3,2,4.122231586984527,8.076898129114173,0.0888015872135539,2000.0,0.3929273084479371,0.0,0.8,2.0000000000000435,7450,0.3929273084479371,0.47862829555898134,-0.5878236529041287,0.41536311866229875,-1.4103425117528543,0.42973381084178086,-0.418848167539267,0.39252393502019045,-0.32498307379823965,0.4361808343668236
sub-LA12,ses-3,3,3.866801542810684,36.81759054636933,1.9640854275484302e-07,8000.0,1.9476158495634655,0.0,0.6988090554367737,4.163336342344337e-14,7450,0.15717092337917485,0.39940216337228385,0.05598320503848846,0.3968466944616806,1.9476158495634655,0.4600044664229151,0.7722513089005235,0.41447360890815527,-0.33852403520649965,0.3869439233133623
sub-LA12,ses-3,4,5.917949982862241,12.125777704588042,0.016440052455994975,2000.0,0.17026850032743943,0.0,0.7045674704442477,3.0000000000000444,7450,0.17026850032743943,0.5573614315320792,-0.22393282015395383,0.5615475559194032,-2.0819341840161183,0.45208945742948486,-0.6675392670157068,0.5656052490889635,0.08124576844955991,0.6121915865055677
sub-LA12,ses-3,5,17.358611160151234,18.431282758939464,0.0010161631467914905,8000.0,2.6863666890530555,0.0,0.6423455805771906,7.000000000000048,7450,1.0347085789129011,0.738697871056091,0.34989503149055284,0.713176736375357,2.6863666890530555,0.732144135525733,0.7329842931937173,0.705586940762215,-1.3405551794177386,0.7211581266679128
sub-LA12,ses-3,8,1.6727877034423315,1.0735832339603868,0.8984405512601011,4000.0,0.013995801259622114,0.0,0.8,4.163336342344337e-14,7450,-0.01309757694826457,0.2509132543347951,0.013995801259622114,0.28511590779264584,0.0,0.2410256339143903,-0.03926701570680628,0.25748908204505844,-0.2166553825321598,0.2774498634460005
sub-LA12,ses-3,9,31.60993310967363,9.05352472686934,0.05977545300959259,2000.0,1.5717092337917484,0.0,0.6550114155327438,4.163336342344337e-14,7450,1.5717092337917484,0.8954921446545883,-2.4072778166550033,0.8899500068107655,0.2552048354600403,0.8775786372968692,0.6675392670157068,0.8995582780507043,0.2166553825321598,0.9239487930773579
sub-LA12,ses-3,10,1.7962499880612182,43.13179272627479,9.71634219153361e-09,32000.0,0.027081922816519974,0.0,0.8,7.000000000000048,7450,-0.7072691552062869,0.19253454743451517,-1.0916724982505248,0.19480952665556214,-1.4506380120886502,0.17314386411671384,-1.557591623036649,0.17351318225411994,0.027081922816519974,0.2249582426354322
sub-LA12,ses-3,11,1.8488776142281493,60.58370929196197,2.1869859091592645e-12,32000.0,0.1895734597156398,0.0,0.8,9.00000000000005,7450,-1.466928618205632,0.19767589321649176,-1.0776766969909026,0.17639759832940666,-1.6521155137676293,0.1755615597158197,-1.544502617801047,0.17408250725587138,0.1895734597156398,0.2249052593390816
sub-LA12,ses-3,12,4.790974553833006,46.382870828574696,2.049978047755006e-09,32000.0,-0.0947867298578199,,,4.163336342344337e-14,7450,-1.6110019646365423,0.31409407882053375,-0.6717984604618614,0.357479089910372,-2.7132303559435864,0.3082295199095482,-2.5654450261780104,0.29699602960018334,-0.0947867298578199,0.3650957659511623
sub-LA12,ses-3,13,1.8514026770997951,34.91411227895088,4.837926672206752e-07,32000.0,-0.4197698036560596,,,1.0000000000000426,7450,-0.9954158480681073,0.20299867700645077,-1.2036389083275016,0.1933368621824913,-1.8670248488918737,0.20014070840475442,-1.7670157068062826,0.17709992134538602,-0.4197698036560596,0.25345459117701796
sub-LA12,ses-3,14,1.1560801010760977,447.18143421442835,1.7667583696504873e-95,2000.0,6.064178127046496,0.0,0.7419683873241787,22.00000000000006,7450,6.064178127046496,0.43609508510813116,-0.46186144156752973,0.1878974389494666,1.7595701813297515,0.2196730328717925,-0.32722513089005234,0.18352212219174185,-0.2979011509817197,0.20069527944960888
sub-LA12,ses-3,15,7.097951732196035,169.9309055747092,1.0821729074418763e-35,32000.0,1.1780636425186188,0.0,0.8,4.163336342344337e-14,7450,-1.0347085789129011,0.38206170789440985,0.0,0.4075638846343187,-4.150436534586971,0.3319798638607933,-4.358638743455497,0.3363718152202874,1.1780636425186188,0.40211763541622225
sub-LA12,ses-3,16,2.761355597213376,405.9433216659336,1.4457644766184706e-86,2000.0,5.134250163719712,0.0,0.7100784942484176,34.00000000000007,7450,5.134250163719712,0.34438625886627683,2.2813156053184045,0.32475304192157084,-0.7521826729348556,0.2318281100250846,-1.806282722513089,0.2242527655543915,0.027081922816519974,0.2820934550738457
sub-LA12,ses-3,17,13.911368748171363,1604.7029077100729,0.0,8000.0,33.74076561450638,0.0,0.6785403121588298,9.00000000000005,7450,3.8113948919449903,0.5708416606000487,0.9937018894331701,0.5491408031755599,33.74076561450638,0.7041355839351819,15.143979057591624,0.6305750788114597,0.5416384563303994,0.534982242807751
sub-LA12,ses-3,18,3.0267529948279255,51.95990355908751,1.406343697252059e-10,32000.0,-0.47393364928909953,,,4.163336342344337e-14,7450,-1.9122462344466273,0.2546596758417575,-2.25332400279916,0.2658689287116211,-2.847548690396239,0.2431926026641135,-2.8795811518324608,0.2491469394005621,-0.47393364928909953,0.28473735058360305
