subject,session,unit,rate,kw_H,kw_p,bf,peak_net,width_oct,selectivity,latency_ms,n_trials,tune_2000,sem_2000,tune_4000,sem_4000,tune_8000,sem_8000,tune_16000,sem_16000,tune_32000,sem_32000
sub-LA8,ses-2,0,5.075322185038603,9.283270627221873,0.054396180395336904,8000.0,0.935251798561151,2.0,0.5822916372892095,1.0000000000000426,5589,-0.888129803586678,0.5168297929086348,-0.579185520361991,0.5084244092489296,0.935251798561151,0.4702363308334891,0.48692515779981965,0.4833528415304578,0.5311355311355311,0.5082969819451332
sub-LA8,ses-2,1,0.7598505485912956,4.797884374972108,0.3086714224554053,32000.0,-0.054945054945054944,,,4.163336342344337e-14,5589,-0.2049530315969257,0.15454470722033764,-0.3438914027149321,0.14998978628499562,-0.4676258992805755,0.13625461305252587,-0.4328223624887286,0.11891763937203345,-0.054945054945054944,0.164826778624438
sub-LA8,ses-2,2,3.9868413336248887,14.98497986066197,0.004732471509908322,32000.0,0.34798534798534797,0.0,0.8,4.163336342344337e-14,5589,-0.9735269000853971,0.3425373021041977,-1.4298642533936652,0.3353802864094131,-1.1151079136690647,0.30338862083889073,-1.1361587015329124,0.3046782744973395,0.34798534798534797,0.32797151525224644
sub-LA8,ses-2,4,5.162811635624202,16.76760209654265,0.002144570159961663,2000.0,0.7002561912894961,0.0,0.7425826540747631,4.000000000000045,5589,0.7002561912894961,0.3996600446687813,0.03619909502262444,0.3890335032275811,-0.08992805755395683,0.3919780384679369,-1.51487826871055,0.38747973588085627,0.16483516483516483,0.41721508173926264
sub-LA8,ses-2,5,0.6502552225908301,46.96163627207724,1.5532314676970681e-09,8000.0,1.1510791366906474,0.0,0.8,6.000000000000047,5589,-0.034158838599487616,0.15083804402849266,-0.14479638009049775,0.17165212513146766,1.1510791366906474,0.20531703785650476,-0.2164111812443643,0.12988446662130787,-0.14652014652014653,0.14872583382508547
sub-LA8,ses-2,6,4.626821994403175,18.317588968611364,0.0010696169317542341,32000.0,0.42124542124542125,0.0,0.8,5.000000000000046,5589,-0.4099060631938514,0.3413782926603048,-0.7239819004524887,0.3398437844320697,-0.9712230215827338,0.34000784047250265,-1.496844003606853,0.3179293618998962,0.42124542124542125,0.33397453110915565
sub-LA8,ses-2,7,3.1857368626044407,150.4553645984742,1.6260930975719258e-31,16000.0,4.580703336339044,0.0,0.6858804450059811,31.000000000000068,5589,-0.3074295473953886,0.28462908036641976,0.5067873303167421,0.31933803572548697,1.960431654676259,0.32885432687130906,4.580703336339044,0.39006788366148837,0.14652014652014653,0.3020264759886705
sub-LA8,ses-2,8,2.303058597799555,7.190045469740781,0.1261795947995234,4000.0,0.3076923076923077,0.0,0.7766187050359712,2.0000000000000435,5589,-0.46114432109308284,0.23689188750125373,0.3076923076923077,0.23925552279640058,0.03597122302158273,0.25688364985724105,-0.4147880973850316,0.23131923704857688,-0.38461538461538464,0.25810283448310745
sub-LA8,ses-2,9,4.947045837560785,87.42723811179599,4.632935803933512e-18,16000.0,3.4445446348061317,0.0,0.7821497713056813,5.000000000000046,5589,0.3074295473953886,0.3938364896106188,-0.7420814479638009,0.4234979812105463,-0.08992805755395683,0.428260606420373,3.4445446348061317,0.49326421730961445,-0.20146520146520147,0.4115336908598297
sub-LA8,ses-2,10,2.2949634884927024,3.5707843592368724,0.4671973602570877,32000.0,0.09157509157509157,0.0,0.8,2.0000000000000435,5589,-0.13663535439795046,0.22525762827789939,-0.16289592760180996,0.20229975003518863,-0.4316546762589928,0.18646318879814955,-0.34265103697024346,0.194798850287938,0.09157509157509157,0.21278323820012432
sub-LA8,ses-2,11,6.328351700631993,54.48988271421529,4.1554014425528014e-11,4000.0,0.9411764705882353,1.0,0.6000690107254856,4.163336342344337e-14,5589,-0.9564474807856533,0.4250415002647624,0.9411764705882353,0.4605802994219671,0.6294964028776978,0.4278528549368839,-3.0297565374211,0.3969792150581122,0.31135531135531136,0.44815145072570634
sub-LA8,ses-2,12,2.260714949117557,1889.539239865138,0.0,16000.0,16.591523895401263,0.0,0.7910977167255825,24.000000000000064,5589,-0.3415883859948762,0.2198263996568263,0.01809954751131222,0.22822596069104603,0.6654676258992805,0.24114733717494993,16.591523895401263,0.4115567475323135,0.054945054945054944,0.24910563245975179
sub-LA8,ses-2,13,3.264352827988297,260.74851146552817,3.1455053028439804e-55,8000.0,6.528776978417266,0.0,0.7381250822844396,19.000000000000057,5589,-0.46114432109308284,0.3459910363467459,-0.7058823529411765,0.34227939850074873,6.528776978417266,0.48544584765574017,2.019837691614067,0.3970360947450451,-0.8058608058608059,0.3427537659121834
