subject,session,unit,rate,kw_H,kw_p,bf,peak_net,width_oct,selectivity,latency_ms,n_trials,tune_2000,sem_2000,tune_4000,sem_4000,tune_8000,sem_8000,tune_16000,sem_16000,tune_32000,sem_32000
sub-LA11,ses-1,0,6.029460347795963,77.47374154091183,5.970138992186942e-16,8000.0,3.0467163168584968,0.0,0.7245559854654997,21.00000000000006,7447,1.014964216005205,0.495161253202174,-0.0136986301369863,0.49105324800412176,3.0467163168584968,0.47310585244539777,0.1343183344526528,0.48687994027636833,-0.876010781671159,0.4746065446471016
sub-LA11,ses-1,1,14.008495785143342,19.64999016820497,0.0005854456157751644,8000.0,2.4102911306702777,0.0,0.7125067706949941,19.000000000000057,7447,1.0409889394925178,0.5611687241021668,-0.9863013698630136,0.5517758762188901,2.4102911306702777,0.5818752020525654,0.013431833445265278,0.5588351921348466,0.0,0.5500898014005
sub-LA11,ses-1,2,4.502441482953531,9.124963490726284,0.05805076575592888,8000.0,0.7312119160460393,1.0,0.6576204972095383,4.163336342344337e-14,7447,-0.16916070266753416,0.40294014022404906,0.5205479452054794,0.3862457355508387,0.7312119160460393,0.39618032976111184,-0.09402283411685695,0.3710122089025418,-0.5525606469002695,0.375396142060832
sub-LA11,ses-1,3,1.5890345018440335,124.36751517316108,6.230783573792271e-26,8000.0,3.1550440081245767,1.0,0.6207968649888762,20.00000000000006,7447,1.7696811971372803,0.2595847677196481,0.4931506849315068,0.21879775596649434,3.1550440081245767,0.2911286981102916,0.5641370047011417,0.2530092940345102,-0.37735849056603776,0.21456596386664933
sub-LA11,ses-1,4,9.59091081620271,426.73600410381965,4.6410265660282056e-91,8000.0,14.989844278943805,1.0,0.6500809167867284,19.000000000000057,7447,8.106701366297983,0.6175700678902515,-0.5342465753424658,0.5400037911187373,14.989844278943805,0.6518411399405203,3.12961719274681,0.5837116848300223,-0.1078167115902965,0.5566473151676623
sub-LA11,ses-1,7,5.141322060286946,5.183676757107365,0.2689649449721743,4000.0,0.3835616438356164,1.0,0.6383711975356181,1.0000000000000426,7447,-0.42940793754066364,0.3620831939344428,0.3835616438356164,0.37900003087071865,-0.8259986459038592,0.3644709441580409,-0.24177300201477503,0.36828274902836755,0.30997304582210244,0.3935318121592994
sub-LA11,ses-1,8,1.2599665179254713,11.348551707026399,0.02291381806433407,4000.0,0.0821917808219178,0.0,0.8,1.0000000000000426,7447,-0.3383214053350683,0.19281149382947194,0.0821917808219178,0.20773887577374947,-0.7718348002708192,0.171708932508065,-0.49697783747481533,0.2098465922620341,-0.3638814016172507,0.20813650711372939
sub-LA11,ses-1,9,2.527635192052426,8.355421956165225,0.07939277454209606,32000.0,0.026954177897574125,0.0,0.8,1.0000000000000426,7447,-0.7937540663630449,0.3097322191448775,-0.0958904109589041,0.3324469965404361,-0.9478672985781991,0.2542971153822593,-0.20147750167897918,0.2963687379944854,0.026954177897574125,0.3177843003968419
sub-LA11,ses-1,10,2.6301535470101056,6.3769712281860444,0.17270913947782454,4000.0,-0.0273972602739726,,,4.163336342344337e-14,7447,-0.32530904359141183,0.2798696645400213,-0.0273972602739726,0.2905909432813203,-0.8124576844955992,0.2450736804983336,-0.6581598388179987,0.26231222433157864,-0.3638814016172507,0.2892111569147093
sub-LA11,ses-1,12,14.520025193559123,1.717994042024161,0.7874464467340233,16000.0,0.33579583613163194,0.0,0.8,2.0000000000000435,7447,-0.013012361743656473,0.6610739984417311,-0.547945205479452,0.697003762272271,-0.17603249830737983,0.6464140098560195,0.33579583613163194,0.7052135015910445,-0.1078167115902965,0.6684360149555375
