,area,gosi,osi,gdsi,dsi,peak,base,sg_gosi,sg_pref,dg_pref_ori,p
951851924,LP,0.1830999920480638,0.3317599716973163,0.1460583099237441,0.024824532250616406,9.625294880750346,4.079912368694044,0.2298334840987336,72.35964803604996,49.74754409415502,0.04975124378109453
951851935,LP,0.029628304555692094,0.05629619258489339,0.022020000777966557,0.011841352375505732,45.528657569402625,39.9166332282605,0.04538651835881134,136.64957969082752,173.73502443900287,0.4527363184079602
951852032,LP,0.10694017116597067,0.18132600484604433,0.06945957887037936,0.12345135152472834,28.642712035971396,15.070731205644098,0.0645514719383249,81.05145548806426,120.24598257240892,0.05970149253731343
951852043,LP,0.040010872568929205,0.03921749817570983,0.062367466970617846,0.1627401636330685,69.0089085130608,47.79339021943601,0.06315638736232124,177.5600522231154,15.24014298232926,0.07462686567164178
951852089,LP,0.19505388918675334,0.34190614164471006,0.12610214407645304,0.3194893433958525,41.26543961927832,21.64853768281404,0.022206356454599667,143.62456044507525,86.60339833164116,0.004975124378109453
951852113,LP,0.04717432818551518,0.07337580850862528,0.018002217977068448,0.08928345975125329,32.50606420957633,21.615281161168443,0.014963295093747594,85.1236655493106,63.45304173998372,0.09950248756218906
951852124,LP,0.18654681710240878,0.3490903804102072,0.055149724138782205,0.3256733864084804,38.434453831979106,22.264798681012575,0.08696183714181183,12.261351325924327,57.8596152535868,0.0845771144278607
951852139,LP,0.03711852966605169,0.06910179038426413,0.051397158059121074,0.08172495277577357,24.246371822056958,16.20311050939582,0.026161890520202284,122.0447366302596,48.9260208266171,0.40298507462686567
951852149,LP,0.06216675869214146,0.12990647243447961,0.041521260693886904,0.13050701296091075,69.67547604814655,50.707639474810534,0.03553699648162033,4.823497161997334,2.885021237578875,0.014925373134328358
951852218,LP,0.15948427201533752,0.27886010716133197,0.11957521894900328,0.13716085124655397,16.15313101013273,8.409652434646885,0.018588353432172893,71.0118207217658,50.55117705401223,0.05472636815920398
951852269,LP,0.05900735030246812,0.11675906433011975,0.018979686096770823,0.035253793385432455,57.21919854941482,50.27465785630512,0.17749002259374652,2.776840713283677,3.694133119549396,0.004975124378109453
951853797,VISam,0.3049498293410419,0.46975281978162103,0.16661840976470535,0.12833122015456683,7.760206045820275,3.896731325391647,0.06854257713658547,130.7437078101729,177.51033698609433,0.01990049751243781
951853831,VISam,0.39944678721318716,0.5334165628400559,0.1012926034722357,0.23684402041392918,12.522867414214351,2.4146416983252332,0.14658768460453211,68.94129114777643,61.370994098087415,0.004975124378109453
951853851,VISam,0.039468895629724804,0.03752435649883014,0.022914773633446052,0.011727427685083768,34.47101104742769,22.198118416982325,0.06058516680588516,157.88803700459624,118.21450835878481,0.5223880597014925
951853860,VISam,0.08701928363210942,0.16996090655161597,0.06334033343411072,0.12836366704945396,30.00816444522699,2.2647715027446575,0.17634834898144727,137.84758097943143,93.86602206224774,0.004975124378109453
951853870,VISam,0.038524849267103985,0.07432639003809142,0.02299482738479301,0.06654032805624935,57.118638056450486,54.85412786459053,0.032667867843853005,15.520583323043068,40.97009782314513,0.208955223880597
951853927,VISam,0.25446972981903626,0.30994364349648007,0.17029406074229625,0.22321097249212957,4.562855517175066,0.8659441029835311,0.08412149015350617,119.64145883347652,155.32281178564043,0.024875621890547265
951853957,VISam,0.25253634243277917,0.41700218785708504,0.1568167457081699,0.2959512927237663,6.927548331618251,1.1157329481327096,0.1466272752544206,144.6243500744836,107.38385563143663,0.004975124378109453
951853968,VISam,0.21606922578277427,0.36551527123494965,0.0784697338000166,0.0959598526749001,7.227280903214036,3.064103477661293,0.03114548913221284,95.36135161351837,100.57307391936988,0.004975124378109453
951853992,VISam,0.7574198692248123,0.9846153710180511,0.09247598299617407,0.10077307606974889,2.3646854932324923,0.582843578216762,0.3054382783044308,14.68508748122103,179.7761893595809,0.004975124378109453
951854005,VISam,0.04199055011792118,0.052001185072270195,0.020985600840310356,0.3248952458706191,5.228952836710538,1.2489615301838626,0.026022052301355215,164.03340926970708,23.06188544245114,0.8706467661691543
951854044,VISam,0.13082030381683335,0.26027310447947766,0.33524024405142144,0.6376807889988266,7.5270192966534655,3.497080604075731,0.33820445873863386,171.40458767502548,54.44277834960005,0.40298507462686567
951854055,VISam,0.09669099090810304,0.20202201650911,0.11020139970588315,0.10924242885470464,4.396324406581561,6.0282809015146075,0.05223252126782663,5.944253408094695,136.78839963275666,0.3482587064676617
951854066,VISam,0.6139320325217317,0.7852576560705626,0.09780298198683489,0.14183394491809748,10.591208464968865,1.3488696140677403,0.5261481430000278,8.338248933645895,6.326205493410138,0.004975124378109453
951854078,VISam,0.19125761253702225,0.34509451005926095,0.03754030476543748,0.10082126767141376,44.7293759273231,3.7801639909770026,0.19157332296084512,170.7705120360949,166.40808955109952,0.004975124378109453
951854123,VISam,0.21134805048206104,0.2891561427849466,0.41356435342406334,0.9065424069032894,3.397156380334182,0.3996663618770357,0.21450226046388454,66.09877542021671,51.45351677082632,0.42786069651741293
951854145,VISam,0.12576651429061284,0.22881524863877592,0.19744403422913212,0.4965524219911558,7.227320336515154,2.5145682512201804,0.141447537545762,2.8897846343214173,13.911756282955327,0.43283582089552236
951854177,VISam,0.15963307019455023,0.12452051038309954,0.2481890207533633,0.20091331333081866,8.759368914096253,10.807607926916118,0.1400513232705673,38.24203100246024,30.289214699034122,0.07960199004975124
951854189,VISam,0.03185293972612456,0.050419374289314485,0.22416990777050888,0.2599965830944896,10.491166605589152,4.612810973292127,0.08660329182035781,163.01305446723407,147.802482373229,0.9353233830845771
951854281,VISam,0.08591470408446043,0.1484357325905625,0.16127856020002598,0.30985733337130517,6.194796038770639,8.9924873606956,0.09448005701668327,13.106322895184078,74.40759206199434,0.34328358208955223
951854312,VISam,0.5937110293445006,0.8148151232037408,0.45807776214299545,0.7551028980947573,1.432140826440153,1.0324638157001484,0.5753915907296974,176.6568785299824,173.59781157426352,0.004975124378109453
951854332,VISam,0.11582357035345878,0.10614538239313989,0.0036541896472715462,0.18181984939774434,11.690243643522459,3.1140658390345135,0.3900218897539587,2.029174741919934,163.3841363272173,0.417910447761194
951854347,VISam,0.18531872137720692,0.3489613824029878,0.05983761890673874,0.036746006113292026,34.770997860598676,6.078262065000016,0.2572062991549648,132.04532622723428,138.582899041516,0.004975124378109453
951854365,VISam,0.08246496148356887,0.09565310317903504,0.17840178754683236,0.356010068133925,29.875071804010194,10.50787934917432,0.02294319920358449,52.22519711946733,154.36646048032986,0.1044776119402985
951854389,VISam,0.05687607454667347,0.10791518742940659,0.203785716087981,0.6451623872049722,1.6985803532259427,2.6477895123381496,0.15901619193287472,9.564401671057642,170.7828891025952,0.8805970149253731
951854407,VISam,0.02273394254896209,0.0184147065985389,0.028447399520486562,0.15882465230272783,13.12243205684486,7.32720321243685,0.14365219534388796,67.76052202509953,167.54769887848613,0.8009950248756219
951854427,VISam,0.09997766561040711,0.12976522316311465,0.10885080205424588,0.33668549656998736,31.007474235839357,22.880844954028415,0.10404856562191132,25.903619950271185,23.6178746796349,0.0845771144278607
951854437,VISam,0.11774548058298266,0.09031833377522892,0.029452004271101458,0.1062039125954786,21.68186284026194,3.213984571799296,0.11493814748738654,9.63661676118259,167.7023052108115,0.3383084577114428
951854467,VISam,0.2031972342718361,0.45086571140355075,0.08981420642659939,0.2270880626711872,5.129013804931844,3.7302103648826384,0.11153293477727189,81.1761111984556,43.348943383910985,0.004975124378109453
951854475,VISam,0.25863557967958545,0.39912557360405426,0.08648252292271646,0.18472364388742216,25.312134425345814,7.010792256006865,0.0938175871763625,91.38656978797653,109.07521705983491,0.004975124378109453
951854485,VISam,0.3333384085730708,0.5606330726172155,0.046948657487052896,0.054052155129782176,23.380408085546346,12.539513437405484,0.23483462001971947,130.53630780138997,124.90290364882588,0.004975124378109453
951854503,VISam,0.28519683690096026,0.540156064875593,0.060510400157816266,0.11656528300484494,9.092383214598389,4.412972259745254,0.3283498731648002,55.72188244228358,45.66802550541074,0.004975124378109453
951854512,VISam,0.17975020079625612,0.30489240641847876,0.11973785284662548,0.17384512688554643,12.25647381089118,2.9974916825495512,0.13397387012069362,177.1939512095916,179.022579927319,0.004975124378109453
951854523,VISam,0.2335318392052221,0.2950081727790071,0.050948749962331355,0.09112068910764708,15.553647065732726,8.576153345058328,0.14496452706224294,8.510022759528718,19.149843704980434,0.004975124378109453
951854535,VISam,0.0618198823424052,0.08457282079370643,0.028217047835604612,0.09074057312292284,19.21736576899445,12.306376771537545,0.10591285959670096,7.349181177978261,158.67405812410027,0.004975124378109453
951854546,VISam,0.16030551300085608,0.31277464162336693,0.17064374989294415,0.14093869315058138,2.8309618200281914,2.464597404160346,0.08623567757228194,74.52559176689,87.98596125426023,0.06467661691542288
951854581,VISam,0.13596425467066225,0.2648550762263421,0.10397750681183321,0.14899431986828393,14.254775587065454,4.596158960353782,0.01959671453431641,146.39286175120662,94.55259609334146,0.014925373134328358
951854597,VISam,0.3515862517639922,0.6126776341120815,0.10476466669588115,0.0786016371272479,8.226454585618006,4.496234487196262,0.12099520035285323,136.26242148915986,147.5490595503586,0.004975124378109453
951854606,VISam,0.06208615300235374,0.09783626330772782,0.19399943913065953,0.2795495821379122,11.357162621757022,8.592823161529685,0.15000263761933602,161.38241254655867,106.77534905866244,0.46766169154228854
951854621,VISam,0.40431756518955525,0.8297874375876149,0.41426365307028395,0.8604654729359904,1.3322179339598046,1.2989114955552403,0.47798494884737325,48.81912979605915,50.08763891885026,0.014925373134328358
951854629,VISam,0.07275539829389747,0.14014172195048835,0.0436518448650139,0.044773171216968076,19.816763689763043,1.898409665707428,0.18466484043511364,155.8017624336482,171.65068348660287,0.009950248756218905
951854637,VISam,0.1384378527384939,0.2614964959540501,0.05699661031696332,0.232312288319628,28.709348870992375,16.03661683708885,0.0677643314302012,8.354745604418664,93.44079212623272,0.04975124378109453
951854654,VISam,0.11253312209576433,0.1905716099467897,0.009880642675860045,0.039130558044913895,36.70265814169161,19.217281326555074,0.04289296948852219,7.2228595886839875,148.40040512388566,0.009950248756218905
951854677,VISam,0.09869859938162015,0.18134148792811738,0.05079464144317726,0.11901995780923931,16.752660377168503,3.8967325733349347,0.14908094522093698,43.984346828459216,46.451429467674636,0.024875621890547265
951854687,VISam,0.02735089132667395,0.051265016058076325,0.015518517892969147,0.08712710938374901,13.921710205747441,9.825120532434507,0.09332544750758612,92.73985316885515,169.43068079001353,0.5970149253731343
951854707,VISam,0.07284311798646488,0.07475213388287555,0.0778675197860138,0.15610420495763833,12.456251708443805,1.4487880140049978,0.09475623696101315,4.221201753983175,16.94361113090646,0.4427860696517413
951854728,VISam,0.3443700748309304,0.4375012338293464,0.05265907519418056,0.16424711633684658,8.026601147323806,0.8492910917710985,0.3143770234322499,98.54169725424926,115.29973046988873,0.004975124378109453
951854739,VISam,0.12994036535225287,0.19657901925225096,0.22484387517616108,0.5142872850762704,5.295570205692579,1.8151580040806583,0.24677850256406167,14.955257359476624,78.60180711749096,0.09950248756218906
951854749,VISam,0.20311062687289086,0.3960416072696874,0.20605258287151337,0.39007721817372565,3.263968896559147,1.0158187910712833,0.05320929456907603,39.1788032133512,0.7159085952780789,0.263681592039801
951854760,VISam,0.050777733979521573,0.07918680975309998,0.18873261830102303,0.3788421537476105,6.727725674439842,2.9808437461484383,0.04699305605346214,41.5783618840043,86.02885215631582,0.7661691542288557
951854787,VISam,0.17287102161997558,0.301589681798335,0.3067275955039162,0.41463255933292803,1.9317201806468807,0.5162336964970419,0.20106382906788972,1.7161337781883526,150.0342398938761,0.12437810945273632
951854796,VISam,0.029580026186983136,0.0004892812838823699,0.08972553345422782,0.14425845814981228,19.417016047414386,10.757649558819793,0.026192397992206188,150.09624007575388,0.25955104966127046,0.7711442786069652
951854810,VISam,0.060308581083443655,0.11675254136077212,0.022032117728570225,0.06698798598694948,43.76318530471837,24.9957843644721,0.032846439351252664,166.18624950555943,129.45220049094675,0.014925373134328358
951854852,VISam,0.1787780094770613,0.03286659773726585,0.33484883068128674,0.7676779843938694,5.828447928786145,0.6494565381464417,0.29086110806842286,79.66708073108629,41.77890502826118,0.06467661691542288
951854872,VISam,0.02080245062622168,0.02913493647753732,0.02908055358163725,0.03827819442991213,21.681906933363614,2.4146552589622057,0.20935504573704766,139.10492636389893,67.70016068742419,0.900497512437811
951855004,VISam,0.20102945366403824,0.3277326034070202,0.3551633964727015,0.7404566260589627,3.7968163362229594,0.5994989188664832,0.24132412859028546,16.01076343793574,15.535715576384534,0.16417910447761194
951855086,VISam,0.14372684687923382,0.2712766016883331,0.02499634559955462,0.020921001708128172,4.063272169611394,3.41381771118681,0.09440904079106777,3.272521351409534,96.08580671321072,0.31840796019900497
951855147,VISam,0.0665824383613479,0.12129008185490094,0.06881678123654723,0.2596139642894759,4.363003742170823,3.06410073234486,0.052943670224269185,120.68120052006714,44.36311891910588,0.681592039800995
951855160,VISam,0.15338065414293997,0.2615364933851706,0.05027462410150437,0.002708691559217258,6.161502661581999,3.2805816415433013,0.1288613682717834,115.29033613540734,105.09313295390574,0.03482587064676617
951855486,VISam,0.07909181559236263,0.1264084662228709,0.02441452440527534,0.2577796692640762,9.425472224018602,4.562865666519555,0.05482966808173384,17.101928687893697,2.263873799384989,0.8208955223880597
951855512,VISam,0.21069487186010225,0.3383446328212553,0.022389939745220862,0.0037435282083066314,8.925827479161672,4.762670935870507,0.09642525324197306,26.261514454908145,31.547982153740158,0.004975124378109453
951855524,VISam,0.1169428913648499,0.1552780394675826,0.269608825003977,0.48386939429556713,2.2980726165361043,3.830121027750032,0.11495028266506217,98.70791883507874,97.82132028406954,0.5472636815920398
951855536,VISam,0.13764327615817593,0.2419658469081852,0.1545364185928009,0.2752028941228613,7.793499922104192,5.778503620523207,0.14518243390826885,91.28720632285547,137.1993684424093,0.004975124378109453
951855549,VISam,0.09101333320487329,0.17822674576128553,0.04470930245774947,0.3312288080492678,14.054917322717747,2.0316372494662227,0.4132166578041724,78.82138368760232,36.12237978541113,0.36318407960199006
951855631,VISam,0.4938056661569682,0.8039213707901858,0.31423846195121513,0.4565181988212164,2.231459906242523,0.2830969474172253,0.22731055280627924,168.55143534730723,10.960911663118802,0.004975124378109453
951855641,VISam,0.16757298511590885,0.36363572025772356,0.18556526611830484,0.4888891750724033,2.231461071045816,0.6494585348264243,0.3138871583838438,126.52843851010194,136.78839680958427,0.1890547263681592
951855652,VISam,0.26216015526657904,0.261904532494498,0.20066922025995085,0.47825896820576813,3.3971588763809475,0.5661931460599361,0.10820685613981129,159.65043003358628,17.681172770222748,0.004975124378109453
951855719,VISam,0.26712918832932825,0.30909044668018093,0.2575053718546935,0.6111107719209096,0.9658605063269253,0.4329721346844276,0.2267995091167162,146.8262979616445,67.49997474517848,0.0845771144278607
951856024,LGd,0.07801145192305846,0.10158261034915278,0.0427557076511617,0.04508320456687244,8.492918738442585,9.109038721544794,0.02629222158645412,177.22730488018416,157.96962062668638,0.3582089552238806
951856084,LGd,0.06824817132472445,0.12455432444471473,0.045448399265026,0.012655067787879257,7.9932661731556935,5.79515588280074,0.026489056857777908,117.05552069586416,133.36482758346386,0.34328358208955223
951856233,LGd,0.07795736049940204,0.14022195597489193,0.046950867620978304,0.07443488761710611,11.057443693953529,7.243938988460646,0.01827582789786778,176.35167761648978,12.826663869106302,0.07462686567164178
951856246,LGd,0.07887731977283198,0.03379977270242753,0.10640259370694599,0.27512485396535585,12.889220349029953,7.17732527983039,0.05150814774950989,11.50756414989562,96.66633669180864,0.01990049751243781
951856260,LGd,0.020152179293232875,0.038274464613277846,0.09928567358278462,0.265308102036807,10.324694561770544,7.793477043505357,0.14139555318278546,104.31539422875746,54.21559184960089,0.9104477611940298
951856279,LGd,0.0619517839695123,0.10179730140339006,0.054400735568098615,0.19565405323029672,1.8318022797388904,1.348870695592807,0.08773338912880833,48.48880189309829,35.27960607003774,0.6567164179104478
951856299,LGd,0.17446931623701403,0.30801585468487847,0.15945755781464924,0.3935476070964245,7.193978207431749,3.363851023708506,0.2069256828646477,97.26268715810795,85.14174165369309,0.009950248756218905
951856325,LGd,0.05135778751975599,0.09947346406817671,0.08424459076646566,0.23809344971503824,6.494550239920396,4.729378307799975,0.017625121079695993,36.80644245567285,90.5031830502605,0.5920398009950248
951856343,LGd,0.11439350935379017,0.20399343331449732,0.0917243438013298,0.18342248180254891,19.017516656178234,12.48955756526183,0.054516965109782586,2.4553175897454493,169.84685343010887,0.004975124378109453
951856353,LGd,0.0537348291041755,0.09937413203638619,0.08431097076307961,0.2311228809437625,8.959222685546886,7.743528741958729,0.035970197336839684,162.7632274361858,175.3279079864907,0.4925373134328358
951856382,LGd,0.13622570526466432,0.04188182978157267,0.028175043290358782,0.018969209218793515,18.78423124248263,3.280585634832827,0.0950862585711199,178.39333154409238,174.99285940297034,0.004975124378109453
951858124,VISrl,0.11481323813572841,0.20689709233448253,0.1216244982489497,0.42857542527099923,0.832642073988973,2.5312152725026946,0.5993338249352144,150.4520217191653,15.127828519905682,0.6865671641791045
951858144,VISrl,0.6086189816646169,0.8840580969335178,0.4954653271303774,0.5692289600764543,1.6985816843668138,0.23313916172446672,0.21954637632800392,5.270120324781272,144.49833722207376,0.004975124378109453
951858153,VISrl,0.1664840747877992,0.32029799085073407,0.040226538068549755,0.05505038811642564,113.3054083133723,17.81838687233309,0.12654957614992232,140.5024373677648,136.682783268799,0.004975124378109453
951858172,VISrl,0.7563344602813595,0.9843885544904156,0.15661738471503217,0.18181502406461428,22.514402751547316,0.09991665286243277,0.6455632579709772,137.27085890588685,139.4565193266296,0.004975124378109453
951858182,VISrl,0.23584292685366767,0.3061228942794528,0.2490688920628118,0.6153891381787433,0.6994149893299891,0.19983247379056185,0.09753340344839036,105.50965663830422,113.48749216385264,0.15920398009950248
951858193,VISrl,0.20987117218081075,0.22407823947217342,0.27491585171087085,0.40983537907918816,4.296405008377275,1.4154855689977797,0.36211971167597073,140.5832100016139,63.64215117677269,0.07462686567164178
951858240,VISrl,0.12922543053055335,0.2276242973853359,0.047825238092594986,0.10861357118717803,80.39951592566209,15.969953461166597,0.07544878036693502,137.61752582279553,127.13290089775325,0.004975124378109453
951858272,VISrl,0.5576826487640644,0.7837842821367319,0.02327858009205823,0.006732365517508495,9.958324323022644,1.4820914573567705,0.14709622539187955,25.816989900147423,136.86332983684258,0.004975124378109453
951858282,VISrl,0.508737971721336,0.8711337541829902,0.1429922302443715,0.2561985915551311,15.187262184973436,0.31640355217046373,0.5432494983647308,145.6606347108107,137.53614203768404,0.004975124378109453
951858303,VISrl,0.34404592008121193,0.6000000999190335,0.5108027436617948,1.0,0.5328885379425887,0.2497919233402222,0.3224542768122241,98.89781707182435,132.61810907708727,0.4975124378109453
951858315,VISrl,0.3521732904861711,0.5617287296167691,0.10410089535212291,0.3992098932798809,5.895081770202576,3.0141477718977523,0.1479290305146147,150.52045537399394,108.78422027473307,0.004975124378109453
951858333,VISrl,0.35591126542382434,0.6447705097003182,0.1018794980438555,0.003371623836524337,14.854138566829992,9.925037518114996,0.0597591837336041,147.98175740480852,85.95797357802843,0.014925373134328358
951858364,VISrl,0.641906305676106,0.9131405038810548,0.1505476052863084,0.3504097324383513,19.317233752008928,2.9475323162087084,0.40674180562667817,24.64286364863048,29.80224983226232,0.004975124378109453
951858375,VISrl,0.4976665541930397,0.6984625471807985,0.05985382736357837,0.014494076929208583,23.313887719773266,11.44042285124071,0.2597059686429361,41.90722852053742,36.33874903192371,0.004975124378109453
951858405,VISrl,0.17669875573867708,0.27561401401227087,0.037700116780948305,0.04977205606349357,15.453744306346888,9.142346491109118,0.07874035212985751,72.42436899249627,5.409408040470713,0.024875621890547265
951858418,VISrl,0.7588119750013764,0.915062570292688,0.010706733558549175,0.014782516381268788,28.57610082399038,2.6810882967859255,0.5431265520692843,136.04716546598007,133.65370516147385,0.004975124378109453
951858427,VISrl,0.3161654998065759,0.5644268070467038,0.14290096417431852,0.22621768707424458,35.2038205812773,11.024107804496559,0.2914474743720927,96.29353194139507,95.4154511293906,0.004975124378109453
951858435,VISrl,0.31171777557214475,0.46666456713817545,0.08083652198865729,0.11853072831188184,16.18651240609127,5.861756280485777,0.19859790668726757,16.170770094184853,88.0860580966589,0.004975124378109453
951858458,VISrl,0.4522404157178244,0.6899140293072049,0.032017493031858864,0.023190901881212877,24.979095495578164,6.511219723849718,0.5009754933625938,32.97113442993646,5.369031967742048,0.004975124378109453
951858467,VISrl,0.1749546070055979,0.2541251696649623,0.08760775676624286,0.08189038856753636,30.14162297651521,19.883366998830788,0.13223345754386184,15.883168353741107,11.435563760130076,0.014925373134328358
951858508,VISrl,0.11906048959149747,0.21614328789114842,0.07472028519182831,0.22144289837973058,31.87336808942123,14.43790937605549,0.10125778441974984,17.269508821727758,179.22878072936098,0.009950248756218905
951858568,VISrl,0.1776730738225692,0.31285064989674105,0.002960775809713468,0.028370765586717465,24.146582706621817,11.640258653134175,0.280857305707399,175.86070098388493,176.73160209913715,0.004975124378109453
951858588,VISrl,0.1458744392755811,0.25363476507256044,0.12111793490255304,0.17010696228114272,15.120708873966974,10.058262356626111,0.11037605862943692,142.87496349719567,82.76757437566656,0.05970149253731343
951858653,VISrl,0.33699864671535845,0.6045363837509037,0.2529714748641882,0.3656556316709158,11.257223590332513,4.32970470799802,0.18285468250649362,76.49388323463309,98.70759588226606,0.004975124378109453
951858683,VISrl,0.41178396439208664,0.63157752140158,0.25157190443591926,0.39247224899864236,8.62606778695572,3.463770005900489,0.33087876747100736,27.40866837692683,43.80694648130877,0.004975124378109453
951858705,VISrl,0.10751579384822425,0.20436864272763572,0.034234567115055826,0.05988995122941747,9.72516902093528,8.15984162588605,0.13456887439566517,170.52689328338448,98.61628674248307,0.01990049751243781
951858745,VISrl,0.7176032927940827,0.8838175658625758,0.0952622722559961,0.14537656521497136,4.329720681112733,2.148208161433154,0.5139144233280658,38.92179092608326,42.45128721785924,0.004975124378109453
951858754,VISrl,0.5632104377732139,0.8149779204342787,0.4544349126099954,0.8505755251356295,5.362191901095789,0.6161522628545935,0.5066594555832108,37.42272557387807,109.61093336010727,0.004975124378109453
951858795,VISrl,0.4164467987591536,0.5684015681393905,0.03065052116890897,0.004915458526871802,13.621981630870824,6.078255159601317,0.3277116758899985,101.99361678117994,117.89882173985555,0.004975124378109453
951858806,VISrl,0.12344963512461218,0.020595450882462896,0.010004858639884906,0.24361760162961138,8.925884883055337,3.630298204487461,0.23711222290773498,166.69785127307202,2.705962283057846,0.11442786069651742
951858817,VISrl,0.06966756714244911,0.08333239659325108,0.06798584242986651,0.4454550678826658,10.591145903184326,3.2972413083054457,0.08814004282213518,22.755658643699565,65.50420860180432,0.4925373134328358
951858894,VISrl,0.5774069585850253,0.7536938425045192,0.7210199408797113,0.9775282330556629,5.86175128878422,0.4163185411220375,0.24048344907507183,152.5288046292242,135.3744979960506,0.004975124378109453
951858904,VISrl,0.09814004173868991,0.12910087889740018,0.05090525582849591,0.06201332692357583,4.5628265655090985,2.897575196004461,0.0785165311817629,21.004154428786382,154.56547753939918,0.5621890547263682
951858938,VISrl,0.3828964608346479,0.7749983950944527,0.14818968080804382,0.5199994884042057,1.2656102152221325,0.516234362040968,0.1724794329803701,55.20732916400052,38.63774330009098,0.01990049751243781
951858996,VISrl,0.27183846589651706,0.4137139252013159,0.05561890080346271,0.317720609732866,6.561168607476947,3.596991266944917,0.2434480438600602,112.88204633556735,174.03098235047486,0.07960199004975124
951859021,VISrl,0.10131162777140734,0.21506773865688109,0.13902275216316623,0.411965624563809,13.755147314573271,9.342175470731666,0.09208894873875086,175.37576500056778,176.84456135803518,0.36318407960199006
951859031,VISrl,0.053070339583285046,0.10065507903755087,0.033108078346699384,0.17908072708774558,46.927499362553526,30.57442264935621,0.04807909621456347,164.9200858982209,145.8454598570222,0.2736318407960199
951859042,VISrl,0.4392626517076239,0.559568913888647,0.24210058175648613,0.3796312321692832,4.962537103400536,2.23146498131146,0.24849971073997323,38.56681316244031,13.059788184684312,0.004975124378109453
951859076,VISrl,0.09282070042273152,0.19229205744568698,0.063673038787759,0.15926582693380836,47.39385372670427,29.50863317703159,0.036777704103691654,38.44364982349024,48.30771751377348,0.029850746268656716
951859096,VISrl,0.2539623284723865,0.2773100085376729,0.17390559067706823,0.3684207135760449,1.7318797201187313,0.4496257282452423,0.3154968559507632,142.31506112594894,112.94069380261078,0.04477611940298507
951859200,VISrl,0.052229902754587984,0.08423498097245434,0.05189150225386878,0.20000180464647999,12.989176685959828,4.429642658798343,0.1083891882785931,155.70411421677366,105.77229456545692,0.5472636815920398
951859288,VISrl,0.10019940132027153,0.09509985245777697,0.0644415555413322,0.24210749900048006,3.9300494112105806,1.0158157129444025,0.07019497042724819,169.28138300377657,162.17254301502342,0.417910447761194
951859452,VISrl,0.04884733621472966,0.062252170139270716,0.0622097155736958,0.24293531907193056,7.327184659792211,0.7160665862406378,0.2474400463480029,45.09712749865498,126.15012079374256,0.8009950248756219
951859500,VISrl,0.13976300168383166,0.23255635901425642,0.25796813113302,0.43396012463351646,2.5312026271573567,1.3821795465762108,0.3137407646261739,152.23977566000136,137.14472574755962,0.30845771144278605
