unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
0,91686,0.0,0.0,0.06820503528329815,True,False,2000.0,12.26220229196053,12.804994584952539,12.479759426324312,12.71726897586595,11.064593301435407,12.24439517122444,LA9_ses-3
1,19887,0.0,4.2753022378187365e-188,0.05448232925516419,True,False,2000.0,2.7395417848615056,2.930496273173218,2.926208651399491,2.625984744279105,2.3325358851674642,2.882483370288248,LA9_ses-3
2,33092,0.0,5.5674574094640046e-241,0.0029903150045889433,True,True,8000.0,4.243400223018258,4.24284895202905,4.233171408743928,4.701763161185445,4.7009569377990434,3.338260655333826,LA9_ses-3
3,147499,0.0,0.0,0.04444284316854673,True,True,32000.0,18.698136325719013,18.105370452952794,19.234328012953966,18.581968238089285,17.416267942583733,20.152746982015273,LA9_ses-3
4,200179,0.0,0.0,0.00015907832651519834,True,True,32000.0,25.745828488178567,25.660954322482006,27.041406430719405,24.64674252844817,23.54066985645933,27.839369302783936,LA9_ses-3
5,8121,0.0,1.7839710523603148e-62,0.7851866896714259,True,False,2000.0,1.1433635965289424,1.3378352551442951,1.1566042100393246,1.03788920845317,1.1004784688995215,1.084010840108401,LA9_ses-3
6,28593,0.0,6.006770764446097e-179,0.3595028770737121,True,False,4000.0,3.6379027330322273,3.3509587819328535,4.02498265093685,3.576341127922971,3.504784688995215,3.7324464153732446,LA9_ses-3
7,36007,0.0,3.251247314077739e-302,0.2254642769906227,True,False,2000.0,4.676759779724966,5.083773969548321,4.510756419153366,4.701763161185445,4.246411483253588,4.841093865484109,LA9_ses-3
8,28143,0.0,0.0,3.26604241801353e-11,True,True,16000.0,4.928726128370955,4.191883799452125,4.626416840157298,5.089408528198074,6.38755980861244,4.348361665434836,LA9_ses-3
9,38130,0.0,0.0,9.787777416430426e-19,True,True,8000.0,4.993056667290778,5.313117156144486,4.695813092759658,6.815055645867201,3.7559808612440193,4.3853165804385315,LA9_ses-3
10,15931,0.0,8.138579430064826e-196,1.81902499805445e-05,True,True,8000.0,2.334496182483659,2.3571383066828053,2.567661346287301,2.8885832187070153,1.9497607655502391,1.9093372751909337,LA9_ses-3
11,19187,0.0,6.045222083092789e-283,0.0,True,True,16000.0,4.306815836451719,0.8918901700961968,0.7980569049271339,0.9128423158684507,9.569377990430622,9.361911800936191,LA9_ses-3
12,22632,0.0,1.8806344279806842e-239,2.1932332231687076e-75,True,True,16000.0,3.478130306353955,2.331655730394343,2.255378209576683,4.839314743028636,6.38755980861244,1.5767430401576743,LA9_ses-3
13,69318,0.0,0.0,7.341376573475155e-38,True,True,8000.0,10.577016767045212,11.645537363827483,7.679851954661115,13.442540952857321,11.937799043062201,8.179354520817936,LA9_ses-3
14,72737,0.0,0.0,7.586404543877108e-158,True,True,16000.0,18.95264088861618,22.628527744154933,9.611380985426786,22.34587970488933,25.370813397129186,14.806602611480661,LA9_ses-3
15,14250,0.0,0.0,5.331833750353516e-126,True,True,16000.0,5.154681313918741,4.268331528317513,1.087207957436965,7.965487057646617,9.138755980861244,3.313624045331362,LA9_ses-3
16,19788,0.0,1.2515568741074136e-64,3.808411012264228e-06,True,True,32000.0,1.1115507000577962,0.7772185767981143,1.4804533888503355,0.5377016381142928,1.1363636363636365,1.6260162601626016,LA9_ses-3
17,33280,0.0,0.0,1.718375004771253e-24,True,True,16000.0,6.2949595713381425,4.8162069185194625,4.499190377052972,7.190196323621358,8.181818181818182,6.787386055678739,LA9_ses-3
18,20662,0.0,6.292228466892089e-72,1.9971234411737999e-16,True,True,8000.0,1.122815770287175,0.8281837293750398,1.121906083738145,1.8381893209953735,0.3229665071770335,1.5028332101502835,LA9_ses-3
19,6643,0.0,8.958352280694568e-43,0.12171398757422183,True,False,16000.0,0.550864662349028,0.4969102376250239,0.4857737682165163,0.43766412404651744,0.7057416267942584,0.6282335550628234,LA9_ses-3
20,172165,0.0,0.0,3.1011519260659746e-257,True,True,16000.0,32.37501442294684,24.52697967764541,19.44251677076105,41.44054020257596,44.44976076555024,32.01527469820153,LA9_ses-3
21,28385,0.0,0.0,0.0,True,True,8000.0,24.385364263376207,35.02580110849207,2.8799444829979177,45.36701262973615,34.73684210526316,3.9172209903917223,LA9_ses-3
22,20749,0.0,4.90348158854775e-278,1.8195687929818966e-96,True,True,16000.0,4.219305293660041,4.637828884500223,1.4226231783483694,5.902213329998749,7.2368421052631575,1.8970189701897018,LA9_ses-3
23,29677,0.0,4.082879741664541e-254,1.2063323178301547e-108,True,True,16000.0,4.427780497785619,1.7965216283366248,3.2153597039093222,1.8381893209953735,9.85645933014354,5.432372505543237,LA9_ses-3
24,27918,0.0,0.0,3.280486189037062e-50,True,True,16000.0,6.117786340891035,5.657131936038733,4.0365486930372425,6.790046267350256,9.892344497607656,4.212860310421286,LA9_ses-3
25,38400,0.0,0.0,0.0,True,True,2000.0,13.233640606669862,22.437408421991464,3.9208882720333103,21.28298111791922,14.043062200956937,4.4838630204483865,LA9_ses-3
26,55781,0.0,0.0,3.371218452296705e-42,True,True,4000.0,8.146934700720278,6.370644072115692,10.941475826972011,7.177691634362886,5.885167464114833,10.359694506035968,LA9_ses-3
27,21567,0.0,5.582948006832895e-216,8.422190192705026e-80,True,True,16000.0,3.9305946504787004,2.420844747403963,1.9546611149664586,2.72602225834688,8.708133971291867,3.8433111603843315,LA9_ses-3
28,6358,0.0,1.2953076538312256e-42,0.0015751740787416301,True,True,32000.0,0.5644193467938725,0.40772122061540417,0.4973398103169096,0.5752157058897087,0.44258373205741625,0.8992362650899236,LA9_ses-3
29,23973,0.0,3.5368119186724944e-284,3.250029878273707e-22,True,True,8000.0,3.7113094200537886,3.6440084092501754,2.6601896830904463,4.9768663248718275,4.7009569377990434,2.5745257452574526,LA9_ses-3
