unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
0,137310,0.0,0.0,0.20566384626361878,True,False,2000.0,20.511379862053435,21.405919661733616,20.800322277427153,19.047619047619047,20.56987788331072,20.73316044017663,LA12_ses-4
1,112373,0.0,0.0,0.481865993763708,True,False,4000.0,16.175323386338267,15.829809725158562,17.067275412917954,15.151515151515152,16.580732700135687,16.24728394196397,LA12_ses-4
2,35258,0.0,6.501659836509219e-223,0.14475911166339292,True,False,32000.0,4.919945160763336,5.206131078224102,4.538740432388882,4.369588744588745,5.088195386702849,5.397070161912104,LA12_ses-4
3,4208,0.0,1.5810661526945343e-32,0.4526142339286887,True,False,4000.0,0.6194459649074392,0.6738900634249472,0.6982677588290587,0.5546536796536796,0.6377204884667571,0.5326978341627532,LA12_ses-4
4,137728,0.0,0.0,2.5279033753888004e-05,True,True,32000.0,19.342255212840314,19.9392177589852,20.196052101517388,15.976731601731602,19.810040705563093,20.789233896404287,LA12_ses-4
5,24882,0.0,4.88239542391357e-163,0.00873876151886447,True,True,2000.0,3.5009621762154888,4.135835095137421,3.370484758963341,2.3944805194805197,3.622795115332429,3.9812153921637345,LA12_ses-4
6,64849,0.0,0.0,0.06280998590243134,True,False,2000.0,9.41246394121774,10.174418604651162,9.547468779374244,7.81926406926407,9.918588873812755,9.602579378986471,LA12_ses-4
7,4416,0.0,5.057071116113375e-28,0.026296943704634874,True,True,32000.0,0.6051704493006348,0.6871035940803383,0.5639854975157782,0.25703463203463206,0.7327001356852103,0.7850283871872152,LA12_ses-4
8,95659,0.0,0.0,0.6580522700791129,True,False,2000.0,15.302981075665107,15.737315010570825,15.482744729421244,14.745670995670995,15.549525101763908,14.999649540898577,LA12_ses-4
9,6602,0.0,2.0586983059107812e-64,0.026095925854742727,True,True,2000.0,1.1220565501741233,1.4799154334038056,1.1145427689002283,1.001082251082251,0.9633649932157394,1.0513773042685919,LA12_ses-4
10,22757,0.0,2.099977913587025e-197,0.5445911827350436,True,False,32000.0,3.514836571778025,3.395877378435518,3.4913387941452934,3.4226190476190474,3.2971506105834467,3.96719702810682,LA12_ses-4
11,34916,0.0,0.0,5.938243034434338e-302,True,True,8000.0,8.330723869666118,4.743657505285412,5.022156573116692,17.140151515151516,9.71506105834464,5.032592696432326,LA12_ses-4
12,16558,0.0,4.095601694207332e-194,8.088632438019037e-42,True,True,8000.0,2.856593249170884,1.9688160676532769,1.7725258493353029,5.248917748917749,3.147896879240163,2.144809700707927,LA12_ses-4
13,29605,0.0,4.6905281909354364e-259,5.872730088105642e-16,True,True,32000.0,3.251718407493344,3.713002114164905,3.155633140862092,2.286255411255411,2.645861601085482,4.457839770098829,LA12_ses-4
14,2324,0.0,1.3975982638746964e-07,6.431579754479943e-05,True,True,32000.0,0.16205166144760508,0.14534883720930233,0.09399758291929636,0.08116883116883117,0.027137042062415198,0.4626060138781804,LA12_ses-4
15,23417,0.0,2.258972368324948e-80,2.13146014791114e-44,True,True,32000.0,1.6444751898637597,2.563424947145877,0.9534040553242916,0.3923160173160173,0.5563093622795116,3.7569215672531016,LA12_ses-4
16,41662,0.0,0.0,0.0,True,True,8000.0,39.44484098006713,13.570295983086682,10.635155096011816,100.32467532467533,69.07734056987788,3.616737926683956,LA12_ses-4
17,4215,0.0,3.830681818749646e-83,2.0582261129561658e-75,True,True,8000.0,1.1068334537939433,0.5681818181818182,0.5639854975157782,3.0303030303030303,0.9090909090909092,0.4626060138781804,LA12_ses-4
18,6478,0.0,6.568770554454903e-67,1.6617551771661794e-105,True,True,2000.0,1.6089091112458607,5.060782241014799,0.7385524372230429,0.21645021645021645,0.9633649932157394,1.0653956683255064,LA12_ses-4
19,2498,0.0,2.2364268755040972e-105,3.9469947314280983e-41,True,True,8000.0,1.3780621352593037,0.9513742071881607,1.9336645629112394,2.7597402597402594,0.9090909090909092,0.33644073736594937,LA12_ses-4
20,34189,0.0,0.0,0.0,True,True,8000.0,11.95799713357156,7.042811839323468,6.056129985228951,24.90530303030303,17.299864314789687,4.485876498212659,LA12_ses-4
21,10997,0.0,0.0,0.0,True,True,4000.0,13.449629656785802,15.895877378435518,23.579965086612056,15.489718614718615,11.763907734056987,0.5186794701058386,LA12_ses-4
22,15647,0.0,0.0,1.0949197060388153e-128,True,True,8000.0,6.405601665289635,4.373678646934461,5.881563045521686,9.943181818181818,9.78290366350068,2.0466811523095254,LA12_ses-4
23,42213,0.0,0.0,0.0,True,True,8000.0,31.169019274620705,19.23890063424947,12.917953538337585,73.30898268398268,46.59430122116689,3.784958295366931,LA12_ses-4
24,7042,0.0,3.8419899621260895e-258,0.0,True,True,4000.0,7.170690254939899,1.308139534883721,29.4883845843964,4.071969696969697,0.3120759837177748,0.6728814747318987,LA12_ses-4
25,24750,0.0,0.0,3.072738184431109e-49,True,True,8000.0,6.2358071236169295,5.0079281183932345,8.030079226534175,9.375,5.359565807327002,3.4064624658302374,LA12_ses-4
26,21791,0.0,0.0,0.0,True,True,8000.0,15.864710670156395,3.1580338266384778,2.5379347388210016,54.62662337662337,16.729986431478967,2.2709749772201584,LA12_ses-4
27,6252,0.0,1.5224629985613778e-215,0.0,True,True,16000.0,4.633823773198851,0.2642706131078224,0.3625621055458574,0.4193722943722944,21.50610583446404,0.6168080185042406,LA12_ses-4
28,8625,0.0,1.2514371426353518e-112,2.818216770174577e-21,True,True,16000.0,2.244611296765272,1.7177589852008457,2.108231502618504,2.0698051948051948,4.219810040705563,1.10745076049625,LA12_ses-4
29,3618,0.0,9.444282253032808e-25,0.30190011588946764,True,False,16000.0,0.3935165000710895,0.3171247357293869,0.2954209748892171,0.4329004329004329,0.5156037991858887,0.4065325576505222,LA12_ses-4
30,2445,0.0,5.1349774455691925e-141,0.0,True,True,4000.0,2.4908677500024483,1.0306553911205074,9.399758291929636,1.0416666666666665,0.3934871099050204,0.5887712903904114,LA12_ses-4
31,4889,0.0,3.377995631998691e-223,0.0,True,True,4000.0,7.129327108571559,6.117864693446089,27.380153081777898,1.2581168831168832,0.6241519674355496,0.2663489170813766,LA12_ses-4
32,5210,0.0,0.0,0.0,True,True,4000.0,7.386881569914685,3.950845665961945,25.527057875654624,6.290584415584416,0.7734056987788331,0.3925141935936076,LA12_ses-4
33,7650,0.0,0.0,0.0,True,True,2000.0,12.440024756428311,23.55972515856237,9.695179266818853,18.344155844155843,10.474898236092265,0.126165276512231,LA12_ses-4
34,3497,0.0,2.3362157499345853e-218,0.0,True,True,4000.0,5.9243797485164915,1.4138477801268499,25.782194172149858,2.0292207792207795,0.29850746268656714,0.0981285483984019,LA12_ses-4
35,1962,0.0,1.970017700788267e-47,9.319034026643492e-107,True,True,4000.0,0.8027587478224689,0.14534883720930233,3.0347791056801396,0.40584415584415584,0.20352781546811397,0.2242938249106329,LA12_ses-4
36,3362,0.0,1.7546701136978182e-19,0.1210645228192618,True,False,2000.0,0.39819925354222346,0.554968287526427,0.2819927487578891,0.1893939393939394,0.5020352781546812,0.4626060138781804,LA12_ses-4
37,9651,0.0,0.0,0.0,True,True,4000.0,7.231189383195291,1.2288583509513742,14.636766483147577,10.403138528138529,8.7516960651289,1.1354874886100792,LA12_ses-4
38,2840,0.0,1.3148244715894826e-18,0.0007467358753159227,True,True,32000.0,0.2763331444382221,0.09249471458773785,0.17456693970726467,0.3652597402597403,0.23066485753052915,0.5186794701058386,LA12_ses-4
39,21322,0.0,1.505234226672901e-112,6.885279356870281e-50,True,True,32000.0,1.9378085848954942,2.94661733615222,2.1350879548811603,0.4193722943722944,0.5291723202170963,3.6587930188546998,LA12_ses-4
40,10061,0.0,6.522280680498002e-79,7.575567644702495e-06,True,True,32000.0,1.3633135178624767,1.6913319238900635,1.4502484221834295,1.3528138528138527,0.5698778833107191,1.7522955071143196,LA12_ses-4
41,2882,0.0,1.6513675357738313e-163,2.4826602129985963e-143,True,True,2000.0,2.516708138238955,5.919661733615222,4.404458171075601,1.406926406926407,0.5020352781546812,0.35045910142286396,LA12_ses-4
42,8761,0.0,2.5508100445697664e-194,1.0692198257415065e-78,True,True,4000.0,3.0192705521960708,3.2241014799154337,6.566402578219417,2.1509740259740258,1.6689280868385348,1.4859465900329432,LA12_ses-4
43,5513,0.0,8.187572029547072e-57,0.03139644406011458,True,True,4000.0,0.7832297219953901,0.6078224101479914,1.074258090506244,0.7846320346320346,0.6784260515603798,0.7710100231303008,LA12_ses-4
44,3356,0.0,2.3909244920308607e-16,0.08000857989643716,True,False,32000.0,0.24774031744885341,0.1849894291754757,0.268564522626561,0.13528138528138528,0.27137042062415195,0.3784958295366931,LA12_ses-4
45,1732,0.0,2.2403842283371847e-120,1.3601339627431457e-144,True,True,8000.0,2.6127416037164384,1.5856236786469344,1.6516718141533504,8.603896103896103,1.1804613297150612,0.04205509217074367,LA12_ses-4
46,33569,0.0,5.229385796719884e-181,3.1482040496308896e-11,True,True,2000.0,4.696846644126403,5.681818181818182,5.062441251510675,2.232142857142857,4.830393487109905,5.677437443050396,LA12_ses-4
