unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
82,14408,0.0,5.2994319215842445e-77,3.0811365710348845e-05,True,True,32000.0,0.901947352499729,0.6201165819174005,1.089950892322434,0.7739477287610883,0.7415931466564377,1.2841284128412842,LA11_ses-2
83,86216,0.0,0.0,0.0,True,True,2000.0,65.07545922346053,129.13307701847947,33.477063121331895,86.26540453652439,46.042705536376424,30.459045904590457,LA11_ses-2
84,58909,0.0,0.0,2.0354184171061335e-130,True,True,16000.0,7.299381634955313,4.86171400223242,9.677805725236555,2.9052807048877773,10.267229254571026,8.784878487848784,LA11_ses-2
85,140753,0.0,0.0,0.0,True,True,2000.0,53.07770366954711,87.31241473396999,30.889926937357767,71.10793594094184,51.65579849124153,24.42244224422442,LA11_ses-2
86,54071,0.0,0.0,1.9983343718410495e-164,True,True,8000.0,11.213818542384788,18.219025176733226,8.42017008024913,18.51521104959219,6.738268763585219,4.176417641764177,LA11_ses-2
87,3867,0.0,3.2831612217715746e-33,7.81483761938562e-11,True,True,2000.0,0.36507971596826544,0.7317375666625325,0.41921188166247453,0.3929273084479371,0.08950262114819077,0.19201920192019203,LA11_ses-2
88,4607,0.0,3.1198001376937137e-48,1.8925728458798566e-11,True,True,2000.0,0.6676561909035967,1.203026168919757,0.6348065636603185,0.7263201762219443,0.29408004091548395,0.48004800480048004,LA11_ses-2
89,19847,0.0,0.0,0.0,True,True,8000.0,19.090281970267533,12.290710653602876,7.953048269253803,34.2918378281836,17.069428461833525,23.846384638463846,LA11_ses-2
90,9649,0.0,1.6530085603478986e-58,2.176378050776904e-05,True,True,2000.0,0.6911350677119389,1.1286121790896688,0.6108515989938915,0.6310650711436566,0.4730852832118655,0.6120612061206121,LA11_ses-2
91,24478,0.0,0.0,2.6636472561764437e-253,True,True,2000.0,7.851487417278394,15.664144859233536,3.0542579949694573,11.633029707685896,6.469760900140647,2.436243624362436,LA11_ses-2
92,18797,0.0,4.739056452327207e-279,5.83085790726056e-294,True,True,2000.0,4.863031607960594,13.89061143494977,3.389627500299437,4.048341965827231,2.1224907300856666,0.8640864086408641,LA11_ses-2
93,8513,0.0,6.155880438350952e-72,1.2120332717520597e-13,True,True,2000.0,0.994447171813402,1.7115217660920254,0.9701760689902982,1.0478061558611655,0.49865746068277716,0.744074407440744,LA11_ses-2
94,30015,0.0,0.0,6.124800939492861e-261,True,True,2000.0,12.692593852732827,21.294803423043533,5.940831237273924,16.693457164969935,14.20534458509142,5.328532853285328,LA11_ses-2
95,103819,0.0,0.0,0.0,True,True,2000.0,51.611504620194,104.97333498697755,28.07521858905258,75.34678811692564,31.30034522439586,18.36183618361836,LA11_ses-2
96,34926,0.0,0.0,0.0,True,True,8000.0,24.5450969456053,7.0073173756666245,4.263983710624027,99.35107459665416,8.502749009078123,3.6003600360036003,LA11_ses-2
97,2900,0.0,8.554349470927766e-17,0.00040437070260830957,True,True,4000.0,0.20622163308875888,0.2480466327669602,0.3952569169960474,0.11906888134785973,0.07671653241273493,0.19201920192019203,LA11_ses-2
98,39879,0.0,0.0,8.047726078202643e-49,True,True,32000.0,7.3905407901842635,9.58700235644301,6.647502694933525,4.76275525391439,5.178365937859609,10.777077707770777,LA11_ses-2
99,43073,0.0,0.0,0.0,True,True,16000.0,21.3537734008272,29.82760759022696,15.271289974847289,23.385128296719653,30.12402506073392,8.16081608160816,LA11_ses-2
100,3287,0.0,1.0791546272559786e-191,0.0,True,True,8000.0,2.3265090252418625,1.7983380875604615,0.40723439932926103,7.929987497767459,1.3169671397519498,0.18001800180018002,LA11_ses-2
101,15649,0.0,0.0,0.0,True,True,2000.0,5.509774858901272,17.87175989085948,1.7247574559827523,3.060070250639995,2.8640838767421046,2.0282028202820284,LA11_ses-2
102,25351,0.0,5.854999638744545e-188,9.120324016270261e-32,True,True,4000.0,3.2330470600416783,2.443259332754558,4.5514432866211525,4.191224623444662,3.6951796445467333,1.2841284128412842,LA11_ses-2
103,11647,0.0,6.589513001645387e-124,1.1126284808549748e-37,True,True,2000.0,1.6111279622994474,3.2742155525238745,1.461252844652054,1.5002679049830328,0.9078123002173635,0.9120912091209121,LA11_ses-2
104,20216,0.0,0.0,2.241314928746322e-264,True,True,2000.0,5.5856804863720075,13.096862210095498,2.359564019643071,5.012799904744895,4.0148318629331285,3.4443444344434444,LA11_ses-2
105,58839,0.0,0.0,0.014753248542686842,True,True,8000.0,8.095303896553647,8.259952871139774,7.701521140256317,8.894445436685123,7.543792353918937,8.076807680768077,LA11_ses-2
106,10416,0.0,8.146625102458501e-55,0.0006955099019026234,True,True,32000.0,1.256789299410424,1.401463475133325,1.2576356449874238,0.7858546168958742,1.086817542513745,1.7521752175217522,LA11_ses-2
107,6299,0.0,3.654943097246101e-19,5.359978432598829e-05,True,True,4000.0,0.20132206434004166,0.23564430112861218,0.3952569169960474,0.1309757694826457,0.07671653241273493,0.16801680168016803,LA11_ses-2
108,14511,0.0,2.43416969229764e-66,4.057207660637421e-06,True,True,4000.0,0.7273776965683025,0.8805655463227086,1.0779734099892202,0.440554860987081,0.6137322593018795,0.624062406240624,LA11_ses-2
109,17020,0.0,5.41787825522122e-151,5.86041667114642e-20,True,True,16000.0,1.6895200298584272,1.141014510728017,1.2815906096538507,1.1906888134785976,2.506073392149341,2.3282328232823284,LA11_ses-2
110,6520,0.0,1.0623426345348302e-194,4.047780011490605e-137,True,True,16000.0,2.5713357949199787,2.0215800570507256,0.49107677566175595,3.8102042031315113,5.753739930955121,0.7800780078007801,LA11_ses-2
