unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
80,17289,0.0,4.6829038093640125e-158,4.7078301537112785e-23,True,True,2000.0,2.1126635401735085,3.2761121856866535,1.3521670892188822,1.252660383095166,2.6044559649447634,2.0779220779220777,LA12_ses-1
81,13776,0.0,3.387292306017256e-75,3.8775973887429045e-17,True,True,32000.0,0.99281136879992,0.9912959381044488,0.9899794760352529,0.5472788081483734,0.5431093007467753,1.8923933209647494,LA12_ses-1
82,21464,0.0,7.342940337432427e-97,5.243010987312133e-05,True,True,32000.0,1.3563724896127125,1.2814313346228239,1.110708680429796,1.4229249011857708,0.8146639511201629,2.1521335807050095,LA12_ses-1
83,35710,0.0,0.0,1.271655114761405e-221,True,True,4000.0,12.641971649890369,14.518858800773694,17.083182421827843,14.800851322590452,13.071653397518977,3.7353123067408784,LA12_ses-1
84,167854,0.0,0.0,0.0,True,True,8000.0,44.45067260085757,57.33800773694391,36.11010503440782,62.15871085436303,46.226007529469854,20.42053184910328,LA12_ses-1
85,6063,0.0,7.534009560401435e-31,1.7433025416004387e-10,True,True,32000.0,0.5835735441068121,0.5802707930367504,0.9054690329590728,0.13377926421404682,0.17280750478306486,1.1255411255411256,LA12_ses-1
86,3059,0.0,2.106898355286607e-21,0.12094959963432665,True,False,2000.0,0.23434591405031155,0.31431334622823986,0.2414584087890861,0.12161751292186075,0.19749429118064554,0.29684601113172543,LA12_ses-1
87,13046,0.0,2.178342739318061e-120,4.208372969234169e-36,True,True,2000.0,1.7972075756601165,3.082688588007737,0.6519377037305325,2.3593797506840986,1.0862186014935507,1.805813234384663,LA12_ses-1
88,107647,0.0,0.0,1.0895266642398216e-163,True,True,2000.0,21.333234222795905,30.996131528046423,16.91416153567548,27.436910915171786,17.34246744430044,13.976499690785404,LA12_ses-1
89,11659,0.0,3.811858927227088e-52,2.5501379740914284e-10,True,True,32000.0,0.8429761664987032,1.124274661508704,0.555354340214898,0.7053815749467923,0.3332716163673394,1.4965986394557822,LA12_ses-1
90,14189,0.0,8.209638859693466e-82,0.00013538926845856246,True,True,32000.0,1.104962760452485,1.0880077369439072,0.7485210672461668,1.2040133779264215,0.888724310312905,1.5955473098330242,LA12_ses-1
91,4385,0.0,9.298758028874268e-33,7.986231404378477e-15,True,True,8000.0,0.39393923703988937,0.10880077369439071,0.18109380659181457,0.8269990878686531,0.3085848299697587,0.5442176870748299,LA12_ses-1
92,3379,0.0,1.171614003204805e-65,6.1424702145644005e-152,True,True,2000.0,0.9404687105141051,3.6992263056092844,0.13280212483399734,0.4499847978108848,0.09874714559032277,0.3215831787260359,LA12_ses-1
93,4485,0.0,2.279834800228139e-23,1.4080368820094649e-05,True,True,32000.0,0.28160507141565333,0.31431334622823986,0.15694796571290595,0.17026451809060503,0.17280750478306486,0.5936920222634509,LA12_ses-1
94,55804,0.0,0.0,2.2351796850886697e-68,True,True,4000.0,6.118602232674673,3.8563829787234045,10.310274055293977,4.171480693219824,7.233228414491144,5.021645021645022,LA12_ses-1
95,73538,0.0,0.0,1.5296774640806526e-33,True,True,8000.0,7.107664490095184,7.821566731141199,4.177230472051189,8.440255396777136,7.418379312472999,7.680890538033395,LA12_ses-1
96,5000,0.0,1.163925463600908e-48,2.2480505990106087e-07,True,True,2000.0,0.5735428010293232,0.9792069632495164,0.32596885186526625,0.4256612952265126,0.5060791211504042,0.6307977736549165,LA12_ses-1
97,9920,0.0,0.0,0.0,True,True,16000.0,8.675613527020717,0.9912959381044488,0.2897500905469033,7.953785345089694,33.450595568721845,0.6926406926406927,LA12_ses-1
98,71438,0.0,0.0,1.14454337723996e-130,True,True,8000.0,15.341602455510422,19.741295938104447,11.215743088253049,19.775007601094558,17.231376905511326,8.744588744588745,LA12_ses-1
99,24744,0.0,2.3729278580531255e-173,1.3706562256332932e-17,True,True,8000.0,2.4894707319721663,2.9255319148936167,1.146927441748159,3.28367284889024,2.2711843485774237,2.8200371057513913,LA12_ses-1
100,18008,0.0,3.44926751696256e-97,2.1776654927304868e-18,True,True,32000.0,1.4812400142382118,2.2243713733075436,0.8813231920801642,0.8269990878686531,1.0121582423008084,2.4613481756338897,LA12_ses-1
101,10539,0.0,1.2588848989386027e-42,9.607577448479945e-20,True,True,32000.0,0.5787028273694141,0.3747582205029013,0.45877097669926353,0.29188203101246574,0.2962414367709683,1.471861471861472,LA12_ses-1
102,8034,0.0,1.0032107163915702e-228,1.870051296486059e-289,True,True,8000.0,3.17945773158615,0.6528046421663444,0.36218761318362913,7.807844329583459,6.245756958587916,0.8286951144094001,LA12_ses-1
103,28682,0.0,0.0,0.0,True,True,16000.0,21.409601790781966,1.438588007736944,0.5795001810938066,29.176041349954392,74.02332901314573,1.8305504019789733,LA12_ses-1
104,10940,0.0,3.482310346622941e-204,5.106298239084428e-203,True,True,8000.0,3.373436486625779,1.801257253384913,1.5574067366896052,9.79020979020979,2.2711843485774237,1.4471243042671613,LA12_ses-1
105,25500,0.0,1.993370253696436e-176,8.127046307197016e-96,True,True,16000.0,2.2982524870529017,1.0638297872340425,1.0020523964747072,0.8878078443295835,4.468308337962106,4.06926406926407,LA12_ses-1
106,5076,0.0,1.2723693047728566e-28,6.068933716659829e-13,True,True,32000.0,0.31583222057736443,0.3264023210831722,0.19316672703126886,0.23107327455153542,0.08640375239153243,0.7421150278293135,LA12_ses-1
107,28672,0.0,4.862089209393894e-218,1.1981734978432639e-18,True,True,2000.0,2.9044343860209785,3.9530947775628626,2.1972715199806836,1.933718455457586,2.9130407949145223,3.525046382189239,LA12_ses-1
108,8698,0.0,7.979098073652276e-47,1.0821381479060873e-14,True,True,32000.0,0.5392267757059608,0.3747582205029013,0.41047929494144636,0.31620553359683795,0.41967536875887185,1.1750154607297465,LA12_ses-1
109,48683,0.0,2.0518870876257806e-185,1.553688240271923e-34,True,True,32000.0,3.501097357936159,3.0585106382978724,2.77677170107449,1.3742778960170265,3.4808368820588775,6.81508967223253,LA12_ses-1
110,8859,0.0,1.4161471229003575e-50,1.3453435325806713e-08,True,True,32000.0,0.6891549826774113,0.6769825918762089,0.8088856694434384,0.34052903618121005,0.4443621551564525,1.1750154607297465,LA12_ses-1
111,3085,0.0,2.437368296816706e-46,4.496284261240861e-13,True,True,8000.0,0.5222147904692137,0.45938104448742745,0.2414584087890861,1.0823958650045606,0.41967536875887185,0.4081632653061224,LA12_ses-1
112,23144,0.0,8.40074984267084e-240,1.151279616565082e-75,True,True,16000.0,3.3938800610314943,2.0672147001934236,1.5936254980079683,4.353906962602615,6.159353206196383,2.795299938157081,LA12_ses-1
113,15371,0.0,6.311047773203639e-138,6.445610328457412e-12,True,True,16000.0,1.8478100113795808,1.5352998065764023,1.1952191235059761,2.4566737610215874,2.46867863975807,1.5831787260358687,LA12_ses-1
114,3267,0.0,2.4317052819000806e-13,0.05095468364979363,True,False,32000.0,0.1492217306822286,0.1450676982591876,0.12072920439454304,0.10945576162967467,0.09874714559032277,0.27210884353741494,LA12_ses-1
115,11540,0.0,1.2253633112906118e-63,2.995554189142108e-10,True,True,32000.0,0.8350710274326598,0.8583172147001935,0.44669805625980924,0.5837640620249315,0.7899771647225822,1.4965986394557822,LA12_ses-1
116,2962,0.0,5.749758194210358e-13,7.176002217625902e-05,True,True,32000.0,0.1810659099331439,0.18133462282398455,0.18109380659181457,0.07297050775311643,0.03703017959637104,0.4329004329004329,LA12_ses-1
117,2622,0.0,1.7191191736711463e-14,4.8612238778008455e-05,True,True,32000.0,0.18141776058267128,0.16924564796905223,0.09658336351563443,0.09729401033748859,0.12343393198790348,0.4205318491032776,LA12_ses-1
118,2029,0.0,1.1886577372027214e-69,1.5223962116891652e-67,True,True,16000.0,0.829073770932426,0.4956479690522244,0.09658336351563443,0.972940103374886,2.3699314941677465,0.2102659245516388,LA12_ses-1
119,16296,0.0,9.437890103151315e-67,2.153290831024127e-14,True,True,32000.0,0.9261375779206326,0.5923597678916828,0.7485210672461668,0.6567345697780481,0.7035734123310498,1.929499072356215,LA12_ses-1
120,8914,0.0,1.8556764573742426e-91,1.3711535543059643e-21,True,True,16000.0,1.1173520659234797,0.8583172147001935,0.519135578896535,0.9607783520826999,2.160093809788311,1.0884353741496597,LA12_ses-1
121,7103,0.0,1.7954634336358508e-35,2.522437319976211e-06,True,True,32000.0,0.44975830003185696,0.5077369439071566,0.43462513582035495,0.2432350258437215,0.24686786397580696,0.8163265306122448,LA12_ses-1
122,9567,0.0,1.7034395584640652e-40,4.2300550464100824e-22,True,True,4000.0,0.6700179597904892,0.7495164410058026,1.3280212483399736,0.060808756460930376,0.18515089798185522,1.0265924551638839,LA12_ses-1
123,7983,0.0,2.587434252410312e-77,4.2452453671651474e-10,True,True,16000.0,0.8869354132677418,0.6890715667311412,0.41047929494144636,0.8269990878686531,1.3207430722705673,1.1873840445269017,LA12_ses-1
124,4097,0.0,1.4929617364264461e-28,1.0214273988384114e-08,True,True,4000.0,0.39220576686649883,0.30222437137330754,0.8209585898828927,0.15810276679841898,0.2592112571745973,0.4205318491032776,LA12_ses-1
125,38660,0.0,0.0,1.0101634075892264e-35,True,True,8000.0,6.148595775834826,5.560928433268859,5.505251720391163,8.902401945880207,5.394062827871382,5.380333951762523,LA12_ses-1
126,17188,0.0,1.6138586770842617e-95,2.446816089773358e-38,True,True,32000.0,1.3096762766756205,1.05174081237911,1.9678860316310516,0.4499847978108848,0.4937357279516139,2.5850340136054424,LA12_ses-1
127,7748,0.0,1.1380141802407948e-83,3.833134414907146e-49,True,True,16000.0,1.128689054768715,0.6890715667311412,0.45877097669926353,0.7783520826999087,2.7896068629266186,0.927643784786642,LA12_ses-1
128,26374,0.0,1.554088468056393e-207,2.36811757992314e-21,True,True,8000.0,2.892564954790397,2.0309477756286265,2.9940842689846674,4.134995439343265,1.6293279022403258,3.673469387755102,LA12_ses-1
129,47169,0.0,0.0,1.2087901627212735e-161,True,True,16000.0,9.691630767633878,8.77659574468085,5.698418447422432,13.876558224384311,14.441770042584706,5.664811379097093,LA12_ses-1
130,8906,0.0,7.614623911336427e-60,3.915975666808692e-05,True,True,16000.0,0.8221990403460925,0.8099613152804642,0.5432814197754438,0.6080875646093037,1.209652533481454,0.9400123685837971,LA12_ses-1
