unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
0,45404,0.0,0.0,3.359238327548439e-23,True,True,8000.0,7.047594472237367,7.464363872952032,6.313823163138231,8.764695020619191,6.642652176567556,6.052438127909825,LA11_ses-1
1,105489,0.0,0.0,4.984126769905122e-05,True,True,8000.0,15.097650478696082,15.946057845862661,13.972602739726028,16.630762602326584,14.591855424629097,14.346973780936045,LA11_ses-1
2,33905,0.0,5.91858538048333e-308,0.008742399746865463,True,True,8000.0,4.8342370424259915,4.980185721890341,4.968866749688668,5.367144703637595,4.566823371390195,4.288164665523156,LA11_ses-1
3,11966,0.0,6.509685372135287e-193,2.8379888285138964e-37,True,True,8000.0,2.648903829551669,3.241261016147158,1.805728518057285,4.468517264725795,2.320043958727639,1.4089683901004657,LA11_ses-1
4,72223,0.0,0.0,5.969229462895683e-130,True,True,8000.0,14.452067846846973,17.081682143490863,9.377334993773351,23.056564288791776,12.992246168874779,9.752511639304092,LA11_ses-1
5,3464,0.0,7.457827494697773e-46,4.567000049268513e-07,True,True,8000.0,0.5869103634387578,0.7452534453185071,0.3611457036114571,0.947867298578199,0.549484095488125,0.33080127419750066,LA11_ses-1
6,3368,0.0,2.2760578166624764e-24,0.13935043733224223,True,False,32000.0,0.37831654669082504,0.4140296918436151,0.448318804483188,0.23388933341539977,0.30526894193784726,0.49007596177407503,LA11_ses-1
7,38716,0.0,9.430440429720958e-278,0.019169690333666087,True,True,32000.0,5.0248287140807175,4.731767906784172,5.342465753424658,4.406967440142796,4.811038524940472,5.831903945111492,LA11_ses-1
8,9488,0.0,3.5321556721189376e-79,1.7607548027795815e-05,True,True,4000.0,1.0848332728363599,1.0764771987933992,1.4445828144458284,0.6154982458299993,1.0379144025886806,1.2496937025238912,LA11_ses-1
9,19034,0.0,2.848691022600235e-116,0.0005545505451385647,True,True,32000.0,2.09136542706256,1.951854261548471,2.478206724782067,1.3048562811595985,2.1735148665974724,2.54839500122519,LA11_ses-1
10,19806,0.0,3.536512191575765e-164,0.00022179077576526404,True,True,4000.0,2.319922025539337,2.4250310522268883,2.839352428393524,1.7110851234073983,2.100250320532389,2.523891203136486,LA11_ses-1
11,2010,0.0,1.2256724534132996e-15,0.21715995498516188,True,False,16000.0,0.2269653835285011,0.2365883953392086,0.273972602739726,0.08616975441619992,0.2930581842603333,0.24503798088703752,LA11_ses-1
12,109341,0.0,0.0,0.6885280848782873,True,False,4000.0,14.825476762796109,14.893239486603182,15.541718555417185,13.799470671508585,15.043653458697113,14.849301641754472,LA11_ses-1
13,63613,0.0,0.0,0.00044936396767328724,True,True,32000.0,8.48184546538467,8.209617318270539,9.04109589041096,7.373668985043392,8.730691739422431,9.054153393776035,LA11_ses-1
14,12409,0.0,4.966692735485171e-114,0.5009077062244147,True,False,4000.0,1.6330592636042467,1.7507541255101438,1.8804483188044834,1.3664061057425985,1.6484522864643751,1.5192354814996325,LA11_ses-1
15,22274,0.0,3.200026363912619e-206,0.22680169200791184,True,False,8000.0,3.1052036775133747,3.170284497545395,3.0386052303860525,3.2375207730657967,2.845106538860736,3.234501347708895,LA11_ses-1
16,2438,0.0,1.9231928568192497e-20,0.23626298631186116,True,False,4000.0,0.298184122119788,0.28390607440705035,0.398505603985056,0.18464947374899982,0.2930581842603333,0.33080127419750066,LA11_ses-1
17,97186,0.0,0.0,2.655713131225249e-05,True,True,4000.0,12.06355010447594,11.450878334417697,13.698630136986301,9.98338154736259,12.406129800354112,12.778730703259006,LA11_ses-1
