unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
0,32602,0.0,1.1064061748623903e-200,0.8511898345591611,True,False,2000.0,5.544477078899687,5.7448955826410995,5.577951460304402,5.608240680183127,5.2135420936142305,5.577755577755578,LA8_ses-2
1,4881,0.0,1.0278224926325714e-29,4.086236009532076e-06,True,True,32000.0,0.44788728446757525,0.6210697927179567,0.42780748663101603,0.31066056245912366,0.16394786457906385,0.7159507159507159,LA8_ses-2
2,25610,0.0,2.520968272172534e-125,0.0006212768178312724,True,True,2000.0,2.768562571260019,3.4624640944026086,2.402303578774167,2.419882275997384,2.3280596770227064,3.2301032301032304,LA8_ses-2
3,2500,0.0,2.219624472853272e-27,0.5474842561721369,True,False,2000.0,0.4733820752514456,0.6055430479000078,0.36199095022624433,0.49051667756703726,0.44265923436347243,0.4662004662004662,LA8_ses-2
4,33164,0.0,7.088571794095731e-298,5.713060979160215e-06,True,True,2000.0,4.960209787190984,5.775949072276997,4.821061291649527,4.807063440156965,3.869169604065907,5.527805527805527,LA8_ses-2
5,4177,0.0,9.09540747376936e-54,2.7321052976568924e-16,True,True,8000.0,0.8136084262238565,0.6676500271718033,0.7897984368572604,1.7004578155657293,0.36068530207394045,0.5494505494505495,LA8_ses-2
6,29721,0.0,1.9602383477439624e-213,6.993260296827058e-08,True,True,2000.0,3.8220691396279265,4.642496700566726,4.014808720691073,3.2864617396991496,2.7543241249282726,4.412254412254412,LA8_ses-2
7,20464,0.0,1.5647248731106552e-253,9.592061577427741e-57,True,True,16000.0,4.297846795412416,2.624019874233367,3.5376388317564786,4.774362328319162,7.672760062300189,2.8804528804528804,LA8_ses-2
8,14794,0.0,1.3138922896239765e-102,0.45547398056581323,True,False,8000.0,1.7831322470255535,1.692415185156432,1.8593171534348005,2.0438194898626554,1.7050577916222642,1.6150516150516152,LA8_ses-2
9,31778,0.0,1.6914531765079184e-258,1.6933815889963125e-32,True,True,16000.0,5.246671428727717,5.015138576197501,3.9160839160839163,4.643557880967953,8.262972374784818,4.395604395604396,LA8_ses-2
10,14742,0.0,9.859280764016351e-79,0.042076587148771334,True,True,2000.0,1.6072836152095988,1.9408431022436146,1.5960510078157135,1.1281883584041859,1.6230838593327321,1.7482517482517483,LA8_ses-2
11,40651,0.0,0.0,3.47061681445463e-28,True,True,4000.0,6.02737083685265,5.791475817094946,7.749897161661867,6.540222367560497,3.2953520780391834,6.75990675990676,LA8_ses-2
12,14522,0.0,1.641513531189208e-240,0.0,True,True,16000.0,5.125880143149873,1.2887198198897603,1.6125051419169067,2.4689339437540876,18.427739978686777,1.8315018315018317,LA8_ses-2
13,20969,0.0,7.770041514487139e-205,6.452982433878611e-91,True,True,8000.0,4.263015415508944,2.7016535983231114,2.3035787741670095,9.189012426422497,4.623329781129601,2.4975024975024978,LA8_ses-2
14,13636,0.0,3.473838398332383e-186,9.34336466837845e-72,True,True,16000.0,3.0845702092916785,2.5774396397795205,1.8757712875359933,1.749509483322433,6.672678088367899,2.5474525474525476,LA8_ses-2
15,3397,0.0,1.452125620515105e-65,6.21854649854559e-100,True,True,16000.0,1.0592072389088396,0.4502755997205186,0.3126285479226656,0.3760627861347286,3.557668661365686,0.5994005994005994,LA8_ses-2
16,36336,0.0,3.7572698612612823e-283,2.711451641265346e-15,True,True,16000.0,5.125581667012794,4.921978107289807,4.426162073220897,4.251144538914323,7.0169686039839325,5.011655011655012,LA8_ses-2
17,12027,0.0,7.693997200943933e-75,3.205943575055657e-18,True,True,32000.0,1.1015396151245738,1.475040757705147,1.0859728506787332,0.4414650098103336,0.5738175260267235,1.9314019314019313,LA8_ses-2
18,13406,0.0,8.53580263403139e-109,0.09382876284671263,True,False,32000.0,1.7011920203274005,1.7855756540641254,1.7112299465240641,1.6514061478090256,1.4263464218378556,1.9314019314019313,LA8_ses-2
