unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
0,247878,0.0,0.0,0.00135262498946947,True,True,4000.0,32.054001785024084,32.036979969183356,33.31156107119529,31.489520029765597,31.156750226517666,32.27519762845849,LA9_ses-1
1,52548,0.0,0.0,0.32747266843113904,True,False,4000.0,7.3692147681587175,7.063174114021571,7.9923995012172675,7.0817313654967124,7.260646330413772,7.448122529644269,LA9_ses-1
2,93003,0.0,0.0,0.7848696237095746,True,False,2000.0,12.31112869010464,12.745762711864408,11.97078558280387,12.290710653602876,12.431289640591965,12.117094861660078,LA9_ses-1
3,116740,0.0,0.0,0.6424779862374649,True,False,8000.0,15.44801248329794,15.605546995377503,14.832848405676621,15.676547190871883,15.48776804590758,15.637351778656125,LA9_ses-1
4,134041,0.0,0.0,0.0019387816439275646,True,True,4000.0,17.04742870502152,17.417565485362097,18.074936167686005,16.234652114597544,15.9951676230746,17.51482213438735,LA9_ses-1
5,121528,0.0,0.0,0.13817944825302703,True,False,4000.0,16.326797187935682,16.727272727272727,16.934861350276112,16.37107776261937,16.30927212322561,15.291501976284586,LA9_ses-1
6,81882,0.0,0.0,0.7603531798109796,True,False,16000.0,11.140158216394575,11.081664098613253,11.032599014310316,10.938856505022944,11.815161582603443,10.832509881422924,LA9_ses-1
7,84476,0.0,0.0,0.979137454182717,True,False,8000.0,11.446188695986468,10.909090909090908,11.293866159966747,11.732605729877218,11.573542736333433,11.721837944664031,LA9_ses-1
8,17656,0.0,1.6838166042118852e-123,0.8380556163171654,True,False,4000.0,2.069790298463621,1.996918335901387,2.3514043109079035,1.8975567406672456,2.102083962549079,2.0009881422924902,LA9_ses-1
9,2808,0.0,1.0629648013859339e-17,0.644399705668151,True,False,4000.0,0.38978667928280164,0.3697996918335901,0.4869069532688083,0.3224606225970483,0.3745092117185141,0.3952569169960474,LA9_ses-1
10,35636,0.0,1.2012368682779664e-298,0.8565620996901184,True,False,8000.0,4.91060273295498,4.819722650231125,4.940324208776201,5.134565298276075,4.989429175475688,4.6689723320158105,LA9_ses-1
11,44091,0.0,0.0,0.44581806242145616,True,False,32000.0,5.950612994335435,6.027734976887519,5.759752983789561,5.9159121914920005,5.762609483539715,6.287055335968379,LA9_ses-1
12,164669,0.0,0.0,0.32258790118296604,True,False,2000.0,22.191563436377272,23.14946070878274,22.31458939492904,22.37380627557981,21.491996375717306,21.627964426877472,LA9_ses-1
13,67492,0.0,0.0,0.16887109228716704,True,False,2000.0,9.076130200513088,9.442218798151002,9.274983670803396,9.289346397122658,8.480821504077317,8.893280632411066,LA9_ses-1
14,7871,0.0,2.56242330467518e-47,0.1502022385478273,True,False,4000.0,1.0954446983732353,1.1463790446841295,1.3538388456742474,0.9053702095994046,1.256418000604047,0.8152173913043478,LA9_ses-1
15,71552,0.0,0.0,0.1968144811275306,True,False,32000.0,9.456087480640637,9.306625577812019,9.845021079508344,9.004092769440655,9.181516158260344,9.943181818181818,LA9_ses-1
16,114247,0.0,0.0,0.5687867510758791,True,False,32000.0,16.099004241089524,16.45608628659476,15.877916988302356,15.664144859233536,16.0072485653881,16.48962450592885,LA9_ses-1
17,71854,0.0,0.0,0.8510260056162122,True,False,4000.0,9.727704129285277,9.590138674884438,10.391306929517249,9.835048989209971,9.459377831470855,9.362648221343875,LA9_ses-1
18,220690,0.0,0.0,0.07752345575130157,True,False,2000.0,29.669923305479244,31.359013867488443,28.751261801555728,29.902021580057053,28.655995167623075,29.681324110671937,LA9_ses-1
19,110468,0.0,0.0,0.7254655180156087,True,False,2000.0,15.000430552374734,15.297380585516178,14.595332818716228,15.044028277316135,14.823316218665056,15.242094861660078,LA9_ses-1
20,7193,0.0,1.8736728730118766e-150,3.5952548321929813e-183,True,True,4000.0,2.0204441683228684,3.7349768875192604,5.225342913128674,0.5208979288106164,0.39867109634551495,0.2223320158102767,LA9_ses-1
21,72839,0.0,0.0,4.881711767666226e-142,True,True,4000.0,7.815591958826239,9.51617873651772,13.455258001306335,7.776261937244202,5.279371790999698,3.050889328063241,LA9_ses-1
22,17218,0.0,2.442103371838835e-168,5.6541108192374254e-30,True,True,32000.0,2.0883240282380804,1.5285053929121728,1.5319755358945433,1.5874984497085451,2.1745696164300816,3.6190711462450595,LA9_ses-1
23,15573,0.0,1.3115900211264311e-305,1.2648987911703544e-35,True,True,2000.0,3.7900778751142155,5.534668721109399,4.774063297903925,3.497457522014139,3.044397463002114,2.099802371541502,LA9_ses-1
24,79239,0.0,0.0,7.382802248323348e-46,True,True,2000.0,7.877133923283658,10.773497688751926,9.07309542188706,8.148331886394642,7.055270311084265,4.3354743083003955,LA9_ses-1
25,120783,0.0,0.0,3.087471255431387e-79,True,True,4000.0,13.050582634922808,16.332819722650232,16.98236446766819,11.670594071685478,11.114466928420416,9.152667984189724,LA9_ses-1
26,5243,0.0,1.9151853907970315e-22,0.18727996104074868,True,False,4000.0,0.3529107621413488,0.33281972265023113,0.5225342913128674,0.4092769440654843,0.28994261552401085,0.20998023715415018,LA9_ses-1
27,13032,0.0,3.874183114411044e-74,0.015032164104088792,True,True,2000.0,0.9061138807300495,1.1956856702619416,0.9263107891455377,1.0169911943445367,0.7369374811235276,0.6546442687747036,LA9_ses-1
28,2205,0.0,3.302583270797791e-17,0.002435378199289983,True,True,2000.0,0.18396513801979397,0.3204930662557781,0.05937889674009857,0.19843730621356814,0.19329507701600726,0.1482213438735178,LA9_ses-1
29,76790,0.0,0.0,5.676780657558686e-58,True,True,32000.0,7.537532424742727,6.582434514637905,4.809690635947984,5.084955971722684,10.353367562669888,10.857213438735178,LA9_ses-1
30,52591,0.0,0.0,0.0,True,True,32000.0,24.98636341129414,19.57473035439137,10.878213882786058,24.58142130720575,30.35940803382664,39.53804347826087,LA9_ses-1
31,22637,0.0,0.0,0.0,True,True,32000.0,11.747101031305982,1.3189522342064715,1.080695920669794,1.6495101079002852,12.999093929326488,41.687252964426875,LA9_ses-1
32,23802,0.0,0.0,7.947781091389093e-52,True,True,16000.0,8.174873313954517,8.850539291217258,4.310907903331156,6.536028773409401,12.407127755964964,8.769762845849803,LA9_ses-1
33,42839,0.0,0.0,2.2801239377992162e-278,True,True,16000.0,15.283338567923192,10.69953775038521,7.03046137402767,12.38992930670966,25.79281183932347,20.50395256916996,LA9_ses-1
34,15932,0.0,5.706875577311827e-282,4.623123035238105e-199,True,True,16000.0,4.321925440698297,1.8859784283513097,1.0213170239296954,2.86493860845839,9.809725158562369,6.027667984189723,LA9_ses-1
35,31787,0.0,0.0,6.498583899854218e-56,True,True,16000.0,5.070129440819288,5.966101694915254,2.0901371652514698,3.708297159866055,7.20024161884627,6.385869565217392,LA9_ses-1
36,34913,0.0,9.61796301803794e-165,2.0954927412116264e-29,True,True,2000.0,2.808407597678733,4.474576271186441,2.9333174989608697,2.0959940468808136,3.0806402899426155,1.4575098814229248,LA9_ses-1
37,53081,0.0,0.0,0.0,True,True,32000.0,26.146021657635494,23.21109399075501,6.626684876195,26.627806027533175,35.010570824524315,39.25395256916996,LA9_ses-1
38,38466,0.0,0.0,7.337843284701553e-123,True,True,16000.0,13.551366100400964,12.314329738058552,5.926013894661837,13.010045888627062,18.42343702808819,18.083003952569168,LA9_ses-1
39,77823,0.0,0.0,0.0,True,True,32000.0,39.60829135508802,32.07395993836672,9.013716525146963,37.29381123651247,54.726668680157054,64.93330039525692,LA9_ses-1
40,6260,0.0,3.719523646541866e-237,9.398330414968137e-242,True,True,16000.0,3.064057968414116,1.0107858243451464,0.33252182174455197,1.289842490388193,7.079432195711265,5.607707509881423,LA9_ses-1
41,6672,0.0,2.8401419401312652e-201,0.0,True,True,16000.0,3.061398134983242,0.9738058551617874,0.34439760109257167,0.6201165819174005,12.491694352159469,0.8769762845849802,LA9_ses-1
42,330398,0.0,0.0,3.852488367016745e-162,True,True,2000.0,54.56699148293349,67.53775038520801,46.3274152366249,56.91429988837901,55.9710057384476,46.0844861660079,LA9_ses-1
43,37411,0.0,7.640043509680348e-303,9.248467139228024e-97,True,True,32000.0,4.65178914430235,2.983050847457627,4.239653227243037,2.0711893836041173,4.071277559649653,9.893774703557312,LA9_ses-1
44,220141,0.0,0.0,2.145988692858745e-172,True,True,32000.0,32.02515182966711,27.513097072419104,27.00552223739683,24.928686593079497,34.30987617034128,46.36857707509881,LA9_ses-1
45,12144,0.0,1.688551559272389e-277,0.0,True,True,2000.0,5.888504719692188,19.180277349768875,2.0545098272074105,3.807515812972839,2.6215644820295987,1.7786561264822136,LA9_ses-1
46,4668,0.0,4.794899045068249e-15,0.006166594750598793,True,True,4000.0,0.16303075546234697,0.13559322033898305,0.2850187043524731,0.22324196949026417,0.07248565388100271,0.09881422924901186,LA9_ses-1
47,26479,0.0,0.0,0.0,True,True,32000.0,13.47750946110238,1.0847457627118644,0.8431803337093997,2.1332010417958576,14.376321353065538,48.95009881422925,LA9_ses-1
48,4927,0.0,3.4686797313738206e-74,2.0606380889676943e-07,True,True,8000.0,0.9894748010295636,1.1217257318952234,0.7244225402292025,1.6495101079002852,0.8094231350045303,0.642292490118577,LA9_ses-1
49,267721,0.0,0.0,4.657682087422632e-165,True,True,32000.0,42.20545589292467,39.334360554699536,26.708627753696337,42.88726280540742,50.812443370582905,51.284584980237156,LA9_ses-1
50,40523,0.0,0.0,0.0,True,True,32000.0,15.64586138023804,5.090909090909092,2.6245472359123565,5.829095870023565,20.453035336756265,44.23171936758893,LA9_ses-1
51,4851,0.0,1.3270912567474845e-19,1.8853373153556726e-06,True,True,4000.0,0.2615558012158329,0.14791987673343607,0.5462858500089068,0.21083963785191615,0.21745696164300815,0.18527667984189725,LA9_ses-1
52,3017,0.0,2.5996293117468217e-12,0.008972622309748685,True,True,16000.0,0.14066126303806692,0.12326656394453005,0.1781366902202957,0.06201165819174005,0.26578073089700993,0.0741106719367589,LA9_ses-1
53,43506,0.0,0.0,0.0,True,True,2000.0,41.40885309383026,74.31741140215716,8.016151059913307,29.033858365372687,43.52763515554213,52.14920948616601,LA9_ses-1
54,203365,0.0,0.0,0.0,True,True,32000.0,43.389566855783606,48.110939907550076,24.46410545692061,28.872628054074166,47.44186046511628,68.05830039525692,LA9_ses-1
55,46727,0.0,6.163904558431984e-273,7.021307820717984e-46,True,True,2000.0,4.975864607482573,8.086286594761171,7.137343388159848,2.9517549299268264,3.443068559347629,3.260869565217391,LA9_ses-1
56,45857,0.0,1.1549484110987967e-179,1.7416684175284278e-15,True,True,32000.0,2.092453203801699,1.8859784283513097,1.7932426815509768,1.6123031129852412,1.8604651162790697,3.3102766798418974,LA9_ses-1
57,254665,0.0,0.0,0.0,True,True,32000.0,115.5485837704473,121.70107858243452,43.99976248441304,98.72255984125016,152.42524916943523,160.89426877470356,LA9_ses-1
58,11067,0.0,1.0616208003349808e-140,2.0546157302827734e-134,True,True,32000.0,1.9034642007632434,0.7642526964560864,0.3919007184846506,1.537889123155153,1.4255511929930536,5.3977272727272725,LA9_ses-1
59,2646,0.0,4.7245621006406e-50,7.253390918305298e-53,True,True,32000.0,0.6691709040528966,0.2588597842835131,0.13063357282821686,0.17363264293687214,0.9423135004530354,1.840415019762846,LA9_ses-1
60,2106,0.0,1.42657774614666e-18,0.00024359908288904943,True,True,32000.0,0.2486270582743731,0.11093990755007704,0.2731429250044534,0.16123031129852414,0.2778616732105104,0.41996047430830036,LA9_ses-1
61,13604,0.0,0.0,0.0,True,True,2000.0,10.828508653167958,33.62711864406779,3.040199513093047,12.067468684112612,2.3074599818785866,3.100296442687747,LA9_ses-1
62,38444,0.0,0.0,3.4001687626773596e-280,True,True,2000.0,13.631205383319699,26.687211093990754,7.754883914256873,10.045888627061887,10.377529447296888,13.290513833992094,LA9_ses-1
63,38821,0.0,0.0,0.0,True,True,32000.0,17.784475876760535,1.5531587057010785,2.88581438156879,14.820786307825871,17.142857142857142,52.519762845849804,LA9_ses-1
64,37743,0.0,2.569278827810284e-206,3.936460349547784e-43,True,True,4000.0,2.8105971179765605,2.305084745762712,4.8690695326880835,1.7735334242837653,1.4738749622470553,3.6314229249011856,LA9_ses-1
65,44209,0.0,3.318044681787766e-236,1.1436745976784027e-25,True,True,4000.0,3.278867739489533,2.884437596302003,5.332224927260851,2.666501302244822,2.102083962549079,3.409090909090909,LA9_ses-1
66,14925,0.0,8.823143976131342e-106,2.698466132427178e-24,True,True,32000.0,1.3026393460735997,0.7889060092449923,1.9476278130752331,0.7565422299392286,0.8215040773180308,2.1986166007905137,LA9_ses-1
67,123741,0.0,0.0,0.0,True,True,32000.0,23.527744798857622,9.023112480739599,12.315183183896442,13.320104179585762,33.560857746904254,49.419466403162055,LA9_ses-1
