unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
0,72905,0.0,0.0,0.00032416817861669213,True,True,8000.0,10.278149262688954,9.94243223794675,9.449598021026592,11.185054032602723,10.275628626692455,10.538033395176251,LA9_ses-4
1,15021,0.0,2.5586651491755097e-183,0.0003952189663404878,True,True,8000.0,2.227154691868602,2.02686495562485,1.8429189857761286,2.6985774467305697,2.526595744680851,2.0408163265306123,LA9_ses-4
2,120203,0.0,0.0,0.6526538073916255,True,False,2000.0,16.133867581437745,16.850563684336773,16.178107606679035,15.959460284510653,15.28046421663443,16.40074211502783,LA9_ses-4
3,11457,0.0,3.322672857192006e-94,0.0937980545053279,True,False,2000.0,1.5368170874538492,1.8829455504917247,1.6079158936301794,1.3187618291715,1.3902321083172147,1.484230055658627,LA9_ses-4
4,63603,0.0,0.0,2.8706685403219745e-17,True,True,8000.0,9.417694877259132,8.035500119932838,8.583797155225726,11.343793882410404,10.541586073500966,8.583797155225726,LA9_ses-4
5,85686,0.0,0.0,1.8138874405051555e-06,True,True,16000.0,11.855734298598518,11.777404653394099,10.847247990105133,12.564869650161791,13.044003868471954,11.045145330859617,LA9_ses-4
6,41185,0.0,1.2771435146841998e-214,0.0004812637522884806,True,True,32000.0,4.951801311466374,5.612856800191893,5.3061224489795915,3.944074729836986,4.231141199226306,5.664811379097093,LA9_ses-4
7,2861,0.0,1.2008997389868458e-28,0.3651751923231586,True,False,8000.0,0.32952073592953024,0.37179179659390743,0.37105751391465674,0.4029550033579583,0.22969052224371372,0.27210884353741494,LA9_ses-4
8,72926,0.0,0.0,0.6263879807221097,True,False,4000.0,9.64516870380242,9.966418805468937,10.36487322201608,9.13364674278039,9.18762088974855,9.573283858998144,LA9_ses-4
9,75022,0.0,0.0,0.6017048069017992,True,False,2000.0,10.004181872207047,10.602062844806909,9.734075448361162,10.037242810916416,9.356866537717602,10.29066171923315,LA9_ses-4
10,178389,0.0,0.0,0.19694016444464318,True,False,2000.0,23.271340317736794,24.682177980331016,23.401360544217685,22.431161853593014,21.216150870406192,24.625850340136058,LA9_ses-4
11,8003,0.0,1.460132186531223e-40,0.6978897926812051,True,False,2000.0,1.0000340644491492,1.1753418085871912,0.7915893630179344,0.8913853104585139,0.9792069632495164,1.1626468769325913,LA9_ses-4
12,6758,0.0,8.501967230917024e-40,0.7439726076423843,True,False,32000.0,0.8904722673746512,0.9954425521707844,0.6926406926406927,0.8425422797484584,0.8704061895551257,1.0513296227581943,LA9_ses-4
13,5070,0.0,1.20625330271821e-28,0.09425366939065237,True,False,4000.0,0.5810524391562764,0.731590309426721,0.7915893630179344,0.31747969961536116,0.4956479690522244,0.5689548546691404,LA9_ses-4
14,8912,0.0,3.348637027264681e-61,0.002156147877777444,True,True,32000.0,1.2014815116905768,1.4391940513312547,0.6679035250463823,0.9280175834910557,1.438588007736944,1.5337043908472479,LA9_ses-4
15,114455,0.0,0.0,0.7185740554827609,True,False,2000.0,15.400493079653051,15.92708083473255,15.374149659863944,15.116918004762194,15.111218568665377,15.473098330241188,LA9_ses-4
16,331567,0.0,0.0,6.853418857169515e-10,True,True,16000.0,45.847213008593926,45.826337251139364,43.43846629560915,48.073752976372184,48.17456479690522,43.72294372294372,LA9_ses-4
17,7672,0.0,1.915246804656256e-24,3.2959854374962346e-12,True,True,4000.0,0.26493247402928616,0.2878388102662509,0.6060606060606061,0.12210757677513889,0.024177949709864602,0.2844774273345702,LA9_ses-4
18,20358,0.0,0.0,2.0103260691659747e-136,True,True,16000.0,8.812398193980204,11.825377788438475,2.782931354359926,10.489040844984432,13.213249516441005,5.75139146567718,LA9_ses-4
19,7746,0.0,9.154906324201892e-45,0.00023058873456981968,True,True,2000.0,0.4904303477211946,0.6356440393379708,0.6060606060606061,0.6105378838756945,0.26595744680851063,0.33395176252319114,LA9_ses-4
20,5065,0.0,1.5385611227311183e-287,0.0,True,True,16000.0,5.348308620979914,1.2233149436315665,0.2473716759431045,1.868245924659625,19.197292069632496,4.205318491032777,LA9_ses-4
21,11250,0.0,7.184462374615598e-301,4.5796068933687165e-171,True,True,2000.0,4.598108869416231,8.815063564403934,1.1131725417439702,5.372733378106111,6.576402321083172,1.1131725417439702,LA9_ses-4
