session,maze,unit,direction,location,peak_rate,spatial_info,field_start,field_stop,field_peak,field_width,n_spikes_field,pref_phase,mrl,mrl_jitter,p_rayleigh,slope,phi0,rho,p_circlin,p_shuffle
Buddy-06272013,1.6mLinearMazeLinearizedPosition,13,-1,lCA1,1.8337365194552657,0.46502600722940113,98.0,154.0,114.0,56.0,32,289.55154569546363,0.4409158139775494,0.14589565545241287,0.0015887417289352371,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,15,-1,lCA1,1.7000124635859744,0.8831018635248992,138.0,158.0,150.0,20.0,15,252.6465542539133,0.26293573481256477,0.2331456911568633,0.360462172870595,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,18,-1,lCA1,2.8268117868880265,0.6117493960556327,74.0,134.0,94.0,60.0,54,51.29772409871449,0.6519984398914216,0.10261899133729277,6.254171544736858e-12,0.04999999999999982,0.7441257316724744,0.09683077511425063,0.42191524839209027,0.48951048951048953
Buddy-06272013,1.6mLinearMazeLinearizedPosition,19,-1,lCA1,6.103054422514586,0.8880499891753164,2.0,70.0,14.0,68.0,55,318.7654938587562,0.28520600154756226,0.13241276309466943,0.010826097319946576,-0.48999999999999977,1.4463178924858333,-0.2866559937277676,0.03973697356839012,0.08891108891108891
Buddy-06272013,1.6mLinearMazeLinearizedPosition,25,-1,lCA1,2.254151536435264,2.4133038726189886,150.0,158.0,158.0,8.0,10,227.07464736575366,0.7033282120619403,0.2512058891823573,0.004483654781756037,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,26,-1,lCA1,3.3618630320126233,2.527631194954729,150.0,158.0,158.0,8.0,12,241.01408164675945,0.7769112537901002,0.21802718132161547,0.00023717170364332953,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,27,-1,lCA1,2.0733588859788705,0.8161375644632733,14.0,46.0,30.0,32.0,9,331.61728699750324,0.5429910202334185,0.3055106596218048,0.06675768064849658,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,28,-1,lCA1,9.627339584230995,0.6033458829664136,2.0,90.0,6.0,88.0,149,328.47228632738285,0.19475282889960827,0.06708369777212599,0.0033912896907014444,-1.5299999999999998,0.6466296205567958,-0.21800307624435342,0.009938208124162351,0.017982017982017984
Buddy-06272013,1.6mLinearMazeLinearizedPosition,36,-1,lCA1,2.075076488977404,0.5053789373252152,122.0,158.0,130.0,36.0,29,8.38924899471153,0.7519004051081593,0.16489244827718602,4.313571189961677e-09,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,38,-1,lCA1,1.0096715194443076,0.9450167275214665,66.0,110.0,86.0,44.0,10,165.82127217260623,0.2790911572687691,0.2909304801938141,0.46981593209102557,,,,,
Buddy-06272013,1.6mLinearMazeLinearizedPosition,42,-1,lCA1,11.525922934783127,0.6947163175814963,2.0,82.0,22.0,80.0,162,178.19028566840035,0.17546637320060313,0.0690987868758207,0.006664149815361952,0.41000000000000014,1.2851166374801188,0.21549086929996042,0.006116294794263233,0.01998001998001998
Buddy-06272013,1.6mLinearMazeLinearizedPosition,44,-1,lCA1,14.687174342346232,1.3317684835564834,2.0,70.0,38.0,68.0,200,211.34609867232314,0.1657481357992055,0.0658725725046019,0.00401080653416863,-0.8399999999999999,1.435652588364405,-0.04365786354265987,0.5294962603812929,0.5804195804195804
