asset_id,path,subject,table_bf,table_sr,cf,latency_ms,peak_rate,spont_rate,level,n_freqs,n_reps,bw_oct,q_factor,dur
bcba47ff-b144-4c72-a7c3-d7a21ec47470,sub-G170712/sub-G170712_ses-G170712-1074_icephys.nwb,sub-G170712,9777.0,37.5,9400.0,3.4999999999999885,86.41181499365835,37.142857142857146,65.00123329682467,21,5.0,,,0.05
7bafca3c-44d9-4366-9cfe-a8150fa4efb3,sub-G170523/sub-G170523_ses-G170523-991_icephys.nwb,sub-G170523,1629.0,75.0,1600.0,4.499999999999988,157.0825751670958,65.38461538461539,26.420071319557906,26,5.0,0.8624964762500651,1.7777777777777777,0.05
4cada235-cac2-4086-bd19-5caba1eab4cd,sub-G170808/sub-G170808_ses-G170808-533_icephys.nwb,sub-G170808,8546.0,122.5,9500.0,6.499999999999986,83.1846881224844,112.38095238095238,34.04925587067491,21,5.0,,,0.05
c2939f65-22a7-4d31-b442-5bbb4633128b,sub-G171023/sub-G171023_ses-G171023-2P-85_icephys.nwb,sub-G171023,1041.0,0.0,1050.0,5.499999999999987,154.5262720054713,1.1764705882352942,72.99351104672412,17,5.0,,,0.05
b9ace584-3a02-45b1-aedf-a8fbaf707077,sub-G170808/sub-G170808_ses-G170808-133_icephys.nwb,sub-G170808,8972.0,112.5,10000.0,3.4999999999999885,139.50759916568487,120.64516129032258,37.62525812072827,31,5.0,,,0.05
5fe8e704-d397-43b2-8f98-fa4927ff6be2,sub-G171023/sub-G171023_ses-G171023-4P-56_icephys.nwb,sub-G171023,4296.0,0.0,4300.0,4.499999999999988,229.72077966705766,0.9523809523809523,77.83295712507815,21,5.0,,,0.05
2ce50d9a-72c5-4fdc-b091-5a75b5f8396c,sub-G171204/sub-G171204_ses-G171204-250_icephys.nwb,sub-G171204,11726.0,0.0,11800.0,5.499999999999987,120.45398062789485,0.9523809523809523,64.21308777811208,21,5.0,,,0.05
8e56be58-c48f-4914-bd54-657bba8ede16,sub-G171214/sub-G171214_ses-G171214-1137_icephys.nwb,sub-G171214,800.0,5.0,800.0,5.499999999999987,34.59590421725656,1.5384615384615385,80.30832679751892,13,5.0,,,0.05
a042ee83-e51f-42a6-bd20-3bed0293979e,sub-G171211/sub-G171211_ses-G171211-109_icephys.nwb,sub-G171211,2666.0,67.5,2400.0,3.4999999999999885,128.3823249805949,45.38461538461539,27.455540445649568,26,5.0,1.2995602818589078,1.263157894736842,0.05
e35e4552-4347-44b2-8e80-5c129065447d,sub-G180118/sub-G180118_ses-G180118-775_icephys.nwb,sub-G180118,11587.0,100.0,11600.0,3.4999999999999885,142.65990076592726,90.2439024390244,49.51035798582015,41,5.0,0.2857544823338775,5.043478260869565,0.05
cf0ed51d-9457-48b6-816a-13447eb10cf7,sub-G180118/sub-G180118_ses-G180118-705_icephys.nwb,sub-G180118,6128.0,80.0,6200.0,3.4999999999999885,156.90294426269898,52.19512195121951,57.51141369470363,41,5.0,0.45943161863729726,3.4444444444444446,0.05
0e720b1b-1230-4e33-9144-c6ccbb7e405c,sub-G171221/sub-G171221_ses-G171221-250_icephys.nwb,sub-G171221,8894.0,0.0,8500.0,3.4999999999999885,147.5167600484792,1.5686274509803921,47.51129269656107,51,5.0,0.35198532874354227,4.0476190476190474,0.05
3737793b-439c-476d-b383-c153f03c5a60,sub-G180406/sub-G180406_ses-G180406-1p-1_icephys.nwb,sub-G180406,14271.0,20.0,14000.0,6.499999999999986,63.73331823067581,28.571428571428573,46.35534635038723,21,5.0,,,0.05
d30df9b9-bca7-4ade-b05f-2e66b59af8a4,sub-G180406/sub-G180406_ses-G180406-1p-805_icephys.nwb,sub-G180406,9794.0,0.0,10250.0,5.499999999999987,28.968999936571073,1.1764705882352942,66.0575649326056,17,5.0,0.21150410519371182,6.833333333333333,0.05
2ae1d92d-27db-4223-a228-51916985ac51,sub-G180626/sub-G180626_ses-G180626-1036_icephys.nwb,sub-G180626,4568.0,5.0,4200.0,4.499999999999988,184.1131788121554,11.428571428571429,50.41278301853218,21,5.0,0.41503749927884376,3.5,0.05
9880962e-6f13-4651-8fc7-33e2a40663c9,sub-G180626/sub-G180626_ses-G180626-836_icephys.nwb,sub-G180626,1249.0,55.0,1300.0,4.499999999999988,171.8262629002128,43.75,52.8161546507832,16,5.0,,,0.05
ee390733-759d-4eea-83d7-5a55edbeebb0,sub-G190108/sub-G190108_ses-G190108-504_icephys.nwb,sub-G190108,4028.0,0.0,4000.0,3.4999999999999885,185.75167075137037,3.1578947368421053,55.44994992414888,19,5.0,0.6918777046376682,2.0,0.05
5a465d7f-54db-44e5-8379-43d9a08ae251,sub-G180717/sub-G180717_ses-G180717-475_icephys.nwb,sub-G180717,3073.0,80.0,3000.0,5.499999999999987,78.49698866333861,56.92307692307692,23.370965774222597,26,5.0,1.0,1.7647058823529411,0.05
dda383e0-f3f3-4a42-bf66-39adf1902b13,sub-G180710/sub-G180710_ses-G180710-626_icephys.nwb,sub-G180710,2043.0,57.5,2000.0,4.499999999999988,117.6718369745917,67.61904761904762,29.215415632634933,21,5.0,0.5849625007211562,2.5,0.05
25293027-13fc-4bea-88f4-07c73f2286f9,sub-G180717/sub-G180717_ses-G180717-528_icephys.nwb,sub-G180717,4446.0,0.0,4500.0,5.499999999999987,104.45517620539003,0.0,36.696169520798186,21,5.0,0.1622714288988771,9.0,0.05
485b2160-1c08-465f-ba96-842766fc8611,sub-G190326/sub-G190326_ses-G190326-1p-290_icephys.nwb,sub-G190326,5152.0,0.0,5250.0,7.499999999999985,115.61505827494513,1.5384615384615385,75.0,13,5.0,0.3536369546147004,4.2,0.05
6ef1e0ef-50d9-42cb-91d0-a07b5d1af787,sub-G190108/sub-G190108_ses-G190108-632_icephys.nwb,sub-G190108,9465.0,25.0,9500.0,3.4999999999999885,267.15779972770974,20.0,53.0994790804625,41,5.0,,,0.05
dad82fd5-f4d5-48b8-b337-2a34cbf159a1,sub-G190411/sub-G190411_ses-G190411-245_icephys.nwb,sub-G190411,4362.0,25.0,4300.0,3.4999999999999885,255.77849918949607,20.0,40.0,41,5.0,0.49749965947081687,3.0714285714285716,0.05
fe270bab-9061-4b6f-9eb7-b28e6ccde03c,sub-G190411/sub-G190411_ses-G190411-588_icephys.nwb,sub-G190411,11950.0,70.0,12000.0,3.4999999999999885,167.84195337049525,73.75,45.0,16,5.0,,,0.05
4e2f2e44-aca8-4501-a64c-477afd273999,sub-G190515/sub-G190515_ses-G190515-410_icephys.nwb,sub-G190515,4101.0,107.5,4200.0,2.4999999999999893,151.8001196444322,83.80952380952381,40.0,21,5.0,0.49749965947081687,3.0,0.05
4ed9ddcb-694c-4d09-8a16-4d900b74f6bb,sub-G190507/sub-G190507_ses-G190507-635_icephys.nwb,sub-G190507,1320.0,0.0,1300.0,7.499999999999985,30.857901108244754,1.25,40.0,16,5.0,0.44745897697122117,3.25,0.05
42ceafa2-663f-4580-b3ba-b5be7a8fddb0,sub-G190507/sub-G190507_ses-G190507-880_icephys.nwb,sub-G190507,4383.0,137.5,4200.0,3.4999999999999885,149.54488354880047,87.5,30.0,16,5.0,0.5563933485243854,2.625,0.05
09d342c0-cf31-4d05-9f6a-32fd41d595a8,sub-G190515/sub-G190515_ses-G190515-273_icephys.nwb,sub-G190515,1131.0,0.0,1100.0,5.499999999999987,114.95495584193921,2.857142857142857,40.0,21,5.0,0.8073549220576041,1.8333333333333333,0.05
bd01bfdc-2319-4b08-9901-5c3f3f591c8d,sub-G190603/sub-G190603_ses-G190603-3p-115_icephys.nwb,sub-G190603,1104.0,57.5,1100.0,3.4999999999999885,163.19224221418804,51.42857142857143,45.0,14,5.0,1.4150374992788437,1.1,0.05
b66e206f-e9c5-4c26-bfa3-12e1e9e8cb52,sub-G190617/sub-G190617_ses-G190617-1p-381_icephys.nwb,sub-G190617,4881.0,60.0,5100.0,4.499999999999988,188.24392099031317,20.952380952380953,35.0,21,5.0,0.32192809488736235,4.636363636363637,0.05
c94f0452-86d9-4a7f-9c7e-7cd32ced556d,sub-G190617/sub-G190617_ses-G190617-2p-98_icephys.nwb,sub-G190617,2395.0,70.0,2400.0,4.499999999999988,107.51744356626017,64.0,35.0,15,5.0,0.5360529002402097,2.6666666666666665,0.05
