unit_id,baseline_Hz,anova_p,best_freq_Hz,freq_selectivity_index,driven,rate_2000Hz,rate_4000Hz,rate_8000Hz,rate_16000Hz,rate_32000Hz
57,0.4386553869567164,4.0301946423543994e-75,2000.0,0.8326202270778811,True,2.5906429289643342,0.23661270236612705,0.4923985966639995,0.6593809145857501,0.3308012741975006
58,0.4458171075600913,0.0,4000.0,0.9847957844239457,True,18.58401845389484,19.12826899128269,2.3512032990705976,0.14652909213016668,0.2572898799313894
59,2.1825343538785194,5.495226431011877e-127,4000.0,0.5711854596553338,True,3.2057727568462773,10.734744707347447,2.9297716501507973,4.17607912570975,4.410683655966675
60,1.765364128731928,0.0,8000.0,0.8148364232037213,True,2.034660199917194,1.6189290161892904,15.867544777497386,10.35472251053178,10.45086988483215
61,0.8558256121033079,0.0,4000.0,0.9881861729333439,True,2.8982078429053053,28.866749688667507,2.178863790238198,0.18316136516270837,0.17152658662092626
62,6.9432881249720255,0.0,8000.0,0.5614566917906889,True,13.615662151771456,8.66749688667497,30.861082045916174,12.418340558031629,28.39990198480765
63,8.289691598406517,1.2525279843115508e-97,8000.0,0.2252053108519936,True,32.02223930916189,29.838107098381073,35.14494983689297,23.20043958727639,22.2249448664543
64,0.33302000805693566,0.0,4000.0,0.9635952491279318,True,33.879458212574676,40.311332503113334,14.476518741921588,1.6118200134318335,0.7473658417054643
65,1.4717335839935548,2.9155465499307974e-127,4000.0,0.6787826446078311,True,3.288578695215,8.58032378580324,6.142672493383395,2.0269857744673057,1.6417544719431512
66,8.34340450293183,2.285952075637162e-162,8000.0,0.329001663906514,True,23.481398237416457,16.84931506849315,33.37231488890257,27.706209170279017,17.20166625827003
67,8.744460856720828,0.0,4000.0,0.6042649221425745,True,69.04832317974804,85.08094645080946,66.11682156705854,44.728005372733385,20.987503062974763
68,4.331050534891008,4.852504444564199e-125,4000.0,0.47567921820934933,True,4.37688531377536,11.581569115815693,10.27882070536099,4.115025337322181,4.239157069345748
69,0.5049013025379347,0.0,2000.0,0.8687980696284461,True,18.323771219021708,6.60024906600249,14.624238320920785,1.7095060748519446,1.2864493996569468
70,0.827178729689808,1.8813311265590396e-45,4000.0,0.5355101894236334,True,1.620630508073579,4.333748443337485,2.3881331938203973,1.7095060748519446,1.3109531977456506
71,1.3535651940378677,0.0,8000.0,0.6829056770134518,True,27.21949488377595,7.085927770859278,37.606942820212964,23.432443983149156,8.35579514824798
