path,subject,session,unit,layer,depth_mm,n_spikes,box_half_cm,run_time_s,included,gridness,spacing_cm,orientation_deg,peak_rate,mean_rate,spatial_info,r_in,r_out,hd_mvl,hd_pref,gridness_p,gridness_shuf_95,hd_mvl_shuf_95,hd_p
sub-11016/sub-11016_ses-02020502_behavior+ecephys.nwb,11016,02020502,t7c1,MEC LV,2.1999999999999997,3149,51.9026127030387,552.84,True,-0.34937525492132115,67.5,0.0,32.06431506426018,5.672238633912501,0.5192324751930797,21.0,25.0,,,0.96,0.679953190014007,,
sub-11016/sub-11016_ses-25010501_behavior+ecephys.nwb,11016,25010501,t6c2,MEC LV,1.8499999999999999,1448,51.72720311665978,580.36,True,-0.5267929617411099,66.70832032063167,27.994616791916513,12.371269552583612,2.4891700474477703,0.6419949232047047,22.0,40.0,,,0.985,0.6271650278211746,,
sub-11016/sub-11016_ses-28010501_behavior+ecephys.nwb,11016,28010501,t1c2,MEC LV,1.8499999999999999,2784,51.82253749996626,570.28,True,1.0055589193234107,39.52847075210474,42.64597536373867,23.84704218726754,4.867983913165293,0.3924465215141104,8.0,19.0,,,0.01,0.570329427034822,,
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t5c1,MEC LV,2.05,980,51.85657659653538,559.78,True,0.00787628160853146,42.79310692155923,15.0,3.700632756390881,1.7438963626923778,0.06747030523979164,10.0,39.0,,,0.685,0.6083911544400156,,
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t6c1,MEC LV,2.05,475,51.85657659653538,559.78,True,1.1367324749595478,38.81043674065006,15.0,3.15896864987656,0.8452558900804893,0.28480153801472446,8.0,20.0,,,0.0,0.6785139988892464,,
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t6c2,MEC LV,2.05,1008,51.85657659653538,559.78,True,-0.4020584189806779,90.86390922693124,7.907162702958458,5.953945651231801,1.7937219730550173,0.22372002724585166,21.0,25.0,,,0.98,0.6694402201305275,,
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t7c1,MEC LV,2.05,498,51.85657659653538,559.78,True,-0.13466788904028026,32.59601202601325,0.0,7.934737942870209,0.8861840700212288,0.6174448617947756,7.0,40.0,,,0.83,0.8201836886414312,,
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t5c2,MEC LV,2.1,2011,50.68922673903782,547.18,True,1.229901276236032,35.79455265819088,15.06858282186245,17.71798504594281,3.660889827343086,0.5486190883618418,8.0,18.0,,,0.005,0.7024563279897867,,
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t6c1,MEC LV,2.1,586,50.68922673903782,547.18,True,0.6360431530729278,37.5,21.80140948635181,5.145553800360069,1.0667734653520877,0.42844169174729285,8.0,17.0,,,0.075,0.6951767573892544,,
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t6c2,MEC LV,2.1,3075,50.68922673903782,547.18,True,1.3176933837690266,37.16517186829626,17.726310993906253,17.68539146383256,5.597830044296365,0.32666302897693045,8.0,17.0,,,0.0,0.6227559777799337,,
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t6c3,MEC LV,2.1,1181,50.68922673903782,547.18,True,1.2352501529085722,38.07886552931954,18.012787504183336,8.880408566987084,2.1499308235167502,0.4498135803438351,7.0,18.0,,,0.0,0.5616122310375611,,
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t8c2,MEC LV,2.1,1308,50.68922673903782,547.18,True,0.927226996216475,35.35533905932738,15.0,8.493203455803368,2.381125755427527,0.20826497931247479,8.0,17.0,,,0.005,0.6850739842896189,,
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,11025,01060511,t7c1,MEC LIII,2.4,1272,50.01149610637668,536.6,True,1.223707728903812,39.13118960624632,3.43494882292201,9.423594796688771,2.3617661257402,0.26225063041211505,8.0,20.0,0.06518752328452126,0.021164817061818712,0.005,0.6927745563324449,0.1360004602061187,0.485
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,11025,01060511,t7c2,MEC LIII,2.4,1946,50.01149610637668,536.6,True,0.9552531492166565,40.078048854703496,3.43494882292201,9.786547594472038,3.613205094882413,0.20218062688522498,8.0,19.0,0.11454378118758829,5.150286245094391,0.01,0.6797711506940844,0.11094234443260773,0.045
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,11025,01060511,t8c1,MEC LIII,2.4,1618,50.01149610637668,536.6,True,-0.20143538257757365,65.0,3.0127875041833363,20.078967739578772,3.0041962196915435,0.7655357205310482,13.0,37.0,0.1291046540819639,4.902068559030467,0.905,0.5885437316813084,0.19349001053309775,0.345
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t5c1,MEC LIII,2.4,2161,51.929798396360084,550.32,True,1.0033399367737854,47.762432936357,2.726310993906253,30.82426703080049,3.915564413757619,1.0165834920514456,11.0,15.0,0.1967255923498699,2.6534748836004938,0.015,0.84793975330777,0.18630361847474944,0.02
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c1,MEC LIII,2.4,1914,51.929798396360084,550.32,True,0.5988539039554912,57.5,0.0,22.157098730547823,3.4680195686867576,0.7891225501913961,12.0,27.0,0.351337493919719,5.3639494016018405,0.07,0.6442372825074709,0.1754002448453824,0.0
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c2,MEC LIII,2.4,1236,51.929798396360084,550.32,True,0.8819666533570064,47.56574397610112,3.0127875041833363,15.366658344649919,2.2395361478039875,0.7827126386895851,10.0,21.0,0.17419036576889224,2.485674733053466,0.005,0.5742228318473332,0.17704075798884747,0.06
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c3,MEC LIII,2.4,895,51.929798396360084,550.32,True,0.3399665697116116,57.55432216610669,25.61965527615513,18.61756666023466,1.6216705924632435,0.8733617803939178,12.0,37.0,0.2646239483957907,0.8125795495640091,0.245,0.6121507741435204,0.20202434895988203,0.01
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t7c1,MEC LIII,2.4,1715,51.929798396360084,550.32,True,0.6531395867212286,36.9120576505835,1.6992442339936247,11.964727018972688,3.1074470012005166,0.32618401120559265,9.0,22.0,0.17410619864958343,3.5150827110526386,0.035,0.5861976591018384,0.16053114092258836,0.03
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t7c2,MEC LIII,2.4,938,51.929798396360084,550.32,True,-0.14636676152036732,78.10249675906654,20.194428907734817,6.538389804313853,1.6995832577994663,0.3980958756127517,15.0,40.0,0.2436158188189204,1.073483857440591,0.86,0.6333912823079879,0.20340653761920294,0.005
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t8c1,MEC LIII,2.4,1722,51.929798396360084,550.32,True,1.0344102491728464,42.79310692155923,0.25511870305777506,21.76415622195581,3.120130458348274,0.5487425367907786,9.0,17.0,0.2094253850976826,3.5466331184970037,0.0,0.738213354128062,0.20317017545849042,0.045
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t8c2,MEC LIII,2.4,1382,51.929798396360084,550.32,True,-0.11417660455109235,45.069390943299865,10.559965171823805,14.507295347583897,2.504076825457209,0.5246424314035627,11.0,40.0,0.07458861786859879,4.071865035040658,0.765,0.7610508897627792,0.16009836830508986,0.575
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t5c1,MEC LIII,2.4,1663,49.50384067594668,587.54,True,1.2178568906615528,45.069390943299865,3.1798301198642345,25.450767923490595,2.8261165114565845,0.7343555968351723,9.0,20.0,0.16477434389049314,2.4980431511298713,0.0,0.5871883459164123,0.13533774733076387,0.01
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t6c1,MEC LIII,2.4,1308,49.50384067594668,587.54,True,1.1017663987891317,52.5,0.0,31.124588092194724,2.2228264563951967,1.283312869759877,10.0,25.0,0.14535475089728397,5.4173646070694,0.0,0.6134466335636402,0.1964104578751612,0.205
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t6c2,MEC LIII,2.4,674,49.50384067594668,587.54,True,0.9593266245312302,41.38236339311712,4.9831065218999555,4.7568449888275985,1.145401400313733,0.4048314177005048,8.0,21.0,0.16125449327767605,1.7913313037178953,0.0,0.5735317638965469,0.1609867062296079,0.05
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t7c1,MEC LIII,2.4,1313,49.50384067594668,587.54,True,-0.07759069023368381,46.502688094345686,0.0,10.22713227399787,2.2313234994242306,0.41808187008530273,10.0,35.0,0.07013945130684235,2.671744967225149,0.69,0.6346988498829825,0.10629460127520468,0.3
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t7c2,MEC LIII,2.4,2603,49.50384067594668,587.54,True,0.6329650903663451,42.573465914816005,2.005383208083501,9.881666845693783,4.423560600914906,0.12647722878061182,9.0,20.0,0.04378714793341727,5.542654678978382,0.055,0.673842905046503,0.07727798821731176,0.35
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t8c1,MEC LIII,2.4,431,49.50384067594668,587.54,True,0.3884039572397304,71.63274390947201,27.5528115767178,6.661895120729238,0.7324451091026987,0.9829962601291083,19.0,23.0,0.2961817621242629,3.09942936493823,0.195,0.6696255118138839,0.2268535028759209,0.015
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t8c2,MEC LIII,2.4,1516,49.50384067594668,587.54,True,-0.339867888603397,45.069390943299865,12.645975363738671,18.682463144341522,2.5763034464029957,0.8584146811995091,12.0,38.0,0.06604027505701797,4.455985316692303,0.965,0.7060036847148625,0.18708656597961482,0.695
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c1,MEC LV,1.8499999999999999,1449,51.23315883709182,541.7,True,-0.2784686939833319,52.5594901040716,10.201123645475079,8.394458127725951,2.664484572103486,0.1758998730162848,16.0,37.0,,,0.965,0.6614534698156079,,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c2,MEC LV,2.05,478,51.23315883709182,541.7,True,-0.19346299572995562,63.09714732061981,3.690067525979785,7.230451296794903,0.8789673053591901,0.7745363407957369,23.0,29.0,,,0.82,0.6339584304885544,,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c3,MEC LV,2.05,743,51.23315883709182,541.7,True,0.21693960830048215,40.38873605350878,4.763641690726178,6.267192200139188,1.3662608951503727,0.5362385506541023,7.0,17.0,,,0.305,0.6579947134597594,,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c4,MEC LV,2.05,660,51.23315883709182,541.7,True,-0.15414525520301198,32.01562118716424,38.65980825409008,4.848942737627062,1.2136368651403042,0.2029917593229447,8.0,34.0,,,0.86,0.75308181425371,,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c1,MEC LV,2.05,1164,51.23315883709182,541.7,True,-0.13176495412035616,50.62114182829147,9.775140568831915,7.481451135137847,2.140414107611082,0.2657456340092667,11.0,22.0,,,0.795,0.6372605733161346,,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c2,MEC LV,2.05,639,51.23315883709182,541.7,True,0.22552982931502383,43.66062299143245,8.746162262555202,8.728687637475751,1.175021146704022,0.7403628119847335,10.0,19.0,,,0.305,0.6270881631257187,,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c6,MEC LV,2.05,1104,51.23315883709182,541.7,True,-0.0025967834855050026,65.62202374203343,5.217592968192719,6.705075440825223,2.030083483507418,0.1956842474707127,20.0,28.0,,,0.66,0.781906619012575,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c1,MEC LV,2.05,785,51.58678883611158,561.94,True,-0.028507876157154544,50.99019513592785,18.690067525979785,3.6106211947759492,1.3927823711023632,0.12702833540439587,12.0,25.0,,,0.685,0.6605422302149311,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c3,MEC LV,2.05,2240,51.58678883611158,561.94,True,-0.09581238145409396,57.55432216610669,13.451842301022026,11.122314219527608,3.97430893155324,0.10994628408108002,12.0,26.0,,,0.795,0.6481552844780087,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c4,MEC LV,2.05,958,51.58678883611158,561.94,True,0.4344775612316335,50.62114182829147,9.775140568831915,3.575423299194897,1.699726766262502,0.062462233371863185,11.0,25.0,,,0.115,0.5899172965526434,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c1,MEC LV,2.05,1439,51.58678883611158,561.94,True,0.0499612554442654,90.31195934094221,12.181111085477227,9.043056895286522,2.5531386395112112,0.3359577476419711,19.0,35.0,,,0.565,0.6727797943287137,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c4,MEC LV,2.05,843,51.58678883611158,561.94,True,0.19049604097406708,37.58324094593227,3.814074834290352,5.894295819996503,1.4956885845086525,0.5107176380984084,10.0,36.0,,,0.35,0.6242148234082713,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c5,MEC LV,2.05,440,51.58678883611158,561.94,True,-0.017333294461723048,62.5,0.0,3.102372882484248,0.7806678258408151,0.5895107769298829,10.0,38.0,,,0.71,0.6613912590462281,,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c6,MEC LV,2.05,358,51.58678883611158,561.94,True,-0.12383633872710093,65.0,22.619864948040426,4.518807783932537,0.6351797310250268,0.8051404230999202,17.0,38.0,,,0.815,0.6987244233035501,,
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t1c1,MEC LV,2.05,1252,49.705586315063115,572.74,True,-0.17934293347502844,87.53570700005798,13.610459665965209,12.760787971985067,2.182705718272557,0.5577071925962789,19.0,27.0,0.8291758736358653,2.960183956035506,0.865,0.6678581974358194,0.23080242896957473,0.0
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t2c1,MEC LV,2.05,719,49.705586315063115,572.74,True,0.33147504861528304,39.52847075210474,4.695153531233956,3.8571745841665526,1.253486750349815,0.28372448414695206,8.0,27.0,0.9298494412895574,5.769235185339115,0.17,0.5886376181945305,0.22661618439436088,0.0
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t2c2,MEC LV,2.05,1048,49.705586315063115,572.74,True,-0.3480973054393223,62.69968101992227,0.0,17.889780252246762,1.82705718270738,0.41295590385262504,17.0,37.0,0.9058937097135996,3.7968788590358264,0.96,0.7654682776368984,0.24983916567823886,0.0
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t3c1,MEC LV,2.05,9227,49.705586315063115,572.74,True,0.17694654909783192,86.20469824783333,16.858398767738265,33.79979799616268,16.086122733626905,0.06506315326600431,22.0,38.0,0.08036758446772344,5.3521933241065796,0.405,0.6239690893539054,0.057036398433723386,0.0
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t3c2,MEC LV,2.05,658,49.705586315063115,572.74,True,0.08660420294496204,37.5,0.0,5.826563932643299,1.1471408647151298,0.5081275506099515,9.0,21.0,0.9557748093663597,2.858718016289114,0.485,0.5655289592069801,0.2801534706442634,0.0
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t4c1,MEC LV,2.05,1436,49.705586315063115,572.74,True,0.12122450980314953,37.83186487605389,2.005383208083501,10.265633797991418,2.503486750350952,0.3256913515385045,8.0,30.0,0.9035411988287956,5.5832932238161,0.465,0.6660055066518443,0.20981064498325513,0.0
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t1c1,MEC LV,2.05,585,49.37885513762602,576.28,True,-0.050876065576594326,47.56574397610112,3.0127875041833363,3.19668754697552,1.0135837549158477,0.37728367900276716,10.0,33.0,0.8748435958113123,5.885556681713458,0.7,0.5476488971945523,0.2222017612878394,0.0
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t1c4,MEC LV,2.05,566,49.37885513762602,576.28,True,-0.011841367357002273,69.32712311931024,34.358994175694704,4.146581359158969,0.9806639406536236,0.28220431679348723,16.0,20.0,0.6839831577415583,6.235308124791243,0.595,0.5975208664310223,0.17151742661596925,0.0
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t3c1,MEC LV,2.05,662,49.37885513762602,576.28,True,0.5225863385961089,75.91113225344488,17.862405226111747,5.592640682872214,1.1469956337680192,0.42836134774660733,17.0,36.0,0.22464286070520845,1.3524193921776286,0.12,0.6603162832971158,0.23024323474148153,0.07
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c1,MEC LV,2.05,1003,49.37885513762602,576.28,True,-0.12229421984355338,45.0,18.434948822921996,5.441081829386171,1.7378196686847782,0.353415531462845,9.0,31.0,0.9542024540260099,1.22695310429808,0.785,0.6099293608488764,0.1999952182233437,0.0
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c4,MEC LV,2.05,106,49.37885513762602,576.28,True,0.5329313232012913,44.721359549995796,9.090276920822323,2.1852011324922147,0.18365791114714505,1.232698607964786,10.0,29.0,0.8691640163065112,5.215477611788268,0.08,0.6219745108442432,0.34308818880921965,0.0
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c5,MEC LV,2.05,831,49.37885513762602,576.28,True,0.42710110190151435,60.878978309429606,22.619864948040426,4.197913892831484,1.4398087185214863,0.16540771227590928,10.0,22.0,0.6450081021305787,1.7962323081166818,0.18,0.7199723911110505,0.1512081222607212,0.0
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c1,MEC LV,2.05,796,50.32379382661154,578.62,True,0.031061957318380448,54.083269131959845,3.690067525979785,3.379488016041675,1.3737401629171682,0.2357909777669482,14.0,35.0,0.808968586337898,5.559505209993434,0.595,0.6354998518434819,0.18063507909505647,0.0
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c2,MEC LV,2.05,3908,50.32379382661154,578.62,True,1.2415747465371074,46.09772228646443,42.52880770915151,16.86178887598224,6.744442910402379,0.12785851580017119,9.0,21.0,0.024709892411330647,6.114255684608712,0.0,0.6357865354766847,0.06606961218633109,0.58
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c3,MEC LV,2.05,706,50.32379382661154,578.62,True,-0.0025420183377176664,45.069390943299865,1.6992442339936247,3.3203550536760695,1.2184177826878402,0.09825241056528952,11.0,37.0,0.1488660139804053,1.238219873827354,0.67,0.6659515934567978,0.09463348865074288,0.0
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t2c1,MEC LV,2.05,846,50.32379382661154,578.62,True,0.293557433582547,52.5594901040716,53.29016319224306,7.797749204359141,1.460030374155684,0.4042596790083037,11.0,18.0,0.8590282280892536,3.057087331723277,0.23,0.6721448091863275,0.1991322245757447,0.0
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t3c1,MEC LV,2.05,525,50.32379382661154,578.62,True,0.23838835574534542,35.79455265819088,3.43494882292201,3.6302389774354764,0.9060472180044137,0.3895901589575669,11.0,27.0,0.8888494030795454,1.0428400469532821,0.31,0.6605472618335401,0.20064133658832023,0.0
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t3c2,MEC LV,2.05,4441,50.32379382661154,578.62,True,0.736976780842443,36.9120576505835,1.6992442339936247,16.26597683103386,7.664296562204955,0.10215891001304976,7.0,15.0,0.08531019888157133,1.6773582895690053,0.025,0.5704367057703449,0.06618013403659764,0.02
sub-11084/sub-11084_ses-09030503_behavior+ecephys.nwb,11084,09030503,t2c2,,,538,49.20377145331226,565.92,True,0.18873599102667385,42.573465914816005,0.6422464572087279,3.0734479449922283,0.9490879582053005,0.3097780893789376,10.0,21.0,0.9069473666411346,3.563497736315752,0.425,0.628937419580788,0.22523733488688147,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c1,MEC LV,2.05,1121,49.68512917647665,504.76,True,-0.1512328033565961,30.20761493398643,2.1027289690523645,8.526182448369191,2.213490245638219,0.38450461044274375,10.0,38.0,0.9293296362870058,5.173965366704597,0.855,0.5806365511086986,0.24186081775283827,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c2,MEC LV,2.05,654,49.68512917647665,504.76,True,0.684642440230451,47.434164902525694,18.434948822921996,4.51675519692278,1.2913671905864363,0.3178177452185392,11.0,21.0,0.8805977860324905,5.948213699743046,0.015,0.5795795026818982,0.2383008721089398,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c6,MEC LV,2.05,1625,49.68512917647665,504.76,True,0.2841284258153758,46.97073557013984,2.735226272107596,9.247950274718608,3.2086723007690505,0.22604839955552886,11.0,31.0,0.7243592302334497,5.533628473242329,0.225,0.5217340110755015,0.17203755235553456,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c1,MEC LV,2.05,290,49.68512917647665,504.76,True,0.6113031490017,67.3145600891813,8.65980825409008,2.9583067409791073,0.572624595214169,0.5035553335977366,14.0,26.0,0.6795222226554573,4.013467184152251,0.075,0.7014711403839303,0.25179723705982143,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c3,MEC LV,2.05,3643,49.68512917647665,504.76,True,-0.3328068559967987,80.0,8.198590513648185,25.495372789713944,7.193349656431785,0.2700682291907932,26.0,38.0,0.13537788215373622,2.7101671856394054,0.915,0.5681508079184585,0.1430223333521182,0.085
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c7,MEC LV,2.05,4115,49.68512917647665,504.76,True,-0.1081770474788034,67.5,0.0,22.566400775380995,8.125345549332089,0.13336131393215872,19.0,38.0,0.49885902353683903,5.395928349168519,0.74,0.5320624835444403,0.12903713475780831,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t3c1,MEC LV,2.05,458,49.68512917647665,504.76,True,-0.014117259700198719,31.622776601683796,8.198590513648185,6.1390364377529245,0.9043519469244462,0.7136226598928975,7.0,38.0,0.8351308196866766,4.574993281927048,0.6,0.5867415196153329,0.35011682737452104,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t4c1,MEC LV,2.05,932,49.68512917647665,504.76,True,0.054512605652408216,74.5821694508815,6.581944655178006,7.900641189101624,1.840296974964157,0.32532442452833155,12.0,27.0,0.615492615336059,3.8392181768939486,0.54,0.667986155355593,0.22094956370621327,0.0
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t4c3,MEC LV,2.05,298,49.68512917647665,504.76,True,0.22674742618662538,31.622776601683796,13.300755766006375,4.195204135968394,0.5884211357718012,0.6675744132889116,8.0,24.0,0.7513525081561282,4.552811507121302,0.34,0.6703482906984192,0.3108588585837078,0.0
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t1c1,MEC LV,1.8499999999999999,1466,51.05614316391964,553.8,True,-0.06071651640415404,45.96194077712559,17.905242922987895,10.302506252036796,2.64182224465028,0.551073582572585,10.0,34.0,,,0.64,0.744522688156898,,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c1,MEC LV,1.8499999999999999,1341,51.05614316391964,553.8,True,0.20676893821673684,30.516389039334257,0.0,9.578663704561182,2.4165645498472204,0.25214212723841556,10.0,29.0,,,0.35,0.708774185906356,,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c2,MEC LV,1.8499999999999999,1181,51.05614316391964,553.8,True,0.023555422868362014,62.5,16.26020470831193,7.502994118629785,2.1282347004993047,0.3135934132206687,15.0,24.0,,,0.6,0.634587484607628,,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c3,MEC LV,1.8499999999999999,2119,51.05614316391964,553.8,True,-0.2091807695927565,53.44389581607987,3.111341960372016,14.808692185674174,3.818568442301462,0.33520462765168396,15.0,37.0,,,0.845,0.7577308961773747,,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c1,MEC LV,1.8499999999999999,1594,51.05614316391964,553.8,True,-0.05308471383970059,33.354160160315836,4.763641690726178,11.255872922159726,2.8724861241286126,0.5238093194289014,10.0,33.0,,,0.63,0.6536756650202953,,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c3,MEC LV,1.8499999999999999,689,51.05614316391964,553.8,True,0.10565583621181504,67.68493185340442,45.0,5.972440939177933,1.241620413754463,0.3896409481968438,23.0,39.0,,,0.4,0.688084349378971,,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t4c1,MEC LV,1.8499999999999999,340,51.05614316391964,553.8,True,-0.09704962140638242,80.97067370350823,13.531199285614179,4.202239529646092,0.6127009298643213,0.7796540339977618,20.0,39.0,,,0.77,0.6597825584378544,,
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c1,MEC LV,1.8499999999999999,1679,51.30873904932234,567.82,True,-0.3342175678464314,50.99019513592785,20.194428907734817,7.753735066278016,2.9506871463244297,0.1663247858972006,10.0,40.0,,,0.945,0.7075287341633403,,
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c2,MEC LV,1.8499999999999999,2621,51.30873904932234,567.82,True,-0.0693348989304242,44.30011286667337,13.610459665965209,19.18418216787304,4.606164985417707,0.38058324637548024,12.0,39.0,,,0.685,0.7502336838778068,,
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t2c1,MEC LV,1.8499999999999999,1451,51.622366933913824,572.46,True,-0.43368852065068864,55.90169943749474,2.602562202499797,5.733729445305992,2.527258160032953,0.12251450464536982,12.0,25.0,,,0.98,0.6022402378580713,,
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c1,MEC LV,1.8499999999999999,1601,51.622366933913824,572.46,True,0.16406002651350007,49.81214711292819,12.528807709151511,14.166079038715077,2.788518479815822,0.28255631666560055,10.0,24.0,,,0.37,0.6508414755935725,,
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c2,MEC LV,1.8499999999999999,1795,51.622366933913824,572.46,True,-0.23820656869446766,72.88689868556625,7.833654177917538,8.359096685425346,3.1264151600683325,0.2315336547547825,24.0,40.0,,,0.935,0.7106545102965992,,
sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,11138,05040502,t1c1,MEC LIII,1.7,1538,48.85406911923572,538.38,True,1.320004260340928,40.0,26.56505117707799,15.188696692486602,2.8480426645062558,0.5813013749205538,8.0,20.0,0.12301316561071961,4.372543119048165,0.0,0.5637083475070234,0.1659297824500495,0.195
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,06040501,t1c1,MEC LIII,1.7499999999999998,767,49.136423563144,550.08,True,1.3618893622752917,38.07886552931954,22.40535663140855,8.408944957702007,1.3906516299827711,0.9361325182386194,8.0,19.0,0.04089449214640808,4.22920715819828,0.0,0.6205833628545332,0.23174666663951327,0.93
