path,subject,session,unit,layer,depth_mm,n_spikes,box_half_cm,run_time_s,included,gridness,spacing_cm,orientation_deg,peak_rate,mean_rate,spatial_info,r_in,r_out,hd_mvl,hd_pref,gridness_p,gridness_shuf_95,hd_mvl_shuf_95,hd_p,stability_r,is_grid,is_hd,is_conj
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,2030502,t2c4,MEC LV,2.05,843,51.58678883611158,561.94,True,0.190496040974067,37.58324094593227,3.814074834290352,5.894295819996503,1.4956885845086525,0.5107176380984084,10.0,36.0,,,0.35,0.6242148234082713,,,0.4078502692133079,False,False,False
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,2030502,t2c5,MEC LV,2.05,440,51.58678883611158,561.94,True,-0.017333294461723,62.5,0.0,3.102372882484248,0.7806678258408151,0.5895107769298829,10.0,38.0,,,0.71,0.6613912590462281,,,0.5293303885445005,False,False,False
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,2030502,t2c6,MEC LV,2.05,358,51.58678883611158,561.94,True,-0.1238363387271009,65.0,22.619864948040423,4.518807783932537,0.6351797310250268,0.8051404230999202,17.0,38.0,,,0.815,0.6987244233035501,,,0.5299331091909457,False,False,False
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,3020501,t1c1,MEC LV,2.05,1252,49.705586315063115,572.74,True,-0.1793429334750284,87.53570700005798,13.610459665965209,12.760787971985067,2.182705718272557,0.5577071925962789,19.0,27.0,0.8291758736358653,2.960183956035506,0.865,0.6678581974358194,0.2308024289695747,0.0,0.4776412297514505,False,True,False
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,3020501,t2c1,MEC LV,2.05,719,49.705586315063115,572.74,True,0.331475048615283,39.52847075210474,4.695153531233956,3.857174584166553,1.253486750349815,0.283724484146952,8.0,27.0,0.9298494412895574,5.769235185339115,0.17,0.5886376181945305,0.2266161843943608,0.0,-0.0525506851287981,False,True,False
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,3020501,t2c2,MEC LV,2.05,1048,49.705586315063115,572.74,True,-0.3480973054393223,62.69968101992227,0.0,17.889780252246762,1.82705718270738,0.412955903852625,17.0,37.0,0.9058937097135996,3.7968788590358264,0.96,0.7654682776368984,0.2498391656782388,0.0,0.2347944418258423,False,True,False
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,3020501,t3c1,MEC LV,2.05,9227,49.705586315063115,572.74,True,0.1769465490978319,86.20469824783333,16.858398767738265,33.79979799616268,16.086122733626905,0.0650631532660043,22.0,38.0,0.0803675844677234,5.3521933241065796,0.405,0.6239690893539054,0.0570363984337233,0.0,0.7686144387276378,False,True,False
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,3020501,t3c2,MEC LV,2.05,658,49.705586315063115,572.74,True,0.086604202944962,37.5,0.0,5.826563932643299,1.1471408647151298,0.5081275506099515,9.0,21.0,0.9557748093663596,2.858718016289114,0.485,0.5655289592069801,0.2801534706442634,0.0,0.4063556523805224,False,True,False
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,3020501,t4c1,MEC LV,2.05,1436,49.705586315063115,572.74,True,0.1212245098031495,37.83186487605389,2.005383208083501,10.265633797991418,2.503486750350952,0.3256913515385045,8.0,30.0,0.9035411988287956,5.5832932238161,0.465,0.6660055066518443,0.2098106449832551,0.0,0.0639911881942692,False,True,False
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,8030506,t1c1,MEC LV,2.05,585,49.37885513762602,576.28,True,-0.0508760655765943,47.56574397610112,3.0127875041833363,3.19668754697552,1.0135837549158475,0.3772836790027671,10.0,33.0,0.8748435958113123,5.885556681713458,0.7,0.5476488971945523,0.2222017612878394,0.0,-0.1655930149449769,False,True,False
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,8030506,t1c4,MEC LV,2.05,566,49.37885513762602,576.28,True,-0.0118413673570022,69.32712311931024,34.358994175694704,4.146581359158969,0.9806639406536236,0.2822043167934872,16.0,20.0,0.6839831577415583,6.235308124791243,0.595,0.5975208664310223,0.1715174266159692,0.0,0.2279029602044349,False,True,False
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,8030506,t3c1,MEC LV,2.05,662,49.37885513762602,576.28,True,0.5225863385961089,75.91113225344488,17.862405226111747,5.592640682872214,1.1469956337680192,0.4283613477466073,17.0,36.0,0.2246428607052084,1.3524193921776286,0.12,0.6603162832971158,0.2302432347414815,0.07,0.4859977324266218,False,False,False
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,8030506,t4c1,MEC LV,2.05,1003,49.37885513762602,576.28,True,-0.1222942198435533,45.0,18.434948822921996,5.441081829386171,1.7378196686847782,0.353415531462845,9.0,31.0,0.95420245402601,1.22695310429808,0.785,0.6099293608488764,0.1999952182233437,0.0,0.1700338303223267,False,True,False
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,8030506,t4c4,MEC LV,2.05,106,49.37885513762602,576.28,True,0.5329313232012913,44.72135954999579,9.090276920822324,2.1852011324922147,0.183657911147145,1.232698607964786,10.0,29.0,0.8691640163065112,5.215477611788268,0.08,0.6219745108442432,0.3430881888092196,0.0,0.3801932891026846,False,True,False
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,8030506,t4c5,MEC LV,2.05,831,49.37885513762602,576.28,True,0.4271011019015143,60.878978309429606,22.619864948040423,4.197913892831484,1.4398087185214865,0.1654077122759092,10.0,22.0,0.6450081021305787,1.7962323081166818,0.18,0.7199723911110505,0.1512081222607212,0.0,-0.0751428743924718,False,True,False
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,9030501,t1c1,MEC LV,2.05,796,50.32379382661154,578.62,True,0.0310619573183804,54.083269131959845,3.690067525979785,3.379488016041675,1.3737401629171682,0.2357909777669482,14.0,35.0,0.808968586337898,5.559505209993434,0.595,0.6354998518434819,0.1806350790950564,0.0,-0.0007679935420831,False,True,False
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,9030501,t1c2,MEC LV,2.05,3908,50.32379382661154,578.62,True,1.2415747465371074,46.09772228646443,42.52880770915151,16.86178887598224,6.744442910402379,0.1278585158001711,9.0,21.0,0.0247098924113306,6.114255684608712,0.0,0.6357865354766847,0.066069612186331,0.58,0.7311769668778983,True,False,False
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,9030501,t1c3,MEC LV,2.05,706,50.32379382661154,578.62,True,-0.0025420183377176,45.069390943299865,1.699244233993625,3.3203550536760695,1.2184177826878402,0.0982524105652895,11.0,37.0,0.1488660139804053,1.238219873827354,0.67,0.6659515934567978,0.0946334886507428,0.0,0.2777343300916546,False,True,False
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,9030501,t2c1,MEC LV,2.05,846,50.32379382661154,578.62,True,0.293557433582547,52.5594901040716,53.29016319224306,7.797749204359141,1.460030374155684,0.4042596790083037,11.0,18.0,0.8590282280892536,3.057087331723277,0.23,0.6721448091863275,0.1991322245757447,0.0,0.4325836252381571,False,True,False
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,9030501,t3c1,MEC LV,2.05,525,50.32379382661154,578.62,True,0.2383883557453454,35.79455265819088,3.43494882292201,3.630238977435477,0.9060472180044136,0.3895901589575669,11.0,27.0,0.8888494030795454,1.042840046953282,0.31,0.6605472618335401,0.2006413365883202,0.0,0.5402728886150348,False,True,False
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,9030501,t3c2,MEC LV,2.05,4441,50.32379382661154,578.62,True,0.736976780842443,36.9120576505835,1.699244233993625,16.26597683103386,7.664296562204955,0.1021589100130497,7.0,15.0,0.0853101988815713,1.6773582895690051,0.025,0.5704367057703449,0.0661801340365976,0.02,0.5948896856363498,True,True,True
sub-11084/sub-11084_ses-09030503_behavior+ecephys.nwb,11084,9030503,t2c2,,,538,49.20377145331226,565.92,True,0.1887359910266738,42.573465914816005,0.6422464572087279,3.0734479449922283,0.9490879582053005,0.3097780893789376,10.0,21.0,0.9069473666411346,3.563497736315752,0.425,0.628937419580788,0.2252373348868814,0.0,0.269176852581953,False,True,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c1,MEC LV,2.05,1121,49.68512917647665,504.76,True,-0.1512328033565961,30.20761493398643,2.1027289690523645,8.526182448369191,2.213490245638219,0.3845046104427437,10.0,38.0,0.9293296362870058,5.173965366704597,0.855,0.5806365511086986,0.2418608177528382,0.0,-0.3640081807534279,False,True,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c2,MEC LV,2.05,654,49.68512917647665,504.76,True,0.684642440230451,47.434164902525694,18.434948822921996,4.51675519692278,1.2913671905864363,0.3178177452185392,11.0,21.0,0.8805977860324905,5.948213699743046,0.015,0.5795795026818982,0.2383008721089398,0.0,0.3222626930813275,True,True,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c6,MEC LV,2.05,1625,49.68512917647665,504.76,True,0.2841284258153758,46.97073557013984,2.735226272107596,9.247950274718608,3.2086723007690505,0.2260483995555288,11.0,31.0,0.7243592302334497,5.533628473242329,0.225,0.5217340110755015,0.1720375523555345,0.0,-0.0519072914357668,False,True,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c1,MEC LV,2.05,290,49.68512917647665,504.76,True,0.6113031490017,67.3145600891813,8.65980825409008,2.9583067409791073,0.572624595214169,0.5035553335977366,14.0,26.0,0.6795222226554573,4.013467184152251,0.075,0.7014711403839303,0.2517972370598214,0.0,0.5228838656055081,False,True,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c3,MEC LV,2.05,3643,49.68512917647665,504.76,True,-0.3328068559967987,80.0,8.198590513648185,25.495372789713944,7.193349656431785,0.2700682291907932,26.0,38.0,0.1353778821537362,2.7101671856394054,0.915,0.5681508079184585,0.1430223333521182,0.085,0.9405539566838136,False,False,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c7,MEC LV,2.05,4115,49.68512917647665,504.76,True,-0.1081770474788034,67.5,0.0,22.566400775380995,8.125345549332089,0.1333613139321587,19.0,38.0,0.498859023536839,5.395928349168519,0.74,0.5320624835444403,0.1290371347578083,0.0,-0.4503316312049191,False,True,False
