path,unit,stability_r,gridness_h1,gridness_h2
sub-10704/sub-10704_ses-20060402_behavior+ecephys.nwb,t3c3,0.5848798755825012,-0.10941127450317382,0.07939665066418183
sub-10704/sub-10704_ses-20070402_behavior+ecephys.nwb,t2c1,0.21219675609947927,-0.185108711634718,0.41520181512287085
sub-10704/sub-10704_ses-20070402_behavior+ecephys.nwb,t4c1,0.8020946205235137,0.9357083593506857,0.5066584531484097
sub-10704/sub-10704_ses-23060402_behavior+ecephys.nwb,t1c1,0.6358078845308156,0.8287174708385125,1.0064781969202603
sub-10704/sub-10704_ses-23060402_behavior+ecephys.nwb,t1c2,0.04356048084650449,0.10578744255446987,0.19581884068205616
sub-10704/sub-10704_ses-23060402_behavior+ecephys.nwb,t1c3,0.4837899848195571,-0.06400256300342971,0.07358351127508769
sub-10704/sub-10704_ses-25060402_behavior+ecephys.nwb,t2c1,0.5800050089472284,0.7629998109468918,0.6035726420576526
sub-10704/sub-10704_ses-25060402_behavior+ecephys.nwb,t2c3,0.8122789296516448,-0.2735174589675723,0.3986628849518786
sub-10704/sub-10704_ses-25060402_behavior+ecephys.nwb,t2c4,0.7854463712649802,1.117341372029003,0.8717501695025729
sub-10704/sub-10704_ses-26060402_behavior+ecephys.nwb,t2c1,0.48900052412155454,0.041084757888882995,-0.045338072320715454
sub-10704/sub-10704_ses-26060402_behavior+ecephys.nwb,t2c2,0.9392692540360266,0.4489816120216798,-0.08420272781281167
sub-10704/sub-10704_ses-26060402_behavior+ecephys.nwb,t2c3,0.6356530732799035,-0.322633987101814,-0.24455647820333307
sub-10704/sub-10704_ses-26060402_behavior+ecephys.nwb,t2c5,0.8582332221287173,0.6024774017990248,1.233698502732226
sub-10704/sub-10704_ses-26060402_behavior+ecephys.nwb,t3c1,0.3779300110010008,-0.0331908747984231,-0.2725929756698959
sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb,t1c2,0.09969954857360826,0.06198538675319237,0.20942425069263337
sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb,t3c2,0.7828544185919316,0.10177411389118321,-0.18646522692943757
sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb,t3c3,0.5891375803208779,0.2433094309548289,0.6512831765230859
sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb,t4c1,0.9200868306307735,1.018303450768871,0.9476396975660565
