session,unit_id,area,firing_rate,peak_rate,blank_rate,responsive,gOSI,gOSI_null,gOSI_corrected,p_OSI,gDSI,gDSI_null,gDSI_corrected,p_DSI,OSI,DSI,pref_ori,pref_dir,pref_tf,half1_ori,half2_ori,sg_pref_ori,sg_gOSI,sg_peak_rate,group,ll_constant,ll_orientation,ll_direction,glm_label,glm_label_shuffled
763673393,950917866,VISam,8.00360558094749,22.46955548420021,2.835167297524309,True,0.23407380738765451,0.02407848607542243,0.20999532131223209,0.001996007984031936,0.05888692995436952,0.025052999658120252,0.033833930296249266,0.027944111776447105,0.2798896276777679,0.0222221505985765,23.72845412073366,45.0,1.0,28.67053549233759,17.76283611526843,21.008264268085355,0.24863681272069246,19.335772586552704,higher visual,-9.616627550122077,-7.104941454879667,-6.932582590144703,direction,untuned
763673393,950917892,VISam,3.39815759321113,26.411555735985516,0.4440614305151533,True,0.538195269803537,0.030021800315237886,0.5081734694882991,0.001996007984031936,0.03448312038168202,0.03149501638903444,0.002988103992647581,0.437125748502994,0.7272430650995158,0.03327627629262615,152.53471651885377,135.0,15.0,152.20510529513933,152.82721845800745,145.91241121004768,0.40726370797973704,11.121055110693973,higher visual,-12.505170369803803,-4.3839790635938245,-4.398496126758991,orientation,untuned
763673393,950917916,VISam,4.27980629891976,6.326185416807688,2.3398726848108238,True,0.3284055549946064,0.03779863195162961,0.29060692304297675,0.001996007984031936,0.1791228906591229,0.038781373545437384,0.14034151711368553,0.001996007984031936,0.5781839869382943,0.19099730084514752,32.75137043060434,45.0,1.0,35.5698747213045,29.81770648531358,25.11876683167193,0.10257340748424751,6.191950464396369,higher visual,-4.8788073022201575,-4.209771851154406,-4.0597745691079625,direction,untuned
763673393,950917943,VISam,5.48514030000061,6.005105413799142,4.218621614028135,False,0.13089813996057187,0.030199972312376706,0.10069816764819517,0.001996007984031936,0.06213793901608404,0.031221932106691323,0.030916006909392717,0.04590818363273453,0.26977307314432386,0.1550583027511927,115.90433245288968,315.0,15.0,111.95737182671895,119.201637111474,110.21046928756667,0.04584704750469236,7.474539848643835,higher visual,-4.85048420482582,-4.7206571274757065,-4.721951173433565,orientation,untuned
763673393,950917955,VISam,19.6916869356907,19.559344286025137,30.69164918722309,False,0.05823807802809624,0.019653931315832825,0.038584146712263415,0.005988023952095809,0.021391009002521503,0.020626982823979963,0.0007640261785415402,0.47305389221556887,0.1190169725672274,0.0516051314346169,161.5993717996586,0.0,8.0,160.56367286537287,162.80281050348202,114.47368898773348,0.030106138415514967,23.555430077176723,higher visual,-9.109594030492085,-9.046448495535811,-9.130840154458204,orientation,untuned
763673393,950918080,VISam,10.4283596159087,14.640503171717109,4.8163727021056735,True,0.04379857835648902,0.0250590880648281,0.018739490291660915,0.1437125748502994,0.0677418662908845,0.0252177616797264,0.042524104611158096,0.003992015968063872,0.12331554049271341,0.07688468723581438,6.129759597471602,180.0,1.0,30.160950196075582,166.47917215301672,166.00928564437777,0.0868249882475317,16.071596796987482,higher visual,-8.682265571731353,-8.658356330568589,-8.601175427109899,direction,untuned
763673393,950918177,VISam,1.12169818133372,0.8744635144841063,0.35866623009746973,False,0.14077944717839125,0.09573555662867209,0.04504389054971916,0.18762475049900199,0.072654525237368,0.09087297011386403,-0.01821844487649603,0.6726546906187625,0.22488178565505984,0.2736295508370988,147.71829752260444,0.0,4.0,120.19821051709792,164.65004699595693,131.97226021612238,0.06076989072175404,0.7754835092962742,higher visual,-1.9391622020153831,-1.9474076880391127,-1.9295973135027573,untuned,orientation
763673393,950918190,VISam,2.2515153954616,5.800130294499171,1.4175828174280205,True,0.4148826183283845,0.060225645467669855,0.3546569728607147,0.001996007984031936,0.03410151691028401,0.061842178671404804,-0.02774066176112079,0.7944111776447106,0.6148339817277895,0.025359876735575316,94.00416425519839,270.0,4.0,89.34586761992352,98.29195855449746,100.11304373900846,0.20550663638540245,3.5317200784814835,higher visual,-6.6729404455202594,-5.697722785933476,-5.747970507532015,orientation,untuned
763673393,950918207,VISam,2.81935859269211,4.590934641471043,1.5029816933098135,True,0.11914592168003982,0.04672795716013946,0.07241796451990036,0.013972055888223553,0.27052027228906894,0.049373932897798345,0.2211463393912706,0.001996007984031936,0.4043874196710014,0.5501745679889766,93.26538142759536,90.0,1.0,96.17600807282302,90.71595922443979,118.18260234797921,0.06786765650685606,3.083247687565692,higher visual,-4.285373419339661,-4.2360754322279375,-3.9670200161458027,direction,untuned
763673393,950918289,VISam,4.15841208569615,6.544793104626791,9.51319273627019,False,0.24199908796569425,0.04614581932509698,0.19585326864059727,0.001996007984031936,0.06524992856830268,0.04588268539851059,0.01936724316979209,0.25149700598802394,0.2954662541105062,0.11850377511058939,113.56835852627475,270.0,15.0,113.6310344350357,113.51621681327717,153.95541861927967,0.10009431487440695,2.2515308525694637,higher visual,-6.018648013085254,-5.155244149646956,-5.223229642586579,orientation,untuned
763673393,950918305,VISam,1.971457673899,3.3748815740901468,0.6831761303298135,True,0.19986079267529938,0.040374471413684734,0.15948632126161466,0.001996007984031936,0.12625655197727012,0.040035298292524016,0.0862212536847461,0.003992015968063872,0.4094161069817469,0.06695248411125684,131.9898815279837,315.0,2.0,135.911034572875,127.30908800199295,164.3871347884253,0.09374859213233482,3.2642487046640807,higher visual,-3.878585744750894,-3.746901510015847,-3.6613717595184836,direction,orientation
