session,unit_id,area,firing_rate,peak_rate,blank_rate,responsive,gOSI,gOSI_null,gOSI_corrected,p_OSI,gDSI,gDSI_null,gDSI_corrected,p_DSI,OSI,DSI,pref_ori,pref_dir,pref_tf,half1_ori,half2_ori,sg_pref_ori,sg_gOSI,sg_peak_rate,group,ll_constant,ll_orientation,ll_direction,glm_label,glm_label_shuffled
754829445,951764118,LGd,4.86959562746604,7.2894519587794795,5.943608075117025,False,0.023932546214713874,0.03767751500130455,-0.013744968786590674,0.7784431137724551,0.049122241216221635,0.04189827707083388,0.007223964145387757,0.39520958083832336,0.1342013860274468,0.1901841812677251,145.6603029788101,135.0,4.0,126.84344744600408,179.9994836722303,154.8552608834779,0.02528727060457199,6.006832416019259,LGd,-7.579995705767232,-7.596388174116788,-7.583366608162889,untuned,untuned
754829445,951764132,LGd,11.0504190564115,9.92651539564603,9.666918098997025,False,0.011110457760383205,0.015892567175267526,-0.004782109414884321,0.7125748502994012,0.02535903542707027,0.01640469257332553,0.008954342853744739,0.1536926147704591,0.03379627300033354,0.05595981580643151,98.69224833509836,135.0,8.0,100.71052118249564,22.493752169150383,54.75642964865514,0.01578567990499037,12.761328161956758,LGd,-4.22062910824757,-4.233711228600391,-4.244814757117162,untuned,untuned
754829445,951764147,LGd,7.73137691316005,8.143468792067567,7.019601777363863,False,0.05889537858891501,0.020298091852799495,0.03859728673611552,0.001996007984031936,0.03276635204208434,0.019066967644785115,0.013699384397299227,0.1536926147704591,0.11402072386841253,0.029360098680395682,15.025748877267898,180.0,2.0,177.94802667242342,26.370909444357466,51.65095832107312,0.02038349105201374,8.573846009213677,LGd,-4.37087262847877,-4.335473593108329,-4.349493760666479,orientation,untuned
754829445,951764155,LGd,7.78469817926167,8.935924770236294,6.575530545584732,False,0.04235762403349958,0.02408703792776862,0.01827058610573096,0.0998003992015968,0.021140707002040085,0.025361617278296715,-0.00422091027625663,0.5948103792415169,0.07876121623938129,0.025481339265613193,106.82479960493832,270.0,1.0,105.17478067746062,109.16089425669203,102.76895059487089,0.015732320343625927,9.606470532587752,LGd,-5.872183327452282,-5.852353772032518,-5.917839551743372,orientation,untuned
754829445,951764175,LGd,11.2825112340554,12.734405288831864,10.7087213419156,False,0.0369485145188442,0.017359496280621993,0.019589018238222206,0.05189620758483034,0.024871145076316735,0.01758586453130328,0.007285280545013456,0.2694610778443114,0.096794670710482,0.060596469906652406,171.4441889103869,180.0,1.0,172.27486862205865,169.3408456924895,165.39937091193906,0.009932579151442663,14.137253066192377,LGd,-5.224433155383075,-5.212783815071376,-5.219463371093774,orientation,untuned
754829445,951764190,LGd,8.31925420550905,8.710461453156519,6.831723235322089,False,0.03851755372273132,0.022662456944718357,0.015855096778012966,0.12974051896207583,0.019601271249536593,0.022836107877422934,-0.0032348366278863415,0.5948103792415169,0.08788422893664995,0.031135723693526286,141.63528644645854,135.0,4.0,159.01771050514648,125.39990880137125,117.05989241649115,0.02247431682472314,11.071060762104871,LGd,-5.185923154588016,-5.190012505875276,-5.208381084307857,untuned,untuned
754829445,951764203,LGd,14.0842544274915,14.681396920148533,14.329556337500776,False,0.02077487112085454,0.015684043623536204,0.005090827497318335,0.29740518962075846,0.016025455565632753,0.017000672893692143,-0.0009752173280593891,0.5489021956087824,0.06123507460732816,0.04219150831977568,138.01502365921112,315.0,15.0,146.60059036912267,130.93625553380883,24.166534056699252,0.01065863405284394,16.583623202034268,LGd,-5.509669242399839,-5.544787176614558,-5.570122940930037,untuned,untuned
754829445,951764216,LGd,19.1161905763639,20.338122261377457,19.180089132423223,False,0.013792479892231061,0.008567366851862003,0.005225113040369059,0.17564870259481039,0.009899576433175027,0.00907618627801036,0.0008233901551646678,0.43912175648702595,0.018124363285757453,0.005914254894986968,118.03172397831364,270.0,1.0,110.77509089290288,132.51814587319055,120.0937256638339,0.01378338184706009,20.742439846462062,LGd,-4.008968815683141,-4.00477829021692,-4.012437448417993,orientation,untuned
754829445,951764232,LGd,5.33502001219796,6.490162579144796,4.850523256363591,False,0.04152040976259836,0.02084395110235826,0.0206764586602401,0.03592814371257485,0.0371356631929013,0.020347952003769647,0.01678771118913165,0.10978043912175649,0.10625821675197651,0.07344740960762244,103.62224091274803,270.0,1.0,115.3322228184516,87.28027378864381,121.23775390403088,0.026974972139305053,5.930916682480638,LGd,-3.722954226160959,-3.730816131581405,-3.7361726817966696,untuned,untuned
754829445,951764246,LGd,5.55037179234479,4.802715403481136,3.6037276019678477,False,0.0412846885222719,0.034418407896079875,0.006866280626192024,0.3772455089820359,0.038280958257019986,0.033145329645083155,0.005135628611936831,0.3872255489021956,0.12931851254335167,0.0984376081777694,140.48642403906862,135.0,1.0,161.68932960234864,127.83899252593264,90.06859067583254,0.013248951485887355,9.02040048886169,LGd,-5.4988270630833345,-5.5407404539972775,-5.5124342534269255,untuned,untuned
754829445,951764250,LGd,6.62692402150491,6.230532850927933,4.730976889235527,False,0.02040958897512319,0.020395989819026537,1.359915609665252e-05,0.499001996007984,0.01672320462118983,0.019083936862289118,-0.002360732241099287,0.5948103792415169,0.05402964380306627,0.03872417978283387,59.50581545868273,225.0,8.0,43.52853556470282,65.18231099015486,140.4467155088682,0.023929274630106245,9.057695957492692,LGd,-3.703224933147814,-3.722946018955146,-3.7390691452444003,untuned,untuned
754829445,951764259,LGd,7.92750823692142,7.80186803748301,6.831731286245969,False,0.03384777845467125,0.021789774488353147,0.0120580039663181,0.1936127744510978,0.044432227832216835,0.020912043444054104,0.02352018438816273,0.05389221556886228,0.06679051726257848,0.05986280114300044,117.24425220248861,270.0,1.0,122.03283147875388,104.27700860992628,118.26351352470853,0.015090445272581805,10.780825765382502,LGd,-4.670879340351041,-4.6636052290748555,-4.646130016067103,direction,untuned
754829445,951764268,LGd,4.06388649608176,4.379139562570591,3.928247128240412,False,0.00957615774053622,0.017395111579718396,-0.007818953839182177,0.8163672654690619,0.01146435790676876,0.0165704744995014,-0.00510611659273264,0.7005988023952096,0.045676491882869534,0.056013557069236074,39.84390084798722,45.0,1.0,27.76826871016362,97.26954377552156,112.76605572538729,0.03631491667670137,4.79823986518363,LGd,-2.834030333252446,-2.8425960185614088,-2.8449152685256913,untuned,untuned
754829445,951764272,LGd,14.8420157536992,15.583220539201943,13.338952759926695,False,0.044285375167652165,0.014681278206387061,0.029604096961265106,0.003992015968063872,0.010076963700354583,0.014152313192834883,-0.0040753494924803,0.718562874251497,0.08040128340475654,0.00153780175489332,102.31230347939655,270.0,1.0,98.2939235799605,105.73908338652672,113.22384115501164,0.01033580231694029,16.060922376165877,LGd,-4.912500949522538,-4.8820079856388405,-4.889460429336231,orientation,untuned
754829445,951764279,LGd,10.7474385288729,12.433816179369803,8.710459037467178,False,0.044371187612157345,0.019505139814601336,0.02486604779755601,0.031936127744510975,0.03139119548437552,0.01915784054912755,0.012233354935247971,0.16966067864271456,0.060453409859146996,0.0030301078469135356,157.6073087526131,180.0,2.0,145.6728828519789,166.17007555322178,128.97601262499296,0.022095975411558774,12.473903966602784,LGd,-5.85751782987421,-5.801158294571218,-5.811253081696776,orientation,orientation
754829445,951764293,LGd,16.1620270970752,16.669474651756886,15.576353042102344,False,0.01758830244238919,0.012658878193447798,0.0049294242489413935,0.249500998003992,0.009796596118473798,0.013345599844148456,-0.0035490037256746577,0.6826347305389222,0.04463116284901906,0.02607369897132015,102.2083016625038,270.0,1.0,127.66494448129964,95.12528560308886,120.42899860583587,0.0058805933955940574,18.027338264211554,LGd,-4.846174976023676,-4.8701757716995004,-4.902315169003506,untuned,untuned
754829445,951764305,LGd,12.0763367499325,11.60713358062404,10.281753303191243,False,0.03664287900840252,0.01636252106512505,0.02028035794327747,0.031936127744510975,0.03620427633372179,0.016592647645185123,0.019611628688536664,0.03792415169660679,0.11209412279385117,0.08251119630446917,126.45419243824337,135.0,4.0,131.9799218907532,118.06921354673803,124.85972357387678,0.03666411650303876,13.90206870374162,LGd,-4.665570470543048,-4.646475583472948,-4.646076389524123,direction,untuned
754829445,951764312,LGd,13.7481031123199,14.99567534099904,14.312489811539942,False,0.053276657730264715,0.016807499098928376,0.03646915863133634,0.003992015968063872,0.030470093653733554,0.017311651024222982,0.013158442629510572,0.09780439121756487,0.06038746687625074,0.11111180102784239,177.8087593503181,135.0,1.0,152.45023150333787,8.353438310701085,0.2515726647998405,0.006859056334076726,13.296037296037584,LGd,-5.4731312133770995,-5.3973499409359675,-5.390066081951941,direction,untuned
754829445,951764319,LGd,2.25282349279321,1.78991704033544,1.554218551071189,False,0.04937803121877902,0.03153392406323187,0.01784410715554715,0.16766467065868262,0.03815105934589309,0.029946463553225465,0.008204595792667628,0.3652694610778443,0.18820972895394286,0.22144638191242091,146.4535575476702,135.0,15.0,130.6639456814637,171.44856755019663,140.6515676307891,0.013385514257969786,2.1908061042981095,LGd,-2.2968258955520784,-2.298260113212063,-2.2905269244374247,untuned,untuned
754829445,951764325,LGd,14.3434205813343,13.690826458031443,11.853056057584087,False,0.05851648020864752,0.014967039426334455,0.04354944078231306,0.001996007984031936,0.006666579827574501,0.01511584180099304,-0.00844926197341854,0.8642714570858283,0.11581110335470765,0.008556306087898953,97.43911431523792,270.0,15.0,101.73831673899772,90.61542190467155,40.794503257187664,0.006994141634062051,15.808857808865673,LGd,-4.777658020697767,-4.709438678706624,-4.718753397521108,orientation,untuned
754829445,951764332,LGd,6.43750952389975,6.695108294737321,5.175028343559366,False,0.03439256960080504,0.022058093299326884,0.012334476301478159,0.17764471057884232,0.023725405072035473,0.02201985946458434,0.0017055456074511338,0.44510978043912175,0.057745513060936934,0.10609548699437953,93.23926458912212,135.0,4.0,89.11062662524175,102.25554379414235,87.23198577139644,0.025331054872513668,7.032057911066524,LGd,-4.163312752768782,-4.146718338401304,-4.14229563898294,direction,untuned
754829445,951764344,LGd,12.0087551452223,9.919724735597963,11.528541081673328,False,0.013762399792895322,0.017508727014917957,-0.0037463272220226353,0.6766467065868264,0.01980686383715768,0.018662892231054908,0.0011439716061027727,0.4471057884231537,0.00956201771465621,0.0048436420020463895,143.27551559616046,180.0,4.0,112.883089168041,165.83432100858698,39.89664848818112,0.006625580113638153,13.067599067605409,LGd,-4.6328918768964815,-4.567644639343898,-4.579904046248657,orientation,untuned
754829445,951764370,LGd,14.4043886956753,17.892314073864224,13.526828589279114,False,0.0986995799552683,0.018589558762944602,0.0801100211923237,0.001996007984031936,0.010377376109189995,0.018704612305257245,-0.008327236196067251,0.8003992015968064,0.044050098231532164,0.03211870057219071,4.4441226419840785,45.0,4.0,7.95921748245864,1.1584947196070812,24.796376952137663,0.024876226987743097,14.433566433565598,LGd,-7.012788092620516,-6.64986430341281,-6.666061026151134,orientation,untuned
754829445,951764379,LGd,4.49531340688455,3.128937376145471,3.142599120330972,False,0.014811722474644446,0.023081760241464168,-0.008270037766819721,0.7425149700598802,0.021048971794531603,0.02342070388468308,-0.002371732090151478,0.562874251497006,0.07260036931131758,0.09047657423190038,138.56506219220992,135.0,2.0,140.65640417523878,76.71809118072427,28.83613717065733,0.014908597315662743,5.3333333333384,LGd,-2.899068944905312,-2.9049764988468225,-2.900114558550883,untuned,untuned
754829445,951764385,LGd,8.29497029555967,9.796741329845426,7.48073445961703,False,0.029326705707008686,0.019168042075790984,0.010158663631217701,0.1996007984031936,0.032405021667914674,0.019027102652650098,0.013377919015264576,0.1596806387225549,0.043859159366455264,0.04786134781960604,145.93750709572106,180.0,1.0,106.69983611170454,156.60305490470975,77.4773644758237,0.007375509381205209,9.185507520574234,LGd,-4.863707402228966,-4.845524998156295,-4.846401897043531,orientation,untuned
754829445,951764390,LGd,3.70892806767276,3.9214441112280958,3.074281122235963,False,0.03147873646712842,0.019274327334555908,0.012204409132572511,0.18163672654690619,0.011391115491502042,0.019900101139445278,-0.008508985647943236,0.8063872255489022,0.05709343735315679,0.027754428092052558,159.47321457515795,0.0,15.0,136.11677333767383,178.72707456618306,114.70851326769179,0.0167874303501208,3.9041288268896186,LGd,-2.8907550724108715,-2.8614352223629522,-2.870898922779304,orientation,orientation
754829445,951764415,LGd,22.8442357646351,23.35096599160102,31.203968144820486,False,0.0678242817439601,0.013423260483925222,0.054401021260034876,0.001996007984031936,0.0328336403391676,0.012316888068229755,0.020516752270937848,0.017964071856287425,0.12314297295987288,0.001170155180492195,9.903212851349247,180.0,1.0,6.586147197555699,12.663263871210003,1.3546568660093146,0.0353465507163723,17.342000379581123,LGd,-5.543696619885756,-5.376695845338828,-5.349678305575706,direction,untuned
754829445,951764432,LGd,14.0462268578687,20.577265858233527,17.984534973697908,False,0.05823608185598824,0.013160667593867529,0.04507541426212071,0.001996007984031936,0.05617100211843294,0.012346584210456198,0.04382441790797674,0.001996007984031936,0.14994909070769236,0.11082262368284035,166.45894973381044,180.0,8.0,161.47142064305223,174.02891255643888,148.1141281916241,0.023233655969748017,10.433668627823,LGd,-5.01263247342553,-4.890921882564482,-4.799657244551866,direction,untuned
754829445,951764438,LGd,22.716099388732,32.43037342596464,29.478926376476064,False,0.10822328823246818,0.02013883107084647,0.08808445716162172,0.001996007984031936,0.0484289970447271,0.020123053660977525,0.028305943383749574,0.029940119760479042,0.21811799475618582,0.0923929055961506,13.811213493142933,180.0,15.0,9.14835544599647,17.514191046660923,8.247863038080364,0.041849402212466705,19.57213744031585,LGd,-10.53143161724717,-9.978842283101494,-9.854011829114807,direction,untuned
754829445,951764443,LGd,14.2487650004252,23.45343893658935,11.870123983742518,True,0.042558531351115314,0.008729117050371459,0.033829414300743856,0.001996007984031936,0.014192762988423426,0.008899962109564358,0.005292800878859067,0.1996007984031936,0.07331704754837773,0.040616988549897065,23.529336456272436,180.0,15.0,21.76493085347774,24.961543530780528,39.391144119422705,0.04201071330851752,21.347319347322294,LGd,-4.060813689225621,-3.8676049791952196,-3.862272254887388,direction,untuned
754829445,951764447,LGd,3.75749588757152,2.083676669779688,3.005957085851219,False,0.2035368283827332,0.05368687640706429,0.14984995197566892,0.001996007984031936,0.11162025736290478,0.05259302968182185,0.05902722768108293,0.06387225548902195,0.5061727326763013,0.17533834820558572,35.890226450208026,45.0,1.0,38.071629938095256,34.04068707322174,60.00681896770954,0.10326728391600372,4.277521857665291,LGd,-3.537844977731983,-3.410206343410431,-3.4199375657075763,orientation,untuned
754829445,951764460,LGd,20.9761314069122,18.814591024799597,27.275699838944654,False,0.011171010667781681,0.014070779511633796,-0.0028997688438521154,0.6347305389221557,0.01913682733440714,0.014035178404733503,0.005101648929673637,0.29141716566866266,0.013149119560006372,0.0007253846960270928,115.6928111395702,90.0,1.0,111.46025083196218,124.91142240028091,83.35940758733624,0.00929364801364384,19.84202062245734,LGd,-5.300549861300202,-5.174283513335207,-5.17802027648892,orientation,untuned
754829445,951764472,LGd,15.2494687619136,14.298879245257554,21.98110640099768,False,0.03385966772975477,0.015996453830109825,0.01786321389964494,0.033932135728542916,0.06174348538104805,0.016334857262781714,0.045408628118266334,0.001996007984031936,0.0884052998687374,0.07113477095036813,167.29356630056438,180.0,1.0,161.5661056068174,171.25870483200666,172.72147157960126,0.03411560507311845,11.622377622378595,LGd,-4.942901941271219,-4.756494350392003,-4.6804712559983,direction,untuned
754829445,951764478,LGd,17.1805046139308,23.316888946503706,16.379084640486397,False,0.046822294688939045,0.013532881812965056,0.03328941287597399,0.001996007984031936,0.021535189834426136,0.013315920818166847,0.008219269016259289,0.1596806387225549,0.09990662332770694,0.04150283775307198,14.190341552765492,0.0,2.0,11.00041095234698,16.616559619663178,38.21083043964417,0.021912052658496717,14.994829369181941,LGd,-5.99354553133292,-5.942245922766297,-5.933909167019195,direction,untuned
754829445,951764490,LGd,3.23399679053513,2.9171504181186627,1.776248522452927,True,0.03565609679257731,0.021925942528607797,0.01373015426396951,0.15568862275449102,0.014389445788140161,0.02239720058125777,-0.008007754793117609,0.7385229540918163,0.04082612147538118,0.0011711339536865982,63.126425600137914,90.0,1.0,50.728612179780534,81.2910967456314,67.00884494016714,0.07030075567071012,4.8415906740653645,LGd,-2.8131146245646717,-2.8109504329259627,-2.817542393821116,orientation,untuned
