unit_id,area,session_id,firing_rate,snr,waveform_duration,dg_osi,dg_dsi,dg_osi_ratio,dg_pref_ori,dg_pref_dir,dg_mean_rate,dg_max_rate,dg_p_anova,dg_p_perm,dg_osi_null_median,dg_reliability,sg_osi,sg_dsi,sg_osi_ratio,sg_pref_ori,sg_pref_dir,sg_mean_rate,sg_max_rate,sg_p_anova,sg_p_perm,sg_osi_null_median,sg_reliability,ori_agreement_deg
950992942,VISam,743475441,1.67569197835699,4.39516104557064,0.645561139028476,0.1096366475864345,0.11579446215047341,0.17647076876358211,152.02813274745117,307.0220041589437,0.9900062951263514,1.4387989692702325,0.07653615832707393,0.08491508491508491,0.0594059359902694,0.352679755333657,0.06578178633221642,,0.0976422588614238,37.93306556476819,,0.9506361422657453,1.0948645590096338,0.23502787330479644,0.07492507492507493,0.03394847682740536,0.23109606315729658,65.90493281731702
950992976,VISam,743475441,1.70242605586747,3.71559737835144,0.618090452261307,0.2848983695534095,0.07713257626632926,0.5100006096730094,13.169907064762004,155.27407990608046,0.6652768114509685,1.2323031282404964,0.0006251888828776961,0.000999000999000999,0.07203768747694259,0.6506563245203755,0.06795817643419858,,0.11997067771077838,6.6636963500625646,,0.8817979562374572,0.9878453856583184,0.18437008316704112,0.03896103896103896,0.03214553892400325,0.35206045325690716,6.5062107146994395
950992999,VISam,743475441,2.33196011308429,2.89721800861632,0.755443886097152,0.12358170289520737,0.05992487324078105,0.26427766157344146,94.18065551978447,73.24688571829952,2.3630252878698585,3.257273682065876,4.917706647175152e-05,0.000999000999000999,0.032914698028942216,0.7321394759080814,0.03915254325908882,,0.07660809091181371,109.05117880382052,,2.2206709519095478,2.3946911724856,0.30952584684055556,0.053946053946053944,0.018483855499236056,0.19079457228566915,14.870523284036054
950993027,VISam,743475441,1.75664276505873,4.02743098595917,0.535678391959799,0.1664917642042703,0.03858429416759015,0.3108440168536515,125.83274569596688,285.56859302790383,2.718560242462692,3.8501167208279377,9.80066812758386e-07,0.000999000999000999,0.033316711638079886,0.7644341554903947,0.06804639352148602,,0.16778934004353954,150.00793522711558,,2.2702355508441974,2.6562415364744605,0.0007094736218466081,0.000999000999000999,0.018858546785667916,0.7168879485738799,24.175189531148703
950993071,VISam,743475441,4.27606222964652,2.80316482577954,0.714237855946399,0.14907318727134602,0.026471906041696316,0.23830695108732244,167.80952751226314,323.79984538707527,12.65110022222109,18.318092017191734,2.8785882849436983e-40,0.000999000999000999,0.016813287720809103,0.9485700290354637,0.13995725079780427,,0.22585568502989636,162.48138961912542,,5.483533314926647,7.262879887786041,2.594864347000403e-53,0.000999000999000999,0.010695988178265631,0.9707677991411374,5.328137893137722
950993090,VISam,743475441,15.8983281502433,3.83701494491938,0.741708542713568,0.0496038116316334,0.03267774288614725,0.08469418540583415,30.244500791154454,175.02110203430271,15.198963913546486,17.292181502134863,6.3434137479020095e-12,0.000999000999000999,0.009872824511681064,0.8238368314141572,0.03125371861908958,,0.050484014008607525,23.26932292856104,,15.946712897636251,16.76273397630854,8.95464299135077e-10,0.000999000999000999,0.005393501734490956,0.839065611598759,6.975177862593416
950993099,VISam,743475441,3.32112098097211,3.15852318334178,0.700502512562814,0.14283905773773953,0.03889206929941652,0.251929724305624,39.40618596324812,235.66259071337095,2.133216566174006,3.2239690241698087,4.465841032340989e-09,0.000999000999000999,0.0281870238580346,0.8078256540836954,0.049170868879251754,,0.11057329408565116,30.0908301565991,,3.264236356005137,3.593286112906331,0.0011684958825135944,0.000999000999000999,0.012770783318487775,0.6549801335322007,9.31535580664902
950993108,VISam,743475441,32.2422599044312,2.50657301849445,0.260971524288107,0.047157786263486795,0.024871615587722832,0.07326466003984367,152.9454802955473,23.35975712747588,38.40206926405995,44.02320515514599,1.0149095952886526e-05,0.000999000999000999,0.013725034362087305,0.6900776961417222,0.04283269261624062,,0.07850838459312115,150.5315448143146,,30.549734596065743,33.84658097549542,1.7607662271927786e-11,0.000999000999000999,0.007046237852301723,0.8623988491158717,2.4139354812326985
950993123,VISam,743475441,10.6516050343462,3.68875934828442,0.645561139028476,0.17660376064225045,0.015386079196989689,0.3403156490064651,46.58874832584954,232.40260999595,7.8242924353232075,11.75015135604003,3.484928136991587e-31,0.000999000999000999,0.017515480220604725,0.9359083075313407,0.05462665977851957,,0.09775391598720154,35.08763668974022,,11.972082119429658,13.307108690368135,3.300035875321056e-17,0.000999000999000999,0.006709467029158155,0.8985543420152083,11.501111636109314
950993129,VISam,743475441,5.5663557466124,4.15765029841111,0.618090452261307,0.013952894515947731,0.05408913564163614,0.004267482422335273,175.2693307644752,193.56333376809252,2.1781787230380396,2.6910783232233952,0.06300611376120752,0.8201798201798202,0.02663505558164732,0.41900461967624025,0.03131650555302535,,0.05165584897974392,25.541068743790614,,7.051631673483913,7.532645838404908,0.0008157620738031143,0.000999000999000999,0.008832565471887061,0.6553062654353983,30.271737979315418
950993136,VISam,743475441,8.2140987832505,2.22855666875489,0.673031825795645,0.11625907951531,0.031012324121144005,0.21789922594026012,78.50560879632462,181.889438771031,6.931702449498531,8.56615704571509,1.5775978980105964e-20,0.000999000999000999,0.014487480211195435,0.9021989287525046,0.04794343537093858,,0.08670678382488059,75.93724109969837,,8.77599149002542,9.738222094437823,4.172026187195137e-17,0.000999000999000999,0.006146379161710028,0.896154899823227,2.568367696626254
950993145,VISam,743475441,1.90314550981617,2.41781458337217,0.714237855946399,0.04433157351944575,0.08828198705053157,0.03468494572951032,148.4037882029227,179.2141247865906,1.9991627794620002,2.7443854964563803,1.045808219057845e-07,0.11388611388611389,0.02505527118985166,0.7663957134956114,0.06482202338639835,,0.09985304279341979,156.52997427058145,,2.2213612413913784,2.5906550041959466,1.6433563114301347e-05,0.000999000999000999,0.015681719848561825,0.7445867182111963,8.12618606765875
950993152,VISam,743475441,3.10371946265688,1.84701121909473,0.618090452261307,0.11308740542826008,0.05192665666221497,0.20690513878110112,175.15003818915582,19.376734653275836,9.045776014470889,12.51625426334759,6.58527872446776e-17,0.000999000999000999,0.01762928395094375,0.8759857482296208,0.11796131057296494,,0.23458076291944358,154.59362703074174,,1.991444745813447,2.5865553501373486,5.86390339266826e-11,0.000999000999000999,0.019278459314885792,0.871284648650499,20.55641115841408
950993168,VISam,743475441,7.81319455690332,4.76986463907358,0.631825795644891,0.127664043445266,0.012294212960198225,0.23113636435499013,139.06810856859948,237.4615072715212,9.58615559549858,13.049076478082386,3.0938775244693913e-35,0.000999000999000999,0.013655535300149171,0.9437190645643827,0.11099014160137852,,0.21683406790457568,151.85713672687933,,8.683749191387466,11.186546623235701,7.431159950091068e-81,0.000999000999000999,0.007272896564084299,0.981566670343052,12.789028158279848
950993176,VISam,743475441,9.18262094330023,4.39532161132862,0.590619765494137,0.14036367141005207,0.07682234016961516,0.28419036398214653,51.418477474309846,33.132625322198734,9.077412734116246,13.222268127426334,2.3389456617125867e-16,0.000999000999000999,0.021204121331867554,0.8887854285913989,0.01875722296643144,,0.00036463381443742397,38.05710401715663,,7.076412796156402,7.345652434179295,0.007784308447594776,0.0959040959040959,0.009808182409077158,0.598702412901607,13.361373457153213
