session,subject,unit,cell_type,location,n_spikes_run,rate_track,mrl,pref_phase,p_rayleigh,lfp_channel,direction,spatial_info,peak_rate,peak_pos,field_width,n_field_spikes,prec_slope,prec_phi0,prec_rho,prec_p,prec_p_shuffle,shuf_rho95,is_place_cell
Achilles-10252013,Achilles,91,excitatory,rCA1,338,1.644845020536128,0.255417107179732,4.137006026571486,1.8923741535983093e-10,117,1.0,1.0424371036577231,12.737871566473249,0.8160000000000001,0.6399999999999999,281.0,-4.230699061262493,5.349588645967835,0.2702761114281751,6.0382658395585764e-06,0.004975124378109453,0.11346510956315994,True
Achilles-10252013,Achilles,92,inhibitory,rCA1,3874,18.852454466144852,0.3735687721006186,1.261600913256385,2.645507523228724e-244,117,1.0,0.022306053072124493,27.79105185595415,1.2,1.6,2136.0,-0.20744883955670446,1.2761876775228909,0.02757273364915869,0.20407553673473133,0.16417910447761194,0.03671254774919981,False
Achilles-10252013,Achilles,93,excitatory,rCA1,1282,6.2387317051104025,0.16809926353724505,3.8685642448316657,1.448110001694382e-16,117,-1.0,0.9536670666995011,33.230403114118424,1.2,0.576,803.0,-4.846759251461192,5.323694512186234,0.48139325134517175,0.0,0.004975124378109453,0.07419865389639095,True
Achilles-10252013,Achilles,94,excitatory,rCA1,49,0.23845386392387655,0.3009192175230796,2.7083520304686437,0.011172951033489592,117,-1.0,1.1197077847925119,1.4607788274815126,0.4,0.64,43.0,3.4889123016354873,0.7987598652856106,0.34883974762807735,0.03445767303305147,0.014925373134328358,0.26787907260830074,False
Achilles-10252013,Achilles,95,excitatory,rCA1,60,0.2919843231720937,0.6115532042741099,4.863950657222932,1.70510372721633e-11,117,-1.0,2.120019867242292,7.274292893292889,0.016,0.096,36.0,-1.1755434241546592,5.760949131585039,0.49791831894111255,0.012083651376831872,0.004975124378109453,0.323723114310363,False
Achilles-10252013,Achilles,96,excitatory,rCA1,848,4.126711767498925,0.0961682187817817,4.209650159593823,0.00038736467164827087,117,-1.0,1.0031516302561698,29.371535816747325,1.072,0.6720000000000002,758.0,-5.047921762546481,5.652759348831208,0.34293248131180204,0.0,0.004975124378109453,0.07513926667877482,True
Achilles-10252013,Achilles,97,excitatory,rCA1,124,0.6034342678889937,0.5030125615294957,1.3549322518590607,2.818601841613303e-15,117,1.0,2.106497276583636,8.727615279008182,0.016,0.16,117.0,0.03143164235707552,1.3018451604634598,0.007427824997149965,0.9386538982902677,0.9502487562189055,0.16699159654856616,True
Achilles-10252013,Achilles,98,excitatory,rCA1,102,0.49637334939255934,0.06620351366007333,3.4317235763001617,0.6405940448323826,117,-1.0,0.9795806973821837,2.5159130473528184,1.584,0.1280000000000001,22.0,-1.2006887380403217,1.7505118934222699,0.17924946184484236,0.3449206169316248,0.47761194029850745,0.47137231757224146,False
Achilles-10252013,Achilles,99,excitatory,rCA1,284,1.3820591296812437,0.1704859025908734,2.387231317716431,0.00024836186222181473,117,-1.0,0.7464516082316273,4.987713805551031,0.08,0.256,74.0,-2.118492694866955,3.9597323801375603,0.22217726125835643,0.06374470320081138,0.08955223880597014,0.2450813932337498,True
Achilles-10252013,Achilles,100,excitatory,rCA1,543,2.6424581247074483,0.1786424964787036,5.1602579554813515,2.6318129352312395e-08,117,1.0,0.4432374196061498,3.8938936225475067,1.328,0.608,66.0,-2.432809118437719,5.652768177260102,0.17080622164469592,0.1747973610833724,0.14925373134328357,0.23722489669893498,False
Achilles-10252013,Achilles,101,excitatory,rCA1,269,1.3090630488882202,0.06647411950737274,3.9006613545047446,0.3049025991137409,117,-1.0,1.0070854995022755,6.960698900309339,0.14400000000000002,0.384,145.0,-3.0362966516935863,5.184768393485919,0.3640477341040044,1.530797798654504e-05,0.004975124378109453,0.15500462290745093,True
Achilles-10252013,Achilles,102,excitatory,rCA1,236,1.1484716711435687,0.1615081806478065,1.8573230178544573,0.0020633236484381835,117,-1.0,0.6358438215010933,4.6793097466757265,0.08,0.224,61.0,-2.3825184906663956,4.467276045014179,0.08391964146593046,0.5147302735149517,0.6915422885572139,0.2894424704825663,True
Achilles-10252013,Achilles,103,excitatory,rCA1,13,0.06326327002062031,0.49839016463662555,3.7729803733916296,0.036416418193799906,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,104,excitatory,rCA1,97,0.47204132246155156,0.17797678787742258,1.5326338624547269,0.0459072682186751,117,-1.0,1.3436030080954484,6.219173330763179,1.584,0.16000000000000014,54.0,-2.2693645781809213,2.89009688398687,0.32333074847699506,0.020806828003832933,0.05970149253731343,0.332666176274427,True
Achilles-10252013,Achilles,105,inhibitory,rCA1,206,1.0024795095575219,0.17139839900501616,2.7878053792908286,0.0022838910791394577,117,-1.0,0.405736912158169,4.110022304866812,1.584,0.3840000000000001,70.0,2.294509892066582,1.2887355312064965,0.39983162692909757,0.0013009052741350668,0.004975124378109453,0.2183847620699472,False
Achilles-10252013,Achilles,106,excitatory,rCA1,594,2.890644799403728,0.1570060375465007,2.066060391575067,4.04160830974591e-07,117,-1.0,1.1815210035677937,15.892605658831487,1.456,0.544,471.0,-0.9240902852980479,2.630723359399578,0.060822294554868164,0.1784433329285562,0.15920398009950248,0.08015884815241188,True
Achilles-10252013,Achilles,107,excitatory,rCA1,153,0.744560024088839,0.31899224726318226,0.8692721361378737,1.205343723543138e-07,117,1.0,1.486205163812548,6.515873579267402,0.624,0.512,142.0,2.6339716295230087,5.531017561566732,0.08581178647647986,0.33239207828985107,0.34328358208955223,0.17658192663150152,True
