stim_on,signed_contrast,abs_contrast,choice_right,block_right,probability_left,is_mouse_rewarded,gabor_stimulus_side,prev_choice_right,prev_rewarded,prev_stim_right,quiescence_period,wheel_movement_onset_time,feedback_time,block_index,wheel_abs_vel,wheel_range,motion_energy,pupil
450.9495333333333,0.25,0.25,1,1,0.2,True,right,0.0,1.0,0.0,0.6193675425638994,451.1286333338577,451.2671,1,0.009130938465095823,0.0015339851379394531,,
453.9496,0.125,0.125,1,1,0.2,True,right,1.0,1.0,1.0,0.5914100742526383,454.2226333338615,454.36993333333334,1,0.025275137925564194,0.0030679702758789062,,
458.63276666666667,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.4881867554440031,458.95963333386726,459.0941666666667,1,0.017848400064685847,0.0030679702758789062,,
465.0505,0.25,0.25,1,1,0.2,True,right,1.0,1.0,1.0,0.49576341831419857,465.1326333338748,465.31933333333336,1,0.04881385947344825,0.013805866241455078,,
467.8158666666667,0.0,0.0,1,1,0.2,True,right,1.0,1.0,1.0,0.4183514219389648,467.9076333338782,468.0466333333333,1,0.018553373979884782,0.0061359405517578125,,
474.81583333333333,-1.0,1.0,0,1,0.2,True,left,1.0,1.0,1.0,0.677474756858231,474.67463333388645,475.1809,1,0.05792794378183316,0.01994180679321289,,
477.7335,0.25,0.25,1,1,0.2,True,right,0.0,1.0,0.0,0.4419720662778577,477.9246333338904,478.0806333333333,1,0.006693575327954022,0.0015339851379394531,,
480.66696666666667,-1.0,1.0,0,1,0.2,True,left,1.0,1.0,1.0,0.5144616264872335,480.70363333389383,481.02436666666665,1,0.0027896756998961793,,,
484.6492333333333,0.0625,0.0625,1,1,0.2,True,right,0.0,1.0,0.0,0.6292049455393147,485.03363333389916,485.173,1,0.024549970745501925,0.0061359405517578125,,
491.9332333333333,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.6672972960295736,491.8596333339075,492.13686666666666,1,0.207637316507753,0.08130097389221191,,
494.71686666666665,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.49449671150860813,494.746633333911,494.9055,1,0.011057508082667483,0.0030679702758789062,,
498.00013333333334,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.687711232790081,498.03763333391504,498.15843333333333,1,0.012241308149386896,0.0030679702758789062,,
500.8996666666667,-0.25,0.25,0,1,0.2,True,left,1.0,1.0,1.0,0.5724216753918624,500.91163333391853,501.2384333333333,1,0.01004906444461085,0.0030679702758789062,,
510.6832333333333,1.0,1.0,1,1,0.2,True,right,0.0,1.0,0.0,0.6668169112918392,510.8426333339307,510.95233333333334,1,0.005998759817157406,0.0,,
513.5486,-0.125,0.125,0,1,0.2,True,left,1.0,1.0,1.0,0.4954473171478866,513.7616333339342,514.7884666666666,1,0.005039420708781109,0.0,,
517.5332666666667,0.25,0.25,1,1,0.2,True,right,0.0,1.0,0.0,0.5541736417047358,517.3976333339386,517.8023,1,0.33510041369096144,0.1288543939590454,,
521.2487666666667,0.125,0.125,0,1,0.2,False,right,1.0,1.0,1.0,0.6001491162592637,521.3226333339435,521.4432666666667,1,0.005880242328275926,0.0,,
529.7318333333334,0.125,0.125,0,1,0.2,False,right,0.0,0.0,1.0,0.6563670546534243,530.5336333339548,530.7888666666666,1,0.09393766723405861,0.023009538650512695,,
534.3317333333333,0.0625,0.0625,0,1,0.2,False,right,0.0,0.0,1.0,0.4491259924985881,537.8006333339637,538.0525,1,0.0004934986781154294,,,
541.6151666666667,1.0,1.0,1,1,0.2,True,right,0.0,0.0,1.0,0.4805967219645091,541.7856333339685,542.0748333333333,1,0.0077979678229894486,0.0015339851379394531,,
545.7159,0.25,0.25,1,1,0.2,True,right,1.0,1.0,1.0,0.5576029050902634,545.8956333339735,546.0352666666666,1,0.028009904319769702,0.009203910827636719,,
551.0993666666667,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.6840228176178795,551.1536333339799,551.3208,1,0.011843285765498876,0.0030679702758789062,,
554.9826,-0.125,0.125,1,1,0.2,False,left,1.0,1.0,1.0,0.4849032903782519,554.9716333339846,555.1311,1,0.014121775423409417,0.0030679702758789062,,
561.0315333333333,1.0,1.0,1,1,0.2,True,right,1.0,0.0,0.0,0.5397445364625528,561.1556333339921,561.2904,1,0.011805627389330766,0.0015339851379394531,,
563.8323666666666,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.4549398536288427,563.6926333339952,564.0505333333333,1,0.15497983509965707,0.046019554138183594,,
569.2148,0.125,0.125,1,1,0.2,True,right,1.0,1.0,1.0,0.4036204623963517,569.2686333340021,570.5097666666667,1,0.0054679125383700015,0.0,,
