stim_on,signed_contrast,abs_contrast,choice_right,block_right,probability_left,is_mouse_rewarded,gabor_stimulus_side,prev_choice_right,prev_rewarded,prev_stim_right,quiescence_period,wheel_movement_onset_time,feedback_time,block_index,wheel_abs_vel,wheel_range,motion_energy,pupil
437.2275333333333,1.0,1.0,1,1,0.2,True,right,0.0,1.0,0.0,0.6527738987025311,437.2500666657905,437.36373333333336,1,0.00439409910737595,0.0,1.610700401167075,11.579732623620657
439.8274333333333,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.42293479197411266,440.1840666657837,440.3487333333333,1,0.0019079228123882784,,1.0036703497171402,11.63748900594995
442.9608666666667,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.48846433458557525,442.9510666657772,443.06876666666665,1,0.022774273940667625,0.007671356201171875,1.5961578364173572,11.895704609446208
447.27703333333335,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.5789512074491527,447.5150666657666,447.6539,1,0.01110239838832058,0.001537322998046875,1.1053091287612915,9.982962531093412
450.9929666666667,-0.125,0.125,0,1,0.2,True,left,1.0,1.0,1.0,0.44350824230754765,451.3370666657577,451.49923333333334,1,0.03591654672069126,0.012271881103515625,1.2584224144617717,9.031373837948195
454.0428333333333,0.25,0.25,1,1,0.2,True,right,0.0,1.0,0.0,0.5278438063993562,454.01406666575144,454.13736666666665,1,0.05787227625027299,0.02147674560546875,1.456493828445673,11.084582022932105
456.6261666666667,-1.0,1.0,1,1,0.2,False,left,1.0,1.0,1.0,0.4446353846069788,456.5910666657454,456.7149333333333,1,0.09126997322251555,0.035282135009765625,1.9173289835453033,10.310476711303636
460.3437666666667,0.125,0.125,1,1,0.2,True,right,1.0,0.0,0.0,0.5920048797630624,460.2480666657369,460.61993333333334,1,0.3210792834620224,0.12578964233398438,2.6370465060075126,11.839258383894048
463.1428666666667,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.47923236392270646,463.27506666572987,463.3630333333333,1,0.002506883183377795,,0.9175459370017052,10.507226518937387
465.9096,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.5146078103878482,465.98006666572354,466.0894666666667,1,0.01134660319701652,0.00153350830078125,1.0247148188451927,9.836033217795679
469.47703333333334,0.0,0.0,1,1,0.2,True,right,1.0,1.0,1.0,0.4046858049176478,469.9970666657142,470.1216,1,0.05239113549454487,0.013805389404296875,4.167314559221268,11.02573209223677
473.8936,0.125,0.125,1,1,0.2,True,right,1.0,1.0,1.0,0.6648264160693305,473.9010666657051,474.19663333333335,1,0.008303774992746184,0.00153350830078125,1.273578129708767,10.702699406157384
477.4257666666667,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.4895459441234951,477.57306666569656,477.71956666666665,1,0.011237873488862533,0.0030670166015625,1.1318981672326724,10.542089404108992
480.2260333333333,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.45937805456424446,480.37906666569,480.5058,1,0.003108508266377612,0.0,0.992179182668527,10.49805089814375
482.95913333333334,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.4333192760797926,483.0910666656837,483.2110333333333,1,0.0032610461873991883,0.0,0.9886418816943964,10.035119493457993
488.24356666666665,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.684000211405883,488.38106666567137,488.5036666666667,1,0.005372897504639695,0.0,0.9052709502478441,11.541936114340691
490.97676666666666,-0.0625,0.0625,1,1,0.2,False,left,1.0,1.0,1.0,0.45396776453134996,491.3600666656644,491.46273333333335,1,0.002246406295307679,0.0,0.9744030311703682,11.161484094181409
496.2756,-0.0625,0.0625,1,1,0.2,False,left,1.0,0.0,0.0,0.48911042047718745,496.95906666565133,497.1000666666667,1,0.009056131085962989,0.00153350830078125,1.0669801905751228,11.306737029786746
500.61,0.125,0.125,1,1,0.2,True,right,1.0,0.0,0.0,0.5044733345268151,500.6000666656429,502.5745,1,0.013880304569029249,0.0030689239501953125,1.7777343814571698,11.622485624468633
504.9757333333333,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.4021546406111322,505.41606666563166,505.5103,1,0.0018111970511381515,,0.9813966366151968,11.395214564993998
507.90886666666665,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.40266063824671505,507.93806666562574,508.02203333333335,1,0.0044059569185628785,,1.0466877122720082,10.270054912209162
510.60886666666664,0.125,0.125,1,1,0.2,True,right,1.0,1.0,1.0,0.5971344894815944,510.68906666561935,510.7957666666667,1,0.003521660853366484,0.0,0.9384197692076365,10.097263191077218
514.1929,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.4759796400758648,514.3260666656108,514.6449,1,0.0024779647574177943,,1.223046546181043,9.485832305535345
517.8588,0.25,0.25,1,1,0.2,True,right,1.0,1.0,1.0,0.5282230072606326,518.1890666656019,518.5124333333333,1,0.014623293919721619,0.0046024322509765625,1.6588892365495365,10.588614688892752
520.9919666666667,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.4916644330569388,521.0100666655952,521.1158333333333,1,0.0038198722658853513,,1.0050123780965805,10.812295069777369
523.6765,-0.25,0.25,0,1,0.2,True,left,1.0,1.0,1.0,0.5607161571961427,523.6020666655892,524.2382666666666,1,0.4694586058394634,0.19021224975585938,2.431651742508014,10.194378711906515
526.7596666666667,0.25,0.25,1,1,0.2,True,right,0.0,1.0,0.0,0.5056129378612002,526.7360666655819,526.8691,1,0.014230324657983146,0.0030670166015625,1.7006658042470615,10.167009377871485
529.3593333333333,0.25,0.25,1,1,0.2,True,right,1.0,1.0,1.0,0.47876508729658596,529.698066665575,529.8005333333333,1,0.004547682608972536,0.0,1.146842756619056,10.705734117065731
533.6585,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.5224942735159492,534.0260666655649,534.1271666666667,1,0.02408240456468775,0.0046024322509765625,1.6599709590276082,10.897743475373622
537.5093666666667,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.6884894838114964,537.8950666655559,538.2048,1,0.003847544193122303,0.0,1.1463336919744809,10.473423060885883
540.6428666666667,-0.125,0.125,1,1,0.2,False,left,1.0,1.0,1.0,0.42313212005795264,540.7890666655492,540.9468333333333,1,0.0018351801988319494,,0.9345585231979688,9.99583751628476
544.9751,-0.125,0.125,1,1,0.2,False,left,1.0,0.0,0.0,0.6108767610668107,545.4740666655382,545.5718,1,0.006971317641437054,0.0,1.041987703492244,10.784987312981684
550.1582333333333,0.0,0.0,1,1,0.2,True,right,1.0,0.0,0.0,0.541859694771345,550.3830666655268,550.5747,1,0.0038660469952446876,0.0,1.0992005616426468,11.242092718515778
553.2582666666667,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.6392390454064196,553.4330666655197,553.5269333333333,1,0.003913458201132016,0.0,1.7414358680446942,10.027095774370537
556.1091,-1.0,1.0,0,1,0.2,True,left,1.0,1.0,1.0,0.535988316655404,556.1010666655135,556.4592666666666,1,0.015929586276615736,0.0030670166015625,1.5427223617831867,11.31762753349661
558.9758,0.25,0.25,1,1,0.2,True,right,0.0,1.0,0.0,0.46623034572914757,559.1830666655063,559.3157666666667,1,0.00284930661378894,,1.007644385099411,9.79171622437813
561.7749,-0.0625,0.0625,1,1,0.2,False,left,1.0,1.0,1.0,0.42440249622069126,561.7740666655003,562.0340333333334,1,0.0067843859815911855,0.00153350830078125,1.6687954105436802,9.231277049148048
566.3092,0.125,0.125,1,1,0.2,True,right,1.0,0.0,0.0,0.42222700548322994,566.6700666654889,566.8144333333333,1,0.0053538164155907,0.00153350830078125,1.1083373750249546,10.441423062700778
569.4747666666667,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.6216678285487994,569.4570666654823,569.5469666666667,1,0.050127649805072,0.015340805053710938,2.361342526972294,10.667194317781346
572.0582333333333,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.46811975053040866,572.0170666654764,572.1365,1,0.15157818229941766,0.05982398986816406,2.1387327002982297,9.407813477043723
574.6080666666667,-1.0,1.0,1,1,0.2,False,left,1.0,1.0,1.0,0.4463970918778911,574.5720666654704,574.6809666666667,1,0.1448175395684666,0.05675697326660156,1.8764432693521182,10.77146249878327
578.3412,0.125,0.125,1,1,0.2,True,right,1.0,0.0,0.0,0.628113990232694,578.654066665461,579.0407666666666,1,0.004290172820328735,0.0,1.0513356750210126,9.558943790701354
584.0913333333333,1.0,1.0,1,1,0.2,True,right,1.0,1.0,1.0,0.6881085803711913,584.2620666654478,584.3769,1,0.006489177029725397,0.00153350830078125,0.9942298357685407,12.02897283349254
588.2754333333334,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.6983101320016813,588.4190666654381,589.2357333333333,1,0.00892081412326661,0.00153350830078125,0.9817495010793209,10.519612677198893
591.7088333333334,-0.25,0.25,0,1,0.2,True,left,1.0,1.0,1.0,0.4143723920699108,591.91706666543,592.0881666666667,1,0.006676584267988801,0.00153350830078125,1.0301986460884411,11.351284926063576
595.5087333333333,0.125,0.125,0,1,0.2,False,right,0.0,1.0,0.0,0.6114301713532224,596.18706666542,598.6791666666667,1,0.006390819535590708,0.0,1.0388379866878192,12.89458057647668
602.5410666666667,1.0,1.0,1,1,0.2,True,right,0.0,0.0,1.0,0.42116123566866964,602.7170666654048,602.8527666666666,1,0.011902933025266975,0.0030689239501953125,1.4857958555221558,12.297406937056317
605.5744333333333,0.0625,0.0625,1,1,0.2,True,right,1.0,1.0,1.0,0.6676243925663428,605.8490666653976,608.3545,1,0.0038045278344361576,0.0,1.4173926537235577,10.970067485735248
610.9253666666667,-0.25,0.25,1,1,0.2,False,left,1.0,1.0,1.0,0.5010690719431932,610.8710666653858,611.0144333333334,1,0.2210171793740301,0.08897209167480469,1.9286697556575139,9.36051003747707
615.5909,0.0,0.0,1,1,0.2,True,right,1.0,0.0,0.0,0.6972529361026424,616.344066665373,621.1450333333333,1,0.011362701941980049,0.0030670166015625,1.1008347198367119,10.338308502369424
624.1085333333333,-0.25,0.25,0,1,0.2,True,left,1.0,1.0,1.0,0.41550376077557727,624.2410666653547,624.3973333333333,1,0.04678601067542331,0.018407821655273438,3.0073667019605637,10.621811456726087
627.0417,1.0,1.0,1,0,0.8,True,right,0.0,1.0,0.0,0.5916437455837054,627.1800666653478,627.3030666666667,2,0.005034169927675976,0.0,1.0228463783860207,11.8184452881178
631.7414,0.125,0.125,0,0,0.8,False,right,1.0,1.0,1.0,0.6615144369940344,632.648066665335,634.1966666666667,2,0.00302272694563726,0.0,1.0502828769385815,10.925255879214092
638.3081333333333,-0.25,0.25,0,0,0.8,True,left,0.0,0.0,1.0,0.5043286854021174,638.4900666653215,638.6505666666667,2,0.00791484931949526,0.00153350830078125,3.044208993514379,13.15485880811078
641.1415666666667,-0.125,0.125,0,0,0.8,True,left,0.0,1.0,0.0,0.4327638517434197,641.1850666653152,641.6072,2,0.03364493452245369,0.010738372802734375,4.0535395964980125,12.010884870585869
645.7404333333334,-0.0625,0.0625,0,0,0.8,True,left,0.0,1.0,0.0,0.49188620793498955,645.7290666653046,646.0621333333333,2,0.013736145382281392,0.0030670166015625,1.7753916084766388,12.959828465565806
648.8080333333334,-0.25,0.25,0,0,0.8,True,left,0.0,1.0,0.0,0.6930644557638564,648.7570666652975,649.0957666666667,2,0.08961655324470484,0.035282135009765625,2.469327005247275,12.658875254814726
652.6746333333333,0.25,0.25,0,0,0.8,False,right,0.0,1.0,0.0,0.5657967851626993,652.7220666652883,652.9522333333333,2,0.009767816578969359,0.00153350830078125,1.2021206443508465,9.819473735151405
656.4245666666667,1.0,1.0,1,0,0.8,True,right,0.0,0.0,1.0,0.43655044285412237,656.5370666652794,656.6874333333334,2,0.0017689236914156935,,0.9793199561536312,10.221208194595723
660.0577666666667,0.125,0.125,1,0,0.8,True,right,1.0,1.0,1.0,0.5844104633754981,660.3890666652704,660.5118666666667,2,0.008470803627278655,0.00153350830078125,1.3058708161115646,9.792473006215005
