asset_id,path,size
5306f235-4955-4037-9d3e-b9e4d6c222ea,sub-ZM-1898/sub-ZM-1898_ses-53738f95-bd08-4d9d-9133-483fdb19e8da_desc-processed_behavior+ecephys.nwb,555472399
1e6488ef-c9f8-4ec9-a3c9-8e32cd39d913,sub-KS016/sub-KS016_ses-6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4_desc-processed_behavior+ecephys.nwb,565230480
5158c21b-2b2d-48c2-b70d-ee433a5f3571,sub-PL034/sub-PL034_ses-87ad026d-5b95-4022-8d59-c260870d830f_desc-processed_behavior+ecephys.nwb,570352388
a4316c4c-9688-4cd1-b1d5-874b826ea8c4,sub-ZFM-01937/sub-ZFM-01937_ses-113c5b6c-940e-4b21-b462-789b4c2be0e5_desc-processed_behavior+ecephys.nwb,586385668
84fdb807-6d2d-4a7a-b83a-aca7167dc5d0,sub-DY-018/sub-DY-018_ses-cde63527-7f5a-4cc3-8ac2-215d82e7da26_desc-processed_behavior+ecephys.nwb,587665568
fd25a403-ddee-4f25-a641-846bffb3386b,sub-DY-010/sub-DY-010_ses-90d1e82c-c96f-496c-ad4e-ee3f02067f25_desc-processed_behavior+ecephys.nwb,590316379
b429fe7a-3855-4f04-b000-784dff445f9c,sub-NR-0020/sub-NR-0020_ses-5b49aca6-a6f4-4075-931a-617ad64c219c_desc-processed_behavior+ecephys.nwb,594058876
17151180-7db4-4d72-8eef-8c7b616e67bc,sub-PL033/sub-PL033_ses-a34b4013-414b-42ed-9318-e93fbbc71e7b_desc-processed_behavior+ecephys.nwb,597618210
b4ef56c7-3385-44fb-967e-96f41878fe3f,sub-SWC-053/sub-SWC-053_ses-032452e9-1886-449d-9c13-0f192572e19f_desc-processed_behavior+ecephys.nwb,600227056
51056675-cca4-43ae-bab1-3ab181fe14df,sub-PL033/sub-PL033_ses-37ac03f1-9831-4a30-90fc-a59e635b98bd_desc-processed_behavior+ecephys.nwb,604502407
e646af42-bf12-46a7-b2a2-10c9feaad9f4,sub-PL015/sub-PL015_ses-64977c74-9c04-437a-9ea1-50386c4996db_desc-processed_behavior+ecephys.nwb,606634039
837ced29-d7fc-4966-b42b-df5ae0388e85,sub-CSHL049/sub-CSHL049_ses-c99d53e6-c317-4c53-99ba-070b26673ac4_desc-processed_behavior+ecephys.nwb,609925603
8787edba-ca8c-4a2d-84c1-0f669ce2eaae,sub-KS052/sub-KS052_ses-ac7d3064-7f09-48a3-88d2-e86a4eb86461_desc-processed_behavior+ecephys.nwb,611337437
c4e76327-c545-49fb-87bc-87e12d2c26de,sub-ibl-witten-13/sub-ibl-witten-13_ses-49368f16-de69-4647-9a7a-761e94517821_desc-processed_behavior+ecephys.nwb,612642350
9c5c7ce7-51b8-4c1b-b54e-c6ff0ffda07d,sub-PL033/sub-PL033_ses-2ab7d2c2-bcb7-4ae6-9626-f3786c22d970_desc-processed_behavior+ecephys.nwb,613305129
