unit_id,location,mean_rate_grating,baseline_rate,OSI,DSI,gOSI,gDSI,pref_ori_deg,pref_dir_deg,pref_ori_circ,pref_dir_circ,p_gOSI
950912547,VISp,1.3642921049941172,0.4496248962884548,0.11610978455011235,0.15913317745610464,0.08625362140972882,0.14340660107168815,0.0,180.0,21.054361294432596,216.62616736306748,0.075
950912564,VISp,0.07017522918579416,0.03330544002751676,0.2559457436003396,0.45415018257799916,0.25250543787277974,0.2768320190515429,135.0,315.0,112.69335117788943,311.9381785247699,0.005
950912583,VISp,5.531428822053239,3.6635983199312223,0.15189814427745393,0.07355678206012335,0.09027706598897527,0.08919776420637758,135.0,135.0,151.75032255145842,66.26532771697295,0.0
950912591,VISp,0.12197173221185886,0.34970508206938006,0.715092751489803,0.5061381031051734,0.5197706924998273,0.28061086946507324,0.0,180.0,175.78897094352462,173.8563496476816,0.0
950912601,VISp,3.489566146532909,1.5154002252308778,0.15290249166445236,0.02339041993273405,0.08671698099123977,0.019444976162350885,90.0,270.0,88.59916919232832,154.81791655089026,0.01
950912625,VISp,1.6925758228866639,0.9325529031836827,0.12712899958769402,0.04851408069327816,0.11080793215421753,0.07664215332763476,90.0,90.0,115.10889821606438,144.8086120148103,0.0
950912636,VISp,2.113650016242288,0.21648631692481796,0.1887455459004815,0.022297910003005728,0.18841261977483756,0.008446956917786437,135.0,135.0,108.44484222835733,27.868125344508602,0.0
950912646,VISp,0.6098715499384717,0.24978992668432118,0.49022518484684835,0.24673061379017328,0.271735528572456,0.07551194105542818,0.0,0.0,8.599327935987585,5.881599082061985,0.0
950912656,VISp,0.12030084900499181,0.04995803525288709,0.44263425012061014,0.25304433049058567,0.32925533205094787,0.14926776982910905,0.0,0.0,179.3338472331092,339.80554621778026,0.0
950912664,VISp,0.005847913854272145,0.0,1.0,0.49999875115205866,0.7142857550742663,0.21051811662139291,45.0,45.0,63.4349373715805,16.3255091756382,0.025
950912676,VISp,3.120324250972567,0.7327200966049731,0.24436420149812008,0.05577065908803041,0.1352960405566821,0.03981526512391737,45.0,45.0,33.270688872338376,81.68598378735302,0.0
950912978,VISp,0.11612350951282696,0.01665276161072085,0.016952395409791095,0.18597007290559847,0.05697492987177462,0.08456635668523346,135.0,135.0,94.7465492261034,203.26638752866177,0.71
950912989,VISp,0.7903224916310978,0.24979100820699499,0.14238779693853865,0.3451088518811768,0.11753018224078157,0.16904447360831365,45.0,45.0,19.68934131519754,357.33641147562656,0.02
950913000,VISp,0.9348343121395671,0.21648515220403092,0.9049098596335509,0.025502603774956306,0.6667525055313273,0.1417226368063181,90.0,270.0,80.75169564818087,234.0623937127206,0.0
950913010,VISp,0.057644149768364156,0.03330519044740439,0.40143312223496913,0.39393872416975767,0.2748812002475714,0.177162078144336,45.0,225.0,41.81864866524268,245.15575993809512,0.025
950913020,VISp,0.900584271889611,0.11656933128834786,0.07651332178630434,0.21586784484434993,0.054096881404898656,0.03632028692095443,0.0,0.0,21.779038479371394,4.071489624885217,0.19
950913031,VISp,0.11196042784076204,0.11656891530874998,0.23708097916182413,0.18182207320346747,0.12579260513143461,0.1846052808593957,90.0,90.0,92.19423855796025,135.41601799866535,0.41
950913039,VISp,0.01587286670016332,0.0,1.0,0.49999875104600217,0.7311815714050015,0.5352545833570977,90.0,90.0,74.871827394143,69.65657265140855,0.01
950913096,VISp,0.5630950508067899,0.39966644507842497,0.1682322660217683,0.39999932835156266,0.11413876825303217,0.14317736754268506,45.0,270.0,63.83165448359788,260.1680527306131,0.04
950913169,VISp,0.007518784541690019,0.0,0.333331112979889,1.0,0.40061730447849375,0.39306610143858706,0.0,180.0,28.155175411039085,201.4366319372889,0.51
950918175,VISp,7.01517041330321,11.45712428184361,0.7426374945852177,0.021399546919144974,0.5312634196736243,0.021647120859207024,90.0,270.0,94.24924123266776,1.7684304604973362,0.0
950918191,VISp,0.3416864197511889,0.732719264679003,0.3676403366600659,0.11111205166075687,0.18984337827311057,0.10854994532323972,90.0,90.0,86.90689270320892,35.131261812139826,0.015
950918209,VISp,6.454525581007654,9.392163955205636,0.3897454116292955,0.10791023704660961,0.22101046863069534,0.07324923452564427,45.0,45.0,54.313140497837125,38.15384909613368,0.0
950918230,VISp,6.554756835811715,8.226452006931229,0.2153136871000382,0.09481789597246021,0.14631879234748604,0.05790208158406142,90.0,270.0,75.42693055088321,249.3864600110636,0.0
950918246,VISp,5.362572688815884,3.230636667905825,0.13445378808788527,0.0892114742942791,0.07933403537966091,0.05762277230296481,0.0,0.0,13.297608558170056,30.561443459751395,0.0
950918261,VISp,10.171429441141244,0.9658600903376364,0.5900405424707089,0.04307016533950346,0.4495273321317033,0.013499679464154419,90.0,90.0,66.88353614941813,78.16424035033619,0.0
950918280,VISp,3.8488040877446803,9.808461364878797,0.3096129042664027,0.054441193532763166,0.18825716852497448,0.03352990521616121,90.0,270.0,99.22332920740399,252.62184042928848,0.0
950918294,VISp,5.265660949364524,1.6985796877225268,0.20347040338766786,0.25978577172597367,0.139698780867492,0.16263696525404628,90.0,45.0,69.0541306844144,11.80866515792706,0.0
950918310,VISp,1.705109485707624,1.3988288140071867,0.13397516005933782,0.1837489417841836,0.0687436538800528,0.11331392387450057,0.0,180.0,172.61288477479837,194.59301056610647,0.32
950918326,VISp,12.905801936768533,1.6819280908608436,0.5066708582311897,0.048881630040032646,0.31855472223050646,0.04002812407760436,90.0,270.0,105.72841173719033,229.65970628422335,0.0
950918344,VISp,3.181352719370859,3.930054901914337,0.4924724448420588,0.024005841033150083,0.2913268111179285,0.05153621279027843,90.0,315.0,108.52658819611199,7.025442086668005,0.0
950918362,VISp,11.386047832128902,1.99832839840094,0.6768346365249734,0.00841977859104675,0.4148291117676724,0.004214504196190922,90.0,270.0,91.60773143779561,313.1326743411118,0.0
950918381,VISp,5.659171439622466,4.296418652276601,0.8813532959230481,0.037454582797203664,0.5525218304465777,0.0039470785739064785,0.0,180.0,1.0177383887260039,85.32515641069891,0.0
950918398,VISp,7.304930311145573,3.3471934368874683,0.2950898290564984,0.061304245149473025,0.17910911556775763,0.05065019740588092,135.0,315.0,123.03825446348992,10.06536834670046,0.0
950918422,VISp,1.7209884296100888,7.643611423407342,0.3040254990080553,0.11561604397473908,0.1432738073858996,0.0600766699475562,0.0,45.0,7.006815790465642,14.295947323432296,0.0
950918474,VISp,6.708462614521745,1.6153154637492433,0.6740106275990145,0.051419792425116316,0.3511494719241947,0.010632838978259805,135.0,135.0,136.68458616603664,51.11211012709188,0.0
950918491,VISp,1.4269344670872326,1.8984172364306962,0.3710378861324723,0.3722631250191401,0.23351348281080092,0.2011599464366656,45.0,225.0,28.1641858312072,211.59082411252064,0.0
950918549,VISp,2.944854258765452,2.7976651987969663,0.6913216412846016,0.10594138007012853,0.4321896841950165,0.029195116772372284,90.0,315.0,109.20918493189906,293.0768491642807,0.0
950918570,VISp,10.62601400414978,11.090755706072425,0.8497625456290802,0.02976251683672418,0.5902144435739942,0.016378645124495224,45.0,225.0,53.950016483460246,262.786598594667,0.0
950918597,VISp,3.5137831576249803,0.14987443854100166,0.5893514547131505,0.03748666761671116,0.34595643700931306,0.0666702342932032,90.0,270.0,101.3939463941221,198.31547813007413,0.0
950918622,VISp,2.4871657379364103,0.9991674437573358,0.5007342410479712,0.21389644733742996,0.311799554720555,0.09744297357036003,45.0,225.0,39.58612860381722,209.10982457512893,0.0
950918641,VISp,3.6491507920888626,10.141514683809927,0.31508081802776383,0.08366498291849742,0.17538193066052768,0.009367209426251978,0.0,180.0,174.09410801379138,246.43574041388064,0.0
950918659,VISp,5.25566992943,5.212315299644907,0.20396887261232063,0.023596469852539294,0.10931475918586026,0.024506998260405276,45.0,45.0,44.974430944444826,25.798476298686563,0.0
950918676,VISp,5.91651529813051,9.275605605658285,0.22930426822040978,0.000786857280411119,0.14547091995918446,0.02475619149041813,90.0,90.0,101.65521887418039,23.687272040002956,0.0
950918695,VISp,0.07101755971702976,0.266443104270491,0.673363901068245,0.11111330058163682,0.3473538169326821,0.056905931217068946,90.0,90.0,84.23177748310943,57.218999345543196,0.005
950918715,VISp,5.874800499999752,6.87759287515612,0.6406095316324286,0.09453508504099319,0.44627706468971723,0.036855343728346486,90.0,225.0,68.3585449824507,250.4563186104542,0.0
950918730,VISp,3.1086365663580264,1.1656887371860936,0.014103952789098173,0.07744784262220179,0.03357844562568382,0.038371936739715486,135.0,135.0,172.21761236249517,119.93961444051727,0.425
950918745,VISp,15.37612028315696,0.932555981387203,0.2756105971235771,0.041743858168740634,0.25412564858280423,0.0223163169077125,135.0,135.0,161.00045460025606,67.77501226318019,0.0
950918764,VISp,4.6366550748924364,2.4812602322657877,0.22149862678268786,0.008931160660953601,0.14422353399131538,0.004780658011978253,45.0,45.0,29.899689911829814,282.85182141136534,0.0
950918781,VISp,5.563151616111736,3.5303926997135986,0.323629495111008,0.07003260623281364,0.17490823513762113,0.043780927637386134,45.0,225.0,46.90313788350964,155.61508270649333,0.0
950918802,VISp,9.029336287412368,8.343041387834909,0.2075973588509975,0.0005199697098258743,0.19591153425822597,0.01767803775246385,45.0,225.0,72.26563767952689,95.92783953806061,0.0
950918821,VISp,3.0518046746852936,1.0657737481764271,0.42954590524032676,0.4512305610157846,0.1924231363142129,0.3051006361878596,45.0,225.0,40.6970228760574,194.44077715199583,0.0
950918846,VISp,14.522193657765571,6.844284440042605,0.5236269018854706,0.02020144162129136,0.34137452486871284,0.010440508881243534,135.0,315.0,125.85201542396837,43.04767606352336,0.0
950918885,VISp,6.6558042063121885,1.5487035853986435,0.7505037414462704,0.011207505159747016,0.5137562879538191,0.024103863508643877,90.0,90.0,94.3025928228936,39.91914638629047,0.0
950918902,VISp,4.751145883232337,2.2980802705307064,0.11693256709831384,0.2748884354642631,0.07424992540366393,0.17805564143289723,45.0,45.0,27.096080782964865,16.757159037029805,0.0
950918919,VISp,5.098578454684895,3.080767803434236,0.571123290650949,0.13564065808206646,0.3450546900623248,0.12482943149885717,90.0,90.0,87.25800448463376,95.64420910932803,0.0
950918936,VISp,8.98913918811289,7.094087927706429,0.2369540660208012,0.008357952162800258,0.126301207790314,0.05327949447828191,0.0,180.0,177.0282739866031,322.90627322188794,0.0
950918955,VISp,25.442974747571952,24.129867216551098,0.21255999965204347,0.004548992472442546,0.13310711608705472,0.03381821900082971,0.0,0.0,11.345087332933733,99.35450902528436,0.0
950918969,VISp,39.97362096072379,31.64027301951469,0.004620736352756661,0.023045627086219617,0.01894875357734266,0.012442970086215978,0.0,180.0,138.57657771946222,236.20397537013707,0.185
950918989,VISp,5.000847824801055,4.3963430423827266,0.5466000428432733,0.05987832597568053,0.33316881734572645,0.04442770216631885,90.0,90.0,104.91061105528435,68.35656867459299,0.0
950919006,VISp,8.78210262794573,6.011653847152432,0.17229414124387168,0.024994806761564195,0.10271619146862049,0.042513763600109944,0.0,180.0,166.25426032826653,252.7767365184577,0.0
950919022,VISp,4.667514902984962,3.4637678430367784,0.09329455936436709,0.02042030709012471,0.05128768534424987,0.034060668443659,135.0,315.0,127.86605132253021,51.74545520518014,0.085
950919040,VISp,7.480567219376079,18.46791404174711,0.545026199147332,0.032382311174357234,0.3905220708379392,0.003997679305387168,45.0,225.0,34.26184944939077,233.48889316096086,0.0
950919054,VISp,12.067880183118703,9.325533108660938,0.13304402519447334,0.004098346926075368,0.13444653401560014,0.019878345393864166,135.0,315.0,108.65753375449961,85.84656547157992,0.0
950919071,VISp,4.818912307252351,2.864276993979281,0.0505058240256196,0.06377747565861891,0.06903700713231956,0.04005237759932466,90.0,90.0,123.56397048266064,239.9418602708941,0.245
950919086,VISp,11.396900410768643,7.976663244803942,0.3230830209440468,0.05490601691666745,0.19740184697564303,0.05133768573805672,90.0,270.0,107.46095769510806,287.8599066210505,0.0
950919104,VISp,9.442824538584315,5.412153930061879,0.16131879854787715,0.023943757515099005,0.10459917546876797,0.03548669888291723,90.0,90.0,108.80400724283444,68.24701178863023,0.0
950919120,VISp,2.017543422241668,7.726883052008242,0.24012338676994405,0.05651048101856707,0.1581771276982588,0.05012032418795896,90.0,270.0,107.32744430943535,171.00392441139297,0.005
950919139,VISp,8.284976053924623,5.6619284656399635,0.0680973815620201,0.07200537474913357,0.05400211809297934,0.022835994744560655,135.0,135.0,157.25411177263703,165.38297302097237,0.01
950919154,VISp,8.94828755121032,9.941695687366224,0.2932832859147118,0.01909120922811279,0.17700697504817436,0.06568681514457593,0.0,180.0,10.795954914457532,111.18985037346545,0.0
950919170,VISp,0.6900574157289214,0.5328878724078232,0.17204413962686135,0.02762819498943055,0.08538493292238278,0.03647593688979267,0.0,0.0,178.24307351110423,50.7347795016933,0.125
950919189,VISp,9.559784740126442,4.879260649836193,0.21221311301431126,0.04064643855876994,0.11056610502845722,0.02959456894885587,90.0,90.0,93.8912787764353,52.758154710025615,0.0
950919212,VISp,5.544790712050498,5.778506532468296,0.06373654418621569,0.07026654149127111,0.08675108052723227,0.030792156325042667,0.0,0.0,146.708160612497,0.4126382405619665,0.0
950919228,VISp,8.843028286675136,9.458769261171403,0.15889185369808828,0.006368818450243836,0.10038890910383919,0.05728661294870357,90.0,270.0,71.9494981278197,349.1457523805788,0.0
950919249,VISp,5.633375533055214,3.197329730337011,0.3611992340737651,0.02520970851694851,0.20210996425914377,0.04321474808359941,90.0,90.0,96.98956060775113,217.6484099886023,0.0
950919266,VISp,2.086889814982783,2.3979970065737795,0.21816460902308202,0.3243146060237096,0.13786148585518274,0.15885277289409888,0.0,180.0,168.26862808235484,160.70670708047294,0.0
950919283,VISp,16.74708720187965,4.512901891189066,0.17161535391321814,0.052011626389338456,0.08307696270989384,0.030052199356401917,0.0,0.0,173.90857419799303,58.7631657582056,0.0
950919300,VISp,2.7903247395000386,2.664438031010228,0.48558968542408143,0.11166898850699321,0.31386345144613065,0.05692930772684049,90.0,90.0,86.40210229852305,144.0386391502544,0.0
950919315,VISp,8.985908695704868,8.159860011849792,0.1221517682462156,0.008677486038540247,0.06883829489684982,0.00649369807452288,135.0,135.0,122.06646152324168,144.22728569258345,0.0
950919335,VISp,10.71686194554156,6.544536145613876,0.4327858808084699,0.0027618341580560265,0.21824836714749,0.02403069907026498,135.0,315.0,143.22647120275684,36.62476056119511,0.0
950919353,VISp,7.558148493090959,5.445460368250267,0.029445297766815905,0.02145098694643473,0.057450762962139516,0.020118433124510823,0.0,0.0,35.601873784886756,13.83661927060898,0.005
950919371,LGd,3.7569225153398897,2.5312173523606196,0.513171858213083,0.0023286735226045116,0.36417986754320414,0.06999662125706685,90.0,90.0,76.29325148218818,234.74637571523013,0.0
950919387,LGd,0.08521273983828283,0.03330602239579965,0.022977106080332946,0.07692384545742229,0.014107387801850068,0.027778786363349336,0.0,45.0,17.732341016433075,39.853968017144744,0.975
950919406,LGd,5.198881766996737,4.379676387334105,0.06446167597876074,0.026219721644679374,0.07929434803307996,0.06263810001482072,90.0,270.0,61.390629791836595,188.5204146742285,0.105
950919424,LGd,3.43109282636035,2.281427425696259,0.5519539418606786,0.009545479539578081,0.38017439758765786,0.020268149308638676,135.0,135.0,127.55371398753135,220.27211836092098,0.0
950919442,LGd,2.752769395383314,1.8151515981547564,0.013220038600968818,0.025587958236668415,0.027412756381079383,0.02034106433701659,90.0,270.0,53.17026133434167,295.00647824979785,0.44
950919456,LGd,4.1512522222032695,4.213148105525915,0.6300229276474553,0.08549230237945804,0.36485861266498343,0.07602312438090827,90.0,90.0,85.11062990065334,33.77053663749932,0.0
950919496,LGd,11.124795775554952,6.294740311953979,0.1539219284168871,0.08607223073972912,0.13262601721961592,0.028856434833347776,90.0,135.0,115.83074214984003,132.08856508178823,0.0
950919513,LGd,4.689288707703255,3.580341833045271,0.13647200383273408,0.0019941460076827646,0.06910104397954174,0.02284951600531524,0.0,180.0,1.4415835271565396,60.72378903271528,0.0
950919602,LGd,2.1211695061028446,2.0482911757881337,0.03618410898977595,0.16817498618466062,0.03004255687097078,0.032110760249865505,0.0,180.0,24.063673910286646,186.3817401644299,0.56
950919621,LGd,5.304192607925672,3.413811055657057,0.16311068398991596,0.007342316353052887,0.08340534453736607,0.016839461340805235,0.0,180.0,5.291671358682943,15.4166321017786,0.0
950919638,LGd,3.165430785047928,3.0474541271375375,0.0953508220961595,0.03522556510018147,0.06851503887693924,0.057470967013890525,45.0,225.0,23.0563707810905,272.38167179232204,0.0
950919659,LGd,0.4419367912670985,0.3663640832826533,0.12196314513674204,0.34223472184615905,0.0775413614747202,0.03434529160071371,45.0,180.0,28.332016014693544,233.62228871871565,0.575
950919676,LGd,6.325868220357747,11.240604354286397,0.15873846806386965,0.08582116706825704,0.1403328526588172,0.05629991907095576,45.0,225.0,19.147158489356826,210.67710790661027,0.0
950919727,LGd,2.7986890182172197,1.265610964106287,0.4088439892929852,0.0005993279500590875,0.2623261529225904,0.03180862730076872,0.0,180.0,17.670618738832577,299.7361374442446,0.0
950919748,LGd,0.8772055428928639,0.9658623365628676,0.18931143567424796,0.2802941818087611,0.15335458461897825,0.11808241635650235,90.0,45.0,65.00538847094887,84.98197327728202,0.0
950919768,LGd,0.7752711864420263,0.3330553986471772,0.25512646692244717,0.3545404982142902,0.15209206269980372,0.09820570174084071,0.0,135.0,164.65350534415307,161.25560631310356,0.0
950919788,LGd,2.4503005465152468,1.5320545674480688,0.47098150931165905,0.03448365201920695,0.25815579203988115,0.018800196975809102,90.0,90.0,84.13123981497388,178.34030860304424,0.0
950919806,LGd,4.350098789844403,4.246458454060643,0.08882512123780435,0.08659241230300603,0.054223773564485454,0.029944158330513976,45.0,225.0,36.58336513654453,235.5927037753532,0.01
950919863,LGd,0.8579846698423391,0.6328033605735696,0.17178106974548701,0.32509223897964057,0.12240599188619553,0.11058173436304455,135.0,180.0,157.23011378220028,184.1210000565955,0.01
950919881,LGd,2.868859063798592,0.3164018050847453,0.4846226640635505,0.19765629496840115,0.3244165965801299,0.12516168690412402,45.0,45.0,48.808724920327606,26.539652275108665,0.0
950919900,LGd,7.991670360233674,1.3322166860506879,0.5598390567843055,0.05526118141066123,0.30399832933353454,0.07472976874003216,0.0,0.0,3.181731775073045,29.495436366024535,0.0
