session,unit_id,location,depth,mean_rate,blank_rate,gOSI,gDSI,OSI,DSI,pref_ori,pref_dir,pref_ori_half_a,pref_ori_half_b,p_osi,gOSI_null,gOSI_null95,p_resp,gOSI_sg,pref_ori_sg,glm_r2_dir,glm_r2_ori
sub-699733573_ses-715093703,950948063,LGd,1020.0,19.57463917491122,11.656929883736243,0.06417485036676898,0.13247721047257022,0.1853547406397074,0.14413473387387948,169.21035954058692,65.69919906427805,175.3569847068141,150.1210429729317,0.00999000999000999,0.025558951195902888,0.05373506452803814,0.0021208878698401306,0.022237320519758096,8.881535954349141,0.08464341666918614,0.007123916376131124
sub-699733573_ses-715093703,950948306,LGd,1080.0,8.899812312624709,11.540361800434914,0.14538909336645423,0.0363766648151688,0.2813162067502214,0.020733726236989557,52.02530342316298,110.23661345701245,47.77006133466473,54.070705274165476,0.000999000999000999,0.024621961178812185,0.04816768799080207,0.997527792984881,0.04502255988419478,45.3725672015486,0.09431707789391285,0.09626686551700507
sub-699733573_ses-715093703,950948414,LGd,1100.0,6.349282164103937,6.59448652686272,0.023787091590102522,0.060975275767475745,0.073862316369672,0.0894398316777076,66.7196274986238,172.73330889017697,57.89777759552603,108.4813180526411,0.5224775224775224,0.024530125180360574,0.04985442405502895,0.7701668023067548,0.1976325906448228,134.92163809485533,0.023063456911706363,0.018149934533280624
sub-699733573_ses-715093703,950948396,LGd,1100.0,4.017622130720857,1.149039136903754,0.11399948997091561,0.06095628565560668,0.2826012080074976,0.1792068822854598,54.02226849762808,12.566740002851189,54.36543476835391,54.20491782607583,0.000999000999000999,0.0273573277135781,0.05434646986278837,2.1770862377149138e-10,0.03494478556433931,74.92177203806625,0.06786954926560082,0.04182405594414057
sub-699733573_ses-715093703,950948716,LGd,1160.0,5.984972074894951,11.523704795707152,0.0362953513788252,0.05140391385050161,0.04048056393841917,0.20052531365940057,106.56772062172026,93.48917681445374,149.88846491797295,89.83360552700756,0.2947052947052947,0.027753762381886912,0.054758852006811166,0.9999989483466689,0.031939816349684194,52.615465204891,0.10507330922115918,0.053083038305315695
sub-699733573_ses-715093703,950948683,LGd,1160.0,3.8396494051946206,5.428793380323904,0.05819260877806408,0.029000759836189417,0.09506719878310321,0.08791732525299051,15.599897190610527,76.78384281209077,17.547853051424806,14.16776918782655,0.04295704295704296,0.02735248892657933,0.05601945167487247,0.9967858369733891,0.018184203698975467,165.1007650440449,0.042428164155330836,0.03764229477550652
sub-699733573_ses-715093703,950948970,LGd,1180.0,9.047688776374246,10.974172231599871,0.10972856410854237,0.0841456405336653,0.21713623417819441,0.09890523615366273,168.3370882717218,149.173808401782,165.1902547696707,170.6961117629155,0.000999000999000999,0.022725468930400304,0.047348933596062605,0.9947357962612806,0.04727545901702774,53.383066710584096,0.132166822578189,0.11062447583934067
sub-699733573_ses-715093703,950948853,LGd,1180.0,15.129628641577478,10.524535521784117,0.04180867415113492,0.06312360966590644,0.1403177997003309,0.13284739382452324,49.23300156098249,49.48013856434745,39.59992012256923,61.51132793043043,0.012987012987012988,0.01696050790988264,0.032872531448894536,0.0002493679120766837,0.010890925453727269,101.35077142230837,0.07534104635951239,0.012343614858132021
sub-699733573_ses-715093703,950948826,LGd,1180.0,5.436132144844445,3.3805074458384925,0.05403861634507001,0.08794226524380758,0.16794083845406216,0.13771952814480712,52.776860927126855,187.02690509047414,67.63925344924704,46.39053187086263,0.03596403596403597,0.024658215686702015,0.05073561305842394,0.0010177101704347178,0.032896351823044886,96.9420586241257,0.02199868309354422,0.001068028294800216
sub-699733573_ses-715093703,950951525,VISrl,2880.0,0.45948185168808847,0.033305356834423046,0.8598864943090199,0.18853544005262923,0.9361106934788992,0.22183702490373713,133.80037025735012,137.7614260956748,134.24870399238696,133.39031929958952,0.000999000999000999,0.07508267889112955,0.1598886927876357,0.003242267158648319,0.3334420961386347,135.27416518108572,0.608985520542607,0.5954954920251918
sub-699733573_ses-715093703,950951636,VISrl,2980.0,8.21738394595237,0.5828439110057335,0.20424294085040107,0.04527432541722241,0.4375957212703807,0.09934887826205871,90.92044600653134,89.8876931742745,95.2642077901172,88.61133143339381,0.000999000999000999,0.026694468178590107,0.05524643138142736,4.6384243678082304e-14,0.13039197142311484,103.10366996093826,0.1064473020609431,0.10841512109301024
sub-699733573_ses-715093703,950951577,VISrl,2980.0,0.18295719347219935,0.06661112964263088,0.3561807866991675,0.04279954898307882,0.6000020268670656,0.059982571119036286,176.22849753113363,95.37405153231923,179.69952754672101,136.81275764298385,0.026973026973026972,0.18649864294968352,0.33322376978326596,0.1321683804188129,0.21793409923970627,110.56157158515325,-0.06214765218821896,-0.0033681301750307165
sub-699733573_ses-715093703,950951702,VISrl,3000.0,4.578178490619003,0.7826772167778758,0.12214373449714763,0.05605800360143951,0.06589353711167362,0.21193671112102414,40.63252496708086,77.08475970436712,28.458203519253946,49.01697973955511,0.000999000999000999,0.028939401057105196,0.061421730076125156,6.550179840759364e-13,0.05998940287070017,60.82749790574565,0.1452776045254554,0.1339576746465326
sub-699733573_ses-715093703,950951829,VISrl,3040.0,6.208861267990999,1.4321378313976036,0.11830143521506337,0.050455762565598666,0.11758157642125362,0.02546901839127455,150.42082356409864,239.59886869547194,152.15900048671597,148.07181991055512,0.000999000999000999,0.03002925533489903,0.06529190365751428,6.119172363489773e-10,0.07410881652793987,14.757249785728005,0.06112928885629836,0.06519925803062555
sub-699733573_ses-715093703,950951950,VISrl,3120.0,3.008350955103944,0.6494568709811567,0.7013450385225606,0.04806135521870999,0.8647168607523861,0.08483679193986918,131.0998092263461,120.66515890464177,132.94701867807854,129.0993689974457,0.000999000999000999,0.06084074688540836,0.12633971505771127,0.0009970089063828362,0.19121367907959394,123.38893890136643,0.5548647605089604,0.5552231719508037
