session,unit_id,area,region,gosi,gosi_corrected,p_perm,peak_evoked,dR2_orientation,R2_tf
715093703,950911880,LP,thalamus,0.5641794086199516,0.39098997105021316,0.000999000999000999,7.391189912802133,0.17930867489241298,-0.008118490202789852
715093703,950912052,LP,thalamus,0.9700124175787723,0.7154990512264393,0.000999000999000999,10.128205090761185,0.46894677453157846,0.04107006965689886
715093703,950912065,LP,thalamus,0.11907222537590036,0.04108080531610804,0.16683316683316685,13.62393166422844,0.14548196214928194,-0.0073371039994696435
715093703,950912109,LP,thalamus,0.7654280407742247,0.5497533869608118,0.000999000999000999,8.153846130768457,0.16347476738798314,0.003264182199620898
715093703,950912164,LP,thalamus,1.0,0.7044970684925769,0.000999000999000999,7.638583714053744,0.34951780121672316,0.01172897623415629
715093703,950912190,LP,thalamus,0.4851875908179833,0.36444788073385453,0.000999000999000999,6.905982937415441,0.25744102808252695,0.044149314771308026
715093703,950912214,LP,thalamus,0.3441350625261268,0.24140655780174697,0.000999000999000999,9.931623949148715,0.1794695246506694,0.17519081821269253
715093703,950912226,LP,thalamus,0.5565089281188792,0.46607285486181077,0.000999000999000999,26.352400039403868,0.43532166767274594,0.09825010685188959
715093703,950912283,LP,thalamus,0.43034245236697516,0.0,0.5224775224775224,4.136752360207694,0.13060617007077976,0.04701604624357549
715093703,950912326,LP,thalamus,0.01750757024561044,0.0,0.991008991008991,9.865877741728074,0.0387056856124296,0.005358038865876272
715093703,950912384,LP,thalamus,0.635435722720627,0.3981626663603909,0.001998001998001998,3.8681318859259286,0.07018757704367337,0.058400771879175306
715093703,950912396,LP,thalamus,0.9999999999999999,0.6978366479839908,0.000999000999000999,13.316239317825861,0.6150819774550778,0.09178711778713061
715093703,950912406,LP,thalamus,0.5202493535834407,0.338650595213456,0.004995004995004995,7.587301514262245,0.01643015731843673,0.12879047451264264
715093703,950912427,LP,thalamus,0.8585090704202167,0.35915611832021205,0.04295704295704296,10.771860873393521,0.7352025457160853,0.08191118061882172
715093703,950912473,LP,thalamus,0.20965286181571996,0.12936671358030993,0.002997002997002997,5.203907219001224,0.03332729896378599,0.14610496800903713
715093703,950912601,LP,thalamus,0.30218241652811806,0.18994597455069917,0.002997002997002997,5.804639718078431,0.0482336348108611,0.010310380829611273
715093703,950913000,VISp,cortex,0.6747671395821776,0.5053850087792714,0.000999000999000999,6.058608005444209,0.3385538871601091,0.1837302280071478
715093703,950913096,VISp,cortex,0.18554474063013704,0.0,0.5064935064935064,1.2380952548413051,-0.0011797697276773815,0.093494421714483
715093703,950918175,VISp,cortex,0.9999999999999999,0.016084568093531426,0.24675324675324675,5.907203837519601,0.5143156694671459,-0.0007524006447749979
715093703,950918246,VISp,cortex,0.38245980657606754,0.2648438938479995,0.001998001998001998,7.228139302516595,-0.0008033253847310583,0.0048507821263143805
715093703,950918261,VISp,cortex,0.40295783878367497,0.34064902998126145,0.000999000999000999,17.583168967412067,0.6875644513441843,-0.016923820151715174
715093703,950918294,VISp,cortex,0.11413681634926666,0.0,0.48951048951048953,10.940170953671137,0.017216574068358588,0.027560537877107986
715093703,950918344,VISp,cortex,0.7123756454510077,0.0,0.6653346653346653,1.6947496712207792,0.10209167603546525,-0.005413299619766194
715093703,950918362,VISp,cortex,0.5046029155475739,0.4310583711896017,0.000999000999000999,27.777777634064357,0.6474813981637622,0.007698768533106663
715093703,950918381,VISp,cortex,0.6243875598129113,0.4939266611626082,0.000999000999000999,19.433455864304587,0.3441557867127878,0.17456297449902122
715093703,950918491,VISp,cortex,0.7137968260250032,0.41080251314169525,0.003996003996003996,4.129426149811064,0.009104775535258559,0.12350573068549271
715093703,950918570,VISp,cortex,0.9669956110729496,0.456078423128914,0.012987012987012988,16.935287131298157,0.8215514306399122,-0.015341494202365016
715093703,950918745,VISp,cortex,0.1453765493418606,0.10500234885359447,0.000999000999000999,33.019066429138185,0.22482952455805744,0.3684654672287329
715093703,950918802,VISp,cortex,0.5619710037296388,0.25074159980873323,0.06393606393606394,8.170940172672271,0.15154184989128158,-0.003210198266624556
715093703,950918821,VISp,cortex,0.22636650772167555,0.12249024860939255,0.026973026973026972,6.716633861492842,0.0211258969882403,0.026912376645273774
715093703,950918846,LP,thalamus,0.4088103617973291,0.3258811389912712,0.000999000999000999,29.21761951232568,0.11178629167525918,0.20464536400738326
715093703,950918902,LP,thalamus,0.17961453943173578,0.09090795771326117,0.03596403596403597,8.326101129941451,0.025080257430481014,0.07357075217151626
715093703,950918919,LP,thalamus,0.6203334005389012,0.49005099921084616,0.000999000999000999,9.16370812257131,0.3320036001164554,0.020315042753650155
715093703,950918936,LP,thalamus,0.2586608811027244,0.046609378414161434,0.3096903096903097,9.360946917381042,0.0013261292593111386,0.08664445700430218
715093703,950918955,LP,thalamus,0.797880912247173,0.5999418466438966,0.000999000999000999,18.39316270010812,0.027882277327391524,0.030422708988615
715093703,950919022,LP,thalamus,0.06558123817298495,0.0,0.9040959040959041,5.884286809426088,0.006036142369429736,-0.005377142206312846
715093703,950919054,LP,thalamus,0.27978679846842885,0.13601445343124774,0.05194805194805195,11.08913310425622,-0.003492599209268052,0.014774744001123954
715093703,950919086,LP,thalamus,0.3549998550468724,0.2452749419532338,0.000999000999000999,11.466140827307335,0.11010022631189412,0.06062231789560707
715093703,950919104,LP,thalamus,0.02256614049276894,0.0,0.9410589410589411,9.082182858540463,0.025015090893604784,0.14459915504416485
715093703,950919154,LP,thalamus,0.8472998548624354,0.45735386361235114,0.007992007992007992,8.992767919026889,0.04573465421997943,0.11387815328856077
715093703,950919249,LP,thalamus,0.19104998941759618,0.016292284676695912,0.4075924075924076,7.482295573041553,0.06862670229278883,-0.033829661430690015
715093703,950919283,LP,thalamus,0.05037361709690605,0.0168050381624561,0.15684315684315683,27.0571993013223,0.0934253137691272,0.40547583578269714
715093703,950919456,LP,thalamus,0.92949423956771,0.5709233775814027,0.000999000999000999,7.1216306759760934,0.3546417747489717,0.0029483713498947113
715093703,950919496,LP,thalamus,0.3295580683931156,0.24540378071843977,0.000999000999000999,10.923076876004536,0.08635629263469971,0.006777285829599853
715093703,950919748,LP,thalamus,0.6760617449322188,0.38389213697090324,0.005994005994005994,2.7113741510953657,0.06817706394351276,0.07455700360041967
715093703,950919806,LP,thalamus,0.21049230772205857,0.0,0.7252747252747253,2.0268620215711133,0.03662252145238978,0.008904518528043075
715093703,950919900,LP,thalamus,0.3482250108566655,0.28443612938270557,0.000999000999000999,18.987508079638847,0.1663146787458403,0.273769135035381
715093703,950919921,LP,thalamus,0.7965633832151765,0.5867817748032577,0.000999000999000999,7.6971917129698255,0.4899973995893913,-0.016134789996654655
715093703,950919945,LP,thalamus,0.1387624565926809,0.027890896055731487,0.2967032967032967,10.485207225573369,0.0008659639624734996,0.13331228045325996
715093703,950919993,LP,thalamus,0.29209005822805173,0.23629682328126955,0.000999000999000999,5.880341905508286,0.2543502869110604,0.13812387659334863
715093703,950920092,LP,thalamus,0.44346873803028564,0.2184551959021397,0.04795204795204795,2.35897429954438,0.031062175477337674,0.04705923787371818
715093703,950920290,LP,thalamus,0.5328698973209888,0.4237228120713318,0.000999000999000999,25.010988242285592,0.2518678834409694,0.13704289793409002
715093703,950920511,LP,thalamus,0.7616336745321614,0.6329384421956197,0.000999000999000999,21.25030491664296,0.49805517423943924,0.12892230052958892
715093703,950923089,LP,thalamus,0.12738262801587488,0.07912656994381773,0.007992007992007992,15.107166436390997,0.01435736140573419,0.43102277337376654
715093703,950923121,LP,thalamus,0.09866113759822451,0.02275711082515436,0.25374625374625376,12.58119686047236,0.07000926137162125,0.02110129446790694
715093703,950923217,LP,thalamus,0.4721545675699696,0.24382400540778207,0.023976023976023976,9.424063186920606,0.017805995540020415,-0.005704707447875658
715093703,950923236,LP,thalamus,0.15894339996058202,0.09925950663798747,0.008991008991008992,24.14332709190173,0.0018295638849567433,0.4513139470649813
715093703,950923348,LP,thalamus,0.2738643429019991,0.14729914694897606,0.027972027972027972,9.264957557973409,0.022821589614622127,-0.0009441212628721307
715093703,950923365,LP,thalamus,0.04816816404985848,0.0,0.7332667332667333,11.948718122641246,0.016439453844500258,0.09167639770091651
715093703,950923405,LP,thalamus,0.6601308667165305,0.23298721686971208,0.13586413586413587,7.517422832739659,0.021980437825945952,-0.017424896151209644
715093703,950923464,LP,thalamus,0.4712400175960063,0.33953834564275653,0.000999000999000999,11.575091428983779,0.10378361066592623,0.06337359080403963
715093703,950923485,LP,thalamus,0.06920001540625448,0.0,0.4855144855144855,12.01709401721046,0.08281196902765772,0.024178217966436343
715093703,950923669,LP,thalamus,0.6528963399847315,0.4084539471617528,0.001998001998001998,9.333333285649617,0.05856075190128658,0.03399078512852885
715093703,950923690,LP,thalamus,0.214129949913031,0.1301664053600632,0.003996003996003996,6.520710011476126,0.038410076926903604,0.0357065601396243
715093703,950923859,LP,thalamus,0.3634796153077264,0.1641587373198746,0.07792207792207792,7.3162393851157965,0.020330043101520385,0.023643668976788896
715093703,950924173,VISp,cortex,0.14001076149351183,0.0738157638218842,0.01898101898101898,14.712688586345084,0.0154831233468459,0.10172868775107938
715093703,950924212,VISp,cortex,0.23234695796959795,0.08467634074225894,0.14285714285714285,6.940170842409136,-0.0012942415382242657,-0.016330257926920225
715093703,950924231,VISp,cortex,0.3847024369943822,0.2708839966401494,0.000999000999000999,9.087442480295133,0.007753601266623211,0.015869251202979877
715093703,950924272,VISp,cortex,0.4332849549330403,0.3128425743495487,0.000999000999000999,7.834319492945305,0.07495051615835947,0.2303890674940982
715093703,950924372,VISp,cortex,0.19802953436260026,0.13420434353362698,0.000999000999000999,11.636141597089313,0.06515514098829975,0.03207886781239827
715093703,950924434,VISp,cortex,0.11958555488262752,0.0,0.5274725274725275,4.925518864677066,-0.011701226527788192,0.032141201602933864
715093703,950924452,VISp,cortex,0.0034004329382100375,0.0,0.995004995004995,19.870573985008967,0.00031477077672534043,0.37379429964165467
715093703,950924500,VISp,cortex,0.32304151268008785,0.18938132373657318,0.011988011988011988,6.623274160348451,0.019507433600731046,0.051858323393205695
715093703,950924598,VISp,cortex,0.659982634814534,0.4282928592211504,0.000999000999000999,7.223443160170601,0.09338030293199209,0.039355632513592184
715093703,950924635,VISp,cortex,0.6335599899764653,0.491247393003431,0.000999000999000999,10.998779164609456,0.09923952095770819,0.30236424848020826
715093703,950924753,VISp,cortex,0.4379704915850941,0.32590450961557976,0.000999000999000999,11.646285275771069,0.03787072108007024,0.13202912470510997
715093703,950924800,VISp,cortex,0.2648999241258807,0.1870273021011379,0.001998001998001998,13.855921874159858,0.03552928624589184,0.22162858720779477
715093703,950924845,VISp,cortex,0.2532886366317113,0.16545046686857925,0.002997002997002997,12.511505349324299,0.07016285792761048,0.24827780772197947
715093703,950924883,VISp,cortex,0.5816703409785451,0.4346568810692965,0.000999000999000999,12.589086260092564,0.02809238961108269,0.09879806480447499
715093703,950924899,VISp,cortex,0.40860888356133956,0.20347324549478032,0.04195804195804196,6.825396883487702,0.0051771695860583404,0.1558422985031893
715093703,950925057,VISp,cortex,0.1558174933497249,0.10882247131564676,0.000999000999000999,22.2905985057354,0.0016343201492024298,0.5131616526962641
715093703,950925092,VISp,cortex,0.14174072988398045,0.07290288028896039,0.03596403596403597,12.512820478280386,0.05952003208119644,0.17362766580964828
715093703,950925112,VISp,cortex,0.05797493391923402,0.0,0.4905094905094905,14.587771178208866,0.006395625283490849,0.20229504225238487
715093703,950925132,VISp,cortex,0.3676189580797622,0.2585061276853329,0.000999000999000999,10.836291843652726,0.026861334621464887,0.17429061743588398
715093703,950925149,VISp,cortex,0.16958210677254743,0.0577380717514913,0.16783216783216784,12.305250331901368,0.023092605806228,0.15488397279223232
715093703,950925166,VISp,cortex,0.30947631941497533,0.1499747251847756,0.04495504495504495,10.761341154575348,0.027554350312218222,0.2516341631452096
715093703,950925187,VISp,cortex,0.1781638292187579,0.12342464819745924,0.000999000999000999,23.45299113591512,0.0023329231866829037,0.3107229879351582
715093703,950925212,VISp,cortex,0.35487367950937176,0.25077901233836236,0.000999000999000999,10.531229199965795,0.0290090023729506,0.030277373328410233
715093703,950925267,VISp,cortex,0.6352139291814913,0.3792570530915278,0.003996003996003996,9.856673006522351,0.04706504983700162,0.11623005397719241
715093703,950925332,VISp,cortex,0.38348483817092754,0.2739893892570494,0.000999000999000999,10.97172930668562,0.19891839077189943,0.22281910969832625
715093703,950925368,VISp,cortex,0.5374384844378455,0.37725232596113945,0.000999000999000999,13.442472391250808,0.0428308501886953,0.05113159612320943
715093703,950925400,VISp,cortex,0.37648661416426904,0.25554057993707,0.000999000999000999,9.441157063765402,0.09210618945947172,0.017171855886836583
715093703,950925438,VISp,cortex,0.09117977756353413,0.0,0.7082917082917083,6.700854607423147,0.08076255414076583,0.0771151478941002
715093703,950925455,VISp,cortex,0.30294803319423386,0.08966166944337198,0.2127872127872128,6.4444445530573535,0.16684470800916898,-0.0032331756709297636
715093703,950925555,VISp,cortex,0.012643291517046585,0.0,0.9210789210789211,10.683760610364732,0.024982240853026177,0.19735410781946772
715093703,950925626,VISp,cortex,0.14027423603387967,0.043357160736397615,0.20279720279720279,9.426129111221858,0.011588208347358844,0.2773452457011214
715093703,950925664,LGd,thalamus,0.7114582483677575,0.0,0.7462537462537463,6.495726585388184,0.03901021644569097,0.07758903224666322
715093703,950925707,LGd,thalamus,0.12426497343927298,0.019104510076164843,0.3276723276723277,9.367521222432453,0.0729340590197831,0.011842825072584577
715093703,950925730,LGd,thalamus,0.1501755130338328,0.00846233325133336,0.40559440559440557,11.606837558746339,-0.004469267487991718,0.1406249309206883
715093703,950925786,LGd,thalamus,0.09780771353723024,0.00209919020829738,0.43456543456543456,8.427350262800854,0.0385136943407467,0.07836718843111254
715093703,950926208,VISl,cortex,0.10848284300374013,0.013689160148705623,0.35264735264735264,6.444444356362026,1.5411724529901422e-05,0.14809733619667825
715093703,950930215,VISl,cortex,0.04744294592476316,0.0,0.46853146853146854,16.769230673710506,0.3054850137864464,0.04208023264016261
715093703,950930237,VISl,cortex,0.6572534329372464,0.5454975928214234,0.000999000999000999,34.11965778867404,0.624798049001366,0.16306059657252994
715093703,950930276,VISl,cortex,0.695707570265371,0.5506709201768287,0.000999000999000999,14.273503951231637,0.5763551200345255,0.013749423266284233
